interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[17.22511789525937, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[694.3373387380856, 0, 0, 0, 0, 0]","[3334.6626612619143, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[694, 0, 0, 0, 0, 0]","[(4.892733333333333, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4290.107266666667, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0001277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109872222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[27.277240009928022, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1032.0958632053107, 0, 0, 0, 0, 0]","[2996.9041367946893, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1099, 0, 0, 0, 0, 0]","[(1293.243, 0.09186666666666667, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3001.757, 1859.9081333333334, 999.9981333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00020555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109794444444445), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[37.32936212459668, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[769.6749182848966, 0, 0, 0, 0, 0]","[3259.3250817151034, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1504, 0, 0, 0, 0, 0]","[(2516.5814666666665, 0.09206666666666667, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1778.4185333333335, 1859.9079333333334, 999.9972666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00025), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10975), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[36.708860759493675, 14.379165638114047, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[368.187416828461, 426.392095219676, 0, 0, 0, 0]","[3660.812583171539, 7675.607904780324, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1479, 1165, 0, 0, 0, 0]","[(2426.2285333333334, 0.004600000000000001, 0.005866666666666667), (18.873866666666665, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1868.7714666666666, 1859.9954, 999.9941333333334), (17161.126133333335, 1799.9999333333333, 1524.9999333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00023333333333333333), (3, 0.0, 0.0004111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109766666666665), (16102, 51.900000000000006, 6.189588888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[26.830479027053862, 36.7810417180943, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[1079.6137215690212, 1283.24307365587, 0, 0, 0, 0]","[2949.3862784309786, 6818.75692634413, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1081, 2980, 0, 0, 0, 0]","[(1243.2606, 0.0002666666666666667, 0.0008666666666666666), (80.34606666666666, 0.0015333333333333334, 0.0016666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3051.7394, 1859.9997333333333, 999.9991333333334), (17099.653933333335, 1799.9984666666667, 1524.9983333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00075), (8, 0.0, 0.00031666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10925), (16097, 51.900000000000006, 6.189683333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[46.339041945892276, 22.40187607998025, 10.812488361988704, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[502.6176964802392, 804.078297530017, 126.12688022292923, 0, 0, 0]","[3526.3823035197606, 7297.921702469983, 15984.87311977707, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1867, 1815, 1742, 0, 0, 0]","[(1131.4121333333333, 0.006333333333333332, 0.005666666666666666), (37.35493333333334, 0.0017333333333333335, 0.0018), (79.69160000000001, 0.0018, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3163.5878666666667, 1859.9936666666667, 999.9943333333333), (17142.645066666668, 1799.9982666666667, 1524.9982), (34280.3084, 1882.6982, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0008611111111111112), (5, 0.0, 0.00025555555555555553), (2, 0.0, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109138888888888), (16100, 51.900000000000006, 6.189744444444444), (32210, 58.2, 11.639066666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[32.53909158600149, 37.48457171068872, 21.240146483768854, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[1093.1277772764956, 1509.3134045687775, 1470.918755855893, 0, 0, 0]","[2935.8722227235044, 6592.6865954312225, 14640.081244144107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1311, 3037, 3422, 0, 0, 0]","[(548.7534666666667, 4.806, 0.02406666666666667), (78.29313333333334, 0.12033333333333333, 0.11179999999999998), (150.9946, 0.006066666666666667, 0.0022), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3746.2465333333334, 1855.194, 999.9759333333334), (17101.706866666667, 1799.8796666666667, 1524.8882), (34209.0054, 1882.6939333333335, 1333.7478), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.005211111111111111), (6, 0.0, 0.004677777777777779), (3, 0.0, 0.002116666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.104788888888889), (16099, 51.900000000000006, 6.185322222222222), (32209, 58.2, 11.637883333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[45.59444030776867, 26.647741298444828, 27.745018931165045, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1012.3490266526225, 1569.9182591289803, 2607.095643447529, 0, 0, 0]","[3016.6509733473777, 6532.08174087102, 13503.904356552472, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1837, 2159, 4470, 0, 0, 0]","[(912.9586666666667, 6.729, 0.04886666666666667), (74.09886666666668, 0.012, 0.006466666666666667), (3506.4376, 0.621, 0.0428), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3382.0413333333336, 1853.271, 999.9511333333334), (17105.901133333333, 1799.988, 1524.9935333333333), (30853.5624, 1882.079, 1333.7072), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.05473333333333333, 0.029377777777777777), (4, 0.0, 0.003988888888888889), (4, 3.203133333333333, 0.7014222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.04526666666666, 10.080622222222221), (16101, 51.900000000000006, 6.18601111111111), (32208, 54.99686666666667, 10.938577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[39.91064780342517, 38.990372747469756, 27.745018931165045, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1065.072207050093, 985.890464655895, 2150.9655739893356, 0, 0, 0]","[2963.9277929499067, 7116.109535344105, 13960.034426010665, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1608, 3159, 4470, 0, 0, 0]","[(946.5134666666667, 5.758466666666667, 0.07193333333333334), (69.90466666666667, 0.0114, 0.005466666666666666), (3331.6751333333336, 0.6244, 0.04726666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3348.486533333333, 1854.2415333333333, 999.9280666666667), (17110.095333333335, 1799.9886, 1524.9945333333333), (31028.324866666666, 1882.0756000000001, 1333.7027333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.00031666666666666665, 0.03883888888888889), (7, 0.0, 0.0040999999999999995), (4, 2.814516666666667, 0.6679611111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09968333333333, 10.07116111111111), (16098, 51.900000000000006, 6.185899999999999), (32208, 55.38548333333333, 10.972038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[53.61131794489948, 34.287830165391256, 59.00937247843089, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[501.5636322632847, 1836.3226699614909, 4236.078330693859, 0, 0, 0]","[3527.4363677367155, 6265.677330038509, 11874.92166930614, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2160, 2778, 9507, 0, 0, 0]","[(521.1410666666667, 3.8356, 0.046799999999999994), (29.00973333333333, 0.0011333333333333334, 0.0007333333333333333), (3396.511066666667, 0.6197333333333332, 0.054), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3773.8589333333334, 1856.1644, 999.9532), (17150.990266666668, 1799.9988666666666, 1524.9992666666667), (30963.488933333334, 1882.0802666666666, 1333.696), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00031666666666666665, 0.006666666666666667), (4, 0.0, 0.00039444444444444444), (8, 2.056766666666667, 0.6714277777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09968333333333, 10.103333333333333), (16101, 51.900000000000006, 6.189605555555555), (32204, 56.143233333333335, 10.968572222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
