interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[49.168528170761974, 57.084670451740315, 55.142449258270744, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1018.3438941636789, 3098.872201071762, 3922.600200045502, 0, 0, 0]","[3010.6561058363213, 5003.127798928238, 12188.399799954499, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1981, 4625, 8884, 0, 0, 0]","[(978.4070000000002, 0.0024666666666666665, 0.0028666666666666662), (1454.2422666666666, 0.22046666666666667, 1.0735999999999999), (3890.9148, 0.6447333333333332, 0.07193333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3316.593, 1859.9975333333334, 999.9971333333333), (15725.757733333334, 1799.7795333333333, 1523.9264), (30469.0852, 1882.0552666666667, 1333.6780666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00012222222222222224), (7, 1.666666666666667e-05, 0.12206111111111112), (8, 2.8166333333333338, 0.6846666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109877777777777), (16098, 51.89998333333334, 6.0679388888888885), (32204, 55.38336666666667, 10.955333333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[69.9180938198064, 84.94198963218959, 53.255539693377195, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1135.8905724190083, 717.3496681211327, 0, 0, 0, 0]","[2893.109427580992, 7384.650331878867, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2817, 6882, 8580, 0, 0, 0]","[(1075.1383333333333, 0.008333333333333331, 0.007533333333333333), (1590.5566666666666, 0.29133333333333333, 1.7020666666666664), (3791.6502, 0.6257333333333334, 0.05633333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3219.8616666666667, 1859.9916666666666, 999.9924666666667), (15589.443333333333, 1799.7086666666667, 1523.2979333333333), (30568.3498, 1882.0742666666667, 1333.6936666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0003055555555555556), (10, 3.333333333333334e-05, 0.14062222222222223), (6, 2.056766666666667, 0.6925833333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109694444444443), (16095, 51.89996666666667, 6.049377777777777), (32206, 56.143233333333335, 10.947416666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[75.17994539587987, 55.09750678844729, 67.29563652163118, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1042.4458258595018, 1872.3762351114513, 4723.454347337063, 0, 0, 0]","[2986.554174140498, 6229.623764888549, 11387.545652662937, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3029, 4464, 10842, 0, 0, 0]","[(1493.8701333333333, 0.5536, 0.1632), (42.29186666666667, 0.0, 0.001), (1043.6814000000002, 0.005, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2801.1298666666667, 1859.4464, 999.8368), (17137.708133333334, 1800.0, 1524.999), (33316.3186, 1882.695, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0040500000000000015), (6, 0.04601666666666666, 0.016794444444444445), (5, 0.0, 0.0018722222222222228), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10595), (16099, 51.85398333333334, 6.173205555555555), (32207, 58.2, 11.638127777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[82.5018615040953, 75.4505060478894, 84.83024020855316, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[847.4310713990124, 2499.6326668475313, 3598.991703628072, 0, 0, 0]","[3181.5689286009874, 5602.367333152469, 12512.008296371929, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3324, 6113, 13667, 0, 0, 0]","[(490.73246666666665, 0.019333333333333327, 0.026733333333333338), (146.1008, 0.0046, 0.0010666666666666667), (1132.461, 0.004533333333333333, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3804.267533333333, 1859.9806666666666, 999.9732666666666), (17033.8992, 1799.9954, 1524.9989333333333), (33227.539, 1882.6954666666668, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.022705555555555555), (7, 0.0, 0.0016944444444444444), (5, 0.04608333333333333, 0.01747222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.087294444444444), (16098, 51.900000000000006, 6.188305555555555), (32207, 58.15391666666667, 11.622527777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[75.70116654256638, 89.4593927425327, 69.10185587486811, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1378.3531831168166, 1869.0947368164875, 0, 0, 0, 0]","[2650.6468168831834, 6232.905263183513, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3050, 7248, 11133, 0, 0, 0]","[(313.87266666666676, 0.0061333333333333335, 0.017533333333333335), (421.87579999999997, 7.667999999999999, 2.4928666666666666), (1227.5328, 0.004733333333333333, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3981.1273333333334, 1859.9938666666667, 999.9824666666667), (16758.1242, 1792.332, 1522.5071333333333), (33132.4672, 1882.6952666666666, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0036444444444444445), (9, 0.0, 0.01777777777777778), (2, 0.0, 0.00265), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106355555555554), (16096, 51.900000000000006, 6.172222222222222), (32210, 58.2, 11.63735), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 75.73438657121699, 76.23983613680095, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[253.96622867117168, 0, 2823.463447136564, 0, 0, 0]","[3775.033771328828, 8102, 13287.536552863436, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6136, 12283, 0, 0, 0]","[(266.8616, 0.007266666666666667, 0.02273333333333333), (665.4956, 19.009, 2.486266666666667), (416.63379999999995, 0.02113333333333333, 0.009933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4028.1384, 1859.9927333333333, 999.9772666666667), (16514.5044, 1780.991, 1522.5137333333332), (33943.3662, 1882.6788666666666, 1333.7400666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 0.0, 0.003522222222222222), (3, 0.0, 0.00635), (4, 0.0, 0.01701111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.106477777777776), (16102, 51.900000000000006, 6.183649999999999), (32208, 58.2, 11.622988888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[78.82849342268553, 85.20118489261911, 100.0, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[324.07683067997914, 2132.3494952188566, 6087.553459987607, 0, 0, 0]","[3704.923169320021, 5969.650504781143, 10023.446540012392, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3176, 6903, 16111, 0, 0, 0]","[(180.005, 0.0003333333333333334, 0.0), (58.7186, 0.003, 0.0042), (622.154, 0.023866666666666668, 0.007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4114.995, 1859.9996666666666, 1000.0), (17121.2814, 1799.997, 1524.9958), (33737.846, 1882.6761333333334, 1333.7426666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006361111111111112), (6, 0.0, 0.004916666666666666), (8, 1.666666666666667e-05, 0.02037777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.103638888888888), (16099, 51.900000000000006, 6.185083333333333), (32204, 58.199983333333336, 11.61962222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[90.44427897741375, 100.0, 92.54546583079883, 0.0, 11.318193038755862, 11.63180435727143]","[2, 3, 2, 0, 1, 1]","[423.04803616590937, 1412.7511751445977, 3155.6445216218103, 0, 917.7449436151724, 1874.6166507122373]","[3605.9519638340907, 6689.248824855402, 12955.35547837819, 4029, 7184.255056384827, 14236.383349287762]","[4029, 8102, 16111, 4029, 8102, 16111]","[3644, 8102, 14910, 0, 917, 1874]","[(213.90906666666666, 0.004933333333333334, 6.666666666666668e-05), (76.19586666666666, 0.0028666666666666667, 0.005133333333333333), (589.9982, 0.012, 0.0064), (0, 0, 0), (14.329866666666671, 0.0, 0.0), (15.378733333333331, 0.0044666666666666665, 0.0)]","[(4081.0909333333334, 1859.9950666666666, 999.9999333333334), (17103.804133333335, 1799.9971333333333, 1524.9948666666667), (33770.0018, 1882.688, 1333.7436), (4295, 1860.0, 1000.0), (17165.670133333333, 1800.0, 1525.0), (34344.62126666667, 1882.6955333333333, 1333.75)]","[(2, 0.0, 0.04842222222222222), (4, 0.0, 0.0036777777777777776), (6, 0.0, 0.02231111111111111), (0, 0, 0), (3, 0.0, 0.0005777777777777778), (1, 0.0, 0.0007944444444444444)]","[(4024, 67.1, 10.061577777777778), (16101, 51.900000000000006, 6.186322222222222), (32206, 58.2, 11.617688888888887), (4026, 67.1, 10.11), (16102, 51.900000000000006, 6.1894222222222215), (32211, 58.2, 11.639205555555554)]","[5, 5, 5, 0, 0, 0]"
19,"[91.2633407793497, 79.69637126635398, 100.0, 0.0, 29.338434954332264, 22.630500900006208]","[2, 1, 3, 0, 2, 2]","[485.97200743316597, 559.2500165593077, 1980.5304480756645, 0, 1288.2134803649737, 1664.961106151883]","[3543.027992566834, 7542.749983440693, 14130.469551924336, 4029, 6813.786519635027, 14446.038893848117]","[4029, 8102, 16111, 4029, 8102, 16111]","[3677, 6457, 16111, 0, 2377, 3646]","[(72.7008, 0.0046, 0.0), (75.4974, 0.0092, 0.0114), (508.9080000000001, 0.024666666666666667, 0.005266666666666666), (0, 0, 0), (14.6794, 0.0, 0.001), (499.1214, 0.015733333333333335, 0.005066666666666666)]","[(4222.2992, 1859.9954, 1000.0), (17104.5026, 1799.9908, 1524.9886), (33851.092, 1882.6753333333334, 1333.7447333333334), (4295, 1860.0, 1000.0), (17165.3206, 1800.0, 1524.999), (33860.8786, 1882.6842666666666, 1333.7449333333334)]","[(4, 5e-05, 0.34847222222222224), (3, 1.666666666666667e-05, 0.00046666666666666666), (8, 0.05115, 0.03871666666666666), (0, 0, 0), (4, 0.0, 0.000611111111111111), (4, 0.0, 0.01760555555555555)]","[(4022, 67.09994999999999, 9.761527777777777), (16102, 51.89998333333334, 6.189533333333332), (32204, 58.14885, 11.601283333333333), (4026, 67.1, 10.11), (16101, 51.900000000000006, 6.189388888888889), (32208, 58.2, 11.622394444444444)]","[5, 5, 5, 0, 0, 0]"
20,"[28.716803176966987, 24.611207109355714, 26.317422878778473, 0.0, 18.007899284127376, 11.63180435727143]","[2, 2, 2, 0, 1, 1]","[943.8060823894633, 1985.7414863081679, 3336.348853857916, 0, 0, 0]","[3085.1939176105366, 6116.258513691832, 12774.651146142085, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1157, 1994, 4240, 0, 1459, 1874]","[(22.368933333333334, 0.0, 0.0), (201.32633333333334, 0.008933333333333333, 0.01113333333333333), (420.82800000000003, 0.0007333333333333333, 0.0009333333333333333), (0, 0, 0), (0.0, 0.0, 0.001), (58.71986666666668, 0.0044, 0.0)]","[(4272.631066666667, 1860.0, 1000.0), (16978.673666666666, 1799.9910666666667, 1524.9888666666666), (33939.172, 1882.6992666666667, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180.0, 1800.0, 1524.999), (34301.280133333334, 1882.6956, 1333.75)]","[(4, 0.0, 0.00012777777777777776), (6, 1.666666666666667e-05, 0.0020944444444444443), (4, 0.06125, 0.03132777777777778), (0, 0, 0), (1, 0.0, 0.0), (1, 0.0, 0.0008222222222222222)]","[(4022, 67.1, 10.109872222222222), (16099, 51.89998333333334, 6.187905555555555), (32208, 58.13875, 11.608672222222221), (4026, 67.1, 10.11), (16104, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.639177777777777)]","[0, 0, 0, 0, 0, 0]"
21,"[38.843385455448, 24.611207109355714, 41.92166842529949, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[763.277194457094, 1010.1074178279766, 2643.5977331941003, 0, 0, 0]","[3265.722805542906, 7091.892582172023, 13467.4022668059, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1565, 1994, 6754, 0, 0, 0]","[(70.95233333333333, 0.004666666666666667, 6.666666666666668e-05), (191.53946666666667, 0.009, 0.010866666666666667), (480.2470666666666, 0.006533333333333334, 0.006200000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4224.047666666666, 1859.9953333333333, 999.9999333333334), (16988.460533333335, 1799.991, 1524.9891333333333), (33879.75293333334, 1882.6934666666666, 1333.7438), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0012), (6, 0.0, 0.00135), (6, 0.0008833333333333334, 0.01969444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108799999999999), (16099, 51.900000000000006, 6.188649999999999), (32206, 58.19911666666667, 11.620305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
