interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[11.76470588235294, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[439.36745822889833, 0, 0, 0, 0, 0]","[3589.632541771102, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[474, 0, 0, 0, 0, 0]","[(61.516, 0.0, 0.00046666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4233.484, 1860.0, 999.9995333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0007944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109205555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[25.961777115909655, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1012.3757701747695, 0, 0, 0, 0, 0]","[3016.6242298252305, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1046, 0, 0, 0, 0, 0]","[(125.8286, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4169.1714, 1859.9954, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0017611111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108238888888888), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[39.166046165301566, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[939.3236391926471, 0, 0, 0, 0, 0]","[3089.676360807353, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1578, 0, 0, 0, 0, 0]","[(102.3228, 0.033666666666666664, 0.02893333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4192.6772, 1859.9663333333333, 999.9710666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0017444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108255555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[41.35021097046413, 10.281411997037768, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[560.327637544151, 375.11332887515897, 0, 0, 0, 0]","[3468.672362455849, 7726.886671124841, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1666, 833, 0, 0, 0, 0]","[(37.922466666666665, 0.028066666666666674, 0.023466666666666663), (385.87559999999996, 0.0066, 0.20946666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.077533333333, 1859.9719333333333, 999.9765333333334), (16794.1244, 1799.9934, 1524.7905333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0010833333333333335), (2, 0.21001666666666666, 0.11820555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108916666666666), (16103, 51.68998333333334, 6.071794444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[42.71531397369074, 29.116267588249816, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[884.0557070236603, 1416.0236468211137, 0, 0, 0, 0]","[3144.94429297634, 6685.976353178887, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1721, 2359, 0, 0, 0, 0]","[(381.0690000000001, 0.026733333333333338, 0.026533333333333332), (574.6186666666667, 8.287266666666667, 0.3454), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3913.931, 1859.9732666666666, 999.9734666666667), (16605.381333333335, 1791.7127333333333, 1524.6546), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.12083333333333332, 0.0016444444444444443), (3, 8.96486666666667, 3.7397444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 66.97916666666666, 10.108355555555555), (16102, 42.93513333333334, 2.450255555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[43.90667659468851, 35.34929647000741, 10.812488361988704, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[611.3363067526898, 1334.8952441792542, 126.12688022292923, 0, 0, 0]","[3417.66369324731, 6767.104755820746, 15984.87311977707, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1769, 2864, 1742, 0, 0, 0]","[(324.0959333333332, 0.02486666666666667, 0.02466666666666667), (242.3946, 0.0862, 0.6132666666666665), (79.69160000000001, 0.0018, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3970.904066666667, 1859.9751333333334, 999.9753333333333), (16937.6054, 1799.9138, 1524.3867333333333), (34280.3084, 1882.6982, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03961666666666667, 0.0013944444444444442), (3, 0.0007666666666666667, 0.00047222222222222224), (2, 0.0, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.108605555555554), (16102, 51.89923333333334, 6.189527777777777), (32210, 58.2, 11.639066666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[28.617522958550506, 42.24882745001234, 21.761529389857863, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[842.8210077092335, 3276.168997186315, 1290.4391462452068, 0, 0, 0]","[3186.1789922907665, 4825.831002813685, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1153, 3423, 3506, 0, 0, 0]","[(16.252133333333333, 0.0048, 0.004933333333333333), (170.74259999999998, 0.0004666666666666667, 0.0038666666666666667), (1462.4134000000001, 0.0014, 0.0028666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.747866666667, 1859.9952, 999.9950666666666), (17009.2574, 1799.9995333333334, 1524.9961333333333), (32897.5866, 1882.6986, 1333.7471333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00017222222222222224), (8, 0.046049999999999994, 0.0183), (3, 0.0, 0.0006611111111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109827777777777), (16097, 51.853950000000005, 6.1716999999999995), (32209, 58.2, 11.639338888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[42.81459419210722, 42.24882745001234, 10.942834088510956, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[838.6520504791472, 1010.1074178279766, 1313.5662230264002, 0, 0, 0]","[3190.347949520853, 7091.892582172023, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1725, 3423, 1763, 0, 0, 0]","[(87.5988, 0.006666666666666667, 0.0021333333333333334), (222.64673333333334, 0.0005333333333333334, 0.0041333333333333335), (1146.443, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4207.4012, 1859.9933333333333, 999.9978666666667), (16957.353266666665, 1799.9994666666666, 1524.9958666666666), (33213.557, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0013), (8, 0.06351666666666665, 0.015272222222222222), (1, 0.04548333333333333, 0.016088888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108699999999999), (16097, 51.83648333333334, 6.174727777777777), (32211, 58.154516666666666, 11.62391111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[40.680069496152896, 23.685509750678847, 33.05815902178636, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1043.0444526084689, 909.7357655056462, 3350.3823661946485, 0, 0, 0]","[2985.955547391531, 7192.264234494354, 12760.617633805352, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1639, 1919, 5326, 0, 0, 0]","[(528.0442, 4.8112, 0.02446666666666667), (55.223933333333335, 0.0, 0.0), (1365.9446, 0.0020666666666666667, 0.0032666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3766.9557999999997, 1855.1888, 999.9755333333334), (17124.776066666665, 1800.0, 1525.0), (32994.0554, 1882.6979333333334, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006255555555555555), (5, 0.0, 0.0012444444444444443), (4, 0.0, 0.0010833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.103744444444445), (16100, 51.900000000000006, 6.188755555555555), (32208, 58.2, 11.638916666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[59.617771159096556, 41.2861021969884, 62.03835888523369, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1214.9417209260516, 369.2072044256732, 2157.5984783299377, 0, 0, 0]","[2814.058279073948, 7732.792795574327, 13953.401521670063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2402, 3345, 9995, 0, 0, 0]","[(406.0164, 1.9278, 0.025333333333333333), (60.81653333333333, 0.0, 6.666666666666668e-05), (1483.3845999999999, 0.005933333333333333, 0.003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3888.9836, 1858.0722, 999.9746666666666), (17119.183466666665, 1800.0, 1524.9999333333333), (32876.6154, 1882.6940666666667, 1333.747), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0061444444444444446), (3, 0.003833333333333334, 0.002988888888888888), (5, 0.0, 0.0018999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.103855555555555), (16102, 51.89616666666667, 6.187011111111111), (32207, 58.2, 11.6381), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
