interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[42.64085380987838, 58.306590965193784, 53.236918875302585, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[401.4875014564356, 1750.219772229457, 4076.41782519204, 0, 0, 0]","[3627.5124985435646, 6351.780227770543, 12034.58217480796, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1718, 4724, 8577, 0, 0, 0]","[(1303.0302, 0.09653333333333333, 0.0019333333333333333), (83.01079999999999, 0.0058, 0.012333333333333335), (1396.7022000000002, 0.0028666666666666667, 0.0054666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2991.9698, 1859.9034666666666, 999.9980666666667), (17096.9892, 1799.9942, 1524.9876666666667), (32963.2978, 1882.6971333333333, 1333.7445333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0010944444444444443), (8, 0.0001, 0.0024), (6, 0.7643000000000001, 0.028588888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108905555555555), (16097, 51.8999, 6.1876), (32206, 57.435700000000004, 11.61141111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[52.49441548771407, 58.109108862009386, 87.79715722177394, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[264.8407372849268, 2264.4587850042253, 2467.4000050751056, 0, 0, 0]","[3764.159262715073, 5837.541214995775, 13643.599994924894, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2115, 4708, 14145, 0, 0, 0]","[(1231.5515333333333, 0.0002, 0.0008666666666666667), (274.7252000000001, 0.0, 6.666666666666668e-05), (1530.221, 0.002266666666666667, 0.0062), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3063.4484666666667, 1859.9998, 999.9991333333334), (16905.2748, 1800.0, 1524.9999333333333), (32829.779, 1882.6977333333334, 1333.7438), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0002666666666666667), (9, 0.0, 0.0024), (9, 0.8133166666666666, 0.03036666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109733333333333), (16096, 51.900000000000006, 6.1876), (32203, 57.38668333333334, 11.609633333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[57.4584264085381, 71.15527030362874, 47.76239836136801, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1074.2685305625143, 1010.2298734214519, 1210.24148979592, 0, 0, 0]","[2954.7314694374854, 7091.770126578548, 14900.75851020408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2315, 5765, 7695, 0, 0, 0]","[(20.446066666666667, 0.002, 0.001), (255.50039999999998, 0.0, 0.0004), (39.1468, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4274.553933333334, 1859.998, 999.999), (16924.4996, 1800.0, 1524.9996), (34320.8532, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00039999999999999996), (12, 0.0, 0.002588888888888889), (3, 0.0, 0.00011666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109599999999999), (16093, 51.900000000000006, 6.1874111111111105), (32209, 58.2, 11.639883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[85.05832712831968, 50.40730683781782, 87.80957110049034, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[630.8641912186804, 1057.0143914888952, 5350.628408174534, 0, 0, 0]","[3398.1358087813196, 7044.985608511105, 10760.371591825466, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3427, 4084, 14147, 0, 0, 0]","[(59.59266666666666, 0.0029333333333333334, 0.0010666666666666667), (54.17586666666667, 0.0, 0.00013333333333333334), (61.515600000000006, 0.004866666666666667, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4235.407333333334, 1859.9970666666666, 999.9989333333333), (17125.82413333333, 1800.0, 1524.9998666666668), (34298.4844, 1882.6951333333334, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010444444444444446), (3, 0.0, 0.0005777777777777778), (8, 0.0, 0.0020777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108955555555555), (16102, 51.900000000000006, 6.1894222222222215), (32204, 58.2, 11.63792222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[69.9180938198064, 84.69513700320908, 77.72329464341134, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1107.513575673508, 2113.490220316348, 3384.0367782291405, 0, 0, 0]","[2921.486424326492, 5988.509779683653, 12726.96322177086, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2817, 6862, 12522, 0, 0, 0]","[(49.63206666666667, 0.0016666666666666666, 0.005866666666666666), (1104.499, 0.0016666666666666668, 0.0022666666666666664), (69.90446666666668, 0.004666666666666667, 0.0005333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4245.367933333333, 1859.9983333333332, 999.9941333333334), (16075.501, 1799.9983333333332, 1524.9977333333334), (34290.09553333333, 1882.6953333333333, 1333.7494666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0012444444444444445), (8, 0.0, 0.0007833333333333333), (6, 1.666666666666667e-05, 0.0014388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108755555555556), (16097, 51.900000000000006, 6.189216666666666), (32206, 58.199983333333336, 11.63856111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 90.48383115280177, 92.7068462541121, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1055.0942967674355, 1289.1737814460512, 4208.13753658485, 0, 0, 0]","[2973.9057032325645, 6812.826218553949, 11902.86246341515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7331, 14936, 0, 0, 0]","[(119.53646666666668, 0.0031333333333333335, 0.0058), (1154.8310666666666, 6.666666666666668e-05, 0.0018666666666666666), (65.0116, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4175.4635333333335, 1859.9968666666666, 999.9942), (16025.168933333334, 1799.9999333333333, 1524.9981333333333), (34294.9884, 1882.6954, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011777777777777778), (5, 0.04748333333333333, 0.016711111111111114), (5, 0.0, 0.0012722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108822222222221), (16100, 51.85251666666667, 6.173288888888888), (32207, 58.2, 11.638727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[86.47307024075454, 91.05159219945692, 90.10613866302526, 14.172251178952594, 0.0, 0.0]","[2, 2, 3, 1, 0, 0]","[623.9835819925997, 762.5521196399111, 2095.6805828629576, 0, 0, 0]","[3405.0164180074003, 7339.447880360089, 14015.319417137041, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3484, 7377, 14517, 571, 0, 0]","[(59.5496, 0.0018, 0.0002), (1217.7454, 0.0184, 0.004333333333333333), (191.53846666666666, 0.0009333333333333332, 0.002333333333333333), (24.466333333333328, 0.00046666666666666666, 0.0057333333333333325), (0, 0, 0), (0, 0, 0)]","[(4235.4504, 1859.9982, 999.9998), (15962.2546, 1799.9816, 1524.9956666666667), (34168.461533333335, 1882.6990666666668, 1333.7476666666666), (4270.533666666666, 1859.9995333333334, 999.9942666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00032777777777777775), (3, 0.0032333333333333337, 0.0004333333333333333), (6, 0.44465, 0.004211111111111111), (1, 0.0, 0.00023333333333333333), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10967222222222), (16102, 51.89676666666667, 6.189566666666666), (32206, 57.75535, 11.635788888888888), (4025, 67.1, 10.109766666666665), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[97.61727475800447, 100.0, 91.26062938365092, 18.118639861007694, 0.0, 0.0]","[2, 2, 2, 1, 0, 0]","[884.3947628742579, 1496.375035464513, 2565.543078396835, 0, 0, 0]","[3144.605237125742, 6605.624964535487, 13545.456921603165, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3933, 8102, 14703, 730, 0, 0]","[(14.110866666666665, 0.0, 0.0), (248.8614, 0.004666666666666667, 0.00013333333333333337), (257.949, 0.0008, 0.0032666666666666664), (62.9144, 0.0018666666666666666, 0.0002), (0, 0, 0), (0, 0, 0)]","[(4280.889133333333, 1860.0, 1000.0), (16931.1386, 1799.9953333333333, 1524.9998666666668), (34102.051, 1882.6992, 1333.7467333333334), (4232.0856, 1859.9981333333333, 999.9998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 9.444444444444447e-05), (2, 1.666666666666667e-05, 0.0013944444444444447), (6, 0.78925, 0.011394444444444445), (3, 0.0, 0.00033888888888888884), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109905555555555), (16103, 51.89998333333334, 6.188605555555555), (32206, 57.41075, 11.628605555555554), (4023, 67.1, 10.10966111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[93.79498634896997, 100.0, 78.25088448885855, 17.051377513030527, 15.41594667983214, 13.003537955434174]","[2, 2, 1, 1, 1, 1]","[292.65991900139494, 1780.2657891119513, 1243.311401391711, 687.5381061057674, 0, 1338.8303170033246]","[3736.340080998605, 6321.734210888048, 14867.688598608289, 3341.4618938942326, 8102, 14772.169682996675]","[4029, 8102, 16111, 4029, 8102, 16111]","[3779, 8102, 12607, 687, 1249, 2095]","[(95.76899999999999, 0.08446666666666666, 0.004733333333333333), (352.3212, 0.0046, 0.0034), (47.5354, 0.0, 0.001), (15.422266666666665, 0.0, 0.0), (128.6248666666667, 0.01686666666666667, 0.002933333333333333), (226.492, 0.001066666666666667, 0.002333333333333333)]","[(4199.231, 1859.9155333333333, 999.9952666666667), (16827.6788, 1799.9954, 1524.9966), (34312.4646, 1882.7, 1333.749), (4279.5777333333335, 1860.0, 1000.0), (17051.375133333335, 1799.9831333333334, 1524.9970666666666), (34133.508, 1882.6989333333333, 1333.7476666666666)]","[(5, 0.0, 0.0811611111111111), (3, 0.0, 0.0011555555555555555), (3, 0.0, 0.0), (1, 0.0, 1.1111111111111112e-05), (1, 0.0014333333333333331, 0.00036666666666666667), (3, 0.7182166666666667, 0.011355555555555555)]","[(4021, 67.1, 10.028838888888888), (16102, 51.900000000000006, 6.188844444444444), (32209, 58.2, 11.639999999999999), (4025, 67.1, 10.10998888888889), (16104, 51.898566666666675, 6.189633333333333), (32209, 57.48178333333334, 11.628644444444443)]","[5, 5, 5, 0, 0, 0]"
20,"[23.3060312732688, 30.95531967415453, 27.682949537583017, 17.051377513030527, 11.700814613675634, 13.003537955434174]","[2, 2, 2, 1, 1, 1]","[150.5129573764532, 1159.682777856679, 2157.5984783299377, 660.7699873673922, 0, 0]","[3878.4870426235466, 6942.3172221433215, 13953.401521670063, 3368.2300126326077, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[939, 2508, 4460, 687, 948, 2095]","[(67.1082, 0.08453333333333334, 0.004200000000000001), (489.335, 0.0022, 0.008466666666666666), (111.84800000000001, 0.004533333333333333, 0.0010666666666666667), (18.6118, 0.0, 0.0), (39.146800000000006, 0.0044666666666666665, 0.0), (216.0062, 0.0008666666666666667, 0.0022666666666666664)]","[(4227.8918, 1859.9154666666666, 999.9958), (16690.665, 1799.9978, 1524.9915333333333), (34248.152, 1882.6954666666668, 1333.7489333333333), (4276.3882, 1860.0, 1000.0), (17140.8532, 1799.9955333333332, 1525.0), (34143.9938, 1882.6991333333333, 1333.7477333333334)]","[(3, 0.0, 0.07538333333333333), (5, 0.0, 0.0011722222222222223), (4, 0.0, 0.0010888888888888888), (1, 0.0, 0.0), (1, 0.0, 0.0010611111111111112), (3, 0.7671666666666666, 0.01225)]","[(4023, 67.1, 10.034616666666667), (16100, 51.900000000000006, 6.188827777777777), (32208, 58.2, 11.63891111111111), (4025, 67.1, 10.11), (16104, 51.900000000000006, 6.188938888888888), (32209, 57.432833333333335, 11.627749999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[25.61429635145197, 43.22389533448531, 27.068462541120976, 17.051377513030527, 0.0, 0.0]","[2, 3, 2, 1, 0, 0]","[432.0512693027143, 1144.8522183411967, 3467.2573987191417, 0, 0, 0]","[3596.9487306972856, 6957.147781658803, 12643.742601280857, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1032, 3502, 4361, 687, 0, 0]","[(357.91346666666675, 6.666666666666668e-05, 6.666666666666668e-05), (700.448, 0.054533333333333336, 0.03366666666666667), (22.3696, 0.009066666666666667, 0.00013333333333333334), (6.8153999999999995, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(3937.086533333333, 1859.9999333333333, 999.9999333333334), (16479.552, 1799.9454666666666, 1524.9663333333333), (34337.6304, 1882.6909333333333, 1333.7498666666668), (4288.1846, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.12083333333333332, 0.0015944444444444443), (7, 0.0, 0.004838888888888889), (3, 0.0, 0.00195), (1, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4022, 66.97916666666666, 10.108405555555555), (16098, 51.900000000000006, 6.18516111111111), (32209, 58.2, 11.638049999999998), (4025, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
