interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[51.799453958798715, 53.6657615403604, 49.202408292470984, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[937.0541800916785, 1114.1609034516462, 2191.1105592662866, 0, 0, 0]","[3091.9458199083215, 6987.839096548354, 13919.889440733714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2087, 4348, 7927, 0, 0, 0]","[(352.67040000000003, 0.6480666666666667, 0.003466666666666667), (257.2498, 0.003, 0.0166), (2070.586933333333, 0.2178, 0.0033333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3942.3296, 1859.3519333333334, 999.9965333333333), (16922.7502, 1799.997, 1524.9834), (32289.413066666668, 1882.4822000000001, 1333.7466666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00023333333333333333), (8, 0.08965000000000001, 0.011872222222222222), (4, 0.0, 0.05383888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109766666666665), (16097, 51.81035000000001, 6.178127777777777), (32208, 58.2, 11.58616111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[62.32315711094565, 53.33251049123673, 67.93495127552603, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[884.8987632875533, 1767.764707551476, 5775.064631433688, 0, 0, 0]","[3144.1012367124467, 6334.235292448524, 10335.935368566312, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2511, 4321, 10945, 0, 0, 0]","[(376.78779999999995, 0.6499333333333334, 0.004999999999999999), (74.798, 0.0005333333333333334, 0.0012), (1171.6084, 0.0094, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3918.2122, 1859.3500666666666, 999.995), (17105.202, 1799.9994666666666, 1524.9988), (33188.3916, 1882.6906000000001, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001372222222222222), (4, 0.0, 0.0030055555555555556), (5, 0.04608333333333333, 0.018827777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108627777777777), (16101, 51.900000000000006, 6.186994444444444), (32207, 58.15391666666667, 11.62117222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[63.51451973194341, 64.9469266847692, 67.93495127552603, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[766.7052858666893, 1383.2823470782264, 2047.4685270814605, 0, 0, 0]","[3262.2947141333107, 6718.717652921774, 14063.53147291854, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2559, 5262, 10945, 0, 0, 0]","[(11.7088, 0.0051333333333333335, 0.003933333333333333), (47.840133333333334, 0.0003333333333333333, 0.0), (1210.7556, 0.009333333333333334, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.2912, 1859.9948666666667, 999.9960666666667), (17132.159866666665, 1799.9996666666666, 1525.0), (33149.2444, 1882.6906666666666, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00105), (6, 0.0, 0.0008944444444444447), (5, 0.0, 0.0038555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10895), (16099, 51.900000000000006, 6.189105555555555), (32207, 58.2, 11.636144444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[82.00546041201291, 76.17872130338188, 69.68530817453914, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1423.0038093968665, 1593.427458326818, 2060.4280407364645, 0, 0, 0]","[2605.9961906031335, 6508.572541673182, 14050.571959263536, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3304, 6172, 11227, 0, 0, 0]","[(95.85659999999999, 0.009066666666666667, 6.666666666666668e-05), (26.4316, 0.0, 0.0), (39.146666666666654, 0.3020666666666667, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4199.1434, 1859.9909333333333, 999.9999333333334), (17153.5684, 1800.0, 1525.0), (34320.85333333333, 1882.3979333333334, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.002111111111111111), (6, 0.0, 0.0007277777777777777), (4, 0.003, 0.062272222222222215), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107888888888889), (16099, 51.900000000000006, 6.189272222222222), (32208, 58.197, 11.577727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[78.6795730950608, 65.341890891138, 69.0956489355099, 14.817572598659718, 0.0, 0.0]","[3, 2, 2, 1, 0, 0]","[976.4665070898907, 897.1678038680203, 2116.565795057355, 0, 0, 0]","[3052.533492910109, 7204.83219613198, 13994.434204942645, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3170, 5294, 11132, 597, 0, 0]","[(206.91840000000002, 0.009866666666666666, 0.0028), (21.538466666666665, 0.0, 6.666666666666668e-05), (146.8001333333333, 0.22126666666666667, 0.004599999999999999), (1.2230666666666665, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4088.0816, 1859.9901333333332, 999.9972), (17158.461533333335, 1800.0, 1524.9999333333333), (34213.19986666667, 1882.4787333333334, 1333.7454), (4293.776933333334, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0004166666666666667, 0.0028888888888888888), (4, 0.0, 0.0004944444444444445), (2, 0.0002833333333333333, 0.09515), (1, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09958333333333, 10.107111111111111), (16101, 51.900000000000006, 6.189505555555555), (32210, 58.19971666666667, 11.544849999999999), (4025, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[96.97195333829734, 94.91483584300173, 99.42896157904538, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[756.0249212098582, 1514.0574888291746, 2647.755675713842, 0, 0, 0]","[3272.9750787901417, 6587.942511170825, 13463.24432428616, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3907, 7690, 16019, 0, 0, 0]","[(151.25586666666666, 4.1339999999999995, 4.1416), (1458.4804666666669, 0.0030666666666666668, 0.02686666666666667), (3560.963466666667, 0.8386, 0.044533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4143.744133333334, 1855.866, 995.8584), (15721.519533333332, 1799.9969333333333, 1524.9731333333334), (30799.036533333332, 1881.8614, 1333.7054666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0018833333333333332), (7, 0.05313333333333333, 0.01258888888888889), (5, 3.203133333333333, 0.7551388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108116666666666), (16098, 51.84686666666667, 6.177411111111111), (32207, 54.99686666666667, 10.88486111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[87.49069247952346, 90.82942483337447, 85.04127614673205, 11.913626209977663, 10.207356208343619, 17.323567748743095]","[2, 2, 2, 1, 1, 1]","[694.3373387380856, 1055.12586051913, 1061.4250322148832, 378.1870719872736, 827.2664595345126, 2150.9655739893356]","[3334.6626612619143, 7046.87413948087, 15049.574967785116, 3650.8129280127264, 7274.733540465488, 13960.034426010665]","[4029, 8102, 16111, 4029, 8102, 16111]","[3525, 7359, 13701, 480, 827, 2791]","[(109.74993333333333, 0.00046666666666666666, 0.0027333333333333333), (1985.3028, 0.0002666666666666667, 0.0016), (6.291, 0.004533333333333333, 0.0), (29.53446666666667, 12.107333333333337, 12.139266666666664), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (3267.3625333333334, 0.6196666666666666, 0.047200000000000006)]","[(4185.2500666666665, 1859.9995333333334, 999.9972666666666), (15194.6972, 1799.9997333333333, 1524.9984), (34353.709, 1882.6954666666668, 1333.75), (4265.465533333333, 1847.8926666666666, 987.8607333333333), (16946.5176, 1799.9977333333334, 1524.9858666666667), (31092.637466666667, 1882.0803333333333, 1333.7028)]","[(3, 0.0004166666666666667, 0.0009277777777777777), (3, 0.0, 0.00012222222222222221), (4, 0.0, 0.0013277777777777778), (3, 0.0, 1.6666666666666667e-05), (3, 0.06325, 0.012894444444444443), (3, 2.814516666666667, 0.6664944444444443)]","[(4023, 67.09958333333333, 10.109072222222222), (16102, 51.900000000000006, 6.189877777777777), (32208, 58.2, 11.63867222222222), (4023, 67.1, 10.109983333333332), (16102, 51.83675000000001, 6.177105555555555), (32209, 55.38548333333333, 10.973505555555555)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 98.67933843495433, 96.07100738625783, 11.913626209977663, 10.207356208343619, 17.323567748743095]","[2, 2, 2, 1, 1, 1]","[1088.8505558386728, 2035.129224611027, 1774.594981083238, 357.02815843784356, 0, 0]","[2940.149444161327, 6066.870775388973, 14336.405018916761, 3671.9718415621564, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7995, 15478, 480, 827, 2791]","[(15.2034, 0.0, 0.0), (2315.254733333333, 0.00046666666666666666, 0.0014666666666666667), (58.7196, 0.004666666666666667, 6.666666666666668e-05), (31.3258, 10.272666666666666, 10.300266666666666), (232.0844, 0.002533333333333333, 0.015466666666666667), (3372.2202, 0.6171333333333333, 0.0514)]","[(4279.7966, 1860.0, 1000.0), (14864.745266666667, 1799.9995333333334, 1524.9985333333334), (34301.2804, 1882.6953333333333, 1333.7499333333333), (4263.6742, 1849.7273333333333, 989.6997333333334), (16947.9156, 1799.9974666666667, 1524.9845333333333), (30987.7798, 1882.0828666666666, 1333.6986)]","[(3, 0.0, 0.001127777777777778), (3, 0.037733333333333334, 0.014777777777777777), (6, 0.0, 0.0012555555555555555), (3, 0.0, 4.4444444444444447e-05), (3, 0.08965000000000001, 0.011272222222222222), (3, 2.056766666666667, 0.670838888888889)]","[(4023, 67.1, 10.108872222222221), (16102, 51.86226666666667, 6.175222222222222), (32206, 58.2, 11.638744444444443), (4023, 67.1, 10.109955555555555), (16102, 51.81035000000001, 6.178727777777778), (32209, 56.143233333333335, 10.96916111111111)]","[5, 5, 5, 0, 0, 0]"
19,"[96.87267311988086, 80.47395704764256, 80.33020917385637, 29.163564159841155, 18.205381387311775, 11.023524300167589]","[2, 1, 1, 2, 1, 1]","[782.0506465196603, 826.583794579006, 1645.2825219566423, 0, 1475.3019409416156, 1058.2030617319265]","[3246.9493534803396, 7275.416205420994, 14465.717478043358, 4029, 6626.698059058384, 15052.796938268073]","[4029, 8102, 16111, 4029, 8102, 16111]","[3903, 6520, 12942, 1175, 1475, 1776]","[(25.514333333333333, 0.0, 0.0), (1001.0398666666667, 0.0005333333333333334, 0.0009333333333333332), (55.924, 0.0046, 6.666666666666668e-05), (38.22853333333333, 10.958333333333334, 10.986266666666667), (1023.4095333333331, 0.0002, 0.0009333333333333332), (47.5354, 0.0046, 0.0)]","[(4269.4856666666665, 1860.0, 1000.0), (16178.960133333334, 1799.9994666666666, 1524.9990666666667), (34304.076, 1882.6954, 1333.7499333333333), (4256.771466666667, 1849.0416666666667, 989.0137333333333), (16156.590466666667, 1799.9998, 1524.9990666666667), (34312.4646, 1882.6954, 1333.75)]","[(2, 0.0, 0.0006777777777777777), (2, 0.0, 6.111111111111111e-05), (1, 0.0, 0.0010999999999999998), (5, 0.0, 0.0001388888888888889), (1, 0.00875, 0.0018444444444444441), (3, 0.0, 0.0010277777777777776)]","[(4024, 67.1, 10.109322222222222), (16103, 51.900000000000006, 6.189938888888888), (32211, 58.2, 11.6389), (4021, 67.1, 10.10986111111111), (16104, 51.89125000000001, 6.188155555555555), (32209, 58.2, 11.638972222222222)]","[5, 5, 5, 0, 0, 0]"
20,"[25.986597170513775, 29.437176005924464, 0.0, 12.757508066517747, 29.943223895334487, 22.040841660976973]","[2, 2, 0, 1, 2, 2]","[439.38745374493504, 1929.0804998545295, 0, 514.5578929491571, 0, 0]","[3589.612546255065, 6172.91950014547, 16111, 3514.442107050843, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1047, 2385, 0, 514, 2426, 3551]","[(49.806799999999996, 0.004666666666666667, 0.00013333333333333334), (1825.220466666667, 0.0004, 0.004266666666666667), (0, 0, 0), (15.028933333333331, 0.0, 0.0), (1851.0847333333336, 0.0, 0.001866666666666667), (53.1278, 0.009133333333333334, 0.0)]","[(4245.1932, 1859.9953333333333, 999.9998666666667), (15354.779533333332, 1799.9996, 1524.9957333333334), (34360, 1882.7, 1333.75), (4279.971066666667, 1860.0, 1000.0), (15328.915266666667, 1800.0, 1524.9981333333333), (34306.8722, 1882.6908666666668, 1333.75)]","[(3, 0.0, 0.0019333333333333333), (4, 0.0, 0.00023333333333333333), (0, 0, 0), (1, 0.0, 1.6666666666666667e-05), (3, 1.666666666666667e-05, 0.00025), (4, 0.0, 0.0020666666666666663)]","[(4023, 67.1, 10.108066666666666), (16101, 51.900000000000006, 6.189766666666666), (32212, 58.2, 11.639999999999999), (4025, 67.1, 10.109983333333332), (16102, 51.89998333333334, 6.189749999999999), (32208, 58.2, 11.637933333333333)]","[0, 0, 0, 0, 0, 0]"
21,"[29.36212459667411, 42.0266600839299, 23.424989137856123, 12.757508066517747, 0.0, 0.0]","[2, 3, 2, 1, 0, 0]","[949.2557594236448, 1771.4681219473598, 3141.552899033084, 0, 0, 0]","[3079.744240576355, 6330.53187805264, 12969.447100966916, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1183, 3405, 3774, 514, 0, 0]","[(83.18639999999999, 0.004933333333333333, 0.00013333333333333334), (1573.5619333333334, 0.004866666666666667, 0.0044666666666666665), (1686.1095333333335, 0.2633333333333333, 0.010600000000000002), (20.62146666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4211.8136, 1859.9950666666666, 999.9998666666667), (15606.438066666666, 1799.9951333333333, 1524.9955333333332), (32673.890466666668, 1882.4366666666667, 1333.7394), (4274.3785333333335, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001811111111111111), (5, 0.0, 0.001216666666666667), (4, 0.0, 0.009744444444444444), (1, 0.0, 3.888888888888889e-05), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108188888888888), (16100, 51.900000000000006, 6.188783333333332), (32208, 58.2, 11.630255555555554), (4025, 67.1, 10.10996111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
