interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.097791015140235, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[423.04803616590937, 0, 0, 0, 0, 0]","[3605.9519638340907, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[568, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4258.6494, 1859.9953333333333, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0011277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.108872222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[28.89054355919583, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1132.7389111448515, 0, 0, 0, 0, 0]","[2896.2610888551485, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1164, 0, 0, 0, 0, 0]","[(150.9948, 0.0092, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4144.0052, 1859.9908, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.002116666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107883333333334), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[39.29014643832217, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[921.1427566931611, 0, 0, 0, 0, 0]","[3107.857243306839, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1583, 0, 0, 0, 0, 0]","[(101.71106666666667, 0.009333333333333332, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4193.288933333333, 1859.9906666666666, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0021666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107833333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[36.0138992305783, 16.82300666502098, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[791.6823466716651, 1225.132191172346, 0, 0, 0, 0]","[3237.317653328335, 6876.867808827654, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1451, 1363, 0, 0, 0, 0]","[(78.59886666666667, 0.009333333333333332, 6.666666666666668e-05), (545.259, 0.6861333333333334, 1.4692), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4216.401133333334, 1859.9906666666666, 999.9999333333334), (16634.741, 1799.3138666666666, 1523.5308), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.002505555555555555), (1, 0.07585, 0.04698333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107494444444443), (16104, 51.82415, 6.143016666666666), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[34.69843633655994, 35.59614909898791, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[911.7636550914274, 2630.2231174375056, 0, 0, 0, 0]","[3117.2363449085724, 5471.776882562494, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1398, 2884, 0, 0, 0, 0]","[(39.6268, 0.0086, 0.003933333333333333), (2038.4307333333336, 0.7238666666666668, 1.2148666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4255.3732, 1859.9914, 999.9960666666667), (15141.569266666665, 1799.2761333333333, 1523.7851333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011500000000000002), (4, 0.0017166666666666665, 0.003088888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108849999999999), (16101, 51.89828333333334, 6.186911111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[40.48150905931993, 47.74129844482844, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[653.5119663720996, 1840.504141478972, 0, 0, 0, 0]","[3375.4880336279, 6261.495858521028, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1631, 3868, 0, 0, 0, 0]","[(52.908199999999994, 0.0056, 0.001066666666666667), (2115.326133333333, 0.7039333333333332, 1.3381333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.0918, 1859.9944, 999.9989333333333), (15064.673866666668, 1799.2960666666668, 1523.6618666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011611111111111112), (7, 0.0022666666666666664, 0.06566666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108838888888888), (16098, 51.89773333333334, 6.1243333333333325), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[41.027550260610575, 41.74277956060232, 11.011110421451182, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[717.2849969600854, 2802.8249768622195, 1645.2825219566423, 0, 0, 0]","[3311.7150030399143, 5299.175023137781, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1653, 3382, 1774, 0, 0, 0]","[(29.620799999999996, 0.0006, 0.0005333333333333334), (1407.8875333333333, 0.008933333333333333, 0.01213333333333333), (55.924, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4265.3792, 1859.9994, 999.9994666666666), (15772.112466666667, 1799.9910666666667, 1524.9878666666666), (34304.076, 1882.6954, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00020555555555555556), (8, 1.666666666666667e-05, 0.0007333333333333332), (1, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109794444444445), (16097, 51.89998333333334, 6.189266666666666), (32211, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[41.07719036981881, 53.72747469760553, 11.011110421451182, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[543.2242706685897, 960.3441183327393, 1756.2428877318737, 0, 0, 0]","[3485.7757293314103, 7141.6558816672605, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1655, 4353, 1774, 0, 0, 0]","[(86.46233333333333, 0.00046666666666666666, 0.0004), (1246.4057333333333, 0.0094, 0.012533333333333334), (25.1658, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.537666666667, 1859.9995333333334, 999.9996), (15933.594266666667, 1799.9906, 1524.9874666666667), (34334.8342, 1882.6954, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0007444444444444445), (9, 0.0, 0.0014611111111111112), (1, 0.0, 0.0010222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109255555555555), (16096, 51.900000000000006, 6.188538888888888), (32211, 58.2, 11.638977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[27.773641102010426, 34.05332016785979, 58.22729811929738, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[706.4601775933727, 2233.2903949220963, 5733.511520677268, 0, 0, 0]","[3322.5398224066275, 5868.709605077904, 10377.488479322732, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1119, 2759, 9381, 0, 0, 0]","[(88.0798, 0.004666666666666667, 6.666666666666668e-05), (174.7622, 0.013866666666666666, 0.011933333333333334), (409.29346666666675, 0.1023333333333333, 0.34213333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4206.9202, 1859.9953333333333, 999.9999333333334), (17005.2378, 1799.9861333333333, 1524.9880666666666), (33950.70653333333, 1882.5976666666668, 1333.4078666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0012111111111111112), (7, 1.666666666666667e-05, 0.0022722222222222224), (6, 0.0008333333333333333, 0.5136722222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108788888888888), (16098, 51.89998333333334, 6.187727777777777), (32206, 58.19916666666667, 11.126327777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[55.944403077686765, 44.914835843001725, 61.24387064738378, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[954.1484405277872, 2686.2027830489255, 1210.24148979592, 0, 0, 0]","[3074.851559472213, 5415.797216951074, 14900.75851020408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2254, 3639, 9867, 0, 0, 0]","[(255.15273333333332, 0.021199999999999997, 0.016533333333333334), (171.966, 0.013666666666666667, 0.011866666666666664), (409.64306666666675, 0.004733333333333333, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4039.8472666666667, 1859.9788, 999.9834666666667), (17008.034, 1799.9863333333333, 1524.9881333333333), (33950.356933333336, 1882.6952666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0001, 0.014411111111111109), (7, 1.666666666666667e-05, 0.002011111111111111), (5, 0.0, 0.0016888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09989999999999, 10.095588888888889), (16098, 51.89998333333334, 6.1879888888888885), (32207, 58.2, 11.63831111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
11,"[53.41275750806652, 58.24487780794866, 24.107752467258393, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[967.3469106265851, 2035.7369158405227, 0, 0, 0, 0]","[3061.653089373415, 6066.263084159477, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2152, 4719, 3884, 0, 0, 0]","[(514.5002000000001, 0.6198000000000001, 0.20626666666666665), (260.74473333333333, 0.09259999999999999, 0.07886666666666667), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3780.4998, 1859.3802, 999.7937333333333), (16919.255266666667, 1799.9074, 1524.9211333333333), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.011550000000000001, 0.4388111111111111), (10, 0.0018666666666666669, 0.002794444444444445), (2, 0.0, 0.0001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.08845, 9.671188888888889), (16095, 51.89813333333334, 6.187205555555555), (32210, 58.2, 11.639888888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[73.29362124596675, 62.9227351271291, 52.715535969213576, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[544.3034545148806, 2281.4448477866817, 3231.278490065522, 0, 0, 0]","[3484.6965454851193, 5820.555152213318, 12879.721509934478, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2953, 5098, 8493, 0, 0, 0]","[(458.92506666666657, 0.43746666666666667, 0.14393333333333333), (237.67579999999998, 0.08959999999999999, 0.07366666666666667), (190.8401333333333, 0.0422, 0.0038666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3836.0749333333333, 1859.5625333333332, 999.8560666666667), (16942.3242, 1799.9104, 1524.9263333333333), (34169.15986666667, 1882.6578, 1333.7461333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00013333333333333334, 0.23478333333333337), (6, 0.0, 0.0016555555555555555), (5, 0.44465, 0.004083333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09986666666666, 9.875216666666667), (16099, 51.900000000000006, 6.188344444444444), (32207, 57.75535, 11.635916666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[57.30950608091337, 74.43841026906937, 67.54391409595928, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[443.6949634928696, 2855.853212417202, 3504.457522361142, 0, 0, 0]","[3585.3050365071304, 5246.146787582798, 12606.542477638857, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2309, 6031, 10882, 0, 0, 0]","[(201.32613333333333, 0.025666666666666667, 0.008666666666666668), (362.80573333333336, 0.096, 0.08859999999999998), (270.5312, 0.04173333333333333, 0.0037999999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4093.6738666666665, 1859.9743333333333, 999.9913333333334), (16817.194266666665, 1799.904, 1524.9114), (34089.4688, 1882.6582666666668, 1333.7462), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0086), (10, 0.06103333333333333, 0.015288888888888888), (7, 0.78925, 0.0121), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1014), (16095, 51.83896666666667, 6.174711111111111), (32205, 57.41075, 11.627899999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
