interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[15.33879374534624, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[499.29124815367686, 0, 0, 0, 0, 0]","[3529.708751846323, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[618, 0, 0, 0, 0, 0]","[(11.8832, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.1168, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[27.277240009928022, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1002.7098796869524, 0, 0, 0, 0, 0]","[3026.2901203130477, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1099, 0, 0, 0, 0, 0]","[(58.2824, 4.1293999999999995, 4.1416), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.7176, 1855.8706, 995.8584), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 1.6666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109983333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[37.254901960784316, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[775.5181479344792, 0, 0, 0, 0, 0]","[3253.481852065521, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1501, 0, 0, 0, 0, 0]","[(342.70799999999997, 12.634600000000002, 12.297133333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3952.292, 1847.3654, 987.7028666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.004038888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10596111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[31.918590220898484, 10.355467785731918, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[609.4387182270607, 735.4592293782081, 0, 0, 0, 0]","[3419.5612817729393, 7366.540770621792, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1286, 839, 0, 0, 0, 0]","[(664.6645333333333, 10.808133333333334, 10.486666666666666), (198.53013333333334, 0.0008, 0.013533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3630.3354666666664, 1849.1918666666666, 989.5133333333333), (16981.469866666666, 1799.9992, 1524.9864666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.007905555555555555), (2, 0.06103333333333333, 0.012594444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.102094444444443), (16103, 51.83896666666667, 6.177405555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[32.688011913626205, 25.857812885707233, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[561.3199275424608, 1749.7680103826465, 0, 0, 0, 0]","[3467.680072457539, 6352.231989617354, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1317, 2095, 0, 0, 0, 0]","[(659.2032, 0.014666666666666666, 0.05006666666666666), (534.0739333333332, 0.002, 0.009133333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3635.7968, 1859.9853333333333, 999.9499333333333), (16645.926066666667, 1799.998, 1524.9908666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.007599999999999999), (4, 0.29986666666666667, 0.011855555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.1024), (16101, 51.60013333333334, 6.1781444444444436), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[42.516753536857784, 35.74426067637621, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[944.5988924274831, 1420.0790750808276, 0, 0, 0, 0]","[3084.401107572517, 6681.920924919173, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1713, 2896, 0, 0, 0, 0]","[(318.6346, 0.006866666666666668, 0.021866666666666666), (549.4526666666666, 0.00046666666666666666, 0.008266666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3976.3654, 1859.9931333333334, 999.9781333333333), (16630.547333333332, 1799.9995333333334, 1524.9917333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.003844444444444444), (5, 0.043399999999999994, 0.00955), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.106155555555555), (16100, 51.85660000000001, 6.1804499999999996), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[40.75452965996525, 35.91705751666255, 14.846998944820308, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1072.4190768478722, 1112.7079065585235, 2097.770047607016, 0, 0, 0]","[2956.580923152128, 6989.292093441476, 14013.229952392983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1642, 2910, 2392, 0, 0, 0]","[(566.9722000000002, 0.6306666666666667, 0.24906666666666666), (411.04086666666666, 0.0, 0.0027333333333333333), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3728.0278, 1859.3693333333333, 999.7509333333334), (16768.959133333334, 1800.0, 1524.9972666666667), (34358.77733333333, 1882.6975333333335, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.011550000000000001, 0.43447222222222226), (6, 0.0, 0.00032777777777777775), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.08845, 9.675527777777777), (16099, 51.900000000000006, 6.189672222222222), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[42.516753536857784, 33.69538385583806, 24.902240705108312, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1618.793994541446, 1076.7326721057477, 4006.5453421286875, 0, 0, 0]","[2410.206005458554, 7025.267327894252, 12104.454657871313, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1713, 2730, 4012, 0, 0, 0]","[(352.45146666666665, 0.505, 0.21926666666666667), (1241.5132, 0.0008, 0.001066666666666667), (160.34373333333335, 0.0006666666666666666, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3942.5485333333336, 1859.495, 999.7807333333334), (15938.4868, 1799.9992, 1524.9989333333333), (34199.656266666665, 1882.6993333333335, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 1.666666666666667e-05, 0.22813333333333333), (5, 0.0, 0.0002555555555555556), (6, 0.0, 0.00035), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09998333333333, 9.881866666666665), (16100, 51.900000000000006, 6.189744444444444), (32206, 58.2, 11.63965), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[55.72102258624969, 13.280671439150826, 55.95555831419527, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1150.4935143455255, 944.4846645042269, 4827.945833153952, 0, 0, 0]","[2878.5064856544745, 7157.515335495773, 11283.054166846048, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2245, 1076, 9015, 0, 0, 0]","[(489.7268, 0.5765333333333332, 0.24386666666666668), (1191.1817333333333, 0.0002, 0.001), (532.7628000000001, 0.11006666666666665, 0.3648666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3805.2732, 1859.4234666666666, 999.7561333333333), (15988.818266666667, 1799.9998, 1524.999), (33827.2372, 1882.5899333333334, 1333.3851333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 8.333333333333333e-05, 0.2932722222222222), (1, 1.666666666666667e-05, 0.00016666666666666666), (9, 0.0008333333333333333, 0.511388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09991666666666, 9.816727777777777), (16104, 51.89998333333334, 6.189833333333333), (32203, 58.19916666666667, 11.128611111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[71.23355671382477, 34.78153542335226, 51.778288126125005, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[351.85819874000236, 892.6565923133869, 1865.571789951444, 0, 0, 0]","[3677.1418012599975, 7209.343407686613, 14245.428210048556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2870, 2818, 8342, 0, 0, 0]","[(473.6048, 0.6002666666666666, 0.19540000000000002), (1021.3115999999999, 0.0, 0.0009333333333333332), (616.5614666666668, 0.012799999999999997, 0.017666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3821.3952, 1859.3997333333334, 999.8046), (16158.688400000001, 1800.0, 1524.9990666666667), (33743.438533333334, 1882.6872, 1333.7323333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.00016666666666666666, 0.42133888888888893), (4, 0.04548333333333333, 0.0161), (6, 1.666666666666667e-05, 0.00085), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09983333333332, 9.688661111111111), (16101, 51.85451666666667, 6.1739), (32206, 58.199983333333336, 11.639149999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
