interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[71.7547778605113, 58.07208096766231, 26.398113090435103, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[832.639606878698, 1050.2054257291843, 0, 0, 0, 0]","[3196.360393121302, 7051.794574270816, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2891, 4705, 4253, 0, 0, 0]","[(296.1333333333334, 0.0019333333333333331, 0.003), (18.7424, 0.006666666666666668, 0.002333333333333333), (40.54486666666667, 0.21746666666666667, 0.0017333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3998.866666666667, 1859.9980666666668, 999.997), (17161.2576, 1799.9933333333333, 1524.9976666666666), (34319.45513333334, 1882.4825333333333, 1333.7482666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.001011111111111111), (7, 0.0, 0.003361111111111111), (1, 0.0, 0.05373333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.108988888888888), (16098, 51.900000000000006, 6.186638888888888), (32211, 58.2, 11.586266666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[61.975676346487965, 80.63441125647988, 44.26789150270002, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1035.4431897522707, 2214.035323882415, 0, 0, 0, 0]","[2993.556810247729, 5887.9646761175845, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2497, 6533, 7132, 0, 0, 0]","[(245.0155333333333, 0.0019333333333333331, 0.0018666666666666666), (49.980266666666665, 0.006333333333333332, 0.0017333333333333333), (97.867, 0.5311333333333333, 0.43746666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4049.984466666667, 1859.9980666666668, 999.9981333333334), (17130.019733333334, 1799.9936666666667, 1524.9982666666667), (34262.133, 1882.1688666666666, 1333.3125333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0003), (6, 0.0, 0.0038277777777777776), (1, 0.0, 0.0014666666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1097), (16099, 51.900000000000006, 6.186172222222222), (32211, 58.2, 11.638533333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[65.52494415487715, 77.52406813132559, 43.03891750977593, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1111.5306618274597, 2323.148947166794, 1220.4212174365869, 0, 0, 0]","[2917.46933817254, 5778.851052833206, 14890.578782563412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2640, 6281, 6934, 0, 0, 0]","[(202.85406666666665, 0.0, 0.0), (354.9414, 0.003466666666666667, 0.0019333333333333333), (16.645799999999998, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4092.1459333333332, 1860.0, 1000.0), (16825.0586, 1799.9965333333334, 1524.9980666666668), (34343.3542, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.00046666666666666666), (8, 0.04546666666666667, 0.011994444444444445), (2, 0.0, 2.2222222222222223e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.109533333333333), (16097, 51.854533333333336, 6.178005555555555), (32210, 58.2, 11.639977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[100.0, 81.00469019995063, 64.04320029793308, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[1110.6951467895126, 0, 2295.6657229895573, 0, 0, 0]","[2918.3048532104876, 8102, 13815.334277010443, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6563, 10318, 0, 0, 0]","[(247.72393333333332, 0.0004, 0.0003333333333333333), (210.41299999999998, 0.004333333333333333, 0.0024666666666666665), (52.38453333333334, 0.0048, 0.003466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4047.276066666667, 1859.9996, 999.9996666666667), (16969.587, 1799.9956666666667, 1524.9975333333334), (34307.61546666667, 1882.6952, 1333.7465333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.00039999999999999996), (5, 0.0006833333333333333, 0.004233333333333332), (3, 0.0, 0.0023388888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109599999999999), (16100, 51.89931666666667, 6.185766666666666), (32209, 58.2, 11.63766111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[89.57557706626955, 69.26684769192792, 100.0, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[982.4935686607112, 1606.6283042253967, 4213.1647289748, 0, 0, 0]","[3046.5064313392886, 6495.371695774604, 11897.8352710252, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3609, 5612, 16111, 0, 0, 0]","[(21.188133333333333, 0.028399999999999998, 0.028466666666666664), (105.55626666666669, 0.0044666666666666665, 0.0008666666666666667), (301.5082666666667, 0.014266666666666667, 0.003999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4273.811866666667, 1859.9716, 999.9715333333334), (17074.443733333334, 1799.9955333333332, 1524.9991333333332), (34058.491733333336, 1882.6857333333335, 1333.746), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0002888888888888889), (5, 0.0, 0.001988888888888889), (9, 0.0, 0.004738888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10971111111111), (16100, 51.900000000000006, 6.188011111111111), (32203, 58.2, 11.63526111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 92.54505060478894, 93.07926261560424, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1181.838771378926, 2865.929618449082, 4620.481983701456, 0, 0, 0]","[2847.161228621074, 5236.070381550918, 11490.518016298545, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7498, 14996, 0, 0, 0]","[(72.65673333333334, 0.08813333333333334, 0.08366666666666668), (85.28373333333334, 0.009133333333333334, 0.0008666666666666667), (58.98193333333334, 0.009066666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.343266666667, 1859.9118666666666, 999.9163333333333), (17094.716266666666, 1799.9908666666668, 1524.9991333333332), (34301.018066666664, 1882.6909333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0012499999999999998), (6, 0.0, 0.0030722222222222223), (6, 0.0, 0.002072222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108749999999999), (16099, 51.900000000000006, 6.186927777777777), (32206, 58.2, 11.637927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[87.2921320426905, 91.31078745988644, 79.19433927130531, 19.806403574087863, 13.132559861762527, 13.878716404940725]","[2, 3, 2, 1, 1, 1]","[905.63275507162, 1956.7044749659221, 0, 0, 0, 0]","[3123.36724492838, 6145.295525034078, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3517, 7398, 12759, 798, 1064, 2236]","[(16.602, 0.0046, 0.0), (44.389066666666665, 0.011666666666666667, 0.0021333333333333334), (67.02080000000001, 0.0044666666666666665, 6.666666666666668e-05), (7.3831999999999995, 0.08413333333333334, 0.08433333333333333), (46.836, 0.004333333333333333, 0.0012666666666666666), (16.7772, 0.0044, 0.0)]","[(4278.398, 1859.9954, 1000.0), (17135.610933333333, 1799.9883333333332, 1524.9978666666666), (34292.9792, 1882.6955333333333, 1333.7499333333333), (4287.6168, 1859.9158666666667, 999.9156666666667), (17133.164, 1799.9956666666667, 1524.9987333333333), (34343.2228, 1882.6956, 1333.75)]","[(4, 0.0, 0.002022222222222222), (4, 0.0, 0.0016277777777777777), (3, 0.0, 0.0012166666666666667), (3, 0.0, 9.444444444444444e-05), (3, 0.0, 0.0019222222222222223), (3, 0.0, 0.0010222222222222221)]","[(4022, 67.1, 10.107977777777776), (16101, 51.900000000000006, 6.188372222222222), (32209, 58.2, 11.638783333333333), (4023, 67.1, 10.109905555555555), (16102, 51.900000000000006, 6.188077777777777), (32209, 58.2, 11.638977777777777)]","[4, 4, 4, 0, 0, 0]"
18,"[99.15611814345992, 99.92594421130585, 90.09372478430886, 11.342764954082899, 12.58948407800543, 0.0]","[2, 2, 2, 1, 1, 0]","[438.82270636743755, 954.6312914962789, 4509.5532274849065, 0, 946.5678941231412, 0]","[3590.1772936325624, 7147.368708503721, 11601.446772515093, 4029, 7155.432105876859, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3995, 8096, 14515, 457, 1020, 0]","[(6.5524000000000004, 0.00013333333333333334, 0.00013333333333333334), (53.826466666666676, 0.007, 0.0030666666666666668), (317.3684, 0.0242, 0.0016666666666666668), (8.3886, 0.0044666666666666665, 0.0), (39.146800000000006, 0.0046, 0.0), (0, 0, 0)]","[(4288.4476, 1859.9998666666668, 999.9998666666667), (17126.173533333334, 1799.993, 1524.9969333333333), (34042.6316, 1882.6758, 1333.7483333333332), (4286.6114, 1859.9955333333332, 1000.0), (17140.8532, 1799.9954, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0006277777777777777), (4, 0.04601666666666666, 0.016655555555555555), (5, 0.05115, 0.038044444444444436), (3, 0.0, 0.0010222222222222221), (1, 0.0, 0.0015166666666666666), (0, 0, 0)]","[(4022, 67.1, 10.109372222222222), (16101, 51.85398333333334, 6.173344444444444), (32207, 58.14885, 11.601955555555554), (4023, 67.1, 10.108977777777778), (16104, 51.900000000000006, 6.188483333333333), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[92.42988334574336, 97.53147371019502, 88.08267643225126, 11.51650533631174, 25.857812885707233, 15.697349636894048]","[1, 2, 2, 1, 2, 1]","[356.21520181969316, 1502.1829742792702, 2857.085592987005, 0, 0, 2128.9380372999444]","[3672.784798180307, 6599.817025720729, 13253.914407012995, 4029, 8102, 13982.061962700056]","[4029, 8102, 16111, 4029, 8102, 16111]","[3724, 7902, 14191, 464, 2095, 2529]","[(3.4945999999999997, 0.0, 0.0), (25.120933333333333, 6.666666666666668e-05, 0.0), (349.5244, 0.004933333333333334, 0.0006), (1.048, 0.0, 0.0), (75.4974, 0.004666666666666667, 0.0010666666666666667), (61.516400000000004, 0.004666666666666667, 0.0)]","[(4291.5054, 1860.0, 1000.0), (17154.87906666667, 1799.9999333333333, 1525.0), (34010.4756, 1882.6950666666667, 1333.7494), (4293.952, 1860.0, 1000.0), (17104.5026, 1799.9953333333333, 1524.9989333333333), (34298.4836, 1882.6953333333333, 1333.75)]","[(3, 0.0, 0.0), (4, 0.0, 0.00075), (4, 0.06125, 0.026327777777777776), (3, 0.0, 0.0), (4, 0.0, 0.0010166666666666664), (2, 0.0, 0.0010555555555555557)]","[(4023, 67.1, 10.11), (16101, 51.900000000000006, 6.1892499999999995), (32208, 58.13875, 11.61367222222222), (4023, 67.1, 10.11), (16101, 51.900000000000006, 6.188983333333333), (32210, 58.2, 11.638944444444443)]","[5, 5, 5, 0, 0, 0]"
20,"[14.172251178952594, 23.72253764502592, 37.53336229905034, 16.182675601886324, 10.78745988644779, 27.329153994165477]","[1, 2, 3, 1, 1, 2]","[431.82754378726725, 1735.2595903445113, 4067.447632579774, 435.8925996621875, 874.3684732374093, 1874.6166507122373]","[3597.172456212733, 6366.740409655489, 12043.552367420227, 3593.1074003378126, 7227.6315267625905, 14236.383349287762]","[4029, 8102, 16111, 4029, 8102, 16111]","[571, 1922, 6047, 652, 874, 4403]","[(13.980666666666664, 0.0006666666666666666, 0.005866666666666666), (981.4660666666666, 0.0, 0.0006666666666666666), (557.1422666666667, 0.025933333333333333, 0.007200000000000001), (3.1014666666666666, 0.0, 0.0), (3.058, 0.0, 0.0), (71.30273333333334, 0.009, 0.0)]","[(4281.019333333334, 1859.9993333333334, 999.9941333333334), (16198.533933333334, 1800.0, 1524.9993333333334), (33802.85773333333, 1882.6740666666667, 1333.7428), (4291.898533333333, 1860.0, 1000.0), (17176.942, 1800.0, 1525.0), (34288.69726666667, 1882.691, 1333.75)]","[(1, 0.0, 0.0006222222222222223), (3, 0.0, 0.0006944444444444444), (9, 0.05201666666666667, 0.05450555555555555), (3, 0.0, 5.555555555555557e-06), (3, 0.0, 5.555555555555557e-06), (3, 0.0, 0.0018277777777777778)]","[(4025, 67.1, 10.109377777777777), (16102, 51.900000000000006, 6.189305555555555), (32203, 58.147983333333336, 11.585494444444443), (4023, 67.1, 10.109994444444444), (16102, 51.900000000000006, 6.189994444444444), (32209, 58.2, 11.63817222222222)]","[0, 0, 0, 0, 0, 0]"
21,"[29.312484487465873, 23.72253764502592, 25.243622369809447, 16.182675601886324, 10.78745988644779, 11.63180435727143]","[2, 2, 2, 1, 1, 1]","[853.5456120213009, 1738.3299181405032, 3297.4947648496754, 0, 0, 0]","[3175.454387978699, 6363.670081859496, 12813.505235150325, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1181, 1922, 4067, 652, 874, 1874]","[(192.93706666666665, 0.0005333333333333334, 0.0056), (1005.2340666666668, 0.0006000000000000001, 0.0009333333333333332), (328.5534, 0.005200000000000001, 0.0006666666666666666), (2.6646666666666663, 0.0, 0.0), (11.271666666666665, 0.0, 0.0), (43.3408, 0.0044, 0.0)]","[(4102.062933333334, 1859.9994666666666, 999.9944), (16174.765933333334, 1799.9994, 1524.9990666666667), (34031.4466, 1882.6948, 1333.7493333333334), (4292.335333333333, 1860.0, 1000.0), (17168.728333333333, 1800.0, 1525.0), (34316.6592, 1882.6956, 1333.75)]","[(2, 0.0, 0.0064777777777777785), (3, 0.0, 0.0006944444444444444), (6, 0.06125, 0.027133333333333332), (3, 0.0, 0.0), (3, 0.0, 1.1111111111111112e-05), (1, 0.0, 0.0007999999999999999)]","[(4024, 67.1, 10.103522222222221), (16102, 51.900000000000006, 6.189305555555555), (32206, 58.13875, 11.612866666666665), (4023, 67.1, 10.11), (16102, 51.900000000000006, 6.189988888888888), (32211, 58.2, 11.639199999999999)]","[0, 0, 0, 0, 0, 0]"
