interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[10.697443534375775, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[431.4771930300991, 0, 0, 0, 0, 0]","[3597.522806969901, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[431, 0, 0, 0, 0, 0]","[(14.5486, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4280.4514, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 1.6666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109983333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[22.065028543062795, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[865.3864007432107, 0, 0, 0, 0, 0]","[3163.6135992567893, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[889, 0, 0, 0, 0, 0]","[(69.686, 0.004733333333333333, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4225.314, 1859.9952666666666, 999.9998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011444444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108855555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[33.60635393397865, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[886.2132673492597, 0, 0, 0, 0, 0]","[3142.7867326507403, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1354, 0, 0, 0, 0, 0]","[(23.3296, 0.004733333333333333, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.6704, 1859.9952666666666, 999.9998666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0010555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108944444444443), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[38.5951849094068, 13.774376697111823, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[609.9134904702653, 1116.065298514448, 0, 0, 0, 0]","[3419.086509529735, 6985.934701485552, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 1116, 0, 0, 0, 0]","[(920.9979333333334, 0.005, 0.0009333333333333332), (8.3886, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3374.0020666666665, 1859.995, 999.9990666666666), (17171.6114, 1800.0, 1524.999), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0010888888888888888), (3, 0.0, 1.1111111111111112e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10891111111111), (16102, 51.900000000000006, 6.189988888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[26.28443782576322, 40.91582325351765, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[426.67913363334486, 2376.4337199119536, 0, 0, 0, 0]","[3602.320866366655, 5725.566280088046, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1059, 3315, 0, 0, 0, 0]","[(984.7864, 0.003933333333333333, 0.0028), (46.1366, 0.0, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3310.2136, 1859.9960666666666, 999.9972), (17133.8634, 1800.0, 1524.9986), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00023333333333333333), (7, 0.0, 0.000611111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109766666666665), (16098, 51.900000000000006, 6.189388888888889), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[21.295606850335073, 57.084670451740315, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[772.5970242477872, 1730.2765200582262, 0, 0, 0, 0]","[3256.402975752213, 6371.723479941774, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[858, 4625, 0, 0, 0, 0]","[(38.27186666666667, 0.004066666666666666, 0.0022), (56.27286666666667, 0.1148, 0.10886666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4256.728133333333, 1859.9959333333334, 999.9978), (17123.727133333334, 1799.8852, 1524.8911333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.0003444444444444444), (8, 0.0, 0.0035333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.109655555555555), (16097, 51.900000000000006, 6.186466666666666), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[31.99305038471085, 29.215008639842015, 25.169139097511017, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[352.61113105048065, 0, 2418.766582319244, 0, 0, 0]","[3676.3888689495193, 8102, 13692.233417680756, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1289, 2367, 4055, 0, 0, 0]","[(115.34193333333332, 0.004266666666666666, 0.002266666666666667), (61.51586666666668, 0.006666666666666668, 0.0029999999999999996), (48.93333333333332, 0.04126666666666667, 0.0025333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4179.658066666667, 1859.9957333333334, 999.9977333333334), (17118.48413333333, 1799.9933333333333, 1524.997), (34311.066666666666, 1882.6587333333334, 1333.7474666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.0005388888888888889), (4, 0.0, 0.0038944444444444443), (3, 0.04615, 0.016394444444444448), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109461111111111), (16101, 51.900000000000006, 6.186105555555555), (32209, 58.153850000000006, 11.623605555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[24.57185405807893, 23.907677116761295, 56.06107628328472, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[636.8535566831977, 1800.3948580479312, 8081.020923537069, 0, 0, 0]","[3392.146443316802, 6301.605141952069, 8029.979076462931, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[990, 1937, 9032, 0, 0, 0]","[(78.81739999999999, 0.0003333333333333334, 6.666666666666668e-05), (42.291799999999995, 0.0005333333333333334, 0.0013333333333333333), (92.9734, 0.04533333333333333, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4216.1826, 1859.9996666666666, 999.9999333333334), (17137.7082, 1799.9994666666666, 1524.9986666666666), (34267.0266, 1882.6546666666668, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00016666666666666666), (4, 0.04601666666666666, 0.01647222222222222), (6, 0.0, 0.0012777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109833333333333), (16101, 51.85398333333334, 6.173527777777777), (32206, 58.2, 11.63872222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[37.527922561429634, 23.907677116761295, 56.06107628328472, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[501.5636322632847, 1917.5096739226367, 0, 0, 0, 0]","[3527.4363677367155, 6184.4903260773635, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1512, 1937, 9032, 0, 0, 0]","[(46.13653333333333, 0.00020000000000000004, 0.0004), (83.71066666666667, 0.0004, 0.0012666666666666668), (38.4472, 0.045733333333333334, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.863466666667, 1859.9998, 999.9996), (17096.289333333334, 1799.9996, 1524.9987333333333), (34321.5528, 1882.6542666666667, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.00065, 0.00017777777777777779), (4, 0.0, 0.00018333333333333336), (6, 0.0, 0.00135), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09935, 10.109822222222222), (16101, 51.900000000000006, 6.189816666666666), (32206, 58.2, 11.638649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[35.716058575328866, 58.13379412490743, 13.822853950716901, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[629.5318777774045, 2263.0565335206265, 0, 0, 0, 0]","[3399.4681222225954, 5838.9434664793735, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1439, 4710, 2227, 0, 0, 0]","[(23.067733333333333, 0.0, 0.0), (278.22100000000006, 1.0009333333333332, 0.011800000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.932266666667, 1860.0, 1000.0), (16901.779, 1798.9990666666667, 1524.9882), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 7.777777777777777e-05), (9, 0.0, 0.0038888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109922222222222), (16096, 51.900000000000006, 6.186111111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
