interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[18.217920079424175, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[413.8959424085754, 0, 0, 0, 0, 0]","[3615.1040575914244, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[734, 0, 0, 0, 0, 0]","[(4.106666666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4290.893333333333, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[31.248448746587243, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1013.4161793126257, 0, 0, 0, 0, 0]","[3015.583820687374, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1259, 0, 0, 0, 0, 0]","[(477.79973333333334, 4.806, 0.02386666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3817.2002666666667, 1855.194, 999.9761333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005094444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104905555555556), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[41.32539091586002, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[660.1581885101302, 0, 0, 0, 0, 0]","[3368.8418114898695, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1665, 0, 0, 0, 0, 0]","[(395.48699999999997, 1.923, 0.02493333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3899.513, 1858.077, 999.9750666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.005027777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.104972222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[39.985107967237525, 9.923475685016045, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[650.9798576177765, 766.2627758313829, 0, 0, 0, 0]","[3378.0201423822236, 7335.737224168617, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1611, 804, 0, 0, 0, 0]","[(3949.6356666666657, 3.836, 0.0472), (53.1278, 0.004666666666666667, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(345.36433333333434, 1856.164, 999.9528), (17126.8722, 1799.9953333333333, 1524.9998666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00031666666666666665, 0.005033333333333333), (3, 0.0, 0.00115), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.104966666666666), (16102, 51.900000000000006, 6.1888499999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[28.64234301315463, 33.68304122438904, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[1119.9420529040283, 1888.4052489910043, 0, 0, 0, 0]","[2909.057947095972, 6213.594751008995, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1154, 2729, 0, 0, 0, 0]","[(2361.392066666667, 0.0, 0.0011333333333333334), (111.45446666666666, 0.0138, 0.011466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1933.6079333333332, 1860.0, 999.9988666666667), (17068.545533333334, 1799.9862, 1524.9885333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0008444444444444444), (8, 1.666666666666667e-05, 0.0016055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109155555555555), (16097, 51.89998333333334, 6.188394444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[46.934723256391166, 33.68304122438904, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[471.02048424802877, 2441.9469762776407, 0, 0, 0, 0]","[3557.979515751971, 5660.053023722359, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1891, 2729, 0, 0, 0, 0]","[(1695.8960000000002, 0.004733333333333333, 0.0007333333333333333), (172.18413333333334, 0.013466666666666667, 0.011066666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2599.104, 1859.9952666666666, 999.9992666666667), (17007.815866666668, 1799.9865333333332, 1524.9889333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001788888888888889), (8, 1.666666666666667e-05, 0.0014611111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10821111111111), (16097, 51.89998333333334, 6.188538888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[26.929759245470343, 64.86052826462601, 0.0, 0.0, 0.0, 0.0]","[2, 5, 0, 0, 0, 0]","[611.3363067526898, 1901.4860773016899, 0, 0, 0, 0]","[3417.66369324731, 6200.51392269831, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1085, 5255, 0, 0, 0, 0]","[(65.0984, 0.0009333333333333332, 0.001), (1380.0556666666669, 1.0113333333333334, 0.018666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.9016, 1859.9990666666667, 999.999), (15799.944333333333, 1798.9886666666666, 1524.9813333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0007444444444444445), (13, 0.0, 0.0018722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109255555555555), (16092, 51.900000000000006, 6.188127777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[26.73119880863738, 49.9506294742039, 44.23685680590901, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[546.3195504658563, 2255.9223501060324, 4836.501370744378, 0, 0, 0]","[3482.680449534144, 5846.077649893968, 11274.498629255622, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1077, 4047, 7127, 0, 0, 0]","[(10.048133333333332, 0.0012666666666666666, 0.0010666666666666667), (2403.3348, 0.7738, 0.007666666666666667), (381.33146666666676, 0.09786666666666664, 0.3420666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.951866666666, 1859.9987333333333, 999.9989333333333), (14776.6652, 1799.2262, 1524.9923333333334), (33978.66853333333, 1882.6021333333333, 1333.4079333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 8.333333333333333e-05), (8, 0.0, 0.0014555555555555554), (4, 0.0008333333333333333, 0.5125555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109916666666667), (16097, 51.900000000000006, 6.188544444444444), (32208, 58.19916666666667, 11.127444444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[37.155621742367835, 37.64502591952604, 58.06591769598411, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[396.6300035307897, 1281.2541249196645, 4782.4418667037835, 0, 0, 0]","[3632.3699964692105, 6820.745875080335, 11328.558133296217, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1497, 3050, 9355, 0, 0, 0]","[(46.96606666666668, 0.001, 0.001), (2453.666533333333, 0.0, 0.0016666666666666668), (451.58606666666674, 0.0094, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.033933333333, 1859.999, 999.999), (14726.333466666667, 1800.0, 1524.9983333333332), (33908.41393333333, 1882.6906000000001, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 5e-05, 0.0001833333333333333), (5, 1.666666666666667e-05, 9.999999999999999e-05), (6, 0.0, 0.0027666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09994999999999, 10.109816666666665), (16100, 51.89998333333334, 6.1899), (32206, 58.2, 11.637233333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[39.091586001489205, 69.1063934830906, 64.5645832040221, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[827.2790669301855, 1877.8564794904669, 1470.918755855893, 0, 0, 0]","[3201.7209330698142, 6224.143520509533, 14640.081244144107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1575, 5599, 10402, 0, 0, 0]","[(50.89913333333333, 0.004666666666666667, 6.666666666666668e-05), (2607.4578, 0.0052, 0.002), (134.2176, 0.0138, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.100866666667, 1859.9953333333333, 999.9999333333334), (14572.5422, 1799.9948, 1524.998), (34225.7824, 1882.6862, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0013), (6, 0.0, 0.0012333333333333332), (6, 0.0, 0.0037111111111111116), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108699999999999), (16099, 51.900000000000006, 6.188766666666666), (32206, 58.2, 11.636288888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
