interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[12.707867957309507, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[349.21228526260575, 0, 0, 0, 0, 0]","[3679.7877147373943, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[512, 0, 0, 0, 0, 0]","[(6.291, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4288.709, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 1.1111111111111112e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10998888888889), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[24.398113675850087, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[780.0159464797638, 0, 0, 0, 0, 0]","[3248.984053520236, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[983, 0, 0, 0, 0, 0]","[(11.271466666666665, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.728533333333, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[40.10920824025813, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[609.9134904702653, 0, 0, 0, 0, 0]","[3419.086509529735, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1616, 0, 0, 0, 0, 0]","[(918.4638666666667, 0.0005333333333333334, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3376.536133333333, 1859.9994666666666, 999.9990666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 6.666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109933333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[27.2524199553239, 21.945198716366328, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[1072.0955823062066, 1575.9406890432938, 0, 0, 0, 0]","[2956.904417693793, 6526.059310956706, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1098, 1778, 0, 0, 0, 0]","[(979.9803999999999, 0.00020000000000000004, 0.0009333333333333333), (1186.9868666666666, 0.003, 0.026533333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3315.0196, 1859.9998, 999.9990666666666), (15993.013133333334, 1799.997, 1524.9734666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 4.4444444444444447e-05), (5, 0.05313333333333333, 0.012172222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109955555555555), (16100, 51.84686666666667, 6.177827777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[37.230081906180196, 21.945198716366328, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[851.8348403478255, 1653.8502541135185, 0, 0, 0, 0]","[3177.165159652174, 6448.1497458864815, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1500, 1778, 0, 0, 0, 0]","[(1446.6841333333332, 0.5272666666666668, 0.15860000000000002), (1234.5222666666668, 0.0027999999999999995, 0.015066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2848.315866666667, 1859.4727333333333, 999.8414), (15945.477733333333, 1799.9972, 1524.9849333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.004105555555555555), (5, 0.06325, 0.012955555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.105894444444443), (16100, 51.83675000000001, 6.177044444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[36.36137999503599, 33.26339175512219, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[531.4223671647221, 292.3127804182906, 0, 0, 0, 0]","[3497.5776328352777, 7809.6872195817095, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1465, 2695, 0, 0, 0, 0]","[(350.3102, 0.008733333333333333, 0.032466666666666665), (1335.1853333333333, 0.0028666666666666667, 0.01653333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3944.6898, 1859.9912666666667, 999.9675333333333), (15844.814666666667, 1799.9971333333333, 1524.9834666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0038388888888888886), (7, 0.08965000000000001, 0.01371111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10616111111111), (16098, 51.81035000000001, 6.176288888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[38.24770414494912, 21.932856084917304, 31.121593942027186, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[760.7406628461821, 860.8075397068225, 2381.8074439878515, 0, 0, 0]","[3268.259337153818, 7241.192460293178, 13729.192556012149, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1541, 1777, 5014, 0, 0, 0]","[(311.1638, 0.0064666666666666674, 0.02153333333333333), (95.682, 0.020733333333333333, 0.020466666666666664), (41.767333333333326, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3983.8362, 1859.9935333333333, 999.9784666666667), (17084.318, 1799.9792666666667, 1524.9795333333334), (34318.23266666666, 1882.6955333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0037666666666666664), (5, 0.0, 0.0024555555555555554), (2, 0.0, 0.0015500000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.106233333333332), (16100, 51.900000000000006, 6.187544444444444), (32210, 58.2, 11.638449999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.80739637627203, 24.72229079239694, 42.896157904537276, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[965.1292727903101, 802.9360123670964, 3632.0860206021234, 0, 0, 0]","[3063.87072720969, 7299.063987632903, 12478.913979397876, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1765, 2003, 6911, 0, 0, 0]","[(187.86906666666667, 0.0, 0.0), (8.65, 0.019066666666666666, 0.018533333333333332), (75.6712, 0.009133333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4107.130933333333, 1860.0, 1000.0), (17171.35, 1799.9809333333333, 1524.9814666666666), (34284.3288, 1882.6908666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00030000000000000003), (4, 0.0, 0.0), (4, 0.0, 0.0027555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1097), (16101, 51.900000000000006, 6.1899999999999995), (32208, 58.2, 11.637244444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[38.9674857284686, 25.796099728462107, 36.73887406120042, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[885.8057866201814, 1702.51391825959, 1884.0814406089871, 0, 0, 0]","[3143.1942133798184, 6399.48608174041, 14226.918559391013, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1570, 2090, 5919, 0, 0, 0]","[(262.4925333333333, 0.010933333333333335, 0.011666666666666664), (77.5944, 0.004666666666666667, 6.666666666666668e-05), (185.947, 0.5400666666666666, 0.4375333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4032.507466666667, 1859.9890666666668, 999.9883333333333), (17102.4056, 1799.9953333333333, 1524.9999333333333), (34174.053, 1882.1599333333334, 1333.3124666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010222222222222221), (2, 0.0, 0.0011111111111111113), (4, 0.0, 0.0033166666666666657), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108977777777778), (16103, 51.900000000000006, 6.188888888888888), (32208, 58.2, 11.636683333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[49.193348225366094, 49.32115527030363, 27.3788095090311, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[439.36745822889833, 1359.9177976036635, 1896.9355398285493, 0, 0, 0]","[3589.632541771102, 6742.0822023963365, 14214.06446017145, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1982, 3996, 4411, 0, 0, 0]","[(301.63873333333333, 0.010333333333333333, 0.010666666666666666), (128.6252, 0.0046, 0.0), (25.1658, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3993.361266666667, 1859.9896666666666, 999.9893333333333), (17051.3748, 1799.9954, 1525.0), (34334.8342, 1882.6955333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.0018055555555555555), (4, 0.0, 0.0012888888888888887), (2, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.108194444444443), (16101, 51.900000000000006, 6.188711111111111), (32210, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
