interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[72.8716803176967, 28.832387064922244, 65.26596735149897, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[962.734227895632, 1167.68601967449, 3556.484980007812, 0, 0, 0]","[3066.265772104368, 6934.31398032551, 12554.515019992188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2936, 2336, 10515, 0, 0, 0]","[(315.6199333333334, 0.5589999999999999, 0.16233333333333333), (1342.177, 0.00046666666666666666, 0.0008), (553.6476, 0.2768, 0.009800000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3979.3800666666666, 1859.441, 999.8376666666667), (15837.823, 1799.9995333333334, 1524.9992), (33806.3524, 1882.4232, 1333.7402), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.005494444444444446), (1, 0.037733333333333334, 0.014716666666666666), (9, 0.0, 0.012783333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.104505555555555), (16104, 51.86226666666667, 6.175283333333333), (32203, 58.2, 11.627216666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[66.29436584760487, 71.01950135768946, 66.76804667618399, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[431.4771930300991, 2367.727197539547, 1529.8737087128266, 0, 0, 0]","[3597.522806969901, 5734.272802460453, 14581.126291287173, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2671, 5754, 10757, 0, 0, 0]","[(454.0758, 0.019333333333333327, 0.026666666666666672), (1471.1501999999998, 0.0030666666666666668, 0.004333333333333333), (419.43000000000006, 0.0262, 0.0011333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3840.9242, 1859.9806666666666, 999.9733333333334), (15708.8498, 1799.9969333333333, 1524.9956666666667), (33940.57, 1882.6738, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0034444444444444444), (3, 0.020050000000000002, 0.003183333333333333), (6, 0.0, 0.00275), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.106555555555556), (16102, 51.87995000000001, 6.186816666666666), (32206, 58.2, 11.637249999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[44.75055845122859, 83.4608738583066, 63.67078393644094, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[770.9037225129468, 4112.107338002272, 2143.2883599075767, 0, 0, 0]","[3258.096277487053, 3989.8926619977283, 13967.711640092424, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1803, 6762, 10258, 0, 0, 0]","[(20.053, 0.0, 0.0), (550.6756666666668, 0.008733333333333334, 0.0054), (550.5016, 0.01753333333333333, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4274.947, 1860.0, 1000.0), (16629.324333333334, 1799.9912666666667, 1524.9946), (33809.4984, 1882.6824666666666, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 2.2222222222222223e-05), (7, 0.015133333333333334, 0.003116666666666667), (5, 0.05556666666666666, 0.02691666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109977777777777), (16098, 51.884866666666674, 6.186883333333332), (32207, 58.14443333333334, 11.613083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[76.76842889054356, 80.17773389286596, 63.168021848426534, 0.0, 15.193779313749692, 0.0]","[3, 3, 1, 0, 1, 0]","[1217.7074181744933, 555.3581190380662, 0, 0, 1231.3630607446833, 0]","[2811.2925818255067, 7546.641880961934, 16111, 4029, 6870.636939255317, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3093, 6496, 10177, 0, 1231, 0]","[(24.6838, 0.0004, 0.0003333333333333333), (476.0523333333333, 0.004866666666666667, 0.007866666666666668), (508.90840000000003, 0.020666666666666667, 0.0030666666666666668), (0, 0, 0), (25.1654, 0.0044, 0.0), (0, 0, 0)]","[(4270.3162, 1859.9996, 999.9996666666667), (16703.947666666667, 1799.9951333333333, 1524.9921333333334), (33851.0916, 1882.6793333333335, 1333.7469333333333), (4295, 1860.0, 1000.0), (17154.8346, 1799.9956, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00011666666666666667), (5, 0.01145, 0.001477777777777778), (2, 0.0, 0.0002611111111111111), (0, 0, 0), (2, 0.0, 0.0008111111111111112), (0, 0, 0)]","[(4019, 67.1, 10.109883333333332), (16100, 51.88855, 6.188522222222222), (32210, 58.2, 11.639738888888887), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189188888888888), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[76.14792752544055, 65.7491977289558, 71.29290546831358, 0.0, 15.193779313749692, 0.0]","[3, 2, 2, 0, 1, 0]","[868.1657887522375, 985.1530201747586, 2913.9845316111096, 0, 1195.705287231691, 0]","[3160.8342112477626, 7116.846979825242, 13197.01546838889, 4029, 6906.294712768309, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3068, 5327, 11486, 0, 1231, 0]","[(12.625733333333333, 0.028399999999999998, 0.028466666666666664), (599.785, 0.0024000000000000002, 0.004933333333333333), (95.0708, 0.009333333333333332, 0.00013333333333333337), (0, 0, 0), (13.980666666666664, 0.004266666666666667, 0.0), (0, 0, 0)]","[(4282.374266666667, 1859.9716, 999.9715333333334), (16580.215, 1799.9976, 1524.9950666666666), (34264.9292, 1882.6906666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17166.019333333334, 1799.9957333333334, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00010555555555555557), (5, 0.012733333333333334, 0.003933333333333333), (4, 0.0, 0.0022166666666666663), (0, 0, 0), (2, 0.0, 0.0008222222222222222), (0, 0, 0)]","[(4019, 67.1, 10.109894444444445), (16100, 51.88726666666667, 6.186066666666666), (32208, 58.2, 11.637783333333331), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189177777777777), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[90.09679821295606, 75.36410762774624, 100.0, 0.0, 15.193779313749692, 0.0]","[3, 2, 3, 0, 1, 0]","[485.97200743316597, 2094.73112814541, 6054.227776936519, 0, 0, 0]","[3543.027992566834, 6007.2688718545905, 10056.77222306348, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3630, 6106, 16111, 0, 1231, 0]","[(15.509466666666668, 0.0834, 0.08346666666666668), (1428.1594, 0.012533333333333334, 0.1897333333333333), (75.4974, 0.013866666666666666, 0.0002666666666666667), (0, 0, 0), (40.544533333333334, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0)]","[(4279.490533333334, 1859.9166, 999.9165333333333), (15751.8406, 1799.9874666666667, 1524.8102666666666), (34284.5026, 1882.6861333333334, 1333.7497333333333), (4295, 1860.0, 1000.0), (17139.455466666666, 1799.9955333333332, 1524.9999333333333), (34360, 1882.7, 1333.75)]","[(7, 5e-05, 0.34754444444444443), (4, 0.0002833333333333333, 0.0030222222222222235), (6, 0.0, 0.003672222222222222), (0, 0, 0), (2, 0.0, 0.0008277777777777778), (0, 0, 0)]","[(4019, 67.09994999999999, 9.762455555555555), (16101, 51.89971666666667, 6.186977777777777), (32206, 58.2, 11.636327777777776), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189172222222222), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[74.01340282948622, 99.37052579609973, 100.0, 0.0, 0.0, 11.011110421451182]","[2, 4, 3, 0, 0, 1]","[907.7533339664604, 2477.5694377164778, 2086.322616089701, 0, 0, 0]","[3121.2466660335394, 5624.430562283522, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2982, 8051, 16111, 0, 0, 1774]","[(12.713333333333333, 0.0, 0.0), (1558.1384666666668, 0.014399999999999998, 0.1912), (103.4594, 0.009533333333333333, 0.0003333333333333333), (0, 0, 0), (0, 0, 0), (53.1278, 0.0044666666666666665, 6.666666666666668e-05)]","[(4282.286666666667, 1860.0, 1000.0), (15621.861533333333, 1799.9856, 1524.8088), (34256.5406, 1882.6904666666667, 1333.7496666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34306.8722, 1882.6955333333333, 1333.7499333333333)]","[(6, 0.0, 0.0001611111111111111), (7, 0.00035, 0.004355555555555555), (6, 0.0, 0.00793888888888889), (0, 0, 0), (0, 0, 0), (1, 0.0, 0.0011111111111111111)]","[(4020, 67.1, 10.109838888888888), (16098, 51.89965000000001, 6.185644444444444), (32206, 58.2, 11.63206111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.638888888888888)]","[4, 4, 4, 0, 0, 0]"
18,"[98.26259617771159, 82.53517649962973, 100.0, 0.0, 11.73784250802271, 0.0]","[3, 2, 2, 0, 1, 0]","[703.2501689475714, 716.5008770896474, 1096.2276735558148, 0, 906.4002803929747, 0]","[3325.749831052429, 7385.4991229103525, 15014.772326444185, 4029, 7195.599719607026, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3959, 6687, 16111, 0, 951, 0]","[(55.485733333333336, 0.004666666666666667, 6.666666666666668e-05), (87.51166666666666, 0.0008, 0.0014000000000000002), (168.99493333333334, 0.00020000000000000004, 0.0007333333333333333), (0, 0, 0), (1001.0398666666667, 0.0, 0.0008), (0, 0, 0)]","[(4239.514266666667, 1859.9953333333333, 999.9999333333334), (17092.488333333335, 1799.9992, 1524.9986), (34191.005066666665, 1882.6998, 1333.7492666666667), (4295, 1860.0, 1000.0), (16178.960133333334, 1800.0, 1524.9992), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0013055555555555557), (3, 0.0, 0.00043888888888888884), (2, 1.666666666666667e-05, 0.00315), (0, 0, 0), (2, 0.0, 6.111111111111111e-05), (0, 0, 0)]","[(4019, 67.1, 10.108694444444444), (16102, 51.900000000000006, 6.189561111111111), (32210, 58.199983333333336, 11.636849999999999), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189938888888888), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[83.3457433606354, 82.8190570229573, 91.7013220780833, 14.097791015140235, 11.73784250802271, 14.021476010179382]","[2, 2, 1, 1, 1, 1]","[611.3363067526898, 1064.805751606491, 1547.3700596382855, 568.7994490698327, 951.6847859160765, 0]","[3417.66369324731, 7037.194248393509, 14563.629940361714, 3460.200550930167, 7150.315214083924, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3358, 6710, 14774, 568, 951, 2259]","[(20.358800000000002, 0.0009333333333333332, 0.001), (78.64206666666666, 0.07986666666666667, 0.0684), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (67.1088, 0.0046, 0.0), (973.0778666666668, 0.0, 0.0008), (162.1796, 6.666666666666668e-05, 0.0002)]","[(4274.6412, 1859.9990666666667, 999.999), (17101.357933333333, 1799.9201333333333, 1524.9316), (34326.4456, 1882.6952666666666, 1333.7499333333333), (4227.8912, 1859.9954, 1000.0), (16206.922133333333, 1800.0, 1524.9992), (34197.8204, 1882.6999333333333, 1333.7498)]","[(6, 0.0, 0.00018888888888888888), (4, 0.0018666666666666669, 0.0009944444444444445), (2, 0.0, 0.0010999999999999998), (1, 0.0, 0.001027777777777778), (2, 0.0, 5.555555555555555e-05), (1, 0.0, 0.005855555555555556)]","[(4020, 67.1, 10.10981111111111), (16101, 51.89813333333334, 6.189005555555555), (32210, 58.2, 11.6389), (4025, 67.1, 10.108972222222222), (16103, 51.900000000000006, 6.189944444444444), (32211, 58.2, 11.634144444444443)]","[5, 5, 5, 0, 0, 0]"
20,"[27.10349962769918, 29.49888916316959, 16.42976848116194, 14.097791015140235, 11.73784250802271, 15.604245546521012]","[2, 2, 1, 1, 1, 1]","[685.042501694081, 1753.2208989950332, 2647.7836930219532, 430.621655722556, 0, 1451.4337628278006]","[3343.957498305919, 6348.779101004967, 13463.216306978047, 3598.378344277444, 8102, 14659.5662371722]","[4029, 8102, 16111, 4029, 8102, 16111]","[1092, 2390, 2647, 568, 951, 2514]","[(34.077600000000004, 4.130333333333333, 4.142600000000001), (123.03226666666663, 0.19966666666666666, 0.1808), (7.1647333333333325, 0.0514, 0.054666666666666655), (30.758200000000002, 0.0046, 6.666666666666668e-05), (1029.002, 0.0, 0.0009333333333333332), (41.943, 0.004666666666666667, 6.666666666666668e-05)]","[(4260.9224, 1855.8696666666667, 995.8574), (17056.967733333335, 1799.8003333333334, 1524.8192), (34352.83526666667, 1882.6486, 1333.6953333333333), (4264.2418, 1859.9954, 999.9999333333334), (16150.998, 1800.0, 1524.9990666666667), (34318.057, 1882.6953333333333, 1333.7499333333333)]","[(6, 0.0, 9.999999999999999e-05), (4, 0.0, 0.0031111111111111114), (2, 0.0, 0.0004388888888888889), (1, 0.0, 0.0011166666666666666), (2, 0.0, 5.555555555555555e-05), (2, 0.0, 0.0010388888888888889)]","[(4020, 67.1, 10.1099), (16101, 51.900000000000006, 6.186888888888888), (32210, 58.2, 11.63956111111111), (4025, 67.1, 10.108883333333333), (16103, 51.900000000000006, 6.189944444444444), (32210, 58.2, 11.63896111111111)]","[0, 0, 0, 0, 0, 0]"
21,"[42.11963266319186, 29.49888916316959, 30.24641549252064, 14.097791015140235, 0.0, 15.604245546521012]","[3, 2, 2, 1, 0, 1]","[983.3945075659448, 0, 4212.630706118149, 0, 0, 0]","[3045.605492434055, 8102, 11898.369293881851, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1697, 2390, 4873, 568, 0, 2514]","[(47.79606666666667, 12.110333333333337, 12.141266666666663), (68.50633333333332, 0.09293333333333335, 0.0766), (1194.8514000000002, 0.04873333333333333, 0.05306666666666667), (53.1278, 0.004666666666666667, 0.0), (0, 0, 0), (41.943, 0.0046, 0.0)]","[(4247.203933333333, 1847.8896666666667, 987.8587333333334), (17111.493666666665, 1799.9070666666667, 1524.9234), (33165.1486, 1882.6512666666667, 1333.6969333333334), (4241.8722, 1859.9953333333333, 1000.0), (17180, 1800.0, 1525.0), (34318.057, 1882.6954, 1333.75)]","[(7, 0.0, 0.0004833333333333333), (4, 0.0, 0.0032944444444444445), (4, 0.04596666666666667, 0.01667222222222222), (1, 0.0, 0.0010388888888888889), (0, 0, 0), (2, 0.0, 0.0010722222222222222)]","[(4019, 67.1, 10.109516666666666), (16101, 51.900000000000006, 6.186705555555555), (32208, 58.15403333333334, 11.623327777777776), (4025, 67.1, 10.10896111111111), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.638927777777777)]","[0, 0, 0, 0, 0, 0]"
