interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[42.88905435591958, 52.66600839298938, 57.11004903482093, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1144.7451536084295, 2320.4440009592768, 4912.043376104484, 0, 0, 0]","[2884.2548463915705, 5781.555999040724, 11198.956623895516, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1728, 4267, 9201, 0, 0, 0]","[(74.09826666666666, 0.0, 0.0), (119.62366666666665, 0.0018666666666666666, 0.0018666666666666666), (686.4668, 0.03546666666666667, 0.0088), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4220.901733333333, 1860.0, 1000.0), (17060.376333333334, 1799.9981333333333, 1524.9981333333333), (33673.5332, 1882.6645333333333, 1333.7412), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00012777777777777776), (7, 0.0, 0.0024666666666666665), (9, 0.051166666666666666, 0.05572777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109872222222222), (16098, 51.900000000000006, 6.187533333333333), (32203, 58.148833333333336, 11.584272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[69.57061305534872, 72.1303381881017, 57.11625597417913, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1372.2664343724673, 673.5579985851256, 2411.265270312772, 0, 0, 0]","[2656.7335656275327, 7428.4420014148745, 13699.734729687229, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2803, 5844, 9202, 0, 0, 0]","[(121.19626666666667, 4.1293999999999995, 4.141866666666667), (106.29780000000001, 0.0017333333333333335, 0.0018666666666666666), (747.9834000000001, 0.0134, 0.0056), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4173.803733333333, 1855.8706, 995.8581333333333), (17073.7022, 1799.9982666666667, 1524.9981333333333), (33612.0166, 1882.6866, 1333.7444), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.05158333333333333, 0.01836666666666667), (7, 0.0, 0.0025499999999999997), (8, 0.06125, 0.048072222222222225), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.04841666666665, 10.091633333333332), (16098, 51.900000000000006, 6.187449999999999), (32204, 58.13875, 11.591927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[82.5018615040953, 44.29770427055048, 75.42672708087642, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[876.5717238358894, 0, 4021.643581179418, 0, 0, 0]","[3152.4282761641107, 8102, 12089.356418820582, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3324, 3589, 12152, 0, 0, 0]","[(168.99393333333336, 12.112000000000004, 12.139333333333331), (17.737866666666665, 0.002, 0.0020666666666666667), (364.9907333333333, 0.010733333333333334, 0.0056), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4126.006066666667, 1847.888, 987.8606666666667), (17162.262133333334, 1799.998, 1524.9979333333333), (33995.00926666667, 1882.6892666666668, 1333.7444), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0013277777777777778), (3, 0.0, 9.999999999999999e-05), (9, 0.0008666666666666667, 0.01816111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108672222222221), (16102, 51.900000000000006, 6.1899), (32203, 58.199133333333336, 11.621838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[79.15115413253909, 68.67440138237471, 77.1522562224567, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1278.5639968830822, 1046.8204322980491, 5445.838581928731, 0, 0, 0]","[2750.436003116918, 7055.179567701951, 10665.161418071268, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3189, 5564, 12430, 0, 0, 0]","[(91.09386666666666, 10.277333333333333, 10.300333333333333), (21.6694, 0.0, 0.0), (200.18993333333333, 0.0206, 0.022066666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.906133333333, 1849.7226666666666, 989.6996666666666), (17158.3306, 1800.0, 1525.0), (34159.810066666665, 1882.6794, 1333.7279333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0011111111111111111), (6, 0.0, 0.0009499999999999999), (6, 0.0, 0.001088888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108888888888888), (16099, 51.900000000000006, 6.18905), (32206, 58.2, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[93.4723256391164, 68.67440138237471, 77.1522562224567, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1359.4549917169286, 917.7449436151724, 1865.571789951444, 0, 0, 0]","[2669.545008283071, 7184.255056384827, 14245.428210048556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3766, 5564, 12430, 0, 0, 0]","[(115.42966666666668, 10.967533333333334, 10.986400000000001), (31.106533333333342, 0.0, 0.0), (204.0344, 0.017199999999999997, 0.017533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4179.570333333333, 1849.0324666666668, 989.0136), (17148.89346666667, 1800.0, 1525.0), (34155.9656, 1882.6828, 1333.7324666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0022444444444444447), (6, 0.0, 0.0005833333333333333), (6, 0.0, 0.0011722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107755555555554), (16099, 51.900000000000006, 6.189416666666666), (32206, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[95.01116902457186, 81.9303875586275, 74.79982620569797, 12.906428394142466, 0.0, 0.0]","[3, 2, 2, 1, 0, 0]","[1355.9182590566254, 1533.6003523890304, 3622.3526907935334, 0, 0, 0]","[2673.081740943375, 6568.39964761097, 12488.647309206466, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3828, 6638, 12051, 520, 0, 0]","[(92.1428, 0.0052, 0.0004), (246.76373333333336, 0.9976, 0.007), (200.62666666666664, 0.0136, 0.018666666666666668), (0.0, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0)]","[(4202.8572, 1859.9948, 999.9996), (16933.236266666667, 1799.0024, 1524.993), (34159.37333333334, 1882.6864, 1333.7313333333334), (4295.0, 1859.9954, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0021388888888888885), (6, 0.0, 0.0011222222222222222), (4, 0.0021000000000000003, 0.0005833333333333333), (1, 0.0, 0.001077777777777778), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107861111111111), (16099, 51.900000000000006, 6.188877777777777), (32208, 58.197900000000004, 11.639416666666666), (4025, 67.1, 10.10892222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[95.45793000744601, 84.99136015798568, 74.79982620569797, 14.296351451973194, 11.318193038755862, 0.0]","[3, 2, 2, 1, 1, 0]","[831.2048153400879, 812.1951391554803, 0, 0, 0, 0]","[3197.795184659912, 7289.80486084452, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3846, 6886, 12051, 576, 917, 0]","[(146.4498, 0.0046, 6.666666666666668e-05), (283.11473333333333, 0.7732, 0.005666666666666666), (229.9868, 0.015066666666666664, 0.020933333333333335), (33.5544, 0.004666666666666667, 0.0), (5.242, 0.0, 0.0), (0, 0, 0)]","[(4148.5502, 1859.9954, 999.9999333333334), (16896.885266666668, 1799.2268, 1524.9943333333333), (34130.0132, 1882.6849333333334, 1333.7290666666668), (4261.4456, 1859.9953333333333, 1000.0), (17174.758, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0011888888888888889), (6, 0.0, 0.0010388888888888887), (4, 0.0, 0.00021666666666666666), (1, 0.0, 0.0010999999999999998), (3, 0.0, 0.0003888888888888889), (0, 0, 0)]","[(4017, 67.1, 10.10881111111111), (16099, 51.900000000000006, 6.1889611111111105), (32208, 58.2, 11.639783333333332), (4025, 67.1, 10.1089), (16102, 51.900000000000006, 6.189611111111111), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[98.08885579548276, 100.0, 78.26950530693315, 14.767932489451477, 14.379165638114047, 0.0]","[2, 3, 1, 1, 1, 0]","[502.70379551894536, 883.1148418510924, 1746.7766281727716, 513.0313782311925, 0, 0]","[3526.2962044810547, 7218.885158148908, 14364.22337182723, 3515.9686217688077, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3952, 8102, 12610, 595, 1165, 0]","[(526.384, 4.806, 0.02386666666666667), (271.92980000000006, 0.6686, 0.005866666666666666), (335.544, 0.016466666666666664, 0.009866666666666668), (64.3126, 0.004733333333333333, 0.0), (20.271866666666664, 0.0, 0.0), (0, 0, 0)]","[(3768.616, 1855.194, 999.9761333333333), (16908.0702, 1799.3314, 1524.9941333333334), (34024.456, 1882.6835333333333, 1333.7401333333332), (4230.6874, 1859.9952666666666, 1000.0), (17159.728133333334, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005233333333333333), (7, 0.0, 0.0006944444444444444), (3, 0.0, 0.015905555555555555), (3, 0.0, 0.00105), (3, 0.0, 5.555555555555557e-06), (0, 0, 0)]","[(4022, 67.1, 10.104766666666666), (16098, 51.900000000000006, 6.189305555555555), (32209, 58.2, 11.624094444444443), (4023, 67.1, 10.10895), (16102, 51.900000000000006, 6.189994444444444), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[84.3385455448002, 95.2974574179215, 100.0, 27.798461156614547, 13.095531967415452, 0.0]","[1, 2, 3, 2, 1, 0]","[347.95014350013605, 915.8908929650686, 3574.7229968394568, 573.4439352806111, 599.9449131617434, 0]","[3681.049856499864, 7186.109107034931, 12536.277003160543, 3455.556064719389, 7502.055086838256, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3398, 7721, 16111, 1120, 1061, 0]","[(20.271933333333333, 0.0, 0.0), (61.51586666666667, 0.0046, 6.666666666666668e-05), (1872.0563333333337, 0.031, 0.008666666666666666), (384.4776, 1.9276, 0.02493333333333333), (0.0, 0.0, 0.001), (0, 0, 0)]","[(4274.728066666667, 1860.0, 1000.0), (17118.48413333333, 1799.9954, 1524.9999333333333), (32487.943666666666, 1882.669, 1333.7413333333334), (3910.5224, 1858.0724, 999.9750666666666), (17180.0, 1800.0, 1524.999), (34360, 1882.7, 1333.75)]","[(1, 0.0, 4.9999999999999996e-05), (6, 0.0, 0.0011222222222222222), (8, 0.09713333333333334, 0.07102222222222221), (4, 0.0, 0.006055555555555555), (1, 0.0, 7.777777777777777e-05), (0, 0, 0)]","[(4025, 67.1, 10.10995), (16099, 51.900000000000006, 6.188877777777777), (32204, 58.10286666666667, 11.568977777777777), (4022, 67.1, 10.103944444444444), (16104, 51.900000000000006, 6.189922222222222), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
20,"[15.711094564408043, 18.205381387311775, 24.585686797839983, 27.525440555969222, 25.561589730930635, 13.816647011358699]","[1, 1, 2, 2, 2, 1]","[609.9134904702653, 1055.12586051913, 3230.556685843879, 514.5578929491571, 1007.7389936476189, 2116.5942568906485]","[3419.086509529735, 7046.87413948087, 12880.44331415612, 3514.442107050843, 7094.261006352381, 13994.405743109352]","[4029, 8102, 16111, 4029, 8102, 16111]","[633, 1475, 3961, 1109, 2071, 2226]","[(911.5613333333334, 0.0005333333333333334, 0.0009333333333333332), (1112.8883999999998, 6.666666666666668e-05, 0.0008), (587.2016000000001, 0.020066666666666667, 0.0022), (76.54533333333333, 0.004866666666666666, 0.0), (132.81926666666666, 0.0046, 0.001), (984.2627333333332, 6.666666666666668e-05, 0.0009333333333333332)]","[(3383.4386666666664, 1859.9994666666666, 999.9990666666666), (16067.1116, 1799.9999333333333, 1524.9992), (33772.7984, 1882.6799333333333, 1333.7478), (4218.4546666666665, 1859.9951333333333, 1000.0), (17047.180733333335, 1799.9954, 1524.999), (33375.73726666666, 1882.6999333333333, 1333.7490666666667)]","[(3, 0.0, 6.666666666666667e-05), (1, 0.0, 5.555555555555555e-05), (6, 0.1124, 0.06241666666666666), (4, 0.0, 0.0010555555555555555), (4, 0.0, 0.0010888888888888888), (2, 0.0, 0.0001277777777777778)]","[(4023, 67.1, 10.109933333333332), (16104, 51.900000000000006, 6.189944444444444), (32206, 58.0876, 11.577583333333331), (4022, 67.1, 10.108944444444443), (16101, 51.900000000000006, 6.188911111111111), (32210, 58.2, 11.639872222222222)]","[0, 0, 0, 0, 0, 0]"
21,"[27.575080665177467, 28.684275487533945, 37.53336229905034, 12.757508066517747, 12.453715132066156, 13.816647011358699]","[2, 2, 3, 1, 1, 1]","[1103.712487470592, 836.0512759994466, 3336.9434222723244, 0, 0, 0]","[2925.287512529408, 7265.948724000554, 12774.056577727675, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1111, 2324, 6047, 514, 1009, 2226]","[(997.1946666666666, 6.666666666666668e-05, 0.0008), (1414.8778666666667, 0.005999999999999998, 0.004866666666666667), (627.0474666666667, 0.006933333333333334, 0.006200000000000001), (20.62146666666667, 0.0, 0.0), (41.943, 0.0044, 0.0), (1023.4098, 6.666666666666668e-05, 0.001066666666666667)]","[(3297.8053333333332, 1859.9999333333333, 999.9992), (15765.122133333334, 1799.994, 1524.9951333333333), (33732.95253333334, 1882.6930666666667, 1333.7438), (4274.3785333333335, 1860.0, 1000.0), (17138.057, 1799.9956, 1525.0), (33336.5902, 1882.6999333333333, 1333.7489333333333)]","[(5, 0.0, 8.888888888888889e-05), (4, 0.037733333333333334, 0.016255555555555554), (9, 0.06211666666666667, 0.043033333333333326), (1, 0.0, 3.888888888888889e-05), (3, 0.0, 0.0010333333333333334), (2, 0.0, 0.00016111111111111108)]","[(4021, 67.1, 10.10991111111111), (16101, 51.86226666666667, 6.173744444444444), (32203, 58.137883333333335, 11.596966666666665), (4025, 67.1, 10.10996111111111), (16102, 51.900000000000006, 6.1889666666666665), (32210, 58.2, 11.639838888888887)]","[0, 0, 0, 0, 0, 0]"
