interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[43.11243484735666, 35.28758331276228, 34.90162001117249, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1126.6609463423652, 411.5683962973614, 1614.403632382624, 0, 0, 0]","[2902.339053657635, 7690.431603702638, 14496.596367617376, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1737, 2859, 5623, 0, 0, 0]","[(108.70133333333334, 0.04266666666666667, 0.0012), (78.55526666666667, 0.0009333333333333332, 0.0029333333333333334), (260.04466666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4186.298666666667, 1859.9573333333333, 999.9988), (17101.444733333334, 1799.9990666666667, 1524.9970666666666), (34099.95533333333, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0016444444444444445), (6, 0.0, 0.0005722222222222222), (9, 0.0, 0.0005055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108355555555555), (16099, 51.900000000000006, 6.1894277777777775), (32203, 58.2, 11.639494444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[41.22611069744354, 22.080967662305603, 34.44851343802371, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[397.33107594720565, 1149.1622343290178, 4806.284533081989, 0, 0, 0]","[3631.6689240527944, 6952.837765670982, 11304.71546691801, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1661, 1789, 5550, 0, 0, 0]","[(363.8541999999999, 0.5655333333333334, 0.1590666666666667), (111.848, 0.009933333333333332, 0.012666666666666666), (349.3932666666667, 0.019533333333333333, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3931.1458000000002, 1859.4344666666666, 999.8409333333333), (17068.152, 1799.9900666666667, 1524.9873333333333), (34010.606733333334, 1882.6804666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0045944444444444435), (4, 1.666666666666667e-05, 0.0004888888888888889), (8, 0.05115, 0.03696666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.105405555555555), (16101, 51.89998333333334, 6.189511111111111), (32204, 58.14885, 11.603033333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[22.710349962769918, 46.45766477412984, 34.44851343802371, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[561.3199275424608, 2405.9390083328426, 2639.381060736274, 0, 0, 0]","[3467.680072457539, 5696.060991667157, 13471.618939263726, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[915, 3764, 5550, 0, 0, 0]","[(351.6214, 0.008199999999999999, 0.02853333333333333), (413.13820000000004, 0.06213333333333334, 0.038599999999999995), (439.65793333333335, 0.0005333333333333334, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3943.3786, 1859.9918, 999.9714666666666), (16766.8618, 1799.9378666666667, 1524.9614), (33920.342066666664, 1882.6994666666667, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0038499999999999997), (9, 1.666666666666667e-05, 0.005205555555555555), (8, 0.061266666666666664, 0.025766666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10615), (16096, 51.89998333333334, 6.184794444444444), (32204, 58.138733333333334, 11.614233333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[38.42144452717796, 36.52184645766477, 37.09266960461796, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[609.9134904702653, 1835.9162822804892, 3052.726492418181, 0, 0, 0]","[3419.086509529735, 6266.083717719511, 13058.27350758182, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1548, 2959, 5976, 0, 0, 0]","[(1222.6381333333334, 0.007000000000000001, 0.022466666666666666), (244.66639999999998, 0.0608, 0.03666666666666667), (343.36406666666664, 0.0016666666666666668, 0.0064666666666666674), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3072.3618666666666, 1859.993, 999.9775333333333), (16935.3336, 1799.9392, 1524.9633333333334), (34016.63593333333, 1882.6983333333333, 1333.7435333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0038166666666666666), (8, 0.0, 0.0013289682539682538), (6, 0.047016666666666665, 0.03238888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.106183333333332), (16097, 51.900000000000006, 6.188671031746031), (32206, 58.15298333333334, 11.60761111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[28.64234301315463, 48.79042211799556, 44.39823722922227, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[501.5636322632847, 1148.7441158624383, 4251.289985631757, 0, 0, 0]","[3527.4363677367155, 6953.255884137561, 11859.710014368244, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1154, 3953, 7153, 0, 0, 0]","[(981.8158, 0.00020000000000000004, 0.0009333333333333333), (392.16580000000005, 0.11373333333333334, 0.06346666666666667), (53.95753333333333, 0.004533333333333333, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3313.1842, 1859.9998, 999.9990666666666), (16787.8342, 1799.8862666666666, 1524.9365333333333), (34306.042466666666, 1882.6954666666668, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 5.555555555555556e-05), (10, 1.666666666666667e-05, 0.006266666666666667), (5, 0.0, 0.0011333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109944444444444), (16095, 51.89998333333334, 6.183733333333333), (32207, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[32.315711094564406, 42.828931128116515, 54.174166718391156, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[902.4723564966032, 2162.0159660739373, 2656.3687343991483, 0, 0, 0]","[3126.5276435033966, 5939.984033926063, 13454.631265600852, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1302, 3470, 8728, 0, 0, 0]","[(38.44706666666667, 0.038266666666666664, 0.0012666666666666666), (267.03666666666663, 0.06553333333333333, 0.037), (149.59660000000002, 0.0063999999999999994, 0.004266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4256.552933333333, 1859.9617333333333, 999.9987333333333), (16912.963333333333, 1799.9344666666666, 1524.963), (34210.4034, 1882.6936, 1333.7457333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.007650000000000001), (7, 1.666666666666667e-05, 0.002701190476190476), (8, 0.0, 0.0019833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10235), (16098, 51.89998333333334, 6.187298809523809), (32204, 58.2, 11.638016666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[46.1156614544552, 30.683781782275982, 57.563155607969705, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[975.3516140918692, 877.505143074861, 3952.1708801043615, 0, 0, 0]","[3053.648385908131, 7224.494856925139, 12158.82911989564, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1858, 2486, 9274, 0, 0, 0]","[(86.68093333333334, 0.03813333333333334, 0.0012666666666666666), (154.4896, 0.056666666666666664, 0.025866666666666666), (290.8046, 0.009133333333333334, 0.004266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.319066666667, 1859.9618666666668, 999.9987333333333), (17025.5104, 1799.9433333333334, 1524.9741333333334), (34069.1954, 1882.6908666666668, 1333.7457333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0006222222222222224), (4, 0.0, 0.0019666666666666665), (10, 0.0, 0.002294444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109377777777777), (16101, 51.900000000000006, 6.188033333333333), (32202, 58.2, 11.637705555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[44.13005708612559, 28.313996544063198, 37.99888275091553, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[840.0390984769399, 695.1705948048841, 3330.0200905382426, 0, 0, 0]","[3188.96090152306, 7406.829405195116, 12780.979909461757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1778, 2294, 6122, 0, 0, 0]","[(369.0974000000001, 0.6324666666666667, 0.19313333333333332), (307.58186666666677, 0.0046, 6.666666666666668e-05), (1484.7831333333334, 0.0036, 0.0032666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3925.9026, 1859.3675333333333, 999.8068666666667), (16872.418133333333, 1799.9954, 1524.9999333333333), (32875.21686666667, 1882.6964, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.011550000000000001, 0.4310277777777778), (5, 0.0, 0.0024999999999999996), (8, 0.0, 0.0006277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.08845, 9.678972222222221), (16100, 51.900000000000006, 6.187499999999999), (32204, 58.2, 11.639372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[38.94266567386448, 27.919032337694393, 43.554093476506736, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1539.0781335473703, 2169.356151265849, 3649.8799096287503, 0, 0, 0]","[2489.9218664526297, 5932.643848734151, 12461.120090371249, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1569, 2262, 7017, 0, 0, 0]","[(387.972, 0.4264666666666667, 0.13553333333333334), (195.7336, 0.0, 0.001), (1434.4515333333334, 0.007866666666666666, 0.0024), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3907.0280000000002, 1859.5735333333334, 999.8644666666667), (16984.2664, 1800.0, 1524.999), (32925.54846666667, 1882.6921333333335, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 1.666666666666667e-05, 0.2283888888888889), (4, 0.0, 0.001222222222222222), (6, 0.0, 0.0019777777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 9.881611111111111), (16101, 51.900000000000006, 6.188777777777777), (32206, 58.2, 11.63802222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[57.086125589476296, 27.919032337694393, 26.739494755136246, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1065.9661725156373, 1288.2134803649737, 2307.379096746488, 0, 0, 0]","[2963.0338274843625, 6813.786519635027, 13803.620903253512, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2300, 2262, 4308, 0, 0, 0]","[(371.89379999999994, 0.4985333333333333, 0.1598), (320.1647333333333, 0.0, 0.001), (1034.5944666666667, 0.0046, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3923.1062, 1859.5014666666666, 999.8402), (16859.835266666665, 1800.0, 1524.999), (33325.40553333333, 1882.6954, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(11, 8.333333333333333e-05, 0.2876666666666667), (4, 0.0, 0.0012166666666666667), (3, 0.0, 0.0011222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.09991666666666, 9.822333333333333), (16101, 51.900000000000006, 6.188783333333332), (32209, 58.2, 11.638877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[45.09803921568628, 38.681806961244135, 27.56501768977717, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[660.0363304156026, 1386.3586575311922, 1290.4391462452068, 0, 0, 0]","[3368.9636695843974, 6715.641342468808, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1817, 3134, 4441, 0, 0, 0]","[(83.1862, 0.006200000000000001, 0.0002666666666666667), (1680.1672666666668, 0.7858, 0.010466666666666666), (1412.082, 0.0044666666666666665, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.8138, 1859.9938, 999.9997333333333), (15499.832733333333, 1799.2142, 1524.9895333333334), (32947.918, 1882.6955333333333, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0013333333333333333), (5, 0.0, 0.0005666666666666667), (2, 0.0, 0.0011166666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108666666666666), (16100, 51.900000000000006, 6.189433333333333), (32210, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
