interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[19.50856291883842, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[502.6176964802392, 0, 0, 0, 0, 0]","[3526.3823035197606, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[786, 0, 0, 0, 0, 0]","[(83.18646666666666, 0.006333333333333332, 0.004866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.813533333333, 1859.9936666666667, 999.9951333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0002444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109755555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[35.170017374038224, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[964.1234297347332, 0, 0, 0, 0, 0]","[3064.8765702652668, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1417, 0, 0, 0, 0, 0]","[(91.57446666666668, 6.666666666666668e-05, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.425533333333, 1859.9999333333333, 999.9997333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00028333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109716666666666), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[49.8138495904691, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[902.361457408888, 0, 0, 0, 0, 0]","[3126.638542591112, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2007, 0, 0, 0, 0, 0]","[(69.20486666666666, 0.0, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4225.795133333333, 1860.0, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.01928888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.09071111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[43.73293621245967, 18.77314243396692, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[780.3539342898537, 1352.2730717575298, 0, 0, 0, 0]","[3248.646065710146, 6749.72692824247, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1762, 1521, 0, 0, 0, 0]","[(13.281533333333332, 0.0, 0.0), (1300.2339333333334, 0.0006, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4281.718466666666, 1860.0, 1000.0), (15879.766066666667, 1799.9994, 1524.9987333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.0007111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109983333333332), (16102, 51.900000000000006, 6.189288888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[42.2933730454207, 31.819303875586275, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[541.3552859267407, 2291.4839983411166, 0, 0, 0, 0]","[3487.6447140732594, 5810.516001658883, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1704, 2578, 0, 0, 0, 0]","[(77.5944, 0.0046, 6.666666666666668e-05), (1516.9389333333331, 0.0, 0.0012666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4217.4056, 1859.9954, 999.9999333333334), (15663.061066666667, 1800.0, 1524.9987333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0011277777777777777), (6, 0.0, 0.0006499999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108872222222221), (16099, 51.900000000000006, 6.189349999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[25.539836187639615, 60.602320414712416, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[443.6949634928696, 4334.973098050511, 0, 0, 0, 0]","[3585.3050365071304, 3767.026901949489, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1029, 4910, 0, 0, 0, 0]","[(95.0708, 0.009333333333333332, 0.0002666666666666667), (1543.1531333333335, 0.0056, 0.014733333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4199.9292, 1859.9906666666666, 999.9997333333333), (15636.846866666667, 1799.9944, 1524.9852666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.002194444444444444), (10, 0.06103333333333333, 0.014961111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107805555555554), (16095, 51.83896666666667, 6.1750388888888885), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[26.358897989575574, 66.76129350777586, 0.0, 0.0, 0.0, 0.0]","[2, 5, 0, 0, 0, 0]","[605.2074355786712, 2969.5131874783465, 0, 0, 0, 0]","[3423.7925644213287, 5132.4868125216535, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1062, 5409, 0, 0, 0, 0]","[(22.019399999999997, 0.0066, 0.001), (1609.2125999999998, 0.059533333333333334, 0.03386666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4272.9806, 1859.9934, 999.999), (15570.787400000001, 1799.9404666666667, 1524.9661333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0014166666666666668), (12, 0.29986666666666667, 0.018194444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108583333333332), (16093, 51.60013333333334, 6.171805555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[24.99379498634897, 67.3784250802271, 10.942834088510956, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[258.4739753298793, 3150.244345860522, 1290.4392936531015, 0, 0, 0]","[3770.526024670121, 4951.755654139478, 14820.560706346898, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1007, 5459, 1763, 0, 0, 0]","[(58.71926666666666, 0.012933333333333335, 0.012666666666666663), (418.72946666666667, 0.056999999999999995, 0.030533333333333336), (1139.4522, 0.00013333333333333334, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.280733333333, 1859.9870666666666, 999.9873333333334), (16761.270533333332, 1799.943, 1524.9694666666667), (33220.5478, 1882.6998666666668, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0011055555555555556), (10, 0.08888333333333331, 0.027740079365079367), (1, 0.0, 8.88888888888889e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108894444444443), (16095, 51.81111666666667, 6.16225992063492), (32211, 58.2, 11.63991111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[21.66790766939687, 55.27030362873364, 44.094097200670355, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[550.234962136192, 1962.889911010781, 5434.3295440852835, 0, 0, 0]","[3478.765037863808, 6139.110088989219, 10676.670455914717, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[873, 4478, 7104, 0, 0, 0]","[(56.35979999999999, 0.010333333333333333, 0.010199999999999999), (234.8798666666667, 0.06213333333333333, 0.029866666666666666), (2149.5796, 0.004866666666666666, 0.0017333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4238.6402, 1859.9896666666666, 999.9898), (16945.120133333334, 1799.9378666666667, 1524.9701333333333), (32210.4204, 1882.6951333333334, 1333.7482666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00075), (8, 0.0, 0.003472222222222223), (5, 1.666666666666667e-05, 0.0012777777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10925), (16097, 51.900000000000006, 6.186527777777777), (32207, 58.199983333333336, 11.63872222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[33.60635393397865, 24.57417921500864, 72.14946309974552, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[384.2661505437094, 849.1835975767124, 7818.75665527884, 0, 0, 0]","[3644.7338494562905, 7252.816402423287, 8292.243344721159, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1354, 1991, 11624, 0, 0, 0]","[(84.7582, 4.139733333333333, 4.152266666666667), (74.09886666666668, 0.005333333333333333, 0.0041333333333333335), (2605.3606666666674, 0.0114, 0.009799999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4210.2418, 1855.8602666666666, 995.8477333333333), (17105.901133333333, 1799.9946666666667, 1524.9958666666666), (31754.639333333333, 1882.6886, 1333.7402), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.0009), (4, 0.0, 0.0008222222222222222), (10, 0.0, 0.0028833333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.1091), (16101, 51.900000000000006, 6.189177777777777), (32202, 58.2, 11.637116666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
