interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[12.558947629684786, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[267.1482963937084, 0, 0, 0, 0, 0]","[3761.8517036062917, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[506, 0, 0, 0, 0, 0]","[(3.8008, 0.002333333333333333, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4291.1992, 1859.9976666666666, 999.9978666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[28.12112186646811, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[711.1732188856217, 0, 0, 0, 0, 0]","[3317.8267811143783, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1133, 0, 0, 0, 0, 0]","[(362.63153333333344, 0.0029999999999999996, 0.0028), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3932.368466666667, 1859.997, 999.9972), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.12083333333333332, 0.0015944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 66.97916666666666, 10.108405555555555), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[45.17249937949864, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[604.1926300925959, 0, 0, 0, 0, 0]","[3424.807369907404, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1820, 0, 0, 0, 0, 0]","[(325.75613333333325, 0.0014, 0.0012), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3969.2438666666667, 1859.9986, 999.9988), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.03961666666666667, 0.0012777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.06038333333333, 10.108722222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[33.308513278729215, 23.47568501604542, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[1084.05368163754, 1449.1037883325916, 0, 0, 0, 0]","[2944.9463183624603, 6652.896211667408, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1342, 1902, 0, 0, 0, 0]","[(28.005066666666664, 0.0, 0.0), (385.8754, 0.007666666666666667, 0.0017333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4266.994933333333, 1860.0, 1000.0), (16794.1246, 1799.9923333333334, 1524.9982666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.042083333333333334, 0.014911111111111113), (4, 0.04546666666666667, 0.0122), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.095088888888888), (16101, 51.854533333333336, 6.1777999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[46.785802928766444, 23.47568501604542, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[1774.036323500639, 794.1978327487292, 0, 0, 0, 0]","[2254.963676499361, 7307.8021672512705, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1885, 1902, 0, 0, 0, 0]","[(115.08, 0.00046666666666666666, 0.0004), (222.29739999999998, 0.008333333333333333, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4179.92, 1859.9995333333334, 999.9996), (16957.7026, 1799.9916666666666, 1524.9977333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0008111111111111112), (4, 0.0006833333333333333, 0.0044222222222222215), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109188888888887), (16101, 51.89931666666667, 6.185577777777778), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[65.02854306279474, 10.417180942977042, 19.483582645397554, 0.0, 0.0, 0.0]","[4, 1, 1, 0, 0, 0]","[1002.5760796973079, 0, 774.7480887690614, 0, 0, 0]","[3026.423920302692, 8102, 15336.251911230938, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2620, 844, 3139, 0, 0, 0]","[(138.23553333333334, 0.0030666666666666668, 0.0074666666666666675), (13.981, 0.0044666666666666665, 0.0), (20.79633333333333, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4156.7644666666665, 1859.9969333333333, 999.9925333333333), (17166.019, 1799.9955333333332, 1525.0), (34339.20366666667, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.002161111111111111), (1, 0.0, 0.00105), (1, 0.0, 0.0006944444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107838888888889), (16104, 51.900000000000006, 6.188949999999999), (32211, 58.2, 11.639305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[43.26135517498139, 30.83189335966428, 29.8988268884613, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[756.4417477788584, 1154.5649617256695, 1268.7020096544675, 0, 0, 0]","[3272.5582522211416, 6947.4350382743305, 14842.297990345533, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1743, 2498, 4817, 0, 0, 0]","[(133.4298, 0.0028666666666666667, 0.007066666666666667), (274.02746666666667, 0.0022, 0.004933333333333333), (63.08866666666667, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4161.5702, 1859.9971333333333, 999.9929333333333), (16905.972533333334, 1799.9978, 1524.9950666666666), (34296.91133333333, 1882.6952666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0012222222222222222), (6, 0.0, 0.005416666666666666), (4, 0.0, 0.0019388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108777777777778), (16099, 51.900000000000006, 6.184583333333332), (32208, 58.2, 11.63806111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.26135517498139, 43.29795112317946, 10.409037303705542, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[543.2242706685897, 1001.7714058927403, 0, 0, 0, 0]","[3485.7757293314103, 7100.22859410726, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1743, 3508, 1677, 0, 0, 0]","[(118.48780000000001, 0.003, 0.007), (325.75686666666667, 0.0020666666666666667, 0.0051333333333333335), (36.3506, 0.004733333333333333, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4176.5122, 1859.997, 999.993), (16854.243133333333, 1799.9979333333333, 1524.9948666666667), (34323.6494, 1882.6952666666666, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0017166666666666667), (9, 0.0, 0.005855555555555555), (3, 0.0, 0.0015555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108283333333333), (16096, 51.900000000000006, 6.184144444444444), (32209, 58.2, 11.638444444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[24.323653512037726, 38.55838064675389, 24.368443920302898, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[639.5015377125343, 1813.8934351648813, 1535.423044210032, 0, 0, 0]","[3389.498462287466, 6288.106564835119, 14575.576955789968, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[980, 3124, 3926, 0, 0, 0]","[(130.02280000000002, 0.004733333333333333, 6.666666666666668e-05), (235.9286666666667, 0.005066666666666667, 0.026266666666666664), (211.1128, 0.022999999999999996, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4164.9772, 1859.9952666666666, 999.9999333333334), (16944.071333333333, 1799.9949333333334, 1524.9737333333333), (34148.8872, 1882.6770000000001, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0015555555555555555), (7, 0.00075, 0.002861111111111111), (2, 0.11005, 0.051838888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108444444444444), (16098, 51.89925000000001, 6.187138888888889), (32210, 58.08995, 11.58816111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[41.07719036981881, 38.55838064675389, 12.010427658121781, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1293.4664723363774, 555.3581190380662, 1657.7193600048747, 0, 0, 0]","[2735.5335276636224, 7546.641880961934, 14453.280639995126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1655, 3124, 1935, 0, 0, 0]","[(104.15786666666666, 0.005666666666666666, 6.666666666666668e-05), (207.7917333333333, 0.003333333333333333, 0.017), (96.4688, 0.022666666666666672, 0.0086), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4190.842133333334, 1859.9943333333333, 999.9999333333334), (16972.20826666667, 1799.9966666666667, 1524.983), (34263.5312, 1882.6773333333333, 1333.7414), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0018333333333333335), (7, 0.0001, 0.001977777777777778), (1, 0.00315, 0.0017555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108166666666666), (16098, 51.8999, 6.188022222222222), (32211, 58.196850000000005, 11.638244444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
11,"[56.24224373293622, 15.452974574179215, 42.4740860281795, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[324.07683067997914, 0, 4628.085485532525, 0, 0, 0]","[3704.923169320021, 8102, 11482.914514467475, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2266, 1252, 6843, 0, 0, 0]","[(312.4746666666667, 0.0058, 0.0), (100.6632, 0.002, 0.0046), (188.74280000000005, 0.03173333333333333, 0.008866666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3982.5253333333335, 1859.9942, 1000.0), (17079.3368, 1799.998, 1524.9954), (34171.2572, 1882.6682666666668, 1333.7411333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.008127777777777779), (3, 0.0, 0.0002666666666666667), (3, 0.0056500000000000005, 0.02623888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.101872222222221), (16102, 51.900000000000006, 6.189733333333333), (32209, 58.19435, 11.61376111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[27.699180938198065, 33.831152801777336, 60.65421140835454, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[267.1482963937084, 2112.132520369474, 7494.038721069135, 0, 0, 0]","[3761.8517036062917, 5989.867479630526, 8616.961278930865, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1116, 2741, 9772, 0, 0, 0]","[(181.35926666666668, 0.0026, 0.0021333333333333334), (1029.6995333333332, 6.666666666666668e-05, 0.0006666666666666666), (236.10293333333337, 0.0392, 0.011466666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4113.640733333334, 1859.9974, 999.9978666666667), (16150.300466666667, 1799.9999333333333, 1524.9993333333334), (34123.897066666665, 1882.6608, 1333.7385333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.047294444444444445), (5, 0.0, 0.0016166666666666669), (4, 0.004566666666666667, 0.029972222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.062705555555555), (16100, 51.900000000000006, 6.1883833333333325), (32208, 58.195433333333334, 11.610027777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[32.36535120377265, 44.84078005430758, 61.96387561293526, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[705.2964897923745, 3202.7458858857326, 1977.3502842690154, 0, 0, 0]","[3323.7035102076256, 4899.254114114267, 14133.649715730984, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1304, 3633, 9983, 0, 0, 0]","[(12.275866666666666, 0.003333333333333333, 0.0030666666666666668), (1038.0881333333334, 0.0005333333333333334, 0.0009333333333333332), (191.01386666666667, 0.027733333333333332, 0.008400000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4282.724133333333, 1859.9966666666667, 999.9969333333333), (16141.911866666667, 1799.9994666666666, 1524.9990666666667), (34168.98613333333, 1882.6722666666667, 1333.7416), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 9.444444444444444e-05), (8, 0.0, 0.0013722222222222222), (4, 0.00195, 0.0036722222222222226), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109905555555555), (16097, 51.900000000000006, 6.188627777777778), (32208, 58.19805, 11.636327777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[34.42541573591462, 63.67563564551963, 12.606293836509217, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[439.38745374493504, 1416.0236468211137, 0, 0, 0, 0]","[3589.612546255065, 6685.976353178887, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1387, 5159, 2031, 0, 0, 0]","[(46.87953333333333, 0.03306666666666667, 0.028599999999999997), (1169.7716666666668, 8.276666666666667, 0.147), (14.6794, 0.0002666666666666667, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.120466666666, 1859.9669333333334, 999.9714), (16010.228333333333, 1791.7233333333334, 1524.853), (34345.3206, 1882.6997333333334, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011833333333333333), (9, 8.906633333333335, 3.6891555555555553), (1, 0.0, 2.2222222222222223e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108816666666666), (16096, 42.993366666666674, 2.500844444444444), (32211, 58.2, 11.639977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[28.096301811863988, 29.30140705998519, 56.06107628328472, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[898.3459409103923, 2361.7588390237934, 3776.875235341175, 0, 0, 0]","[3130.6540590896075, 5740.241160976207, 12334.124764658825, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1132, 2374, 9032, 0, 0, 0]","[(106.2552, 0.0052, 0.0004), (267.7352666666667, 0.09113333333333333, 0.6127999999999999), (1211.4537333333333, 0.5359333333333334, 0.4417999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4188.7448, 1859.9948, 999.9996), (16912.264733333333, 1799.9088666666667, 1524.3872), (33148.546266666664, 1882.1640666666667, 1333.3082), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0016777777777777776), (4, 0.0, 0.0017166666666666671), (6, 0.0, 0.004133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108322222222222), (16101, 51.900000000000006, 6.188283333333333), (32206, 58.2, 11.635866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[43.6584760486473, 29.30140705998519, 42.7223636025076, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[699.3166225677833, 2275.924696610059, 1749.2896693505322, 0, 0, 0]","[3329.6833774322167, 5826.075303389941, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1759, 2374, 6883, 0, 0, 0]","[(496.3248666666667, 0.004733333333333333, 6.666666666666668e-05), (181.05326666666667, 0.11093333333333333, 1.2337333333333331), (1344.9721333333334, 0.0052, 0.004733333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3798.675133333333, 1859.9952666666666, 999.9999333333334), (16998.946733333334, 1799.8890666666666, 1523.7662666666668), (33015.02786666666, 1882.6948, 1333.7452666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.12083333333333332, 0.0032111111111111108), (4, 1.666666666666667e-05, 0.0010444444444444444), (5, 0.04506666666666667, 0.01848333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 66.97916666666666, 10.106788888888888), (16101, 51.89998333333334, 6.188955555555555), (32207, 58.15493333333334, 11.621516666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[45.22213948870687, 39.31128116514441, 16.324250512072496, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[356.21520181969316, 1620.3474652948757, 0, 0, 0, 0]","[3672.784798180307, 6481.652534705125, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1822, 3185, 2630, 0, 0, 0]","[(370.49533333333324, 0.00013333333333333334, 6.666666666666668e-05), (242.91860000000003, 0.09513333333333332, 0.9809333333333334), (1213.5516666666667, 0.0, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3924.5046666666667, 1859.9998666666668, 999.9999333333334), (16937.0814, 1799.9048666666667, 1524.0190666666667), (33146.448333333334, 1882.7, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03961666666666667, 0.0014), (5, 0.0, 0.0018), (1, 1.666666666666667e-05, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.1086), (16100, 51.900000000000006, 6.188199999999999), (32211, 58.199983333333336, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[26.557458426408537, 41.36015798568255, 20.364968034262304, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[753.7779157758509, 2384.2602704350447, 833.3054562028785, 0, 0, 0]","[3275.222084224149, 5717.739729564955, 15277.69454379712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1070, 3351, 3281, 0, 0, 0]","[(36.65586666666667, 0.004666666666666667, 6.666666666666668e-05), (159.68793333333332, 0.010866666666666667, 0.004933333333333333), (1140.8506, 0.0005333333333333334, 0.001066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4258.344133333333, 1859.9953333333333, 999.9999333333334), (17020.312066666665, 1799.9891333333333, 1524.9950666666666), (33219.1494, 1882.6994666666667, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001111111111111111), (8, 0.0, 0.00205), (3, 0.0032, 0.001277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108888888888888), (16097, 51.900000000000006, 6.18795), (32209, 58.1968, 11.63872222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
19,"[43.857036485480265, 30.88126388546038, 30.81124697411706, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[937.5931159348427, 1553.0892426925543, 2552.620232214634, 0, 0, 0]","[3091.406884065157, 6548.910757307445, 13558.379767785365, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1767, 2502, 4964, 0, 0, 0]","[(243.13786666666667, 0.004733333333333333, 0.002266666666666667), (57.10246666666667, 0.005666666666666667, 0.0011333333333333334), (1001.0400666666666, 0.0044666666666666665, 0.0008666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4051.8621333333335, 1859.9952666666666, 999.9977333333334), (17122.897533333333, 1799.9943333333333, 1524.9988666666666), (33358.95993333333, 1882.6955333333333, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0023277777777777776), (5, 0.0, 0.0011333333333333332), (5, 0.0, 0.0010055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107672222222222), (16100, 51.900000000000006, 6.188866666666666), (32207, 58.2, 11.638994444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
