interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[53.561677835691235, 13.255986176252776, 36.16783564024579, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[264.8407372849268, 1067.0604529593884, 3124.136397072245, 0, 0, 0]","[3764.159262715073, 7034.939547040612, 12986.863602927755, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2158, 1074, 5827, 0, 0, 0]","[(230.68473333333336, 10.9586, 10.986266666666667), (64.3126, 0.0, 0.001), (1542.105, 0.0002666666666666667, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4064.3152666666665, 1849.0414, 989.0137333333333), (17115.6874, 1800.0, 1524.999), (32817.895, 1882.6997333333334, 1333.748), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.047544444444444445), (3, 0.0, 1.1111111111111112e-05), (3, 0.08385, 0.02696111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.062455555555555), (16102, 51.900000000000006, 6.189988888888888), (32209, 58.116150000000005, 11.613038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[28.096301811863988, 57.134040977536415, 23.468437713363542, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[788.1913742651703, 3961.984222138383, 0, 0, 0, 0]","[3240.8086257348295, 4140.015777861618, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1132, 4629, 3781, 0, 0, 0]","[(16.601666666666667, 6.666666666666668e-05, 6.666666666666668e-05), (467.6632666666667, 8.279733333333334, 0.14886666666666667), (1563.0766666666666, 0.19126666666666667, 0.013466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.3983333333335, 1859.9999333333333, 999.9999333333334), (16712.336733333334, 1791.7202666666667, 1524.8511333333333), (32796.92333333333, 1882.5087333333333, 1333.7365333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 8.333333333333334e-05), (8, 8.952100000000002, 3.6996777777777776), (2, 0.07118333333333333, 0.02437777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109916666666667), (16097, 42.947900000000004, 2.490322222222222), (32210, 58.12881666666667, 11.615622222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[41.3005708612559, 57.134040977536415, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[398.9829821031236, 2393.5239484323206, 0, 0, 0, 0]","[3630.0170178968765, 5708.476051567679, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1664, 4629, 0, 0, 0, 0]","[(12.668866666666666, 0.029066666666666668, 0.028866666666666672), (397.7581333333333, 0.08933333333333333, 0.6119999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4282.331133333333, 1859.9709333333333, 999.9711333333333), (16782.241866666667, 1799.9106666666667, 1524.388), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 5.555555555555556e-05), (8, 0.0006833333333333333, 0.00421111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109944444444444), (16097, 51.89931666666667, 6.185788888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[30.255646562422438, 60.97259935818317, 21.972565328036744, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[604.1926300925959, 1972.0011917039055, 3065.034127328445, 0, 0, 0]","[3424.807369907404, 6129.9988082960945, 13045.965872671555, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1219, 4940, 3540, 0, 0, 0]","[(10.091666666666665, 0.023666666666666673, 0.023399999999999997), (186.646, 0.11486666666666667, 1.2419999999999998), (1403.6934, 0.004666666666666667, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.908333333334, 1859.9763333333333, 999.9766), (16993.354, 1799.8851333333334, 1523.758), (32956.306599999996, 1882.6953333333333, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 2.777777777777778e-05), (6, 3.333333333333334e-05, 0.0013222222222222222), (4, 0.0, 0.0011722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109972222222222), (16099, 51.89996666666667, 6.1886777777777775), (32208, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[31.173988582774882, 43.19921007158726, 51.145180311588355, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[1110.5861422716766, 1819.6246611905165, 4843.74935940837, 0, 0, 0]","[2918.4138577283234, 6282.375338809484, 11267.25064059163, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1256, 3500, 8240, 0, 0, 0]","[(51.772866666666665, 0.004666666666666667, 6.666666666666668e-05), (190.14159999999998, 0.008866666666666667, 0.012066666666666663), (1400.8971999999999, 0.0126, 0.002333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.227133333334, 1859.9953333333333, 999.9999333333334), (16989.8584, 1799.9911333333334, 1524.9879333333333), (32959.1028, 1882.6874, 1333.7476666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0011388888888888887), (6, 1.666666666666667e-05, 0.0005888888888888888), (8, 0.04548333333333333, 0.01886666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10886111111111), (16099, 51.89998333333334, 6.18941111111111), (32204, 58.154516666666666, 11.621133333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[42.5415735914619, 25.17896815601086, 51.834150580348826, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1687.8116305270225, 0, 4334.468497266147, 0, 0, 0]","[2341.1883694729777, 8102, 11776.531502733853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1714, 2040, 8351, 0, 0, 0]","[(93.934, 0.0046, 0.0), (195.73399999999998, 0.008866666666666667, 0.011333333333333334), (267.0366, 0.017, 0.0014666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4201.066, 1859.9954, 1000.0), (16984.266, 1799.9911333333334, 1524.9886666666666), (34092.9634, 1882.683, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.002016666666666667), (5, 0.0, 0.0005666666666666666), (8, 0.0, 0.0034777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.107983333333333), (16100, 51.900000000000006, 6.189433333333333), (32204, 58.2, 11.63652222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[58.054107719036985, 0.0, 65.3218298057228, 0.0, 0.0, 0.0]","[4, 0, 5, 0, 0, 0]","[1340.8141424837297, 0, 4883.149792939567, 0, 0, 0]","[2688.1858575162705, 8102, 11227.850207060434, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2339, 0, 10524, 0, 0, 0]","[(67.98179999999999, 0.009133333333333334, 0.00020000000000000004), (0, 0, 0), (1326.7970666666665, 0.012333333333333332, 0.003266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.0182, 1859.9908666666668, 999.9998), (17180, 1800.0, 1525.0), (33033.202933333334, 1882.6876666666667, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0028222222222222225), (0, 0, 0), (9, 0.0, 0.0027222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107177777777776), (16105, 51.900000000000006, 6.1899999999999995), (32203, 58.2, 11.637277777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[72.52419955323901, 17.427795606023206, 52.85208863509403, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1023.7124592391804, 805.5600047224181, 2992.601070742243, 0, 0, 0]","[3005.28754076082, 7296.439995277582, 13118.398929257757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2922, 1412, 8515, 0, 0, 0]","[(136.8378, 0.0092, 6.666666666666668e-05), (1230.3286666666668, 6.666666666666668e-05, 0.0009333333333333332), (1242.9111333333333, 0.0046, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4158.1622, 1859.9908, 999.9999333333334), (15949.671333333334, 1799.9999333333333, 1524.9990666666667), (33117.088866666665, 1882.6954, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.004105555555555556), (2, 0.0, 4.9999999999999996e-05), (5, 0.04506666666666667, 0.016711111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.105894444444443), (16103, 51.900000000000006, 6.18995), (32207, 58.15493333333334, 11.623288888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
19,"[58.575328865723506, 45.322142680819546, 41.214077338464406, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[840.1123868145978, 1645.2817839335055, 2630.6390172682836, 0, 0, 0]","[3188.887613185402, 6456.718216066494, 13480.360982731716, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2360, 3672, 6640, 0, 0, 0]","[(68.76773333333334, 0.004666666666666666, 0.00020000000000000004), (903.8269333333334, 0.0006666666666666666, 0.0009333333333333333), (1286.2528666666667, 0.0, 0.0016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.232266666667, 1859.9953333333333, 999.9998), (16276.173066666666, 1799.9993333333334, 1524.9990666666667), (33073.74713333333, 1882.7, 1333.7483333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.002827777777777778), (7, 0.0, 0.0006666666666666665), (4, 1.666666666666667e-05, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107172222222221), (16098, 51.900000000000006, 6.189333333333333), (32208, 58.199983333333336, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
20,"[60.98287416232316, 41.69340903480622, 46.583079883309544, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[705.6589118573598, 2625.4466437785904, 2647.7836930219532, 0, 0, 0]","[3323.3410881426403, 5476.55335622141, 13463.216306978047, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2457, 3378, 7505, 0, 0, 0]","[(82.8364, 0.004733333333333333, 6.666666666666668e-05), (94.6332, 0.005200000000000001, 0.0012666666666666666), (946.6881333333333, 0.051533333333333334, 0.05526666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.1636, 1859.9952666666666, 999.9999333333334), (17085.3668, 1799.9948, 1524.9987333333333), (33413.31186666666, 1882.6484666666668, 1333.6947333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0024555555555555554), (8, 0.0, 0.0038666666666666667), (3, 0.0, 0.0005055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107544444444445), (16097, 51.900000000000006, 6.186133333333333), (32209, 58.2, 11.639494444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
21,"[58.67460908413998, 57.15872624043447, 30.258829371237045, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[866.448088789205, 1625.0728733031106, 0, 0, 0, 0]","[3162.551911210795, 6476.92712669689, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2364, 4631, 4875, 0, 0, 0]","[(54.7874, 0.009333333333333334, 0.00013333333333333337), (167.1592, 0.0072, 0.0048), (9.261866666666666, 0.04873333333333333, 0.05206666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.2126, 1859.9906666666666, 999.9998666666667), (17012.8408, 1799.9928, 1524.9952), (34350.73813333333, 1882.6512666666667, 1333.6979333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0021555555555555555), (11, 0.0, 0.002805555555555556), (2, 0.0, 0.00046111111111111103), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107844444444444), (16094, 51.900000000000006, 6.187194444444444), (32210, 58.2, 11.639538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
22,"[55.99404318689501, 44.64329795112318, 34.35540934765067, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1115.6525582067222, 628.7750658402916, 2899.5040660739523, 0, 0, 0]","[2913.3474417932775, 7473.224934159708, 13211.495933926048, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2256, 3617, 5535, 0, 0, 0]","[(264.5899333333333, 0.021066666666666664, 0.016533333333333334), (324.3590666666667, 0.0066, 0.004866666666666667), (1280.6605333333334, 0.004933333333333333, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4030.410066666667, 1859.9789333333333, 999.9834666666667), (16855.640933333332, 1799.9934, 1524.9951333333333), (33079.339466666665, 1882.6950666666667, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0001, 0.01386111111111111), (9, 0.0, 0.005627777777777777), (5, 0.0, 0.0011777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09989999999999, 10.096138888888888), (16096, 51.900000000000006, 6.184372222222222), (32207, 58.2, 11.63882222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
