interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[13.799950359890792, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[311.8973950771332, 0, 0, 0, 0, 0]","[3717.1026049228667, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[556, 0, 0, 0, 0, 0]","[(10.616333333333333, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.383666666667, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 8.333333333333333e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109916666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[26.358897989575574, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[547.3504291753704, 0, 0, 0, 0, 0]","[3481.6495708246293, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1062, 0, 0, 0, 0, 0]","[(11.751733333333332, 0.002333333333333333, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.2482666666665, 1859.9976666666666, 999.9978666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 8.88888888888889e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10991111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[42.02035244477538, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[652.8213975600905, 0, 0, 0, 0, 0]","[3376.1786024399094, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1693, 0, 0, 0, 0, 0]","[(37.572266666666664, 0.0029999999999999996, 0.0028), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.427733333333, 1859.997, 999.9972), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0002722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109727777777778), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[39.538346984363365, 10.281411997037768, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[832.5003797717234, 375.11332887515897, 0, 0, 0, 0]","[3196.4996202282764, 7726.886671124841, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1593, 833, 0, 0, 0, 0]","[(26.343666666666664, 0.0012666666666666666, 0.0011333333333333332), (385.87559999999996, 0.0066, 0.20946666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.656333333333, 1859.9987333333333, 999.9988666666667), (16794.1244, 1799.9934, 1524.7905333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 8.888888888888888e-05), (2, 0.21001666666666666, 0.11820555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10991111111111), (16103, 51.68998333333334, 6.071794444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[41.59841151650534, 22.192051345346826, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[472.52225617401626, 965.1748065231225, 0, 0, 0, 0]","[3556.477743825984, 7136.825193476878, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1676, 1798, 0, 0, 0, 0]","[(61.864999999999995, 0.004666666666666667, 0.00013333333333333334), (466.6154, 0.017666666666666667, 0.20126666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4233.135, 1859.9953333333333, 999.9998666666667), (16713.3846, 1799.9823333333334, 1524.7987333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011222222222222222), (3, 0.058233333333333324, 0.05234444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108877777777778), (16102, 51.84176666666667, 6.137655555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[45.445519980143956, 23.82127869661812, 19.5953075538452, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[857.7393667220417, 965.1748065231225, 3054.608628262828, 0, 0, 0]","[3171.2606332779583, 7136.825193476878, 13056.391371737172, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1831, 1930, 3157, 0, 0, 0]","[(119.18673333333334, 0.011066666666666666, 0.004866666666666666), (47.88406666666667, 0.014, 0.0041333333333333335), (13.981, 0.004533333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4175.813266666667, 1859.9889333333333, 999.9951333333333), (17132.115933333334, 1799.986, 1524.9958666666666), (34346.019, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001288888888888889), (2, 0.0, 0.0008388888888888888), (2, 0.0, 0.0010944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108711111111111), (16103, 51.900000000000006, 6.189161111111111), (32210, 58.2, 11.638905555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[48.00198560436833, 22.772155023451, 33.62299050338278, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[253.96622867117168, 879.886654267754, 3417.1706311433836, 0, 0, 0]","[3775.033771328828, 7222.113345732246, 12693.829368856615, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1934, 1845, 5417, 0, 0, 0]","[(162.0040666666667, 0.0048000000000000004, 0.0002), (51.55413333333334, 0.0228, 0.018000000000000002), (95.0708, 0.0048, 0.0003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4132.995933333334, 1859.9952, 999.9998), (17128.445866666665, 1799.9772, 1524.982), (34264.9292, 1882.6952, 1333.7496666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0016333333333333332), (4, 0.0, 0.009433333333333335), (3, 0.0, 0.006894444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108366666666667), (16101, 51.900000000000006, 6.1805666666666665), (32209, 58.2, 11.633105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[24.348473566641847, 35.27524068131326, 44.634100924833966, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[412.8830870829142, 2106.9289323440553, 1645.2825219566423, 0, 0, 0]","[3616.1169129170858, 5995.071067655945, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[981, 2858, 7191, 0, 0, 0]","[(13.6308, 0.00020000000000000004, 0.00013333333333333334), (88.25406666666666, 0.0027333333333333333, 0.022466666666666666), (212.5112, 0.009133333333333334, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4281.3692, 1859.9998, 999.9998666666667), (17091.74593333333, 1799.9972666666667, 1524.9775333333334), (34147.4888, 1882.6908666666668, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 9.999999999999999e-05), (7, 0.00075, 0.006272222222222222), (4, 1.666666666666667e-05, 0.0046055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1099), (16098, 51.89925000000001, 6.1837277777777775), (32208, 58.199983333333336, 11.635394444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[21.19632663191859, 52.369785238212785, 11.011110421451182, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[352.61113105048065, 1677.4287375750514, 1756.2428877318737, 0, 0, 0]","[3676.3888689495193, 6424.571262424948, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[854, 4243, 1774, 0, 0, 0]","[(45.4374, 6.666666666666668e-05, 0.0002), (96.99166666666666, 0.0018, 0.013466666666666668), (25.1658, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4249.5626, 1859.9999333333333, 999.9998), (17083.008333333335, 1799.9982, 1524.9865333333332), (34334.8342, 1882.6954, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.00065, 0.00024444444444444443), (9, 0.0001, 0.00155), (1, 0.0, 0.0010222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.09935, 10.109755555555555), (16096, 51.8999, 6.18845), (32211, 58.2, 11.638977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[20.749565649044428, 44.01382374722291, 40.760970765315626, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[784.3748294684617, 2207.6099579667716, 5262.878599560356, 0, 0, 0]","[3244.625170531538, 5894.390042033228, 10848.121400439644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[836, 3566, 6567, 0, 0, 0]","[(1361.7502, 0.09206666666666667, 0.0019333333333333333), (85.28346666666668, 0.005, 0.0029333333333333334), (3567.254666666667, 0.621, 0.04293333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2933.2498, 1859.9079333333334, 999.9980666666667), (17094.716533333332, 1799.995, 1524.9970666666666), (30792.745333333332, 1882.079, 1333.7070666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00023333333333333333), (8, 0.0, 0.004561111111111111), (7, 3.203783333333333, 0.7017111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109766666666665), (16097, 51.900000000000006, 6.185438888888888), (32205, 54.99621666666667, 10.938288888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
