interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[10.573343261355175, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[426.67913363334486, 0, 0, 0, 0, 0]","[3602.320866366655, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[426, 0, 0, 0, 0, 0]","[(6.116, 0.0038666666666666663, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4288.884, 1859.9961333333333, 999.998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00018888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10981111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[22.114668652271035, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[858.8085995647441, 0, 0, 0, 0, 0]","[3170.1914004352557, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[891, 0, 0, 0, 0, 0]","[(6.3774, 0.0041333333333333335, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4288.6226, 1859.9958666666666, 999.9978666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00016111111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109838888888888), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[33.755274261603375, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[917.990448232418, 0, 0, 0, 0, 0]","[3111.009551767582, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1360, 0, 0, 0, 0, 0]","[(11.183266666666666, 0.004, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.816733333333, 1859.996, 999.998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00018888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10981111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[40.95309009679821, 9.997531473710195, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[1157.289990873142, 807.2018146390005, 0, 0, 0, 0]","[2871.710009126858, 7294.798185361, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1650, 810, 0, 0, 0, 0]","[(337.2032, 0.0062, 0.017266666666666666), (19.922400000000003, 0.0002, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3957.7968, 1859.9938, 999.9827333333334), (17160.0776, 1799.9998, 1524.9998666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.003361111111111111), (1, 0.0, 0.0004222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106638888888888), (16104, 51.900000000000006, 6.189577777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[47.15810374782824, 26.820538138731177, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[340.1411929264844, 2027.7986234136251, 0, 0, 0, 0]","[3688.8588070735154, 6074.201376586375, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1900, 2173, 0, 0, 0, 0]","[(362.2229571428571, 0.005866666666666666, 0.0174), (565.8804666666667, 0.6861333333333334, 1.4692), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3932.777042857143, 1859.9941333333334, 999.9826), (16614.119533333334, 1799.3138666666666, 1523.5308), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017285714285714283), (2, 0.07585, 0.04699999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108271428571427), (16103, 51.82415, 6.143), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[30.50384710846364, 53.344853122685755, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[234.3502013544148, 3420.0471044982305, 0, 0, 0, 0]","[3794.649798645585, 4681.9528955017695, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1229, 4322, 0, 0, 0, 0]","[(34.13983333333333, 0.0, 0.0), (825.4018000000001, 0.7243333333333334, 1.2184666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4260.860166666666, 1860.0, 1000.0), (16354.5982, 1799.2756666666667, 1523.7815333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 4.0476190476190474e-05), (5, 0.002483333333333333, 0.0031166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109959523809524), (16100, 51.897516666666675, 6.186883333333332), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[30.50384710846364, 55.46778573191804, 12.606293836509217, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[340.1411929264844, 3256.44029285746, 1750.6742626488133, 0, 0, 0]","[3688.8588070735154, 4845.55970714254, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1229, 4494, 2031, 0, 0, 0]","[(32.70809047619048, 0.0, 0.0), (694.6801333333334, 0.6997999999999999, 1.3287999999999998), (12.582600000000001, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4262.291909523809, 1860.0, 1000.0), (16485.319866666665, 1799.3002, 1523.6712), (34347.4174, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 3.968253968253968e-05), (6, 0.002283333333333333, 0.06666111111111112), (1, 0.0, 0.0004111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109960317460317), (16099, 51.897716666666675, 6.123338888888888), (32211, 58.2, 11.639588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[28.12112186646811, 57.94865465317206, 25.938799577928123, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[680.6922340629302, 1511.3085017787046, 2031.6206895189841, 0, 0, 0]","[3348.3077659370697, 6590.691498221296, 14079.379310481016, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1133, 4695, 4179, 0, 0, 0]","[(21.993766666666666, 0.0, 0.0), (1356.8557333333335, 0.005333333333333333, 0.004266666666666667), (116.04193333333333, 0.5312666666666667, 0.4375333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4273.0062333333335, 1860.0, 1000.0), (15823.144266666666, 1799.9946666666667, 1524.9957333333334), (34243.958066666666, 1882.1687333333334, 1333.3124666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 2.3809523809523807e-05), (7, 0.06351666666666665, 0.01525), (2, 0.0, 0.001494444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10997619047619), (16098, 51.83648333333334, 6.1747499999999995), (32210, 58.2, 11.638505555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[43.857036485480265, 31.424339669217478, 41.60511451803116, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[746.1431204359344, 804.7020428681376, 4251.538600002751, 0, 0, 0]","[3282.856879564066, 7297.297957131863, 11859.46139999725, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1767, 2546, 6703, 0, 0, 0]","[(50.67946666666667, 0.0072, 0.004666666666666667), (967.4852, 0.0047333333333333324, 0.0008666666666666667), (1045.0790666666667, 0.2978666666666667, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.3205333333335, 1859.9928, 999.9953333333333), (16212.5148, 1799.9952666666666, 1524.9991333333332), (33314.920933333335, 1882.4021333333333, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0009166666666666666, 0.004805555555555555), (4, 0.0, 0.0011555555555555555), (3, 0.003, 0.061044444444444436), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09908333333333, 10.105194444444443), (16101, 51.900000000000006, 6.188844444444444), (32209, 58.197, 11.578955555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[40.009928021841645, 32.806714391508265, 43.845819626342255, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[253.96622867117168, 628.7750658402916, 4709.230675572802, 0, 0, 0]","[3775.033771328828, 7473.224934159708, 11401.769324427198, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1612, 2658, 7064, 0, 0, 0]","[(67.5012, 0.0072, 0.0054), (1336.5842, 0.0, 0.0010666666666666667), (1157.4515999999999, 0.21906666666666666, 0.007866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.4988, 1859.9928, 999.9946), (15843.4158, 1800.0, 1524.9989333333333), (33202.5484, 1882.4809333333333, 1333.7421333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.003577777777777778), (5, 0.046200000000000005, 0.020666666666666667), (5, 0.04636666666666666, 0.11034444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106422222222221), (16100, 51.85380000000001, 6.1693333333333324), (32207, 58.15363333333334, 11.529655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
