interval,totalcontainers,newcontainers,deployed,migrations,inqueue
1,1,1,1,1,0
2,2,1,1,1,0
3,3,1,1,1,0
4,4,1,1,1,0
5,5,1,1,1,0
6,6,1,1,1,0
7,7,1,0,1,1
8,8,1,0,0,2
9,9,1,0,0,3
10,10,1,0,0,4
11,11,1,0,0,5
12,12,1,0,0,6
13,13,1,1,1,6
14,14,1,0,0,7
15,15,1,0,0,8
16,16,1,0,0,9
17,17,1,1,1,9
18,18,1,0,0,10
19,19,1,2,2,9
20,20,1,0,0,10
21,21,1,1,1,10
