interval,numdestroyed,nummigrations,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
21,3,3,"[642.2056981416948, 1057.5765880095237, 1144.3755759918845]",948.0526207143677,"[0.14779746666666665, 0.11072736, 0.23006260000000006]",0.16286247555555558,1,33.333333333333336,"[1, 1, 1]"
22,2,3,"[886.0372022176193, 835.4230884065689]",860.7301453120941,"[3.0087888, 0.111924]",1.5603564,1,50.0,"[1, 1]"
23,5,4,"[701.8391303728714, 616.4885471836518, 1111.8016250879168, 550.5004444071519, 883.7063648050516]",772.8672223713287,"[0.0, 0.06263466666666664, 0.09659173333333333, 0.09615506666666666, 0.07963973333333332]",0.06700424,1,20.0,"[1, 1, 1, 1, 1]"
24,3,2,"[570.7177990758554, 730.2112458943259, 588.2281990544532]",629.7190813415448,"[0.06417824, 0.06263488, 0.7876888000000001]",0.30483397333333334,1,33.333333333333336,"[1, 1, 1]"
25,2,2,"[739.221347405614, 534.9539994795732]",637.0876734425935,"[0.0671088, 0.08811559999999999]",0.07761219999999999,1,50.0,"[1, 1]"
26,2,3,"[739.1924690749954, 908.3556816139073]",823.7740753444514,"[0.06648499999999999, 0.09047466666666666]",0.07847983333333333,1,50.0,"[1, 1]"
27,3,4,"[612.5338640295041, 1145.1871539522492, 1112.0806401860746]",956.6005527226093,"[0.10655319999999999, 0.4720731733333334, 0.30765680000000006]",0.2954277244444445,1,33.333333333333336,"[1, 1, 1]"
28,3,3,"[901.2204996243078, 722.9069860387478, 582.3874667559487]",735.5049841396682,"[1.6553508266666668, 0.21706112, 0.16337407999999998]",0.6785953422222223,1,33.333333333333336,"[1, 1, 1]"
29,4,3,"[559.3648514162395, 1033.5884889977124, 673.7707004598775, 550.7267590318611]",704.3626999764226,"[0.37812224, 0.4253208, 0.03994991999999999, 0.010065600000000001]",0.21336464,1,25.0,"[1, 1, 1, 1]"
30,2,2,"[664.1232438520352, 1193.720855749259]",928.9220498006471,"[0.0, 0.17575960000000002]",0.08787980000000001,1,50.0,"[1, 1]"
31,5,3,"[786.8956781553534, 597.438499451607, 701.4723480416976, 707.6203807746328, 953.5242283745824]",749.3902269595746,"[0.6140448, 0.7079976, 1.6553508266666668, 0.44209800000000005, 0.092398]",0.7023778453333335,1,20.0,"[1, 1, 1, 1, 1]"
32,3,4,"[535.6217762280679, 707.6203807746328, 301.6291627400641]",514.9571065809217,"[1.6129243733333334, 0.44209800000000005, 0.11301946666666665]",0.7226806133333333,1,33.333333333333336,"[1, 1, 1]"
33,2,3,"[562.6464063683632, 1134.0891148429482]",848.3677606056557,"[0.1401076, 0.055999999999999994]",0.0980538,1,50.0,"[1, 1]"
34,3,4,"[855.859507065892, 648.1020399720541, 354.5747613371482]",619.5121027916981,"[0.16337407999999998, 0.20699479999999998, 3.10945248]",1.1599404533333333,1,33.333333333333336,"[1, 1, 1]"
35,4,4,"[542.8318214911242, 803.8712250807965, 821.5683798237054, 698.5856458613384]",716.7142680642412,"[0.30094656, 3.7938865066666674, 0.0951468, 0.13224333333333335]",1.0805558000000002,1,25.0,"[1, 1, 1, 1]"
36,3,2,"[418.2304479205008, 894.628616303004, 894.5499595888637]",735.8030079374562,"[0.09898479999999997, 1.5490957866666668, 0.35821173333333334]",0.6687641066666666,1,33.333333333333336,"[1, 1, 1]"
37,5,3,"[543.8389659658836, 363.7401655959636, 830.3475246532007, 490.55788471906845, 832.4210758441885]",612.181123355661,"[0.07158271999999999, 0.0671088, 0.19125968000000002, 0.08628079999999999, 0.8468479999999999]",0.252616,1,20.0,"[1, 1, 1, 1, 1]"
38,3,3,"[1158.5621600717466, 598.6488976137817, 891.9147923348839]",883.0419500068041,"[0.11632192, 0.061591253333333325, 0.061591999999999994]",0.07983505777777777,1,33.333333333333336,"[1, 1, 1]"
39,1,2,[434.0278009694611],434.0278009694611,[0.19021666666666665],0.19021666666666665,1,100.0,[1]
40,3,3,"[423.1141493696206, 611.5245506381922, 932.964902393181]",655.8678674669978,"[0.06598986666666665, 0.07099311999999999, 0.0925728]",0.07651859555555555,1,33.333333333333336,"[1, 1, 1]"
41,4,4,"[673.7707004598775, 980.4680426217285, 644.1420276338436, 578.842232826659]",719.3057508855272,"[0.03994991999999999, 0.073, 0.1820516, 0.07998999999999999]",0.09374788,1,25.0,"[1, 1, 1, 1]"
42,2,2,"[657.8291906541283, 454.69357960742633]",556.2613851307773,"[0.05368704, 0.6490166666666665]",0.35135185333333324,1,50.0,"[1, 1]"
43,1,2,[830.5398854583844],830.5398854583844,[0.06942176],0.06942176,1,100.0,[1]
44,3,3,"[871.5699058895403, 1095.6282302480313, 725.6925578427939]",897.6302313267885,"[0.27074816, 0.03019824, 0.16317706666666665]",0.1547078222222222,1,33.333333333333336,"[1, 1, 1]"
45,4,5,"[743.6954884823008, 664.1884103418062, 940.9986737002666, 1076.2663366090835]",856.2872272833642,"[0.07389482666666666, 0.0799892, 0.17344040000000002, 0.3328236]",0.16503700666666668,1,25.0,"[1, 1, 1, 1]"
46,4,3,"[306.6826357414527, 852.6838455444203, 433.77974121507685, 694.9279303468888]",572.0185382119596,"[0.43536768, 0.0894784, 0.0925728, 0.1624784]",0.19497432,1,25.0,"[1, 1, 1, 1]"
47,2,3,"[765.0467622423794, 595.6492497322733]",680.3480059873264,"[2.1363742933333336, 0.2886427733333334]",1.2125085333333334,1,50.0,"[1, 1]"
48,5,3,"[594.177019213104, 765.0967103643083, 611.554220718192, 687.6297997490751, 804.8284070202193]",692.6572314129797,"[0.40272853333333336, 0.5200928, 0.1006632, 0.40768511999999996, 0.13940893333333332]",0.3141157173333333,1,20.0,"[1, 1, 1, 1, 1]"
49,2,3,"[777.2135154884828, 867.289423409996]",822.2514694492394,"[3.4785512, 0.2239948]",1.851273,1,50.0,"[1, 1]"
50,4,3,"[726.6688212894372, 847.9645684075253, 562.6464063683632, 874.734329884519]",753.0035314874613,"[1.06702992, 0.12974368, 0.1401076, 0.1904404]",0.3818304,1,25.0,"[1, 1, 1, 1]"
51,3,3,"[713.6016380594103, 616.9695697969853, 568.9861650139933]",633.1857909567963,"[8.33491968, 0.5436572799999999, 0.057047999999999995]",2.9785416533333335,1,33.333333333333336,"[1, 1, 1]"
52,3,3,"[636.8559453921913, 598.6516932404485, 862.6464063683632]",699.384681667001,"[0.05033119999999998, 0.06438688, 0.1401076]",0.08494189333333331,1,33.333333333333336,"[1, 1, 1]"
53,2,2,"[426.3131446494372, 599.5031910367848]",512.908167843111,"[0.71135328, 0.7440871999999998]",0.7277202399999999,1,50.0,"[1, 1]"
54,3,4,"[551.8358913810401, 1184.3579582084392, 1000.8319073439616]",912.3419189778136,"[0.9284144000000001, 0.05879613333333333, 0.1233316]",0.3701807111111111,1,33.333333333333336,"[1, 1, 1]"
55,4,3,"[708.3828251290794, 975.4589335710476, 550.5004444071519, 707.6203807746328]",735.4906459704779,"[2.5769791999999994, 2.5769791999999994, 0.09615506666666666, 0.44209800000000005]",1.4230528666666662,1,25.0,"[1, 1, 1, 1]"
56,2,3,"[851.7205565729387, 570.9564159578143]",711.3384862653766,"[0.15890016, 0.08628079999999999]",0.12259048,1,50.0,"[1, 1]"
57,3,3,"[612.0106080267063, 846.8009899238042, 499.80132132823377]",652.8709730929148,"[0.0335544, 0.057047999999999995, 0.11057266666666665]",0.06705835555555555,1,33.333333333333336,"[1, 1, 1]"
58,4,4,"[777.2135154884828, 1006.6431438103565, 806.8960359004354, 539.7290581867283]",782.6204383465008,"[3.4785512, 0.8187264, 0.064388, 0.0806016]",1.1105668,1,25.0,"[1, 1, 1, 1]"
59,2,3,"[478.83248420303175, 874.4379469732833]",676.6352155881575,"[0.14010879999999998, 0.05984426666666666]",0.09997653333333331,1,50.0,"[1, 1]"
60,3,2,"[1006.4384622103566, 786.8956781553534, 872.500301890507]",888.6114807520722,"[0.6140448, 0.6140448, 0.5660265600000001]",0.59803872,1,33.333333333333336,"[1, 1, 1]"
61,3,3,"[686.1555920410807, 755.370524728169, 804.6950103296105]",748.74037569962,"[4.33075776, 0.6778748799999998, 0.10096133333333332]",1.703197991111111,1,33.333333333333336,"[1, 1, 1]"
62,5,4,"[950.8428675017941, 301.6291627400641, 899.0698474898982, 707.5238320624126, 804.6782329962773]",732.7487885580892,"[1.06702992, 0.11301946666666665, 0.06858128, 1.717986133333333, 0.084184]",0.61016016,1,20.0,"[1, 1, 1, 1, 1]"
63,2,2,"[691.0801322621937, 356.5801728830392]",523.8301525726165,"[0.5251258666666667, 0.10655319999999999]",0.31583953333333337,1,50.0,"[1, 1]"
64,2,2,"[664.1232438520352, 498.35073121626885]",581.236987534152,"[0.0, 0.11863488]",0.05931744,1,50.0,"[1, 1]"
65,5,5,"[923.303715056372, 893.0795205163374, 373.0648387261528, 875.205259498461, 870.0001468784054]",786.9306961351457,"[2.712391786666667, 0.0, 0.7888269333333334, 0.24054906666666667, 0.08855293333333333]",0.7660641440000001,1,20.0,"[1, 1, 1, 1, 1]"
66,2,2,"[502.8283972378178, 806.8943583004354]",654.8613777691266,"[1.6553508266666668, 0.0627104]",0.8590306133333334,1,50.0,"[1, 1]"
67,3,3,"[594.3850563331041, 445.6303625335509, 499.77038906156713]",513.261935976074,"[0.6107656533333334, 2.73468528, 0.0796404]",1.1416971111111112,1,33.333333333333336,"[1, 1, 1]"
68,3,3,"[917.3480808190918, 858.0091595507259, 685.2974592458421]",820.2182332052199,"[0.16317706666666665, 4.966054933333334, 1.8875116]",2.3389145333333334,1,33.333333333333336,"[1, 1, 1]"
69,2,2,"[895.4046077076677, 608.3556816139074]",751.8801446607876,"[0.011463573333333333, 0.09047466666666666]",0.05096912,1,50.0,"[1, 1]"
70,3,3,"[895.4103394943343, 837.8768656594434, 877.439941023252]",870.2423820590099,"[0.017195359999999996, 0.07780959999999999, 0.1373121333333333]",0.0774390311111111,1,33.333333333333336,"[1, 1, 1]"
71,3,3,"[743.7044358956341, 615.9317457550304, 832.4210758441885]",730.6857524982844,"[0.08284223999999998, 0.03327413333333333, 0.8468479999999999]",0.3209881244444444,1,33.333333333333336,"[1, 1, 1]"
72,1,2,[872.500301890507],872.500301890507,[0.5660265600000001],0.5660265600000001,1,100.0,[1]
73,3,4,"[1036.6449862167847, 726.8900595633622, 708.9379362657853]",824.1576606819775,"[0.14430253333333334, 0.07165749333333332, 0.5958889333333335]",0.2706163200000001,1,33.333333333333336,"[1, 1, 1]"
74,4,3,"[713.6016380594103, 642.0047129330154, 928.9490696965436, 698.5856458613384]",745.7852666375769,"[8.33491968, 0.11080522666666667, 2.73804144, 0.13224333333333335]",2.82900242,1,25.0,"[1, 1, 1, 1]"
75,2,2,"[895.4046077076677, 827.8794416406903]",861.642024674179,"[0.011463573333333333, 0.14570119999999998]",0.07858238666666666,1,50.0,"[1, 1]"
76,3,4,"[855.1368358436489, 569.9958652784054, 680.6006107118044]",701.9111039446194,"[0.055999999999999994, 0.08427133333333334, 0.1624776]",0.1009163111111111,1,33.333333333333336,"[1, 1, 1]"
77,5,4,"[434.00095763612774, 830.3475246532007, 755.370524728169, 912.9119680813762, 941.2782935669336]",774.7818537331616,"[0.16337333333333331, 0.19125968000000002, 0.6778748799999998, 3.2480683200000002, 0.45306026666666666]",0.9467272959999999,1,20.0,"[1, 1, 1, 1, 1]"
78,3,3,"[313.7293034265195, 436.32433132367447, 433.77974121507685]",394.6111253217569,"[0.0156576, 0.06342613333333333, 0.0925728]",0.05721884444444444,1,33.333333333333336,"[1, 1, 1]"
79,3,4,"[893.5999410620722, 540.9285709406668, 1134.0267606307614]",856.1850908778333,"[0.10381376, 0.2743256, 0.14508853333333332]",0.1744092977777778,1,33.333333333333336,"[1, 1, 1]"
80,4,2,"[857.0159485640593, 811.3337549487242, 895.4031641963373, 508.18835968799704]",767.9853068492795,"[3.972843946666667, 0.05536368, 2.32364368, 0.0783696]",1.6075552266666668,1,25.0,"[1, 1, 1, 1]"
81,3,2,"[713.6016380594103, 360.4294790261059, 525.6903309201267]",533.2404826685475,"[8.33491968, 0.25501312000000004, 1.0542436]",3.2147254666666663,1,33.333333333333336,"[1, 1, 1]"
82,3,4,"[873.179621060447, 980.4680426217285, 878.2642031706004]",910.6372889509253,"[0.15666223999999998, 0.073, 0.23238279999999994]",0.1540150133333333,1,33.333333333333336,"[1, 1, 1]"
83,2,2,"[646.0527101119072, 797.0966613547787]",721.5746857333429,"[0.0671088, 0.0799892]",0.073549,1,50.0,"[1, 1]"
84,4,4,"[628.0363892165435, 812.4114846914111, 302.6454244440214, 567.9321854609274]",577.7563709532259,"[1.82536096, 0.08811559999999999, 0.08955439999999999, 0.5201686666666667]",0.6307999066666667,1,25.0,"[1, 1, 1, 1]"
85,3,4,"[400.9274696952286, 570.9564159578143, 609.5706116469512]",527.151499099998,"[0.4273349333333334, 0.08628079999999999, 0.22399399999999997]",0.24586991111111112,1,33.333333333333336,"[1, 1, 1]"
86,3,1,"[445.6303625335509, 902.8758504509744, 423.1141493696206]",590.5401207847153,"[2.73468528, 3.3107016533333335, 0.06598986666666665]",2.0371256,1,33.333333333333336,"[1, 1, 1]"
87,2,3,"[777.9657185562766, 897.6490983736883]",837.8074084649825,"[0.13652928, 0.7440871999999998]",0.4403082399999999,1,50.0,"[1, 1]"
88,3,3,"[657.8828776941283, 692.8763343540734, 417.3942545849557]",589.3844888777191,"[0.10737408, 0.07361472, 0.23937293333333332]",0.14012057777777778,1,33.333333333333336,"[1, 1, 1]"
89,3,4,"[475.83291741183916, 1126.1443091704948, 1119.3323756520356]",907.1032007447899,"[0.13224333333333335, 1.1465180000000001, 0.4952256]",0.5913289777777778,1,33.333333333333336,"[1, 1, 1]"
90,2,2,"[435.729028261565, 685.0729026010808]",560.4009654313229,"[0.06145215999999999, 3.2480683200000002]",1.65476024,1,50.0,"[1, 1]"
91,3,3,"[850.5302841296293, 644.1420276338436, 904.878436832968]",799.8502495321469,"[0.03019824, 0.1820516, 1.657664426666667]",0.6233047555555556,1,33.333333333333336,"[1, 1, 1]"
92,3,3,"[664.9236489019128, 802.9227534541297, 785.600260511136]",751.1488876223929,"[0.11863488, 2.8454148800000003, 0.2239948]",1.0626815200000002,1,33.333333333333336,"[1, 1, 1]"
93,3,3,"[646.0527101119072, 785.600260511136, 1095.5325908435188]",842.3951871555206,"[0.0671088, 0.2239948, 0.48381826666666666]",0.2583072888888889,1,33.333333333333336,"[1, 1, 1]"
94,4,4,"[862.8886697348102, 657.8291906541283, 813.275410863173, 494.93960782468474]",707.233219769199,"[0.055999999999999994, 0.05368704, 0.22399399999999997, 0.1904404]",0.13103036,1,25.0,"[1, 1, 1, 1]"
95,2,2,"[652.8713574527693, 728.4279737594848]",690.649665606127,"[0.12079584, 0.20363925333333333]",0.16221754666666666,1,50.0,"[1, 1]"
96,3,3,"[774.6059628472773, 611.5206663181922, 677.7870098470038]",687.9712130041577,"[0.17008496, 0.0671088, 0.08121333333333333]",0.10613569777777777,1,33.333333333333336,"[1, 1, 1]"
97,5,4,"[803.8712250807965, 736.2887385388966, 683.0747807662545, 547.9645684075253, 661.9551867659545]",686.6308999118855,"[3.7938865066666674, 0.50898416, 0.2181796, 0.12974368, 0.0796404]",0.9460868693333333,1,20.0,"[1, 1, 1, 1, 1]"
98,2,2,"[597.438499451607, 578.2642031706005]",587.8513513111037,"[0.7079976, 0.23238279999999994]",0.4701902,1,50.0,"[1, 1]"
99,2,3,"[670.7703294324936, 584.646599545714]",627.7084644891038,"[0.14995231999999997, 0.055999999999999994]",0.10297615999999998,1,50.0,"[1, 1]"
100,4,3,"[850.5403502096294, 226.71386211333837, 620.3452662987667, 1461.0001641685144]",789.6499106975622,"[0.040264320000000006, 0.04991119999999999, 0.0792908, 0.07998999999999999]",0.06236408,1,25.0,"[1, 1, 1, 1]"
101,2,2,"[489.76102524065317, 698.9000414672549]",594.330533353954,"[0.41383712000000006, 0.073]",0.24341856000000003,1,50.0,"[1, 1]"
102,5,5,"[1126.3286523750307, 454.2865803946263, 1496.6637522632468, 364.18841034180616, 750.3938650921165]",838.3722520933652,"[2.0155784533333336, 2.2817768, 0.7079976, 0.0799892, 0.14570119999999998]",1.0462086506666666,1,20.0,"[1, 1, 1, 1, 1]"
103,2,3,"[842.6386235643489, 474.0923854044733]",658.3655044844111,"[0.22377087999999998, 0.055999999999999994]",0.13988543999999997,1,50.0,"[1, 1]"
104,2,2,"[549.7947704525486, 897.6490983736883]",723.7219344131184,"[0.29527872, 0.7440871999999998]",0.5196829599999999,1,50.0,"[1, 1]"
105,4,3,"[687.2382814810807, 736.2887385388966, 550.7267590318611, 764.121987863633]",684.5939417288678,"[5.4134472, 0.50898416, 0.010065600000000001, 0.3302501333333333]",1.5656867733333333,1,25.0,"[1, 1, 1, 1]"
106,3,3,"[850.5302841296293, 1019.2981330263561, 733.8943852150769]",867.9076007903541,"[0.03019824, 2.908126, 0.20721679999999998]",1.04851368,1,33.333333333333336,"[1, 1, 1]"
107,1,2,[764.121987863633],764.121987863633,[0.3302501333333333],0.3302501333333333,1,100.0,[1]
108,6,6,"[897.1067797291253, 1134.0891148429482, 722.9069860387478, 677.7870098470038, 594.1076735064374, 543.3500854253285]",761.5579415649319,"[0.7079976, 0.055999999999999994, 0.21706112, 0.08121333333333333, 0.3333828266666667, 0.08418439999999999]",0.24663988,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
109,2,2,"[897.1067797291253, 597.5496310847772]",747.3282054069512,"[0.7079976, 0.10026159999999999]",0.4041296,1,50.0,"[1, 1]"
110,2,3,"[872.500301890507, 562.6464063683632]",717.5733541294351,"[0.5660265600000001, 0.1401076]",0.35306708000000003,1,50.0,"[1, 1]"
111,3,3,"[765.0967103643083, 768.5768046400738, 892.7216304755608]",808.7983818266475,"[0.5200928, 0.07599082666666665, 0.15072039999999998]",0.24893467555555557,1,33.333333333333336,"[1, 1, 1]"
112,5,3,"[1095.6584284880314, 1118.2980733654638, 543.8210702858836, 698.9000414672549, 578.8874694544481]",807.1130166122164,"[0.06039648, 0.19125968000000002, 0.05368703999999999, 0.073, 1.0209112]",0.27985088,1,20.0,"[1, 1, 1, 1, 1]"
113,3,3,"[1111.9632003460745, 352.3755825511623, 736.1822252823051]",733.5070027265141,"[0.19021696000000002, 0.12750656000000002, 0.3333828266666667]",0.2170354488888889,1,33.333333333333336,"[1, 1, 1]"
114,4,4,"[326.0160918947531, 893.0795205163374, 455.2851799961876, 632.9788633701983]",576.8399139443691,"[0.055999999999999994, 0.0, 0.08256266666666667, 0.6490166666666665]",0.1968948333333333,1,25.0,"[1, 1, 1, 1]"
115,2,3,"[804.6782329962773, 595.4706554922734]",700.0744442442754,"[0.084184, 0.11004853333333334]",0.09711626666666667,1,50.0,"[1, 1]"
116,2,1,"[721.5795144324709, 726.3131446494372]",723.946329540954,"[0.018663519999999996, 0.71135328]",0.3650084,1,50.0,"[1, 1]"
117,3,3,"[830.3475246532007, 801.7968900281993, 804.8284070202193]",812.3242739005399,"[0.19125968000000002, 0.11080522666666667, 0.13940893333333332]",0.14715794666666668,1,33.333333333333336,"[1, 1, 1]"
118,4,4,"[570.0001468784054, 1158.5621600717466, 849.8794792783702, 854.4247037449371]",858.2166224933649,"[0.08855293333333333, 0.11632192, 0.10129711999999999, 0.09659173333333333]",0.10069092666666667,1,25.0,"[1, 1, 1, 1]"
119,2,2,"[478.44929018653374, 1184.3579582084392]",831.4036241974865,"[0.12079584, 0.05879613333333333]",0.08979598666666666,1,50.0,"[1, 1]"
120,2,3,"[587.9773620872941, 881.9321349418958]",734.9547485145949,"[0.0738944, 0.08628053333333333]",0.08008746666666666,1,50.0,"[1, 1]"
121,4,4,"[802.9227534541297, 1065.0467622423794, 842.6106617510156, 814.0050372777964]",881.1463036813303,"[2.8454148800000003, 2.1363742933333336, 0.19580906666666667, 0.46167146666666664]",1.409817426666667,1,25.0,"[1, 1, 1, 1]"
122,4,4,"[636.8391683255247, 593.4152613714198, 858.1171906403448, 509.82652193348736]",649.5495355676942,"[0.033554133333333326, 0.08284330666666666, 0.09423266666666666, 0.2239948]",0.10865622666666666,1,25.0,"[1, 1, 1, 1]"
123,3,2,"[888.2136045338942, 495.3823552392215, 497.7833816258164]",627.1264471329774,"[0.62075568, 0.4160736, 1.8176069333333333]",0.9514787377777778,1,33.333333333333336,"[1, 1, 1]"
124,3,3,"[850.5302841296293, 542.8318214911242, 862.7413241439775]",752.0344765882437,"[0.03019824, 0.30094656, 0.07561999999999999]",0.13558826666666665,1,33.333333333333336,"[1, 1, 1]"
125,4,3,"[425.677978288031, 896.1777120896708, 875.1724905757035, 764.121987863633]",740.2875422042596,"[0.010065600000000001, 3.0981915733333336, 0.12031199999999999, 0.3302501333333333]",0.8897048266666667,1,25.0,"[1, 1, 1, 1]"
126,1,2,[784.6656470296496],784.6656470296496,[0.092398],0.092398,1,100.0,[1]
127,3,3,"[588.2281990544532, 648.0466215598931, 656.6108444327435]",630.9618883490299,"[0.7876888000000001, 0.055999999999999994, 0.09816559999999999]",0.3139514666666667,1,33.333333333333336,"[1, 1, 1]"
128,3,3,"[648.0466215598931, 1038.298404921314, 877.439941023252]",854.594989168153,"[0.055999999999999994, 0.0150984, 0.1373121333333333]",0.06947017777777777,1,33.333333333333336,"[1, 1, 1]"
129,3,4,"[739.5278868189473, 508.18835968799704, 854.4247037449371]",700.7136500839605,"[0.3736482133333333, 0.0783696, 0.09659173333333333]",0.18286984888888888,1,33.333333333333336,"[1, 1, 1]"
130,1,1,[305.7788469159516],305.7788469159516,[0.43536768],0.43536768,1,100.0,[1]
131,6,5,"[1186.2254033139707, 871.5325862427146, 588.2281990544532, 934.7493601994892, 804.6950103296105, 445.660058450171]",805.1817695984015,"[0.0, 0.07948704, 0.7876888000000001, 0.09493213333333334, 0.10096133333333332, 0.1449184]",0.20133128444444445,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
132,2,2,"[664.1232438520352, 603.3329192063013]",633.7280815291683,"[0.0, 0.1121468]",0.0560734,1,50.0,"[1, 1]"
133,2,2,"[595.8782443917625, 468.80391099099876]",532.3410776913806,"[1.5490957866666668, 0.11301946666666665]",0.8310576266666667,1,50.0,"[1, 1]"
134,5,5,"[876.0559803885395, 599.9565138315334, 932.964902393181, 683.1720885262547, 873.179621060447]",793.0658212399911,"[0.1454024, 0.05823690666666666, 0.0925728, 0.31548736, 0.15666223999999998]",0.15367234133333332,1,20.0,"[1, 1, 1, 1, 1]"
135,1,2,[858.1171906403448],858.1171906403448,[0.09423266666666666],0.09423266666666666,1,100.0,[1]
136,1,2,[889.6201620402542],889.6201620402542,[0.07892768],0.07892768,1,100.0,[1]
137,6,5,"[626.1768800179519, 843.220158284349, 802.9227534541297, 877.439941023252, 940.6404756533318, 433.9148344361277]",754.052507144857,"[0.1767936, 0.8053056, 2.8454148800000003, 0.1373121333333333, 0.13224333333333335, 0.07725013333333333]",0.6957199466666667,1,16.666666666666668,"[1, 1, 1, 1, 1, 1]"
138,2,2,"[1126.493767560201, 683.0405261974515]",904.7671468788262,"[1.342176, 0.1065536]",0.7243648,1,50.0,"[1, 1]"
139,3,3,"[739.221347405614, 595.4706554922734, 700.9560109767365]",678.549337958208,"[0.0671088, 0.11004853333333334, 0.0967664]",0.0913079111111111,1,33.333333333333336,"[1, 1, 1]"
140,3,2,"[721.2829096786693, 864.1806878948814, 688.4823246937526]",757.9819740891011,"[0.004890666666666667, 0.19692848, 0.09395231999999999]",0.09859048888888888,1,33.333333333333336,"[1, 1, 1]"
141,5,6,"[864.1337117348814, 1135.4566428065689, 481.7797667349665, 576.6564015920585, 764.159656729758]",764.4372359196466,"[0.14995231999999997, 0.1454784, 0.055999999999999994, 2.6005437333333337, 0.073]",0.6049948906666667,1,20.0,"[1, 1, 1, 1, 1]"
142,2,3,"[597.5496310847772, 887.07279133421]",742.3112112094936,"[0.10026159999999999, 0.0999124]",0.100087,1,50.0,"[1, 1]"
143,2,1,"[683.990213161081, 482.3978832420081]",583.1940482015445,"[2.16537888, 0.167772]",1.16657544,1,50.0,"[1, 1]"
144,5,3,"[859.0023705373925, 857.0159485640593, 878.4932937741247, 739.2728734856138, 725.6925578427939]",811.8954088407968,"[5.95926592, 3.972843946666667, 11.113226240000001, 0.11863488, 0.16317706666666665]",4.265429610666667,1,20.0,"[1, 1, 1, 1, 1]"
145,3,4,"[824.5638408839454, 816.7832079513216, 708.9379362657853]",783.4283283670175,"[0.055999999999999994, 0.20699479999999998, 0.5958889333333335]",0.28629457777777784,1,33.333333333333336,"[1, 1, 1]"
