interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
11,8,"[2150.9655739893356, 1547.3700596382855, 0, 710.2431664739623, 369.7189985325654, 2097.770047607016, 520.5595806201562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 2514.5409276262694, 1625.2324383417672, 1178.3370950713042, 436.7846371289756, 2392.1417097460635, 549.605784188011, 0, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3267.3625333333334, 0.6196666666666666, 0.047200000000000006), (33.5544, 0.004733333333333333, 6.666666666666668e-05), (0.0, 0.0, 0.0), (1237.319, 0.0, 0.0009333333333333332), (19.573400000000003, 0.004733333333333333, 0.0), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (386.924, 1.3948666666666665, 0.0056), 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 2.814516666666667, 0.6664944444444443), (2, 0.0, 0.0010999999999999998), (2, 0.0, 0.0001111111111111111), (3, 0.0, 7.222222222222222e-05), (1, 0.0, 0.0010555555555555557), (3, 0.0, 0.0), (1, 0.0, 0.009683333333333334), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 23, 16, 21, 22, 24, 25, -1, 19, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 0, 2, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
12,8,"[0, 1451.4337628278006, 1116.065298514448, 0, 401.5124411144641, 2392.1417097460635, 473.5674962598803, 705.2964897923745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2791.147141457057, 2514.5409276262694, 1116.065298514448, 1178.3370950713042, 436.7846371289756, 2392.1417097460635, 549.605784188011, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3372.2202, 0.6171333333333333, 0.0514), (41.943, 0.004666666666666667, 6.666666666666668e-05), (8.3886, 0.0, 0.001), (1167.4141333333332, 0.0, 0.0009333333333333332), (41.943, 0.004533333333333333, 0.0), (0.9606666666666666, 0.0006666666666666666, 0.0006666666666666666), (349.1754, 0.6480666666666667, 0.003466666666666667), (7.5578, 0.0004, 0.0003333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 2.056766666666667, 0.670838888888889), (2, 0.0, 0.0010388888888888889), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 4.9999999999999996e-05), (1, 0.0, 0.0010666666666666667), (3, 0.0, 0.0), (1, 0.0, 0.00023333333333333333), (3, 0.0, 9.444444444444444e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 23, 26, 21, 22, 24, 25, 27, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 1, 0, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
13,8,"[1470.918755855893, 0, 563.2678341234054, 258.4739753298793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 2514.5409276262694, 1116.065298514448, 402.7319231687174, 436.7846371289756, 2392.1417097460635, 549.605784188011, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(41.943, 0.004666666666666667, 0.0002), (41.943, 0.0046, 0.0), (0.0, 0.0, 0.001), (37.39873333333333, 0.010933333333333335, 0.011666666666666664), (41.943, 0.004666666666666667, 0.0), (0.43666666666666676, 0.0008, 0.0008), (320.86379999999997, 0.6452, 0.0048), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0015166666666666672), (2, 0.0, 0.0010722222222222222), (3, 0.0, 0.0), (1, 0.0, 0.0007333333333333333), (1, 0.0, 0.001), (3, 0.0, 0.0), (1, 0.0, 0.0002222222222222222), (3, 0.0, 8.88888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 23, 26, 29, 22, 24, 25, 27, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 0, 0, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
14,7,"[987.5310756622861, 575.6752832482554, 0, 282.62994403854714, 1023.2367773203464, 954.6312914962789, 421.4356608994527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 948.5089098059846, 1116.065298514448, 402.7319231687174, 1064.628201689945, 1074.4643478955613, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(33.5544, 0.004533333333333333, 0.0), (75.4974, 0.004666666666666667, 6.666666666666668e-05), (0.0, 0.0, 0.001), (48.58333333333333, 0.010333333333333333, 0.010199999999999999), (58.020866666666684, 0.0044666666666666665, 0.0008), (27.962, 0.0, 0.001), (9.699, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010277777777777776), (1, 0.0, 0.0011111111111111113), (3, 0.0, 1.1111111111111112e-05), (1, 0.0, 0.00075), (3, 0.0, 0.0017666666666666666), (3, 0.04601666666666666, 0.016216666666666667), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 30, 26, 29, 31, 32, 33, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
15,8,"[1679.4439962534511, 524.2632168285745, 1076.6868189637923, 0, 1064.628201689945, 1067.0604529593884, 634.3878860277937, 605.2074355786712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 948.5089098059846, 1991.395519314369, 402.7319231687174, 1064.628201689945, 1074.4643478955613, 634.3878860277937, 605.2074355786712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(64.3126, 0.004733333333333333, 6.666666666666668e-05), (47.5354, 0.0046, 0.0), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (48.234, 0.010333333333333333, 0.010666666666666666), (55.9238, 0.0044, 0.0008), (64.3126, 0.0, 0.001), (6.203399999999999, 0.0, 0.0), (13.630799999999999, 0.002, 0.001), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0014666666666666667), (1, 0.0, 0.0010277777777777776), (1, 0.0, 0.0011055555555555554), (1, 1.666666666666667e-05, 0.0008833333333333333), (3, 0.0, 0.0018333333333333333), (3, 0.0, 1.1111111111111112e-05), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0003833333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 30, 34, 29, 31, 32, 33, 35, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 0, 1, 4, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
16,9,"[0, 0, 0, 867.4432049365371, 1000.6498143384554, 0, 603.2556693590107, 0, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 948.5089098059846, 1991.395519314369, 951.6847859160765, 1064.628201689945, 1074.4643478955613, 634.3878860277937, 605.2074355786712, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(67.1088, 0.0046, 0.0), (39.146800000000006, 0.0044666666666666665, 0.0), (47.5354, 0.004666666666666667, 0.0), (973.0777333333333, 0.0, 0.0006666666666666666), (46.836, 0.004333333333333333, 0.0012666666666666666), (0.0, 0.0, 0.001), (13.1504, 0.0, 0.0), (21.32053333333333, 0.002, 0.001), (75.497, 0.00046666666666666666, 0.0004), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010555555555555557), (1, 0.0, 0.0010611111111111112), (1, 0.0, 0.001011111111111111), (2, 0.0, 6.111111111111111e-05), (3, 0.0, 0.0019222222222222223), (3, 0.0, 0.0), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.00037222222222222225), (3, 0.0, 0.0006611111111111111), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[28, 30, 34, 36, 31, 32, 33, 35, 37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 1, 2, 1, 1, 4, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
17,8,"[3054.608628262828, 1757.469369889886, 708.4974841067566, 826.583794579006, 0, 760.9816372485877, 0, 0, 267.265353265069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3157.4334564205146, 1896.9355398285493, 827.2664595345126, 951.6847859160765, 1064.628201689945, 785.6232190106965, 634.3878860277937, 0, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13.981, 0.004533333333333333, 6.666666666666668e-05), (36.3506, 0.004666666666666667, 0.00013333333333333334), (213.90913333333333, 0.003, 0.02586666666666667), (1001.0398666666667, 0.0005333333333333334, 0.0009333333333333332), (67.10846666666666, 0.004333333333333333, 0.0008), (128.62506666666664, 0.00046666666666666666, 0.0014), (8.999600000000001, 0.0, 0.0), 0, (54.525400000000005, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010944444444444443), (2, 0.0, 0.0011388888888888887), (3, 0.05313333333333333, 0.012111111111111112), (2, 0.0, 6.111111111111111e-05), (3, 1.666666666666667e-05, 0.0018777777777777777), (2, 0.0705, 0.025599999999999998), (3, 0.0, 8.333333333333333e-05), 0, (3, 0.0, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 39, 40, 36, 31, 41, 33, -1, 37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 1, 4, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
18,9,"[0, 1884.0814406089871, 827.2664595345126, 0, 0, 785.6232190106965, 538.4606800435287, 264.8407372849268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3157.4334564205146, 1896.9355398285493, 827.2664595345126, 951.6847859160765, 2148.2853171616557, 785.6232190106965, 1203.1984198303842, 576.2507065680937, 543.2242706685897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.7962, 0.0046, 0.0), (44.7392, 0.004533333333333333, 6.666666666666668e-05), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (1001.0398666666667, 0.0, 0.0008), (97.867, 0.5311333333333333, 0.43746666666666656), (120.23626666666664, 0.0, 0.001066666666666667), (13.981, 0.0, 0.001), (8.2132, 0.0, 0.0), (52.4284, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0010388888888888889), (2, 0.0, 0.00105), (3, 0.06325, 0.012894444444444443), (2, 0.0, 6.111111111111111e-05), (1, 0.0, 0.0014666666666666662), (2, 1.666666666666667e-05, 0.0006111111111111112), (3, 0.0, 0.0), (2, 0.0, 0.00019999999999999998), (3, 0.0, 0.0001388888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[38, 39, 40, 36, 42, 41, 43, 44, 37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 1, 4, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
19,8,"[1492.620801770176, 0, 0, 538.4606800435287, 279.90489652563247, 0, 0, 469.0610949838432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 1896.9355398285493, 827.2664595345126, 1203.1984198303842, 458.74181397463275, 785.6232190106965, 1203.1984198303842, 576.2507065680937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7.776466666666666, 0.0, 0.0), (25.1658, 0.0044666666666666665, 6.666666666666668e-05), (232.0844, 0.002533333333333333, 0.015466666666666667), (13.981, 0.0, 0.001), (58.7202, 0.004733333333333333, 0.00013333333333333334), (72.7008, 6.666666666666668e-05, 0.0015333333333333334), (41.943, 0.0, 0.001), (6.815266666666666, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 7.777777777777777e-05), (2, 0.0, 0.00105), (3, 0.08965000000000001, 0.011272222222222222), (3, 0.0, 0.0), (2, 0.0, 0.0010944444444444443), (2, 0.0, 0.0005666666666666668), (3, 0.04748333333333333, 0.01665), (2, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[45, 39, 40, 46, 47, 41, 43, 44, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 4, 1, 0, 0, 1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
20,8,"[1588.9591415005873, 2095.6805828629576, 628.7750658402916, 0, 323.74650187647256, 2086.917422091666, 605.2074355786712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 2095.6805828629576, 1245.7441032810002, 1203.1984198303842, 458.74181397463275, 2086.917422091666, 605.2074355786712, 576.2507065680937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(8.650333333333334, 0.0, 0.0), (169.8688, 0.0009333333333333332, 0.002333333333333333), (173.36426666666668, 0.0, 0.0002), (41.943, 0.0, 0.001), (50.3316, 0.004666666666666667, 0.00013333333333333334), (968.1848666666667, 0.0, 0.0008666666666666667), (13.630799999999999, 0.002, 0.001), (6.116066666666667, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 1.1111111111111112e-05), (3, 0.44465, 0.003922222222222222), (3, 0.0, 0.00431111111111111), (3, 0.04748333333333333, 0.01665), (2, 0.0, 0.0010555555555555557), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0003833333333333333), (2, 0.0, 3.3333333333333335e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[45, 48, 49, 46, 47, 50, 51, 44, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 2, 1, 4, 0, 2, 0, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
21,9,"[0, 1366.149239274299, 0, 1664.9500654494054, 0, 2047.4687601779385, 0, 956.2374912637823, 546.8531091368895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 2095.6805828629576, 1245.7441032810002, 1664.9500654494054, 458.74181397463275, 2086.917422091666, 605.2074355786712, 1529.225866320342, 628.2654252023498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13.893, 0.0, 0.0), (190.8402, 0.0008, 0.0022666666666666664), (118.83813333333332, 0.0, 0.0004), (4.893, 0.0, 0.0), (47.5354, 0.004533333333333333, 0.00013333333333333334), (964.6893333333335, 0.0, 0.0009333333333333332), (21.32053333333333, 0.002, 0.001), (1001.0402666666668, 0.0002666666666666667, 0.0008), (194.3357333333333, 0.016466666666666664, 0.016533333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00010555555555555555), (3, 0.78925, 0.011394444444444445), (3, 0.0, 0.0038166666666666666), (2, 0.0, 0.0002777777777777778), (2, 0.0, 0.0011222222222222222), (2, 0.0, 0.00016666666666666666), (1, 0.0, 0.00037222222222222225), (2, 0.0, 6.666666666666667e-05), (3, 0.0001, 0.012799999999999999), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[45, 48, 49, 52, 47, 50, 51, 53, 54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 2, 1, 2, 0, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
22,9,"[1535.423044210032, 0, 845.7635665516523, 0, 1023.2367773203464, 2078.224519993116, 0, 903.6492783485028, 612.5806651544972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1935.3696540539536, 2095.6805828629576, 863.1522387177348, 1664.9500654494054, 1064.628201689945, 2086.917422091666, 405.8225068527031, 1529.225866320342, 628.2654252023498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(130.023, 0.01833333333333333, 0.006), (226.492, 0.001066666666666667, 0.002333333333333333), (14.329799999999999, 0.0005333333333333334, 0.0003333333333333333), (2.097, 0.0, 0.0), (58.020866666666684, 0.0044666666666666665, 0.0008), (1055.566, 0.7898666666666667, 0.0184), (7.6892, 0.0, 0.0), (838.86, 6.666666666666668e-05, 0.0008), (174.76213333333334, 0.020933333333333335, 0.014333333333333335), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.11005, 0.05073333333333333), (3, 0.7182166666666667, 0.011355555555555555), (1, 0.0, 0.00025555555555555553), (2, 0.0, 0.00014444444444444444), (3, 0.0, 0.0017666666666666666), (2, 0.0, 0.00015000000000000001), (1, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.00011666666666666667), (3, 0.0, 0.007216666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[55, 48, 56, 52, 57, 50, 58, 53, 54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 2, 1, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
23,8,"[1657.7193600048747, 689.008795365434, 850.4492209632483, 735.310726432239, 1064.628201689945, 0, 0, 1214.9825912725548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1935.3696540539536, 930.2590546649918, 863.1522387177348, 735.310726432239, 1064.628201689945, 2086.917422091666, 0, 1529.225866320342, 628.2654252023498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(96.4688, 0.022666666666666672, 0.0086), (3.7130666666666663, 0.0008, 0.0008), (19.398066666666665, 0.0004, 0.0002666666666666667), (50.331199999999995, 0.0030666666666666668, 0.0074666666666666675), (55.9238, 0.0044, 0.0008), (1363.1485333333335, 0.09179999999999999, 0.0018), 0, (978.6701999999999, 0.0, 0.0008), (169.16966666666661, 0.015866666666666668, 0.0086), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.00315, 0.0017555555555555556), (3, 0.0, 9.999999999999999e-05), (1, 0.0, 0.00017222222222222224), (2, 0.0, 0.001961111111111111), (3, 0.0, 0.0018333333333333333), (2, 0.0, 0.000688888888888889), 0, (2, 1.666666666666667e-05, 6.111111111111111e-05), (3, 0.00011666666666666667, 0.006344444444444445), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[55, 59, 56, 60, 57, 50, -1, 53, 54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 2, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
24,8,"[0, 0, 0, 317.61904141142077, 1000.6498143384554, 1193.8774572874102, 526.216990066169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1935.3696540539536, 930.2590546649918, 863.1522387177348, 735.310726432239, 1064.628201689945, 1196.600635528421, 590.8682637939636, 1181.494545674827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(134.21720000000002, 0.027066666666666666, 0.008733333333333333), (3.014133333333333, 0.0002, 0.00013333333333333334), (11.8834, 0.0005333333333333334, 0.0002), (79.69139999999999, 0.0027333333333333333, 0.006933333333333334), (46.836, 0.004333333333333333, 0.0012666666666666666), (5.2421999999999995, 0.0, 0.0), (0.0, 0.0, 0.0), (911.5614, 6.666666666666668e-05, 0.0007333333333333332), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0056500000000000005, 0.024716666666666668), (3, 0.0, 9.999999999999999e-05), (1, 0.0, 0.0002111111111111111), (2, 0.0, 0.0010833333333333333), (3, 0.0, 0.0019222222222222223), (2, 0.0, 0.005655555555555555), (3, 0.0, 1.6666666666666667e-05), (2, 0.0, 4.9999999999999996e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[55, 59, 56, 60, 57, 61, 62, 53, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
