interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[36.808140977910156, 25.32707973339916, 34.27471913599404, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[389.072940082895, 426.392095219676, 3423.4906304479605, 0, 0, 0]","[3639.927059917105, 7675.607904780324, 12687.509369552039, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1483, 2052, 5522, 0, 0, 0]","[(720.0206000000001, 0.014799999999999999, 0.05106666666666666), (27.611399999999996, 0.0007999999999999999, 0.0007999999999999999), (2516.581666666666, 0.0038, 0.0037333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3574.9794, 1859.9852, 999.9489333333333), (17152.3886, 1799.9992, 1524.9992), (31843.418333333335, 1882.6962, 1333.7462666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00816111111111111), (4, 0.0, 0.00047222222222222224), (4, 0.04548333333333333, 0.017666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.101838888888889), (16101, 51.900000000000006, 6.189527777777777), (32208, 58.154516666666666, 11.622333333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[29.635145197319435, 43.65588743520119, 43.64099062752157, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[825.9785986540992, 2186.92276190942, 0, 0, 0, 0]","[3203.021401345901, 5915.07723809058, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1194, 3537, 7031, 0, 0, 0]","[(91.48726666666666, 6.666666666666668e-05, 0.001), (85.10833333333333, 0.020533333333333334, 0.016), (1785.1995333333332, 0.0008666666666666667, 0.004066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.512733333333, 1859.9999333333333, 999.999), (17094.891666666666, 1799.9794666666667, 1524.984), (32574.800466666667, 1882.6991333333333, 1333.7459333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0005833333333333333), (8, 0.0, 0.010605555555555556), (3, 0.0, 0.0019833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109416666666666), (16097, 51.900000000000006, 6.179394444444444), (32209, 58.2, 11.638016666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[46.68652271034996, 29.27672179708714, 16.42976848116194, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1282.5857729886027, 877.505143074861, 2647.7836930219532, 0, 0, 0]","[2746.414227011397, 7224.494856925139, 13463.216306978047, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1881, 2372, 2647, 0, 0, 0]","[(98.87086666666664, 0.0004, 0.0014666666666666665), (63.43826666666668, 0.004666666666666667, 6.666666666666668e-05), (7.1647333333333325, 0.0514, 0.054666666666666655), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.129133333334, 1859.9996, 999.9985333333333), (17116.561733333332, 1799.9953333333333, 1524.9999333333333), (34352.83526666667, 1882.6486, 1333.6953333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0005833333333333333), (5, 0.0, 0.0067444444444444435), (2, 0.0, 0.0004388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109416666666666), (16100, 51.900000000000006, 6.183255555555555), (32210, 58.2, 11.63956111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[46.810622983370564, 30.325845470254258, 28.067779777791568, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1108.6747414872073, 965.1748065231225, 4225.497512573146, 0, 0, 0]","[2920.325258512793, 7136.825193476878, 11885.502487426853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1886, 2457, 4522, 0, 0, 0]","[(90.91946666666666, 0.0003333333333333333, 0.0014), (83.536, 0.0116, 0.0020666666666666667), (30.232866666666666, 0.05313333333333333, 0.05206666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4204.080533333334, 1859.9996666666666, 999.9986), (17096.464, 1799.9884, 1524.9979333333333), (34329.767133333335, 1882.6468666666667, 1333.6979333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0005777777777777778), (3, 0.0, 0.0014888888888888888), (3, 0.0, 0.0013166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109422222222221), (16102, 51.900000000000006, 6.188511111111111), (32209, 58.2, 11.638683333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[49.34226855299082, 21.834115033325105, 47.55756936254733, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1004.7516970497541, 766.2627758313829, 5285.834108713475, 0, 0, 0]","[3024.248302950246, 7335.737224168617, 10825.165891286524, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1988, 1769, 7662, 0, 0, 0]","[(54.263066666666674, 0.038266666666666664, 0.0012666666666666666), (78.99226666666667, 0.011666666666666667, 0.0022), (44.21366666666666, 0.05333333333333333, 0.05233333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.736933333334, 1859.9617333333333, 999.9987333333333), (17101.007733333332, 1799.9883333333332, 1524.9978), (34315.78633333333, 1882.6466666666668, 1333.6976666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.007622222222222224), (4, 0.0, 0.0015888888888888888), (4, 0.0, 0.0019666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.102377777777777), (16101, 51.900000000000006, 6.188411111111111), (32208, 58.2, 11.638033333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[42.69049391908662, 29.363120217230314, 64.37216808391783, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1064.3327132725105, 2324.9807231563063, 2708.859478712651, 0, 0, 0]","[2964.667286727489, 5777.019276843694, 13402.140521287349, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1720, 2379, 10371, 0, 0, 0]","[(80.04013333333334, 0.03806666666666667, 0.0012), (1062.5565333333334, 0.006266666666666667, 0.0006666666666666666), (198.17926666666665, 0.05753333333333333, 0.054733333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4214.959866666667, 1859.9619333333333, 999.9988), (16117.443466666668, 1799.9937333333332, 1524.9993333333334), (34161.820733333334, 1882.6424666666667, 1333.6952666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0005777777777777779), (5, 0.0, 0.0011111111111111111), (7, 0.0, 0.0027388888888888892), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109422222222221), (16100, 51.900000000000006, 6.188888888888888), (32205, 58.2, 11.63726111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[43.58401588483495, 39.656874845717105, 16.80839178201229, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[731.343557301333, 1664.28711032121, 1699.2180341187577, 0, 0, 0]","[3297.656442698667, 6437.71288967879, 14411.781965881242, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1756, 3213, 2708, 0, 0, 0]","[(72.43753333333332, 0.038266666666666664, 0.0012), (1554.6876666666667, 0.011266666666666666, 0.21033333333333332), (170.56820000000002, 0.0034, 0.0014666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.562466666666, 1859.9617333333333, 999.9988), (15625.312333333333, 1799.9887333333334, 1524.7896666666666), (34189.4318, 1882.6966, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0006222222222222223), (7, 0.21001666666666666, 0.11931111111111113), (3, 0.0, 0.0005666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109377777777777), (16098, 51.68998333333334, 6.070688888888888), (32209, 58.2, 11.639433333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[43.58401588483495, 40.55788694149592, 29.60089379926758, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[620.8906222193348, 1652.273118667833, 2060.4280407364645, 0, 0, 0]","[3408.1093777806655, 6449.726881332167, 14050.571959263536, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1756, 3286, 4769, 0, 0, 0]","[(51.85940000000001, 0.038266666666666664, 0.0012666666666666666), (1588.2421333333334, 0.0116, 0.20006666666666664), (209.71486666666667, 0.3008666666666667, 0.003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.1406, 1859.9617333333333, 999.9987333333333), (15591.757866666667, 1799.9884, 1524.7999333333332), (34150.28513333333, 1882.3991333333333, 1333.7466666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0077166666666666685), (6, 0.058233333333333324, 0.052222222222222225), (4, 0.003, 0.06181666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.102283333333332), (16099, 51.84176666666667, 6.137777777777777), (32208, 58.197, 11.578183333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[31.571109456440805, 65.10738089360652, 25.262243187884053, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[909.3778125763513, 1193.4036753919656, 2175.476883296127, 0, 0, 0]","[3119.622187423649, 6908.596324608035, 13935.523116703873, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1272, 5275, 4070, 0, 0, 0]","[(118.1386666666667, 0.03806666666666667, 0.0012), (2545.242133333333, 0.0011333333333333332, 0.0018666666666666664), (86.68166666666664, 0.25786666666666663, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4176.861333333333, 1859.9619333333333, 999.9988), (14634.757866666667, 1799.9988666666666, 1524.9981333333333), (34273.318333333336, 1882.4421333333335, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.000977777777777778), (10, 0.0, 0.005316666666666666), (3, 0.0002833333333333333, 0.09420555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109022222222222), (16095, 51.900000000000006, 6.184683333333333), (32209, 58.19971666666667, 11.545794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[46.58724249193348, 34.83090594914836, 48.19067717708398, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[975.7077667136086, 0, 5436.790293124102, 0, 0, 0]","[3053.2922332863914, 8102, 10674.209706875898, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1877, 2822, 7764, 0, 0, 0]","[(113.59426666666664, 0.040266666666666666, 0.0021999999999999997), (1635.7778666666668, 0.7900666666666667, 0.0182), (118.13866666666667, 0.26266666666666666, 0.0031333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4181.405733333333, 1859.9597333333334, 999.9978), (15544.222133333333, 1799.2099333333333, 1524.9818), (34241.861333333334, 1882.4373333333333, 1333.7468666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0009333333333333333), (6, 0.0, 0.003916666666666666), (5, 0.0, 0.05476111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109066666666665), (16099, 51.900000000000006, 6.1860833333333325), (32207, 58.2, 11.585238888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[40.63042938694465, 10.923228832387064, 67.17149773446714, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[665.7521163347415, 885.7838472849353, 4897.9989334766615, 0, 0, 0]","[3363.2478836652585, 7216.216152715065, 11213.001066523339, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1637, 885, 10822, 0, 0, 0]","[(77.24413333333334, 0.002, 0.001), (33.5544, 0.004666666666666667, 0.00013333333333333334), (113.94406666666667, 0.09140000000000001, 0.0032), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4217.755866666666, 1859.998, 999.999), (17146.4456, 1799.9953333333333, 1524.9998666666668), (34246.05593333334, 1882.6086, 1333.7468), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0004277777777777778), (2, 0.0, 0.0011055555555555554), (8, 0.0, 0.0023722222222222217), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109572222222221), (16103, 51.900000000000006, 6.188894444444444), (32204, 58.2, 11.637627777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
22,"[40.63042938694465, 23.50037027894347, 43.39891999255167, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[794.0765473708348, 1006.9845423014142, 5118.0627014818765, 0, 0, 0]","[3234.9234526291652, 7095.015457698586, 10992.937298518123, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1637, 1904, 6992, 0, 0, 0]","[(66.05913333333334, 0.002, 0.001), (11.184266666666664, 0.004733333333333333, 0.0036666666666666666), (136.3142, 0.04986666666666666, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4228.940866666667, 1859.998, 999.999), (17168.815733333333, 1799.9952666666666, 1524.9963333333333), (34223.6858, 1882.6501333333333, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007888888888888889), (5, 0.0, 0.0011611111111111115), (5, 0.0, 0.0019666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10921111111111), (16100, 51.900000000000006, 6.188838888888888), (32207, 58.2, 11.638033333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
