interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[33.13477289650037, 52.826462601826705, 24.964310098690337, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[1077.0901702069025, 2438.1132420068284, 0, 0, 0, 0]","[2951.9098297930977, 5663.886757993172, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1335, 4280, 4022, 0, 0, 0]","[(2312.458866666667, 0.0, 0.0006666666666666666), (360.7958, 0.006, 0.017333333333333333), (134.21720000000002, 0.031733333333333336, 0.008799999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1982.5411333333332, 1860.0, 999.9993333333333), (16819.2042, 1799.994, 1524.9826666666668), (34225.7828, 1882.6682666666668, 1333.7412), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.042083333333333334, 0.014950000000000001), (11, 0.06103333333333333, 0.01642222222222222), (4, 0.0056500000000000005, 0.026377777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.05791666666666, 10.095049999999999), (16094, 51.83896666666667, 6.173577777777777), (32208, 58.19435, 11.61362222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[43.18689501116902, 31.56010861515675, 22.096704115200794, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1635.8719290334475, 493.7654380992698, 2719.6543741684577, 0, 0, 0]","[2393.1280709665525, 7608.23456190073, 13391.345625831542, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1740, 2557, 3560, 0, 0, 0]","[(2894.0688, 0.09186666666666667, 0.002533333333333333), (290.10513333333324, 0.0021333333333333334, 0.005799999999999999), (144.004, 0.01833333333333333, 0.006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1400.9312, 1859.9081333333334, 999.9974666666667), (16889.894866666666, 1799.9978666666666, 1524.9942), (34215.996, 1882.6816666666666, 1333.744), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00028333333333333335), (5, 0.29986666666666667, 0.013361111111111108), (3, 0.11005, 0.050833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109716666666666), (16100, 51.60013333333334, 6.176638888888888), (32209, 58.08995, 11.589166666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[57.35914619012162, 10.355467785731918, 57.82384706101421, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[431.82754378726725, 839.7218285177887, 7403.528918384607, 0, 0, 0]","[3597.172456212733, 7262.278171482211, 8707.471081615393, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2311, 839, 9316, 0, 0, 0]","[(3395.986733333334, 0.0009333333333333333, 0.007666666666666665), (155.18886666666666, 0.00046666666666666666, 0.004533333333333333), (162.35373333333337, 0.0786, 0.06333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(899.0132666666659, 1859.9990666666667, 999.9923333333334), (17024.811133333333, 1799.9995333333334, 1524.9954666666667), (34197.64626666666, 1882.6214, 1333.6866666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0008611111111111111), (2, 0.043399999999999994, 0.00925), (7, 0.00315, 0.003416666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109138888888888), (16103, 51.85660000000001, 6.18075), (32205, 58.196850000000005, 11.636583333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[26.036237279722013, 54.258207849913596, 57.82384706101421, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[999.9083928731447, 2157.2758311253515, 4847.122019334242, 0, 0, 0]","[3029.0916071268553, 5944.724168874649, 11263.877980665759, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1049, 4396, 9316, 0, 0, 0]","[(35.30093333333334, 0.0002666666666666667, 0.0056), (1399.8470666666667, 0.0006000000000000001, 0.0026666666666666666), (179.8296666666667, 0.08046666666666666, 0.06080000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4259.699066666667, 1859.9997333333333, 999.9944), (15780.152933333333, 1799.9994, 1524.9973333333332), (34180.170333333335, 1882.6195333333333, 1333.6892), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0001611111111111111), (9, 0.06426666666666667, 0.011583333333333333), (7, 0.0056500000000000005, 0.026338888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109838888888888), (16096, 51.83573333333334, 6.178416666666666), (32205, 58.19435, 11.61366111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[37.3541821792008, 43.890397432732655, 44.08789026131215, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[456.3559124290045, 897.1678038680203, 2060.4280407364645, 0, 0, 0]","[3572.6440875709955, 7204.83219613198, 14050.571959263536, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1505, 3556, 7103, 0, 0, 0]","[(48.232866666666666, 0.00046666666666666666, 0.0057333333333333325), (907.1036666666666, 0.0002, 0.0008666666666666667), (205.52013333333332, 0.3361333333333334, 0.01326666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.767133333334, 1859.9995333333334, 999.9942666666667), (16272.896333333334, 1799.9998, 1524.9991333333332), (34154.47986666667, 1882.3638666666668, 1333.7367333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00034999999999999994), (7, 0.0, 0.00048333333333333334), (4, 0.007566666666666667, 0.08977777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10965), (16098, 51.900000000000006, 6.189516666666666), (32208, 58.192433333333334, 11.55022222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[26.458178207992056, 35.63317699333498, 43.93892371671529, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[357.21163310906036, 2241.3122030258246, 4987.3265622851995, 0, 0, 0]","[3671.78836689094, 5860.687796974175, 11123.6734377148, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1066, 2887, 7079, 0, 0, 0]","[(182.80086666666665, 0.0002666666666666667, 0.0), (428.0802666666666, 0.0066, 0.21053333333333332), (1162.5198666666663, 0.21673333333333333, 0.005533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4112.1991333333335, 1859.9997333333333, 1000.0), (16751.919733333332, 1799.9934, 1524.7894666666666), (33197.48013333333, 1882.4832666666666, 1333.7444666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006388888888888889), (7, 0.25603333333333333, 0.13485000000000003), (4, 0.0002833333333333333, 0.09468888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10361111111111), (16098, 51.64396666666667, 6.055149999999999), (32208, 58.19971666666667, 11.54531111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[39.71208736659221, 35.63317699333498, 43.93892371671529, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[676.2975182414955, 1067.0604529593884, 3681.8926847518724, 0, 0, 0]","[3352.7024817585043, 7034.939547040612, 12429.107315248128, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1600, 2887, 7079, 0, 0, 0]","[(262.49193333333335, 0.08473333333333333, 0.004733333333333333), (523.3258, 0.010666666666666666, 0.2002), (1218.4442666666666, 0.21766666666666667, 0.003066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4032.5080666666668, 1859.9152666666666, 999.9952666666667), (16656.6742, 1799.9893333333334, 1524.7998), (33141.555733333335, 1882.4823333333334, 1333.7469333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.12837777777777776), (7, 0.058233333333333324, 0.05237777777777778), (4, 0.045083333333333336, 0.06989999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 9.98162222222222), (16098, 51.84176666666667, 6.137622222222221), (32208, 58.15491666666667, 11.570099999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[41.548771407297096, 27.067390767711675, 55.167277015703554, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[451.83259181833955, 1536.7201306190423, 5916.950278482485, 0, 0, 0]","[3577.1674081816604, 6565.279869380958, 10194.049721517515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1674, 2193, 8888, 0, 0, 0]","[(442.4978, 0.08853333333333334, 0.01046666666666667), (64.3126, 0.004666666666666667, 0.0011333333333333334), (2271.9139333333337, 0.0, 0.002533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3852.5022, 1859.9114666666667, 999.9895333333334), (17115.6874, 1799.9953333333333, 1524.9988666666666), (32088.086066666667, 1882.7, 1333.7474666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.09541666666666666), (6, 0.0, 0.001077777777777778), (8, 1.666666666666667e-05, 0.00031111111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.014583333333333), (16099, 51.900000000000006, 6.188922222222222), (32204, 58.199983333333336, 11.639688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[30.230826507818314, 52.937546284867935, 40.34510582831606, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1134.8006437019499, 1431.1172723569157, 2047.4687601779385, 0, 0, 0]","[2894.19935629805, 6670.882727643084, 14063.531239822061, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1218, 4289, 6500, 0, 0, 0]","[(192.10686666666666, 0.0036666666666666666, 0.0061333333333333335), (56.622333333333344, 0.004666666666666667, 0.0020666666666666667), (1951.7481333333335, 0.00013333333333333334, 0.002533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4102.893133333333, 1859.9963333333333, 999.9938666666667), (17123.377666666667, 1799.9953333333333, 1524.9979333333333), (32408.251866666666, 1882.6998666666668, 1333.7474666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0005833333333333333), (12, 0.0, 0.00105), (6, 0.0, 0.00023333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109416666666666), (16093, 51.900000000000006, 6.188949999999999), (32206, 58.2, 11.639766666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[41.59841151650534, 25.857812885707233, 37.31611942151325, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[967.4430026313998, 1221.199574390104, 4788.369201729251, 0, 0, 0]","[3061.5569973686, 6880.800425609896, 11322.63079827075, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1676, 2095, 6012, 0, 0, 0]","[(265.6820666666667, 0.0084, 0.006333333333333333), (45.00073333333333, 0.0, 0.001), (1567.2706, 1.053, 0.0292), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4029.3179333333333, 1859.9916, 999.9936666666666), (17134.999266666666, 1800.0, 1524.999), (32792.7294, 1881.647, 1333.7208), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.0017055555555555554), (6, 0.04748333333333333, 0.01665), (7, 0.0, 0.009833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.108294444444445), (16099, 51.85251666666667, 6.173349999999999), (32205, 58.2, 11.630166666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[48.25018615040953, 36.225623302888174, 37.31611942151325, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1029.042991668847, 735.4592293782081, 1243.311401391711, 0, 0, 0]","[2999.957008331153, 7366.540770621792, 14867.688598608289, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1944, 2935, 6012, 0, 0, 0]","[(76.5012, 0.005066666666666667, 0.00046666666666666666), (235.84160000000003, 0.0008, 0.014533333333333332), (1737.8393333333336, 0.10873333333333332, 0.003866666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4218.4988, 1859.9949333333334, 999.9995333333334), (16944.1584, 1799.9992, 1524.9854666666668), (32622.160666666667, 1882.5912666666668, 1333.7461333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011500000000000002), (8, 0.06103333333333333, 0.012594444444444445), (7, 0.0, 0.0009277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108849999999999), (16097, 51.83896666666667, 6.177405555555555), (32205, 58.2, 11.639072222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
