interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.172251178952594, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[431.82754378726725, 0, 0, 0, 0, 0]","[3597.172456212733, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[571, 0, 0, 0, 0, 0]","[(13.980666666666664, 0.0006666666666666666, 0.005866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4281.019333333334, 1859.9993333333334, 999.9941333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0006222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109377777777777), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[27.997021593447506, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1084.8957572577378, 0, 0, 0, 0, 0]","[2944.104242742262, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1128, 0, 0, 0, 0, 0]","[(159.38253333333333, 0.001, 0.0062), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4135.617466666667, 1859.999, 999.9938), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.028955555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.081044444444444), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[40.18366840407049, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[431.20079432063125, 0, 0, 0, 0, 0]","[3597.7992056793687, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1619, 0, 0, 0, 0, 0]","[(133.9980666666667, 0.0012, 0.005999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4161.001933333333, 1859.9988, 999.994), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.001927777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108072222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[28.369322412509305, 21.47617872130338, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[847.0711501313639, 1395.0221415557035, 0, 0, 0, 0]","[3181.928849868636, 6706.9778584442965, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1143, 1740, 0, 0, 0, 0]","[(17.73713333333333, 0.0, 0.0), (258.6042666666667, 0.0015333333333333334, 0.0016666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4277.262866666667, 1860.0, 1000.0), (16921.395733333335, 1799.9984666666667, 1524.9983333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 3.888888888888889e-05), (6, 0.0, 0.0015), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10996111111111), (16099, 51.900000000000006, 6.1884999999999994), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[42.1692727724001, 21.47617872130338, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[747.7899947393207, 1430.1629747063766, 0, 0, 0, 0]","[3281.2100052606793, 6671.837025293624, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1699, 1740, 0, 0, 0, 0]","[(27.392466666666664, 0.0, 0.0), (203.7286, 0.0017333333333333335, 0.0018), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.607533333334, 1860.0, 1000.0), (16976.2714, 1799.9982666666667, 1524.9982), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00011666666666666667), (6, 0.0, 0.0013166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109883333333332), (16099, 51.900000000000006, 6.188683333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[42.938694465127824, 39.68156010861515, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[778.5867846302779, 1832.3674512149264, 0, 0, 0, 0]","[3250.413215369722, 6269.632548785074, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1730, 3215, 0, 0, 0, 0]","[(58.151, 0.004666666666666667, 6.666666666666668e-05), (1450.7909999999997, 0.0020666666666666667, 0.0028666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.849, 1859.9953333333333, 999.9999333333334), (15729.209, 1799.9979333333333, 1524.9971333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0012666666666666668), (7, 0.0, 0.0013722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108733333333333), (16098, 51.900000000000006, 6.188627777777778), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[37.42864234301315, 43.03875586274994, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[944.9016530133691, 2122.317311170769, 2086.9171845041096, 0, 0, 0]","[3084.098346986631, 5979.682688829231, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1508, 3487, 2086, 0, 0, 0]","[(83.75399999999999, 0.004666666666666667, 6.666666666666668e-05), (1381.6292666666666, 0.0024, 0.0037333333333333333), (0.0, 0.004733333333333333, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.246, 1859.9953333333333, 999.9999333333334), (15798.370733333333, 1799.9976, 1524.9962666666668), (34360.0, 1882.6952666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011888888888888889), (7, 0.08374999999999999, 0.031022222222222222), (3, 0.0, 0.0014222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10881111111111), (16098, 51.816250000000004, 6.158977777777777), (32209, 58.2, 11.638577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[39.88582774882104, 46.30955319674154, 25.311898702749673, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[818.2070127821137, 1605.521133002917, 3124.155346045253, 0, 0, 0]","[3210.7929872178865, 6496.478866997083, 12986.844653954748, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1607, 3752, 4078, 0, 0, 0]","[(73.8802, 0.004533333333333333, 6.666666666666668e-05), (1101.7031333333332, 0.0002, 0.0029333333333333334), (81.0898, 0.009333333333333334, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4221.1198, 1859.9954666666667, 999.9999333333334), (16078.296866666667, 1799.9998, 1524.9970666666666), (34278.9102, 1882.6906666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.042083333333333334, 0.01601666666666667), (7, 0.00875, 0.0018555555555555552), (4, 0.0, 0.0027666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.05791666666666, 10.093983333333332), (16098, 51.89125000000001, 6.188144444444444), (32208, 58.2, 11.637233333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[42.6656738644825, 39.42236484818563, 38.26578114331823, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1598.3547947131428, 292.3127804182906, 4165.141467899322, 0, 0, 0]","[2430.645205286857, 7809.6872195817095, 11945.858532100678, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1719, 3194, 6165, 0, 0, 0]","[(946.1635333333335, 0.0005333333333333334, 0.0009333333333333332), (144.00406666666666, 0.0003333333333333333, 0.002266666666666667), (47.5354, 0.013933333333333332, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3348.8364666666666, 1859.9994666666666, 999.9990666666666), (17035.99593333333, 1799.9996666666666, 1524.9977333333334), (34312.4646, 1882.6860666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0002388888888888889), (8, 0.04748333333333333, 0.01902777777777778), (7, 0.0, 0.0037277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10976111111111), (16097, 51.85251666666667, 6.170972222222222), (32205, 58.2, 11.636272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[55.84512285927029, 11.305850407306837, 53.025882937123704, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[398.9829821031236, 0, 6166.307258243967, 0, 0, 0]","[3630.0170178968765, 8102, 9944.692741756033, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2250, 916, 8543, 0, 0, 0]","[(1022.5343333333333, 0.029133333333333334, 0.02966666666666667), (92.2744, 0.0, 6.666666666666668e-05), (281.7164, 0.029066666666666664, 0.0018000000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3272.465666666667, 1859.9708666666668, 999.9703333333333), (17087.7256, 1800.0, 1524.9999333333333), (34078.2836, 1882.6709333333333, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00018333333333333334), (2, 0.0, 0.0024555555555555554), (11, 0.05115, 0.04042777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109816666666665), (16103, 51.900000000000006, 6.187544444444444), (32201, 58.14885, 11.599572222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
