interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[15.711094564408043, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[609.9134904702653, 0, 0, 0, 0, 0]","[3419.086509529735, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[633, 0, 0, 0, 0, 0]","[(911.5613333333334, 0.0005333333333333334, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3383.4386666666664, 1859.9994666666666, 999.9990666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 6.666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109933333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[31.27326880119136, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1057.4820791240536, 0, 0, 0, 0, 0]","[2971.5179208759464, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1260, 0, 0, 0, 0, 0]","[(1163.2194, 6.666666666666668e-05, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3131.7806, 1859.9999333333333, 999.9992), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0003388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10966111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[46.06602134524696, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[1191.271273365321, 0, 0, 0, 0, 0]","[2837.7287266346793, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1856, 0, 0, 0, 0, 0]","[(1466.6075999999998, 0.0046, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2828.3924, 1859.9954, 999.9992), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0014555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108544444444444), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[44.527177959791516, 19.464329795112317, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[1054.3866641579334, 564.628609551674, 0, 0, 0, 0]","[2974.6133358420666, 7537.371390448326, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1794, 1577, 0, 0, 0, 0]","[(331.3494, 0.009333333333333332, 6.666666666666668e-05), (1101.0043333333333, 0.0002, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3963.6506, 1859.9906666666666, 999.9999333333334), (16078.995666666666, 1799.9998, 1524.9990666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.0024333333333333334), (3, 0.0, 0.0007777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.107566666666665), (16102, 51.900000000000006, 6.189222222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[39.38942665673865, 30.25178968156011, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[936.9706606203131, 531.1208804818593, 0, 0, 0, 0]","[3092.029339379687, 7570.87911951814, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1587, 2451, 0, 0, 0, 0]","[(75.19106666666667, 0.0092, 6.666666666666668e-05), (1523.1868666666667, 0.7900666666666667, 0.0178), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.808933333334, 1859.9908, 999.9999333333334), (15656.813133333333, 1799.2099333333333, 1524.9822), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 5e-05, 0.0022055555555555557), (6, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09994999999999, 10.107794444444444), (16099, 51.900000000000006, 6.1899), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[40.87862993298585, 20.723278202912862, 13.853888647507913, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1356.966806849302, 411.5683962973614, 2232.9787954473054, 0, 0, 0]","[2672.033193150698, 7690.431603702638, 13878.021204552695, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1647, 1679, 2232, 0, 0, 0]","[(41.112333333333325, 0.0044, 6.666666666666668e-05), (67.3706, 0.0009333333333333332, 0.0018666666666666666), (1034.5942666666667, 0.0003333333333333333, 0.0007333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4253.8876666666665, 1859.9956, 999.9999333333334), (17112.6294, 1799.9990666666667, 1524.9981333333333), (33325.40573333333, 1882.6996666666666, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.042083333333333334, 0.01612777777777778), (4, 0.0, 0.00015), (2, 1.666666666666667e-05, 8.333333333333333e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.05791666666666, 10.093872222222222), (16101, 51.900000000000006, 6.18985), (32210, 58.199983333333336, 11.639916666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[50.9307520476545, 9.93581831646507, 24.269132890571658, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[401.4875014564356, 589.9122177697102, 2766.0858324932583, 0, 0, 0]","[3627.5124985435646, 7512.08778223029, 13344.914167506742, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2052, 805, 3910, 0, 0, 0]","[(1383.0705333333333, 0.11673333333333333, 0.022533333333333332), (36.3506, 0.0007333333333333332, 0.0012666666666666666), (1437.2478, 0.004733333333333333, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2911.9294666666665, 1859.8832666666667, 999.9774666666667), (17143.6494, 1799.9992666666667, 1524.9987333333333), (32922.7522, 1882.6952666666666, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00135), (1, 0.0, 2.2222222222222223e-05), (5, 0.0, 0.0011722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108649999999999), (16104, 51.900000000000006, 6.189977777777777), (32207, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[23.08265078183172, 47.23525055541842, 24.269132890571658, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[870.8912123474063, 1901.336440702958, 1243.3762609418175, 0, 0, 0]","[3158.1087876525935, 6200.6635592970415, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[930, 3827, 3910, 0, 0, 0]","[(1697.2939333333334, 4.8062000000000005, 0.02473333333333334), (1697.992666666667, 0.0011333333333333332, 0.0031333333333333335), (1412.0819999999999, 0.004933333333333333, 0.0011333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2597.7060666666666, 1855.1938, 999.9752666666667), (15482.007333333333, 1799.9988666666666, 1524.9968666666666), (32947.918, 1882.6950666666667, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00516111111111111), (8, 0.04601666666666666, 0.017172222222222224), (5, 0.0, 0.0016111111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.104838888888889), (16097, 51.85398333333334, 6.172827777777777), (32207, 58.2, 11.638388888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[38.744105237031526, 37.299432238953344, 26.615355967972192, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1288.4910297322103, 615.6891135853655, 3479.079706261038, 0, 0, 0]","[2740.5089702677897, 7486.310886414634, 12631.920293738962, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1561, 3022, 4288, 0, 0, 0]","[(1593.135, 1.9232666666666667, 0.02573333333333333), (1274.3681333333334, 0.00013333333333333334, 0.0016666666666666666), (1003.836, 0.005066666666666666, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2701.865, 1858.0767333333333, 999.9742666666667), (15905.631866666667, 1799.9998666666668, 1524.9983333333332), (33356.164, 1882.6949333333334, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005261111111111111), (7, 0.0, 0.0007611111111111111), (4, 0.0, 0.0011055555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104738888888889), (16098, 51.900000000000006, 6.189238888888888), (32208, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[53.58649789029536, 10.096272525302394, 52.330705729005025, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[844.8767316450133, 0, 4142.555487037532, 0, 0, 0]","[3184.123268354987, 8102, 11968.44451296247, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2159, 818, 8431, 0, 0, 0]","[(1440.5668666666666, 3.8352666666666666, 0.05113333333333333), (31.457, 0.0, 0.0), (1365.2447333333334, 0.005666666666666666, 0.0032666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2854.4331333333334, 1856.1647333333333, 999.9488666666666), (17148.543, 1800.0, 1525.0), (32994.75526666667, 1882.6943333333334, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00031666666666666665, 0.00505), (2, 0.0, 0.0006611111111111111), (8, 0.4907333333333333, 0.022949999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.104949999999999), (16103, 51.900000000000006, 6.189338888888888), (32204, 57.70926666666667, 11.617049999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
