interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[39.960287912633405, 47.40804739570477, 45.242380981937806, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[797.597142211965, 1525.7075630243467, 3407.6247160981525, 0, 0, 0]","[3231.402857788035, 6576.292436975653, 12703.375283901847, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1610, 3841, 7289, 0, 0, 0]","[(34.1646, 6.666666666666668e-05, 6.666666666666668e-05), (225.31113333333334, 0.08633333333333333, 0.6099999999999999), (1307.2236, 0.0052, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4260.8354, 1859.9999333333333, 999.9999333333334), (16954.688866666667, 1799.9136666666666, 1524.39), (33052.7764, 1882.6948, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0012666666666666668), (6, 0.0, 0.003061111111111111), (5, 0.06125, 0.026627777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108733333333333), (16099, 51.900000000000006, 6.186938888888888), (32207, 58.13875, 11.613372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[48.52320675105485, 29.75808442359911, 64.837688535783, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[879.4082511979223, 885.7838472849353, 5729.910878537503, 0, 0, 0]","[3149.5917488020777, 7216.216152715065, 10381.089121462497, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1955, 2411, 10446, 0, 0, 0]","[(54.65613333333333, 0.004866666666666667, 0.00013333333333333337), (140.5088, 0.11026666666666667, 1.2297333333333331), (348.8247333333333, 0.05773333333333334, 0.06019999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.343866666667, 1859.9951333333333, 999.9998666666667), (17039.4912, 1799.8897333333334, 1523.7702666666667), (34011.175266666665, 1882.6422666666667, 1333.6898), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.002488888888888889), (3, 1.666666666666667e-05, 0.0013277777777777776), (7, 0.0008666666666666667, 0.018316666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10751111111111), (16102, 51.89998333333334, 6.1886722222222215), (32205, 58.199133333333336, 11.621683333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[49.664929262844375, 21.513206615650457, 70.39910620073242, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[264.8407372849268, 1320.284791353312, 8032.031138868735, 0, 0, 0]","[3764.159262715073, 6781.715208646689, 8078.968861131265, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2001, 1743, 11342, 0, 0, 0]","[(53.650999999999996, 0.004733333333333333, 0.0), (34.25326666666667, 0.0074, 0.0036), (133.86693333333332, 0.0578, 0.05213333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.349, 1859.9952666666666, 1000.0), (17145.746733333333, 1799.9926, 1524.9964), (34226.13306666667, 1882.6422, 1333.6978666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0030666666666666668), (4, 0.0, 0.004194444444444445), (5, 0.0, 0.00345), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106933333333332), (16101, 51.900000000000006, 6.185805555555555), (32207, 58.2, 11.636549999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[27.053859518490942, 46.80325845470254, 70.39910620073242, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[817.0112384839792, 2105.3220290813883, 2876.6479329769218, 0, 0, 0]","[3211.9887615160205, 5996.677970918612, 13234.35206702308, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1090, 3792, 11342, 0, 0, 0]","[(27.0872, 0.0, 0.0), (183.15053333333336, 0.0212, 0.016), (146.10060000000001, 0.05806666666666666, 0.052266666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.9128, 1860.0, 1000.0), (16996.849466666667, 1799.9788, 1524.984), (34213.8994, 1882.6419333333333, 1333.6977333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 6.666666666666667e-05), (10, 1.666666666666667e-05, 0.0062944444444444445), (5, 0.0, 0.003638888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109933333333332), (16095, 51.89998333333334, 6.183705555555555), (32207, 58.2, 11.63636111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[38.5951849094068, 35.86768699086645, 28.527093290298556, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[953.3805993165947, 2048.5982821053726, 906.3109000214981, 0, 0, 0]","[3075.6194006834053, 6053.401717894627, 15204.689099978503, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 2906, 4596, 0, 0, 0]","[(22.455, 0.00013333333333333334, 0.00013333333333333334), (194.3354, 0.016466666666666668, 0.015533333333333331), (97.867, 0.009266666666666666, 0.003466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4272.545, 1859.9998666666668, 999.9998666666667), (16985.6646, 1799.9835333333333, 1524.9844666666668), (34262.133, 1882.6907333333334, 1333.7465333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 5e-05), (8, 1.666666666666667e-05, 0.005166666666666666), (2, 0.0, 0.0033888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10995), (16097, 51.89998333333334, 6.184833333333333), (32210, 58.2, 11.63661111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[40.30776867709109, 38.323870649222414, 24.002234498168953, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[906.5256085025716, 1836.3043951135442, 0, 0, 0, 0]","[3122.4743914974283, 6265.695604886456, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1624, 3105, 3867, 0, 0, 0]","[(283.1139333333334, 0.5536, 0.16226666666666667), (239.7738, 0.0132, 0.012066666666666667), (282.4162, 0.5361333333333334, 0.44133333333333324), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011.8860666666665, 1859.4464, 999.8377333333333), (16940.2262, 1799.9868, 1524.9879333333333), (34077.5838, 1882.1638666666668, 1333.3086666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00388888888888889), (8, 0.0, 0.0023666666666666667), (2, 0.0, 0.0038944444444444434), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10611111111111), (16097, 51.900000000000006, 6.187633333333332), (32210, 58.2, 11.636105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[44.303797468354425, 37.003209084176746, 11.973186021972564, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1500.5586798595482, 1370.026615919765, 1626.0301554285925, 0, 0, 0]","[2528.441320140452, 6731.973384080235, 14484.969844571408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1785, 2998, 1929, 0, 0, 0]","[(470.0226666666666, 0.020266666666666662, 0.026733333333333338), (198.52986666666666, 0.004333333333333333, 0.0014000000000000002), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3824.9773333333333, 1859.9797333333333, 999.9732666666666), (16981.470133333332, 1799.9956666666667, 1524.9986), (34320.8532, 1882.6952666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.004066666666666667), (7, 1.666666666666667e-05, 0.002483333333333333), (2, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105933333333333), (16098, 51.89998333333334, 6.187516666666666), (32210, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[54.30627947381485, 23.87064922241422, 25.274657066600458, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[934.1600072161202, 804.078297530017, 3439.9264592376226, 0, 0, 0]","[3094.83999278388, 7297.921702469983, 12671.073540762378, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2188, 1934, 4072, 0, 0, 0]","[(383.7772000000001, 0.01806666666666667, 0.029199999999999997), (169.16993333333335, 0.0, 0.0), (480.9464, 0.2678, 0.009800000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3911.2228, 1859.9819333333332, 999.9708), (17010.830066666666, 1800.0, 1525.0), (33879.0536, 1882.4322, 1333.7402), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.005022222222222222), (4, 0.0, 0.0028444444444444446), (4, 0.0, 0.010716666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.104977777777778), (16101, 51.900000000000006, 6.187155555555555), (32208, 58.2, 11.629283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
19,"[46.26458178207992, 32.33769439644532, 43.63478368816337, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[785.2476405187863, 1340.4395560499197, 2520.8108023930363, 0, 0, 0]","[3243.7523594812137, 6761.56044395008, 13590.189197606964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1864, 2620, 7030, 0, 0, 0]","[(180.00379999999998, 0.017733333333333334, 0.015066666666666666), (73.39993333333334, 0.007466666666666667, 0.0037333333333333333), (525.3358000000001, 0.021666666666666667, 0.0012000000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4114.9962, 1859.9822666666666, 999.9849333333333), (17106.600066666666, 1799.9925333333333, 1524.9962666666668), (33834.6642, 1882.6783333333333, 1333.7488), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0016277777777777777), (6, 0.0, 0.0044666666666666665), (7, 0.05556666666666666, 0.027972222222222218), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108372222222222), (16099, 51.900000000000006, 6.185533333333333), (32205, 58.14443333333334, 11.612027777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
20,"[39.612807148175726, 39.53344853122685, 42.07063496989634, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[839.1432832654871, 2801.2154929346593, 3411.990369562044, 0, 0, 0]","[3189.8567167345127, 5300.78450706534, 12699.009630437955, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1596, 3203, 6778, 0, 0, 0]","[(167.77106666666668, 0.015, 0.010933333333333333), (30.05886666666666, 0.007466666666666667, 0.0047333333333333324), (567.6284666666668, 0.022266666666666664, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4127.228933333334, 1859.985, 999.9890666666666), (17149.941133333334, 1799.9925333333333, 1524.9952666666666), (33792.37153333333, 1882.6777333333334, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.0020944444444444443), (5, 0.0, 0.00405), (8, 0.01295, 0.008983333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.107905555555554), (16100, 51.900000000000006, 6.185949999999999), (32204, 58.187050000000006, 11.631016666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[43.26135517498139, 50.01234263144902, 23.710508348333438, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[808.2358764329391, 2124.2647563644205, 1243.3762609418175, 0, 0, 0]","[3220.764123567061, 5977.7352436355795, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1743, 4052, 3820, 0, 0, 0]","[(475.0038666666666, 1.399533333333333, 0.005666666666666666), (121.6340666666667, 0.013399999999999999, 0.008799999999999999), (545.259, 0.0254, 0.003266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3819.9961333333335, 1858.6004666666668, 999.9943333333333), (17058.365933333334, 1799.9866, 1524.9912), (33814.741, 1882.6746, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.029983333333333334), (8, 0.0, 0.0055833333333333325), (5, 0.0, 0.0018166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.080016666666666), (16097, 51.900000000000006, 6.1844166666666665), (32207, 58.2, 11.638183333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
