interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[19.3596425912137, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[620.8906222193348, 0, 0, 0, 0, 0]","[3408.1093777806655, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[780, 0, 0, 0, 0, 0]","[(35.65126666666667, 0.038266666666666664, 0.0012666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4259.348733333333, 1859.9617333333333, 999.9987333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.007622222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.102377777777777), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[37.627202779846115, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1391.532061242781, 0, 0, 0, 0, 0]","[2637.4679387572187, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1516, 0, 0, 0, 0, 0]","[(123.73106666666668, 0.04113333333333334, 0.008666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4171.268933333334, 1859.9588666666666, 999.9913333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0025166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107483333333333), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[51.47679324894515, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[571.5852700825924, 0, 0, 0, 0, 0]","[3457.4147299174074, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2074, 0, 0, 0, 0, 0]","[(141.7313333333333, 0.04113333333333333, 0.008133333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4153.268666666667, 1859.9588666666666, 999.9918666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0016166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108383333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[44.82501861504095, 10.78745988644779, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[349.21228526260575, 531.1208804818593, 0, 0, 0, 0]","[3679.7877147373943, 7570.87911951814, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1806, 874, 0, 0, 0, 0]","[(52.0784, 0.0026, 0.0066), (6.247133333333332, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4242.9216, 1859.9974, 999.9934), (17173.752866666666, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0010666666666666665), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108933333333333), (16102, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[28.270042194092827, 35.80597383362133, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[944.4621976848332, 1243.5756776630824, 0, 0, 0, 0]","[3084.537802315167, 6858.424322336918, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1139, 2901, 0, 0, 0, 0]","[(361.40846666666675, 6.666666666666668e-05, 6.666666666666668e-05), (55.0052, 0.0008, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3933.5915333333332, 1859.9999333333333, 999.9999333333334), (17124.9948, 1799.9992, 1524.9991333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.12083333333333332, 0.0015944444444444443), (7, 0.003833333333333334, 0.0030833333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 66.97916666666666, 10.108405555555555), (16098, 51.89616666666667, 6.186916666666666), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[39.637627202779846, 24.327326586028143, 12.699397926882256, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[443.6949634928696, 0, 2046.8749041745743, 0, 0, 0]","[3585.3050365071304, 8102, 14064.125095825426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1597, 1971, 2046, 0, 0, 0]","[(370.4963333333332, 0.004866666666666667, 0.0002666666666666667), (69.29226666666666, 0.0, 6.666666666666668e-05), (79.69153333333334, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3924.503666666667, 1859.9951333333333, 999.9997333333333), (17110.707733333333, 1800.0, 1524.9999333333333), (34280.30846666667, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03961666666666667, 0.0023944444444444443), (4, 0.0039, 0.002666666666666667), (1, 0.0, 0.001694444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.107605555555555), (16101, 51.896100000000004, 6.187333333333333), (32211, 58.2, 11.638305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[29.064283941424673, 25.08022710441866, 38.1850909316616, 0.0, 0.0, 0.0]","[2, 2, 3, 0, 0, 0]","[787.5317539083067, 2023.8001849100424, 3887.6629849148167, 0, 0, 0]","[3241.4682460916933, 6078.199815089958, 12223.337015085184, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1171, 2032, 6152, 0, 0, 0]","[(23.882957142857144, 0.0046, 0.0), (92.27453333333334, 6.666666666666668e-05, 0.0010666666666666667), (241.17146666666665, 0.042333333333333334, 0.003933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.117042857143, 1859.9954, 1000.0), (17087.725466666667, 1799.9999333333333, 1524.9989333333333), (34118.82853333333, 1882.6576666666667, 1333.7460666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010452380952380952), (5, 0.0, 0.0017666666666666666), (6, 0.44465, 0.005244444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108954761904762), (16100, 51.900000000000006, 6.188233333333333), (32206, 57.75535, 11.634755555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[41.002730206006454, 25.08022710441866, 25.70914282167463, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[384.2661505437094, 1629.1971492765197, 3191.378684104342, 0, 0, 0]","[3644.7338494562905, 6472.80285072348, 12919.621315895658, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1652, 2032, 4142, 0, 0, 0]","[(53.36376666666668, 4.133866666666666, 4.1416), (79.69146666666666, 0.00013333333333333334, 0.0010666666666666667), (231.38500000000002, 0.0008, 0.0022666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.636233333334, 1855.8661333333334, 995.8584), (17100.308533333333, 1799.9998666666668, 1524.9989333333333), (34128.615, 1882.6992, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0010626984126984125), (5, 0.0, 0.0011666666666666668), (4, 0.78925, 0.01255), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108937301587302), (16100, 51.900000000000006, 6.188833333333333), (32208, 57.41075, 11.62745), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[22.362869198312236, 51.03678104171809, 25.70914282167463, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[774.8170755180633, 676.3704021294876, 1338.8303170033246, 0, 0, 0]","[3254.1829244819364, 7425.629597870512, 14772.169682996675, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[901, 4135, 4142, 0, 0, 0]","[(65.57873333333335, 12.107333333333337, 12.139266666666664), (1342.8751333333335, 0.0006666666666666666, 0.002), (289.4062, 0.001266666666666667, 0.0024666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.421266666666, 1847.8926666666666, 987.8607333333333), (15837.124866666667, 1799.9993333333334, 1524.998), (34070.5938, 1882.6987333333334, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 5e-05, 0.00011666666666666667), (9, 0.0, 0.0015944444444444443), (4, 0.7182166666666667, 0.012605555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09994999999999, 10.109883333333332), (16096, 51.900000000000006, 6.188405555555555), (32208, 57.48178333333334, 11.627394444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[32.936212459667416, 15.41594667983214, 58.57488672335671, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[814.8705047433446, 0, 5623.916248996797, 0, 0, 0]","[3214.1294952566554, 8102, 10487.083751003203, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1327, 1249, 9437, 0, 0, 0]","[(51.99033333333333, 10.276533333333333, 10.302266666666666), (1181.3953333333332, 0.0004, 0.001), (318.8534666666667, 0.010066666666666666, 0.0024), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.009666666667, 1849.7234666666666, 989.6977333333333), (15998.604666666666, 1799.9996, 1524.999), (34041.14653333333, 1882.6899333333333, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0004222222222222222), (1, 0.0, 0.0001111111111111111), (8, 0.7671666666666666, 0.014527777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109577777777778), (16104, 51.900000000000006, 6.1898888888888886), (32204, 57.432833333333335, 11.625472222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
