interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.767932489451477, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[563.9394620750188, 0, 0, 0, 0, 0]","[3465.060537924981, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[595, 0, 0, 0, 0, 0]","[(83.886, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.114, 1859.9954, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0010888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10891111111111), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[27.475800446760985, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[862.2436634937983, 0, 0, 0, 0, 0]","[3166.7563365062015, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1107, 0, 0, 0, 0, 0]","[(70.6036, 0.004733333333333333, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4224.3964, 1859.9952666666666, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001061111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108938888888888), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[43.73293621245967, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[908.9265039138915, 0, 0, 0, 0, 0]","[3120.0734960861087, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1762, 0, 0, 0, 0, 0]","[(16.0778, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.9222, 1859.9954, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.042083333333333334, 0.015944444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.05791666666666, 10.094055555555554), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[40.87862993298585, 16.51444087879536, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[474.53904722084934, 1334.8951447236057, 0, 0, 0, 0]","[3554.460952779151, 6767.104855276394, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1647, 1338, 0, 0, 0, 0]","[(34.4274, 0.0, 0.0), (4.9803999999999995, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4260.5726, 1860.0, 1000.0), (17175.0196, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0008500000000000001), (2, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10915), (16103, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[24.84487465872425, 37.39817329054554, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[972.2707135843609, 2607.420528467769, 0, 0, 0, 0]","[3056.729286415639, 5494.579471532231, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1001, 3030, 0, 0, 0, 0]","[(65.36073333333333, 0.004733333333333333, 0.00013333333333333337), (1878.6536000000003, 0.7886000000000001, 0.0352), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.639266666667, 1859.9952666666666, 999.9998666666667), (15301.3464, 1799.2114, 1524.9648), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00185), (8, 0.05313333333333333, 0.012255555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10815), (16097, 51.84686666666667, 6.177744444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[36.78332092330603, 37.39817329054554, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[897.6906105269794, 827.2664595345126, 0, 0, 0, 0]","[3131.3093894730205, 7274.733540465488, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1482, 3030, 0, 0, 0, 0]","[(99.8756, 4.134066666666667, 4.1416666666666675), (1730.9789333333333, 0.09399999999999999, 0.015933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4195.1244, 1855.8659333333333, 995.8583333333333), (15449.021066666666, 1799.906, 1524.9840666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0017611111111111109), (8, 0.06325, 0.012949999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108238888888888), (16097, 51.83675000000001, 6.1770499999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[40.45668900471581, 20.99481609479141, 27.130531934703, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[925.0401811241632, 531.1208804818593, 3220.562204898376, 0, 0, 0]","[3103.959818875837, 7570.87911951814, 12890.437795101625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1630, 1701, 4371, 0, 0, 0]","[(271.4056, 12.128333333333336, 12.155866666666665), (238.3315333333333, 0.002533333333333333, 0.015466666666666667), (137.79966666666667, 0.015933333333333334, 0.022066666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023.5944, 1847.8716666666667, 987.8441333333334), (16941.668466666666, 1799.9974666666667, 1524.9845333333333), (34222.200333333334, 1882.6840666666667, 1333.7279333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0001, 0.013922222222222221), (6, 0.08965000000000001, 0.011272222222222222), (4, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09989999999999, 10.096077777777777), (16099, 51.81035000000001, 6.178727777777778), (32208, 58.2, 11.639899999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[37.92504343509556, 26.90693655887435, 39.48854819688412, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1020.6920436164658, 1201.4860773609792, 2942.2586089152364, 0, 0, 0]","[3008.3079563835345, 6900.513922639021, 13168.741391084764, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1528, 2180, 6362, 0, 0, 0]","[(212.72820000000002, 10.2936, 10.314599999999999), (86.9436, 0.0044666666666666665, 0.0), (223.95753333333332, 0.017333333333333333, 0.0176), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4082.2718, 1849.7064, 989.6854), (17093.0564, 1799.9955333333332, 1525.0), (34136.042466666666, 1882.6826666666668, 1333.7324), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0072611111111111105), (5, 0.0, 0.0008777777777777778), (5, 0.0, 0.0011499999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.102738888888888), (16100, 51.900000000000006, 6.189122222222221), (32207, 58.2, 11.638849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[39.463886820551004, 29.177980745494942, 38.16647011358699, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1087.5277251834705, 1702.0405465142194, 1980.5304480756645, 0, 0, 0]","[2941.4722748165295, 6399.959453485781, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1590, 2364, 6149, 0, 0, 0]","[(247.76813333333328, 0.016333333333333335, 0.009), (356.515, 0.007533333333333333, 0.0016666666666666668), (501.91726666666665, 0.0378, 0.02026666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4047.2318666666665, 1859.9836666666667, 999.991), (16823.485, 1799.9924666666666, 1524.9983333333332), (33858.08273333334, 1882.6622, 1333.7297333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.00011666666666666667, 0.007011111111111112), (5, 0.04546666666666667, 0.011927777777777778), (6, 0.05325, 0.03826111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09988333333332, 10.102988888888888), (16100, 51.854533333333336, 6.178072222222221), (32206, 58.146750000000004, 11.601738888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[44.80019856043683, 40.76771167612935, 12.289739929240891, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[688.7010141645217, 2006.3359982904967, 1250.0262377682147, 0, 0, 0]","[3340.2989858354786, 6095.664001709503, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1805, 3303, 1980, 0, 0, 0]","[(209.62653333333333, 0.020933333333333335, 0.008466666666666667), (229.24360000000001, 0.009666666666666667, 0.0038666666666666667), (328.5534, 0.0005333333333333334, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4085.373466666667, 1859.9790666666668, 999.9915333333333), (16950.7564, 1799.9903333333334, 1524.9961333333333), (34031.4466, 1882.6994666666667, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.00765), (8, 0.0006833333333333333, 0.004294444444444444), (3, 0.06125, 0.025472222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10235), (16097, 51.89931666666667, 6.185705555555555), (32209, 58.13875, 11.614527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
