interval,ips,create,start,destroy,apparentips,ram,disk,hostalloc,active
1,[324.07683067997914],[0],[1],[-1],[610.3790129723532],"[(176.16039999999998, 0.0002666666666666667, 0.0)]","[(1, 0.0, 0.006361111111111112)]",[0],[True]
2,"[0, 563.9394620750188]","[0, 1]","[1, 2]","[-1, -1]","[610.3790129723532, 595.4061779423231]","[(177.55846666666667, 0.0002666666666666667, 0.0), (83.886, 0.0046, 6.666666666666668e-05)]","[(1, 0.0, 0.047294444444444445), (3, 0.0, 0.0010888888888888888)]","[0, 0]","[True, True]"
3,"[0, 513.0313782311925, 839.4689362482208, 347.95014350013605]","[0, 1, 2, 2]","[1, 2, 3, 3]","[2, -1, -1, -1]","[0, 595.4061779423231, 839.4689362482208, 514.5578929491571]","[0, (64.3126, 0.004733333333333333, 0.0), (67.10833333333332, 0.0046, 0.0012666666666666666), (20.271933333333333, 0.0, 0.0)]","[0, (3, 0.0, 0.00105), (2, 0.0, 0.0019888888888888894), (1, 0.0, 4.9999999999999996e-05)]","[-1, 0, 1, 0]","[False, True, True, True]"
4,"[0, 573.4439352806111, 0, 514.5578929491571, 431.4771930300991]","[0, 1, 2, 2, 3]","[1, 2, 3, 3, 4]","[2, -1, -1, -1, -1]","[0, 595.4061779423231, 839.4689362482208, 514.5578929491571, 431.4771930300991]","[0, (0.0, 0.0046, 0.0), (60.11773333333332, 0.0044, 0.001066666666666667), (15.028933333333331, 0.0, 0.0), (14.5486, 0.0, 0.0)]","[0, (3, 0.0, 0.0010444444444444444), (2, 0.0, 0.0018388888888888888), (1, 0.0, 1.6666666666666667e-05), (1, 0.0, 1.6666666666666667e-05)]","[-1, 0, 1, 0, 0]","[False, True, True, True, True]"
5,"[0, 0, 0, 0, 421.6914372503411, 1774.594981083238, 426.67913363334486]","[0, 1, 2, 2, 3, 4, 4]","[1, 2, 3, 3, 4, 5, 5]","[2, -1, 4, -1, -1, -1, -1]","[0, 595.4061779423231, 0, 514.5578929491571, 431.4771930300991, 1776.6857356168036, 426.67913363334486]","[0, (61.516400000000004, 0.004866666666666666, 0.0), 0, (20.62146666666667, 0.0, 0.0), (13.762, 0.0, 0.0), (50.3316, 0.004666666666666667, 6.666666666666668e-05), (6.116, 0.0038666666666666663, 0.002)]","[0, (3, 0.0, 0.0010388888888888889), 0, (1, 0.0, 3.888888888888889e-05), (1, 0.0, 1.1111111111111112e-05), (3, 0.0, 0.0011111111111111111), (3, 0.0, 0.00018888888888888888)]","[-1, 0, -1, 0, 0, 2, 0]","[False, True, False, True, True, True, True]"
6,"[0, 0, 0, 0, 0, 1058.2030617319265, 0, 805.5600047224181, 965.1748065231225, 432.0512693027143]","[0, 1, 2, 2, 3, 4, 4, 5, 5, 5]","[1, 2, 3, 3, 4, 5, 5, 6, 6, 6]","[2, 5, 4, 5, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 431.4771930300991, 1776.6857356168036, 426.67913363334486, 1412.5893007681223, 965.1748065231225, 626.9991473920641]","[0, 0, 0, 0, (13.631, 0.0, 0.0), (47.5354, 0.0046, 0.0), (5.067399999999999, 0.004, 0.002), (1230.3286666666668, 6.666666666666668e-05, 0.0009333333333333332), (22.019599999999997, 0.007, 0.0020666666666666667), (357.91346666666675, 6.666666666666668e-05, 6.666666666666668e-05)]","[0, 0, 0, 0, (1, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.0010277777777777776), (3, 0.0, 0.00016111111111111108), (2, 0.0, 4.9999999999999996e-05), (1, 0.0, 0.00039999999999999996), (3, 0.12083333333333332, 0.0015944444444444443)]","[-1, -1, -1, -1, 0, 2, 0, 1, 1, 0]","[False, False, False, False, True, True, True, True, True, True]"
