cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.931248448746588,3.1454,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.447753785058328,103.4586,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.410275502606105,144.70226666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.283693224125095,55.924,2.0,24.463095531967415,968.8836,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.84834946636882,58.1954,5.0,24.463095531967415,1270.8734,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.44005956813105,81.0014,7.0,36.176252777092074,1298.8355333333332,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.59865971705138,47.970600000000005,9.0,25.709701308318934,436.20719999999994,3.0,23.505679349512757,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.57160585753289,47.86815714285714,7.0,26.10466551468773,655.0096,5.0,33.45540314071131,1142.2486,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.27302060064531,18.8481,4.0,26.20340656627993,18.174333333333337,4.0,46.974117062876296,1146.4417999999998,10.0,11.51650533631174,1.6596,3.0,0.0,0.0,0.0,0.0,0.0,0.0
95.97915115413254,128.62506666666664,2.0,36.089854356948905,20.2712,5.0,23.468437713363542,1303.0296666666666,5.0,27.724000992802182,6.246866666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0
99.60287912633407,6.640266666666666,3.0,43.37200691187361,435.50786666666664,3.0,36.4223201539321,2315.9536,7.0,35.691238520724745,122.9009333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0
