interval,totalcontainers,newcontainers,deployed,migrations,inqueue
1,1,1,1,1,0
2,2,1,1,1,0
3,3,1,1,1,0
4,6,3,3,3,0
5,7,1,1,1,0
6,9,2,2,2,0
7,13,4,4,4,0
8,16,3,3,3,0
9,19,3,3,4,0
10,21,2,2,3,0
11,24,3,3,4,0
