cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.452469595433108,11.7962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.258873169520974,15.028400000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.423926532638376,24.15953333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.739389426656736,98.2594,9.0,11.91063934830906,22.019599999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.54802680565897,91.70553333333334,9.0,22.69809923475685,32.1116,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.940183668404067,13.980666666666664,4.0,39.52110589977783,570.3366,5.0,10.055241760288002,159.38306666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.94266567386448,366.30139999999994,6.0,39.52110589977783,775.3329333333334,5.0,10.055241760288002,74.09926666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.68329610325143,452.9832,5.0,9.898790422117996,246.06546666666674,3.0,43.051331388492336,2215.2908666666667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.65698684537106,423.3605333333333,8.0,9.898790422117996,195.7336,3.0,43.051331388492336,2116.724,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.85232067510548,386.7484,9.0,29.289064428536165,753.5755999999999,4.0,20.036000248277574,1168.8122666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.876147927525437,133.51806666666667,4.0,63.34238459639595,1540.7060666666666,9.0,16.80839178201229,125.829,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.6192603623728,174.76146666666668,7.0,61.13305356702049,1943.3594666666668,9.0,16.80839178201229,170.56820000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.40630429386945,111.84666666666666,8.0,46.53172056282399,1500.8614,9.0,49.947241015455276,532.3262666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.372549019607842,21.27666666666667,6.0,35.620834361885954,307.23186666666675,7.0,59.443858233505054,531.9765333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.69372052618515,55.35513333333333,7.0,35.620834361885954,257.94866666666667,7.0,43.727887778536406,153.7902,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.90667659468851,19.9222,5.0,22.364848185633175,412.43926666666664,6.0,40.64303891750978,159.3834,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.78654753040456,75.1474,3.0,39.187854850654155,889.1910666666666,7.0,24.945689280615728,72.7012,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.24373293621246,107.12866666666666,3.0,26.919279190323376,775.9448000000001,3.0,51.058283160573524,370.49620000000004,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.86274509803921,112.5464,5.0,10.096272525302394,25.1654,2.0,41.840978213642856,368.3988,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.97071233556714,85.10820000000001,6.0,25.462848679338435,60.11826666666666,3.0,42.04580721246353,399.15666666666664,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.69446512782328,164.4504,8.0,35.670204887682054,244.66726666666665,6.0,29.74986034386444,152.3926,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.78654753040456,76.93826666666668,6.0,33.65835596149099,248.16179999999997,5.0,13.518713922164979,130.0232,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.2692975924547,100.96826666666666,7.0,50.75290051839052,313.17333333333335,7.0,13.518713922164979,134.2174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.486224869694716,69.20566666666667,6.0,58.94840780054308,1076.5364666666667,6.0,37.26025696728943,332.74746666666664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.282204020848845,425.72066666666666,7.0,42.84127375956554,870.3165333333334,4.0,21.438768543231333,86.6822,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.845867460908416,413.22479999999996,6.0,44.39644532214268,1031.0985333333333,4.0,38.06095214449755,95.0708,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.30776867709109,437.5169333333333,4.0,32.93014070599852,491.43146666666667,2.0,60.51765874247409,64.66106666666666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.385455448001984,462.0712,5.0,34.75685016045421,571.8226666666667,4.0,64.5521693253057,3550.127133333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.066765946885084,157.9844,7.0,27.647494445815845,307.5815333333333,5.0,61.21904288995097,3333.771333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.985107967237525,176.85860000000002,9.0,43.76697111824241,317.36773333333326,7.0,27.45949972068773,52.603,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.73368081409779,203.4224,7.0,42.224142187114296,172.6646,5.0,28.34709204891068,3500.8452,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.97865475304045,196.99999999999997,5.0,40.594914835843,45.0878,4.0,29.743653404506237,3308.6062,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
