interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.097791015140235, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[423.04803616590937, 0, 0, 0, 0, 0]","[3605.9519638340907, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[568, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4258.6494, 1859.9953333333333, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0011277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.108872222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[29.709605361131796, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1115.6525582067222, 0, 0, 0, 0, 0]","[2913.3474417932775, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1197, 0, 0, 0, 0, 0]","[(261.4445333333333, 0.021066666666666664, 0.016533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4033.5554666666667, 1859.9789333333333, 999.9834666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0001, 0.013827777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09989999999999, 10.096172222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[45.445519980143956, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[1034.0163260539498, 0, 0, 0, 0, 0]","[2994.98367394605, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1831, 0, 0, 0, 0, 0]","[(215.21933333333334, 0.025533333333333335, 0.014400000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4079.7806666666665, 1859.9744666666666, 999.9856), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.008416666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.101583333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[47.728965003723005, 15.675141940261664, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[927.8974522358697, 1120.000055532975, 0, 0, 0, 0]","[3101.1025477641306, 6981.999944467025, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1923, 1270, 0, 0, 0, 0]","[(184.1104666666666, 0.015866666666666668, 0.0086), (7.339466666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4110.889533333333, 1859.9841333333334, 999.9914), (17172.660533333332, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666667, 0.007633333333333334), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.102366666666667), (16102, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[47.55522462149417, 28.14119970377685, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[825.4988836324449, 1459.8928988010762, 0, 0, 0, 0]","[3203.5011163675554, 6642.107101198924, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1916, 2280, 0, 0, 0, 0]","[(347.0772666666667, 0.020933333333333335, 0.008466666666666667), (48.67073333333333, 0.0046, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3947.9227333333333, 1859.9790666666668, 999.9915333333333), (17131.329266666668, 1799.9954, 1524.9999333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.009083333333333334), (6, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.100916666666667), (16099, 51.900000000000006, 6.188883333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[49.193348225366094, 42.13774376697112, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[1321.6691500283878, 2141.746554466504, 0, 0, 0, 0]","[2707.330849971612, 5960.253445533495, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1982, 3414, 0, 0, 0, 0]","[(253.0547333333333, 0.0, 0.0), (153.92166666666668, 0.009266666666666666, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4041.9452666666666, 1860.0, 1000.0), (17026.078333333335, 1799.9907333333333, 1524.9998666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017833333333333334), (8, 0.0, 0.0021888888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108216666666666), (16097, 51.900000000000006, 6.1878111111111105), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[48.99478778853313, 37.126635398667, 12.420085655763142, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[986.8235635685683, 1284.9053399484783, 2001.543193618997, 0, 0, 0]","[3042.1764364314317, 6817.094660051522, 14109.456806381004, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1974, 3008, 2001, 0, 0, 0]","[(202.024, 0.0, 0.0), (1730.1498666666669, 0.7946000000000001, 0.0094), (41.243666666666655, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4092.976, 1860.0, 1000.0), (15449.850133333333, 1799.2054, 1524.9906), (34318.75633333333, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.00039999999999999996), (8, 0.0, 0.0022611111111111113), (3, 0.00065, 0.00020555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.109599999999999), (16097, 51.900000000000006, 6.187738888888888), (32209, 58.19935, 11.639794444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[51.724993794986354, 36.94149592693162, 25.938799577928123, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[435.8925996621875, 1183.1673014705775, 1727.9414031281997, 0, 0, 0]","[3593.1074003378126, 6918.8326985294225, 14383.0585968718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2084, 2993, 4179, 0, 0, 0]","[(68.8118, 0.004733333333333333, 6.666666666666668e-05), (1776.2869333333335, 0.1488, 0.028133333333333333), (180.354, 0.015933333333333334, 0.022066666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.1882, 1859.9952666666666, 999.9999333333334), (15403.713066666667, 1799.8512, 1524.9718666666668), (34179.646, 1882.6840666666667, 1333.7279333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0012055555555555554), (7, 0.0, 0.005683333333333334), (5, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108794444444444), (16098, 51.900000000000006, 6.184316666666666), (32207, 58.2, 11.639899999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[29.610325142715315, 43.87805480128363, 29.84296443423748, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[359.2479821883697, 1508.0893087589568, 3674.7110930562376, 0, 0, 0]","[3669.75201781163, 6593.910691241043, 12436.288906943762, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1193, 3555, 4808, 0, 0, 0]","[(2.6646666666666663, 0.0, 0.0), (2000.3315333333335, 0.0614, 0.2577333333333333), (1207.9587333333332, 0.012666666666666665, 0.018400000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4292.335333333333, 1860.0, 1000.0), (15179.668466666666, 1799.9386, 1524.7422666666666), (33152.04126666667, 1882.6873333333333, 1333.7316), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 1.6666666666666667e-05), (8, 0.21076666666666666, 0.11961785714285716), (3, 0.0, 8.888888888888889e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109983333333332), (16097, 51.68923333333334, 6.0703821428571425), (32209, 58.2, 11.63991111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[26.65673864482502, 48.62996790915823, 43.36167835640246, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[833.5799886064206, 1272.2165999623198, 5434.63369782286, 0, 0, 0]","[3195.4200113935794, 6829.783400037681, 10676.366302177139, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1074, 3940, 6986, 0, 0, 0]","[(81.78839999999998, 0.08446666666666666, 0.004733333333333333), (1883.4154, 0.06466666666666666, 0.23833333333333334), (1477.7918, 0.029733333333333334, 0.0416), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4213.2116, 1859.9155333333333, 999.9952666666667), (15296.5846, 1799.9353333333333, 1524.7616666666668), (32882.2082, 1882.6702666666667, 1333.7084), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0810611111111111), (6, 0.05833333333333333, 0.05349444444444444), (5, 0.04716666666666667, 0.016238888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.028938888888888), (16099, 51.841666666666676, 6.136505555555555), (32207, 58.152833333333334, 11.62376111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
