interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[13.849590469099033, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[253.96622867117168, 0, 0, 0, 0, 0]","[3775.033771328828, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[558, 0, 0, 0, 0, 0]","[(3.3202, 0.00013333333333333334, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4291.6798, 1859.9998666666668, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[26.780838917845617, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[498.3846518486158, 0, 0, 0, 0, 0]","[3530.6153481513843, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1079, 0, 0, 0, 0, 0]","[(51.38, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.62, 1859.9952666666666, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108822222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[23.33085132787292, 10.528264626018267, 0.0, 0.0, 0.0, 0.0]","[2, 1, 0, 0, 0, 0]","[921.5358384452386, 329.4707641769164, 0, 0, 0, 0]","[3107.4641615547616, 7772.529235823084, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[940, 853, 0, 0, 0, 0]","[(59.76806666666667, 0.004666666666666667, 6.666666666666668e-05), (11.883466666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4235.2319333333335, 1859.9953333333333, 999.9999333333334), (17168.116533333334, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010666666666666667), (3, 0.0, 0.00018888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108933333333333), (16102, 51.900000000000006, 6.18981111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[33.4077934971457, 10.528264626018267, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[651.3269625408784, 0, 0, 0, 0, 0]","[3377.6730374591216, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1346, 853, 0, 0, 0, 0]","[(58.32606666666667, 0.004533333333333333, 6.666666666666668e-05), (16.77666666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.6739333333335, 1859.9954666666667, 999.9999333333334), (17163.22333333333, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011277777777777777), (3, 0.0, 5.555555555555557e-06), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108872222222221), (16102, 51.900000000000006, 6.189994444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[38.14842392653264, 13.033818810170327, 14.846998944820308, 0.0, 0.0, 0.0]","[3, 1, 1, 0, 0, 0]","[324.07683067997914, 835.6545807750889, 2097.770047607016, 0, 0, 0]","[3704.923169320021, 7266.345419224911, 14013.229952392983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1537, 1056, 2392, 0, 0, 0]","[(176.16039999999998, 0.004866666666666667, 6.666666666666668e-05), (81.0898, 0.0, 0.0), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4118.8396, 1859.9951333333333, 999.9999333333334), (17098.9102, 1800.0, 1525.0), (34358.77733333333, 1882.6975333333335, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00743888888888889), (2, 0.0, 0.0002611111111111111), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.102561111111111), (16103, 51.900000000000006, 6.189738888888888), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[28.96500372300819, 40.42211799555665, 14.846998944820308, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[555.426975916416, 3002.5413253194265, 2392.1417097460635, 0, 0, 0]","[3473.5730240835837, 5099.4586746805735, 13718.858290253937, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1167, 3275, 2392, 0, 0, 0]","[(320.16433333333333, 0.001, 0.0006), (89.12819999999999, 0.0, 0.0015333333333333334), (0.9606666666666666, 0.0006666666666666666, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3974.835666666667, 1859.999, 999.9994), (17090.8718, 1800.0, 1524.9984666666667), (34359.039333333334, 1882.6993333333335, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.07613333333333333), (6, 0.0, 0.006038888888888889), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.033866666666666), (16099, 51.900000000000006, 6.183961111111111), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[26.97939935467858, 54.23352258701555, 14.846998944820308, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[819.6483713231623, 2382.3953568717197, 0, 0, 0, 0]","[3209.3516286768377, 5719.60464312828, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1087, 4394, 2392, 0, 0, 0]","[(115.34246666666668, 0.0008666666666666666, 0.0004), (209.365, 0.004666666666666667, 0.0011333333333333334), (0.43666666666666676, 0.0008, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4179.657533333333, 1859.9991333333332, 999.9996), (16970.635, 1799.9953333333333, 1524.9988666666666), (34359.56333333333, 1882.6992, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017111111111111112), (9, 0.0, 0.0044), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108288888888888), (16096, 51.900000000000006, 6.185599999999999), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[44.25415735914619, 41.1873611453962, 11.290422692570294, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1002.3780584280375, 0, 1819.471380528662, 0, 0, 0]","[3026.6219415719625, 8102, 14291.528619471337, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1783, 3337, 1819, 0, 0, 0]","[(362.5004, 0.0006000000000000001, 0.002466666666666667), (57.84606666666667, 0.004666666666666667, 0.0010666666666666667), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3932.4996, 1859.9994, 999.9975333333333), (17122.153933333335, 1799.9953333333333, 1524.9989333333333), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0028277777777777776), (7, 0.0, 0.00175), (1, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107172222222221), (16098, 51.900000000000006, 6.188249999999999), (32211, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[41.27575080665177, 13.934830905949147, 55.65141828564335, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[989.3300715418666, 673.0779275711528, 5254.078785100168, 0, 0, 0]","[3039.6699284581337, 7428.922072428847, 10856.921214899832, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1663, 1129, 8966, 0, 0, 0]","[(154.97039999999998, 0.004866666666666667, 0.0022), (1520.434666666667, 0.0004, 0.0008666666666666667), (1047.1760666666667, 0.0004, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4140.0296, 1859.9951333333333, 999.9978), (15659.565333333332, 1799.9996, 1524.9991333333332), (33312.82393333333, 1882.6996000000001, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.008016666666666667, 0.0029499999999999995), (2, 0.0, 0.00010555555555555555), (8, 0.00065, 0.0007055555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09198333333333, 10.10705), (16103, 51.900000000000006, 6.189894444444444), (32204, 58.19935, 11.639294444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[38.94266567386448, 30.17773389286596, 44.354788653714856, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[741.9551829800307, 1954.1532628016407, 2611.460627965786, 0, 0, 0]","[3287.0448170199693, 6147.846737198359, 13499.539372034214, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1569, 2445, 7146, 0, 0, 0]","[(212.51119999999997, 0.009600000000000001, 0.0027333333333333333), (1185.5451333333333, 0.00013333333333333334, 0.0006666666666666666), (1149.2374, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4082.4888, 1859.9904, 999.9972666666666), (15994.454866666667, 1799.9998666666668, 1524.9993333333334), (33210.7626, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.003711111111111111), (4, 0.0, 7.222222222222222e-05), (7, 0.04608333333333333, 0.01652222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106288888888889), (16101, 51.900000000000006, 6.189927777777777), (32205, 58.15391666666667, 11.623477777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
