interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[16.008935219657484, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[452.02184410195173, 0, 0, 0, 0, 0]","[3576.9781558980485, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[645, 0, 0, 0, 0, 0]","[(261.44446666666676, 0.5536, 0.16226666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4033.555533333333, 1859.4464, 999.8377333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.003850000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.10615), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[34.30131546289402, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[677.4495834743124, 0, 0, 0, 0, 0]","[3351.5504165256875, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1382, 0, 0, 0, 0, 0]","[(494.92719999999997, 0.02406666666666666, 0.026733333333333338), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3800.0728, 1859.9759333333334, 999.9732666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.004511111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.105488888888889), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[47.48076445768181, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[398.9829821031236, 0, 0, 0, 0, 0]","[3630.0170178968765, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1913, 0, 0, 0, 0, 0]","[(326.71766666666673, 0.03986666666666667, 0.04646666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3968.282333333333, 1859.9601333333333, 999.9535333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.004683333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105316666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[29.386944651278235, 25.734386571216984, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[750.3836330135678, 2020.4598965494665, 0, 0, 0, 0]","[3278.6163669864322, 6081.540103450534, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1184, 2085, 0, 0, 0, 0]","[(7.426333333333333, 0.023666666666666673, 0.023399999999999997), (58.020866666666684, 0.0092, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4287.573666666666, 1859.9763333333333, 999.9766), (17121.979133333334, 1799.9908, 1524.9991333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 2.2222222222222223e-05), (4, 0.0, 0.0028444444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109977777777777), (16101, 51.900000000000006, 6.187155555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[39.488706875155124, 25.734386571216984, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[684.6119011701244, 2056.157870132745, 0, 0, 0, 0]","[3344.3880988298756, 6045.842129867255, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1591, 2085, 0, 0, 0, 0]","[(53.34546666666667, 0.03133333333333334, 0.026533333333333332), (72.701, 0.009066666666666667, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.654533333333, 1859.9686666666666, 999.9734666666667), (17107.299, 1799.9909333333333, 1524.9991333333332), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0011277777777777777), (4, 0.0, 0.0028666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108872222222221), (16101, 51.900000000000006, 6.187133333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[39.76172747580045, 40.928165884966674, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[829.7209523716448, 2165.2712294363528, 0, 0, 0, 0]","[3199.2790476283553, 5936.728770563647, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1602, 3316, 0, 0, 0, 0]","[(48.01526666666667, 0.008533333333333334, 0.003933333333333333), (118.1388, 0.013399999999999999, 0.0013333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4246.984733333334, 1859.9914666666666, 999.9960666666667), (17061.8612, 1799.9866, 1524.9986666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0011166666666666666), (6, 0.0, 0.0043), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108883333333333), (16099, 51.900000000000006, 6.1857), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[41.7969719533383, 38.75586274993829, 12.289739929240891, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1032.6074909846454, 844.2204475370198, 1980.5304480756645, 0, 0, 0]","[2996.3925090153543, 7257.77955246298, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1684, 3140, 1980, 0, 0, 0]","[(74.579, 0.008666666666666666, 0.008600000000000002), (159.38266666666667, 0.013333333333333332, 0.0008666666666666667), (258.64820000000003, 0.019533333333333333, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4220.421, 1859.9913333333334, 999.9914), (17020.61733333333, 1799.9866666666667, 1524.9991333333332), (34101.3518, 1882.6804666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.003088888888888889), (6, 1.666666666666667e-05, 0.0037611111111111113), (3, 0.05115, 0.03694444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10691111111111), (16099, 51.89998333333334, 6.186238888888888), (32209, 58.14885, 11.603055555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[43.01315462894018, 24.512466057763515, 35.46024455341071, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[773.9749538404253, 1597.1338451158256, 3669.841294327338, 0, 0, 0]","[3255.0250461595747, 6504.866154884175, 12441.158705672662, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 1986, 5713, 0, 0, 0]","[(101.27359999999999, 0.003333333333333333, 0.0074666666666666675), (32.156, 0.0046, 0.0), (412.308, 0.0005333333333333334, 0.0015999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4193.7264, 1859.9966666666667, 999.9925333333333), (17147.844, 1799.9954, 1525.0), (33947.692, 1882.6994666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001261111111111111), (2, 0.0, 0.0010333333333333334), (8, 0.06125, 0.025494444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108738888888888), (16103, 51.900000000000006, 6.1889666666666665), (32204, 58.13875, 11.614505555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[43.75775626706378, 37.768452234016294, 35.46024455341071, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[541.3552859267407, 2081.4699265076133, 0, 0, 0, 0]","[3487.6447140732594, 6020.530073492387, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1763, 3060, 5713, 0, 0, 0]","[(124.08066666666667, 0.0071333333333333335, 0.006666666666666666), (44.04, 0.0044666666666666665, 0.001), (364.85959999999994, 0.0016666666666666668, 0.0064666666666666674), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4170.919333333333, 1859.9928666666667, 999.9933333333333), (17135.96, 1799.9955333333332, 1524.999), (33995.1404, 1882.6983333333333, 1333.7435333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0022055555555555552), (5, 0.04601666666666666, 0.017266666666666666), (8, 0.0008666666666666667, 0.01616111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107794444444444), (16100, 51.85398333333334, 6.1727333333333325), (32204, 58.199133333333336, 11.623838888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[32.315711094564406, 58.46704517403111, 9.94972379119856, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[1065.9661725156373, 3405.2239893728133, 833.3054562028785, 0, 0, 0]","[2963.0338274843625, 4696.776010627187, 15277.69454379712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1302, 4737, 1603, 0, 0, 0]","[(93.67260000000002, 0.0063999999999999994, 0.0002666666666666667), (1381.3236000000002, 0.0010666666666666667, 0.0026), (1140.8506, 0.0005333333333333334, 0.001066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4201.3274, 1859.9936, 999.9997333333333), (15798.6764, 1799.9989333333333, 1524.9974), (33219.1494, 1882.6994666666667, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001488888888888889), (10, 0.0, 0.0008777777777777779), (3, 0.0032, 0.001277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10851111111111), (16095, 51.900000000000006, 6.189122222222221), (32209, 58.1968, 11.63872222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
