interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[39.91064780342517, 41.66872377190817, 45.441003041400286, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[697.1683454979172, 599.9449131617434, 1250.0262377682147, 0, 0, 0]","[3331.8316545020825, 7502.055086838256, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1608, 3376, 7321, 0, 0, 0]","[(85.28313333333332, 0.0058000000000000005, 6.666666666666668e-05), (1083.5272666666665, 0.0046, 0.003), (1737.8392, 0.005066666666666666, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4209.716866666667, 1859.9942, 999.9999333333334), (16096.472733333334, 1799.9954, 1524.997), (32622.1608, 1882.6949333333334, 1333.7484666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017833333333333332), (4, 0.00875, 0.003761111111111111), (7, 0.06125, 0.02656111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108216666666666), (16101, 51.89125000000001, 6.186238888888888), (32205, 58.13875, 11.613438888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[33.13477289650037, 26.363860775117253, 33.9271305319347, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[773.0318682790364, 954.6312914962789, 126.12688022292923, 0, 0, 0]","[3255.9681317209634, 7147.368708503721, 15984.87311977707, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1335, 2136, 5466, 0, 0, 0]","[(77.59346666666667, 0.015600000000000003, 0.011666666666666664), (76.89526666666667, 0.0, 0.002), (457.8772666666666, 0.005266666666666667, 0.01), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4217.406533333334, 1859.9844, 999.9883333333333), (17103.104733333334, 1800.0, 1524.998), (33902.12273333333, 1882.6947333333335, 1333.74), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017833333333333334), (4, 0.04601666666666666, 0.01628888888888889), (7, 0.0008666666666666667, 0.018005555555555552), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108216666666666), (16101, 51.85398333333334, 6.1737111111111105), (32205, 58.199133333333336, 11.621994444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[33.45743360635393, 27.0303628733646, 24.641549252063808, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[714.1071370686462, 2183.1257514738363, 1264.8212801613754, 0, 0, 0]","[3314.8928629313536, 5918.874248526164, 14846.178719838625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1348, 2190, 3970, 0, 0, 0]","[(83.7534, 0.010333333333333333, 0.010199999999999999), (72.7012, 0.0, 0.002), (131.4212, 0.006066666666666667, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.2466, 1859.9896666666666, 999.9898), (17107.2988, 1800.0, 1524.998), (34228.5788, 1882.6939333333335, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0008055555555555556), (6, 0.0, 2.2222222222222223e-05), (4, 0.0, 0.001672222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109194444444444), (16099, 51.900000000000006, 6.189977777777777), (32208, 58.2, 11.638327777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[36.88260114172251, 39.36065169094051, 13.822853950716901, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[777.9066390700343, 985.890464655895, 0, 0, 0, 0]","[3251.0933609299655, 7116.109535344105, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1486, 3189, 2227, 0, 0, 0]","[(65.4906, 0.010333333333333333, 0.010666666666666666), (16.777066666666666, 0.00046666666666666666, 0.002333333333333333), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.5094, 1859.9896666666666, 999.9893333333333), (17163.222933333334, 1799.9995333333334, 1524.9976666666666), (34326.4456, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.0008944444444444445), (9, 0.0, 0.00015555555555555556), (2, 0.0, 0.0010277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109105555555555), (16096, 51.900000000000006, 6.189844444444444), (32210, 58.2, 11.638972222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[43.509555721022586, 22.98197975808442, 31.909875240518897, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[418.3992387782208, 1836.3226699614909, 2776.2912823880583, 0, 0, 0]","[3610.600761221779, 6265.677330038509, 13334.708717611942, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1753, 1862, 5141, 0, 0, 0]","[(27.741866666666667, 0.004200000000000001, 0.004266666666666667), (29.00973333333333, 0.0011333333333333334, 0.0007333333333333333), (62.039999999999985, 0.00013333333333333337, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.258133333334, 1859.9958, 999.9957333333333), (17150.990266666668, 1799.9988666666666, 1524.9992666666667), (34297.96, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00011111111111111112), (4, 0.0, 0.00039444444444444444), (4, 0.00065, 0.0009), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109888888888888), (16101, 51.900000000000006, 6.189605555555555), (32208, 58.19935, 11.6391), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[22.065028543062795, 50.1481115773883, 31.909875240518897, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[458.24219408979775, 2463.340586594029, 0, 0, 0, 0]","[3570.7578059102025, 5638.659413405971, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[889, 4063, 5141, 0, 0, 0]","[(23.155, 0.0, 0.0), (134.91506666666666, 0.004333333333333333, 0.026666666666666665), (74.27266666666667, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.845, 1860.0, 1000.0), (17045.08493333333, 1799.9956666666667, 1524.9733333333334), (34285.727333333336, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0010055555555555555), (7, 0.0015166666666666666, 0.0012111111111111112), (4, 0.0, 0.0009), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108994444444443), (16098, 51.89848333333334, 6.1887888888888885), (32208, 58.2, 11.6391), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[22.710349962769918, 48.49419896321896, 10.421451182421947, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[443.6949634928696, 1898.9231426894873, 1470.918755855893, 0, 0, 0]","[3585.3050365071304, 6203.076857310512, 14640.081244144107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[915, 3929, 1679, 0, 0, 0]","[(61.166399999999996, 0.004733333333333333, 0.0002), (1773.8392666666668, 0.7878666666666667, 0.02466666666666667), (41.943, 0.004666666666666667, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4233.8336, 1859.9952666666666, 999.9998), (15406.160733333334, 1799.2121333333334, 1524.9753333333333), (34318.057, 1882.6953333333333, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017611111111111109), (7, 0.00013333333333333334, 0.00115), (1, 0.0, 0.0015166666666666672), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108238888888888), (16098, 51.899866666666675, 6.1888499999999995), (32211, 58.2, 11.638483333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[41.17647058823529, 52.55492470994816, 48.761715598038606, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[452.02184410195173, 1048.3289109324314, 3477.3642084379235, 0, 0, 0]","[3576.9781558980485, 7053.671089067569, 12633.635791562076, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1659, 4258, 7856, 0, 0, 0]","[(269.83306666666675, 0.5582, 0.16226666666666667), (1605.3686666666667, 0.09493333333333331, 0.008466666666666667), (1240.1154, 0.004666666666666666, 0.0016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025.1669333333334, 1859.4418, 999.8377333333333), (15574.631333333333, 1799.9050666666667, 1524.9915333333333), (33119.8846, 1882.6953333333333, 1333.7483333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.004883333333333334), (7, 0.06351666666666665, 0.017316666666666668), (5, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105116666666666), (16098, 51.83648333333334, 6.172683333333333), (32207, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
19,"[48.796227351700175, 49.160701061466305, 59.21420147725157, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[904.4130067683343, 1546.0720125220805, 3716.7560764404843, 0, 0, 0]","[3124.5869932316655, 6555.9279874779195, 12394.243923559516, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1966, 3983, 9540, 0, 0, 0]","[(455.7804, 0.02406666666666666, 0.026733333333333338), (1528.1236000000004, 0.007466666666666667, 0.0054666666666666665), (1184.8903333333333, 0.0092, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3839.2196, 1859.9759333333334, 999.9732666666666), (15651.8764, 1799.9925333333333, 1524.9945333333333), (33175.10966666666, 1882.6908, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.004544444444444445), (8, 0.0, 0.004844444444444445), (7, 0.0, 0.00245), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.105455555555555), (16097, 51.900000000000006, 6.185155555555555), (32205, 58.2, 11.63755), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
20,"[73.9885827748821, 54.1100962725253, 73.6018869095649, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[769.7097900243609, 1064.628201689945, 3394.2178279918626, 0, 0, 0]","[3259.2902099756393, 7037.371798310055, 12716.782172008137, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2981, 4384, 11858, 0, 0, 0]","[(363.50566666666674, 0.015533333333333333, 0.0176), (85.2836, 0.007600000000000001, 0.0044666666666666665), (2218.7857333333336, 0.006533333333333333, 0.010733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3931.494333333333, 1859.9844666666668, 999.9824), (17094.7164, 1799.9924, 1524.9955333333332), (32141.214266666666, 1882.6934666666666, 1333.7392666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.006233333333333334), (5, 0.0, 0.004838888888888888), (8, 1.666666666666667e-05, 0.001011111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.103766666666665), (16100, 51.900000000000006, 6.18516111111111), (32204, 58.199983333333336, 11.638988888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
21,"[73.8644825018615, 57.331523080720814, 62.13766991496493, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[825.3101857394308, 1567.354804233211, 2895.122882248287, 0, 0, 0]","[3203.689814260569, 6534.645195766789, 13215.877117751712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2976, 4645, 10011, 0, 0, 0]","[(78.2936, 0.013933333333333332, 0.00020000000000000004), (111.1486, 0.009000000000000001, 0.0014), (1398.101, 0.0044, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4216.7064, 1859.9860666666666, 999.9998), (17068.8514, 1799.991, 1524.9986), (32961.899, 1882.6956, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0032277777777777773), (6, 0.0, 0.003), (6, 0.0, 0.0009), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106772222222222), (16099, 51.900000000000006, 6.186999999999999), (32206, 58.2, 11.6391), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
22,"[83.469843633656, 84.69513700320908, 62.68388057848675, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[267.1482963937084, 1193.8774572874102, 1700.3789519328436, 0, 0, 0]","[3761.8517036062917, 6908.12254271259, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3363, 6862, 10099, 0, 0, 0]","[(96.0754, 0.011533333333333333, 0.0022), (111.49746666666667, 0.009000000000000001, 0.0008666666666666667), (1377.1293999999998, 0.0002, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4198.9246, 1859.9884666666667, 999.9978), (17068.502533333332, 1799.991, 1524.9991333333332), (32982.8706, 1882.6998, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0020611111111111117), (8, 1.666666666666667e-05, 0.008572222222222222), (4, 0.0, 0.0001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107938888888889), (16097, 51.89998333333334, 6.1814277777777775), (32208, 58.2, 11.639888888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
