interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[17.051377513030527, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[604.1926300925959, 0, 0, 0, 0, 0]","[3424.807369907404, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[687, 0, 0, 0, 0, 0]","[(6.159933333333332, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4288.840066666667, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 5.555555555555557e-06), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109994444444444), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[27.10349962769918, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[1089.025607562203, 0, 0, 0, 0, 0]","[2939.974392437797, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1092, 0, 0, 0, 0, 0]","[(1301.6752666666666, 0.09186666666666667, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2993.3247333333334, 1859.9081333333334, 999.9981333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 7.777777777777778e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109922222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[43.88185654008439, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[1042.654787776132, 0, 0, 0, 0, 0]","[2986.3452122238677, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1768, 0, 0, 0, 0, 0]","[(1293.3299333333332, 0.0002666666666666667, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3001.6700666666666, 1859.9997333333333, 999.999), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109266666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[40.28294862248697, 15.41594667983214, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[1211.6384597981187, 762.5521196399111, 0, 0, 0, 0]","[2817.3615402018813, 7339.447880360089, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1623, 1249, 0, 0, 0, 0]","[(1248.7654000000002, 0.004066666666666666, 0.004666666666666666), (121.63446666666664, 0.017466666666666665, 0.003533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3046.2346, 1859.9959333333334, 999.9953333333333), (17058.365533333334, 1799.9825333333333, 1524.9964666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0007277777777777779), (1, 0.0032333333333333337, 0.00037777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109272222222222), (16104, 51.89676666666667, 6.189622222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[40.20848845867461, 30.844235991113305, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[694.6278404996121, 1597.0701543457453, 0, 0, 0, 0]","[3334.372159500388, 6504.929845654255, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1620, 2499, 0, 0, 0, 0]","[(333.22733333333326, 0.5283333333333334, 0.15893333333333334), (1445.6358666666667, 0.0006666666666666666, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3961.7726666666667, 1859.4716666666666, 999.8410666666666), (15734.364133333333, 1799.9993333333334, 1524.9989333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.004683333333333333), (2, 1.666666666666667e-05, 0.0004611111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105316666666667), (16103, 51.89998333333334, 6.1895388888888885), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[42.938694465127824, 43.44606270056776, 0.0, 0.0, 0.0, 0.0]","[3, 3, 0, 0, 0, 0]","[973.0892795284428, 997.2231192291202, 0, 0, 0, 0]","[3055.9107204715574, 7104.77688077088, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1730, 3520, 0, 0, 0, 0]","[(488.8972666666666, 0.009266666666666666, 0.030466666666666663), (1310.0202, 0.022000000000000002, 0.003999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3806.102733333333, 1859.9907333333333, 999.9695333333333), (15869.979800000001, 1799.978, 1524.996), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0705, 0.029538888888888885), (3, 0.0014333333333333331, 0.0015555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.0295, 10.080461111111111), (16102, 51.898566666666675, 6.1884444444444435), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[45.07321916108216, 23.068378178227597, 26.218111849047236, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1571.7787307826948, 1827.5809444422464, 3774.816307302774, 0, 0, 0]","[2457.2212692173052, 6274.419055557753, 12336.183692697226, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1816, 1869, 4224, 0, 0, 0]","[(622.1537999999999, 0.022933333333333333, 0.03913333333333333), (89.47806666666668, 0.010199999999999999, 0.004133333333333333), (209.71473333333336, 0.016, 0.02213333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3672.8462, 1859.9770666666666, 999.9608666666667), (17090.521933333333, 1799.9898, 1524.9958666666666), (34150.285266666666, 1882.684, 1333.7278666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666668, 0.01716111111111111), (4, 0.0, 0.0025722222222222227), (3, 0.0, 0.0017166666666666663), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.092838888888888), (16101, 51.900000000000006, 6.187427777777777), (32209, 58.2, 11.638283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[56.41598411516505, 23.068378178227597, 26.218111849047236, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[893.9730624523952, 0, 3657.5541920033033, 0, 0, 0]","[3135.0269375476046, 8102, 12453.445807996697, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2273, 1869, 4224, 0, 0, 0]","[(514.8924666666667, 0.029066666666666668, 0.04453333333333334), (113.2456666666667, 0.009933333333333332, 0.0041333333333333335), (184.54873333333333, 0.012799999999999997, 0.0176), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3780.1075333333333, 1859.9709333333333, 999.9554666666667), (17066.754333333334, 1799.9900666666667, 1524.9958666666666), (34175.45126666666, 1882.6872, 1333.7324), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 0.0, 0.01177222222222222), (4, 0.0, 0.0023388888888888886), (3, 0.0, 0.0011944444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.098227777777778), (16101, 51.900000000000006, 6.187661111111111), (32209, 58.2, 11.638805555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[39.93546785802929, 24.117501851394717, 56.706597976537765, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[501.5636322632847, 1834.517945764033, 4346.754161771876, 0, 0, 0]","[3527.4363677367155, 6267.482054235967, 11764.245838228124, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1609, 1954, 9136, 0, 0, 0]","[(180.61573333333328, 0.016, 0.008733333333333333), (53.65166666666667, 0.0158, 0.016933333333333335), (592.6188, 0.03013333333333333, 0.0286), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4114.384266666667, 1859.984, 999.9912666666667), (17126.34833333333, 1799.9842, 1524.9830666666667), (33767.3812, 1882.6698666666666, 1333.7214), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.00011666666666666667, 0.00643888888888889), (6, 0.04601666666666666, 0.025211111111111115), (7, 0.0021000000000000003, 0.01806111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09988333333332, 10.10356111111111), (16099, 51.85398333333334, 6.164788888888888), (32205, 58.197900000000004, 11.621938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[27.55026061057334, 47.03776845223402, 43.18788405437279, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[720.9691880222035, 2913.188418577063, 1771.6346260561663, 0, 0, 0]","[3308.0308119777965, 5188.811581422937, 14339.365373943834, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1110, 3811, 6958, 0, 0, 0]","[(44.7388, 0.004666666666666667, 0.00013333333333333334), (136.83786666666668, 0.004866666666666667, 0.0017333333333333333), (514.6746666666667, 0.011666666666666667, 0.0062), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.2612, 1859.9953333333333, 999.9998666666667), (17043.162133333335, 1799.9951333333333, 1524.9982666666667), (33845.325333333334, 1882.6883333333333, 1333.7438), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011222222222222222), (9, 0.0, 0.0077777777777777776), (5, 1.666666666666667e-05, 0.019938888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108877777777778), (16096, 51.900000000000006, 6.182222222222221), (32207, 58.199983333333336, 11.62006111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
