interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[13.229089103996028, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[292.65991900139494, 0, 0, 0, 0, 0]","[3736.340080998605, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[533, 0, 0, 0, 0, 0]","[(79.69139999999999, 0.08446666666666666, 0.004733333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4215.3086, 1859.9155333333333, 999.9952666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.08105555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.028944444444443), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[23.3060312732688, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[150.5129573764532, 0, 0, 0, 0, 0]","[3878.4870426235466, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[939, 0, 0, 0, 0, 0]","[(67.1082, 0.08453333333333334, 0.004200000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.8918, 1859.9154666666666, 999.9958), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.07538333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.034616666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[25.788036733680812, 16.11947667242656, 0.0, 0.0, 0.0, 0.0]","[2, 1, 0, 0, 0, 0]","[609.9134904702653, 1201.4860773609792, 0, 0, 0, 0]","[3419.086509529735, 6900.513922639021, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1039, 1306, 0, 0, 0, 0]","[(911.5613333333334, 0.0005333333333333334, 0.0009333333333333332), (83.88560000000001, 0.0044666666666666665, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3383.4386666666664, 1859.9994666666666, 999.9990666666666), (17096.1144, 1799.9955333333332, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 6.666666666666667e-05), (2, 0.0, 0.0008722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109933333333332), (16103, 51.900000000000006, 6.189127777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[29.684785306527672, 29.44951863737349, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[166.15920635027632, 2161.9629573251386, 0, 0, 0, 0]","[3862.8407936497238, 5940.037042674861, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1196, 2386, 0, 0, 0, 0]","[(998.6801333333333, 6.666666666666668e-05, 0.0008), (107.65293333333334, 0.0836, 0.06766666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3296.3198666666667, 1859.9999333333333, 999.9992), (17072.347066666665, 1799.9164, 1524.9323333333334), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 6.666666666666667e-05), (5, 0.0018666666666666669, 0.0017333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109933333333332), (16100, 51.89813333333334, 6.188266666666666), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[32.216430876147925, 42.0266600839299, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[735.310726432239, 2086.943312727117, 0, 0, 0, 0]","[3293.689273567761, 6015.056687272883, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1298, 3405, 0, 0, 0, 0]","[(67.98193333333333, 0.0030666666666666668, 0.0074666666666666675), (156.58593333333332, 0.0894, 0.07673333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.0180666666665, 1859.9969333333333, 999.9925333333333), (17023.414066666668, 1799.9106, 1524.9232666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001983333333333333), (8, 0.0, 0.0011166666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108016666666666), (16097, 51.900000000000006, 6.188883333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[30.106726234797716, 38.49666748950876, 15.697349636894048, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[788.0586529432437, 1779.8922108686681, 2529.022779409242, 0, 0, 0]","[3240.941347056756, 6322.107789131332, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1213, 3119, 2529, 0, 0, 0]","[(98.21566666666666, 0.0027333333333333333, 0.006933333333333334), (75.32153333333332, 0.09100000000000003, 0.07433333333333333), (58.7202, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.784333333333, 1859.9972666666667, 999.9930666666667), (17104.678466666668, 1799.909, 1524.9256666666668), (34301.2798, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011277777777777777), (7, 0.0, 0.0012222222222222224), (2, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108872222222221), (16098, 51.900000000000006, 6.188777777777777), (32210, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[44.20451724993795, 25.166625524561837, 29.21606355905903, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[423.04803616590937, 991.5296684427998, 3856.8794404281443, 0, 0, 0]","[3605.9519638340907, 7110.470331557201, 12254.120559571857, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1781, 2039, 4707, 0, 0, 0]","[(95.41953333333333, 0.0072, 0.006666666666666666), (26.912866666666666, 0.004666666666666667, 6.666666666666668e-05), (191.5396, 0.0206, 0.022066666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4199.580466666666, 1859.9928, 999.9933333333333), (17153.087133333334, 1799.9953333333333, 1524.9999333333333), (34168.4604, 1882.6794, 1333.7279333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.002222222222222222), (4, 0.0, 0.00105), (4, 0.0, 0.001077777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107777777777777), (16101, 51.900000000000006, 6.188949999999999), (32208, 58.2, 11.63892222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[28.319682303301068, 42.1254011355221, 47.56998324126373, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[541.3552859267407, 2256.6409321891488, 2856.5088836316536, 0, 0, 0]","[3487.6447140732594, 5845.359067810851, 13254.491116368346, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1141, 3413, 7664, 0, 0, 0]","[(142.6062, 0.0092, 6.666666666666668e-05), (1264.5383333333334, 0.0054, 0.001066666666666667), (371.5446, 0.01733333333333333, 0.017666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4152.3938, 1859.9908, 999.9999333333334), (15915.461666666666, 1799.9946, 1524.9989333333333), (33988.4554, 1882.6826666666668, 1333.7323333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00215), (4, 0.0, 0.00165), (7, 0.05556666666666666, 0.02774444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10785), (16101, 51.900000000000006, 6.18835), (32205, 58.14443333333334, 11.612255555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[30.081906180193595, 41.84152061219452, 48.4948172056359, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1016.4326408311731, 2261.4782377591155, 4115.001103674065, 0, 0, 0]","[3012.567359168827, 5840.5217622408845, 11995.998896325935, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1212, 3390, 7813, 0, 0, 0]","[(64.3126, 0.009133333333333334, 0.00020000000000000004), (1423.7900666666667, 0.9978, 0.008), (394.26373333333333, 0.018266666666666664, 0.0188), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4230.6874, 1859.9908666666668, 999.9998), (15756.209933333334, 1799.0022, 1524.992), (33965.73626666667, 1882.6817333333333, 1333.7312), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.002138888888888889), (6, 1.666666666666667e-05, 0.0006777777777777778), (6, 0.015050000000000001, 0.009022222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107861111111111), (16099, 51.89998333333334, 6.189322222222222), (32206, 58.18495, 11.630977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[46.31422189128816, 28.54850654159467, 47.46446527217429, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1036.6340370499638, 0, 3926.9436645317305, 0, 0, 0]","[2992.365962950036, 8102, 12184.056335468269, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1866, 2313, 7647, 0, 0, 0]","[(93.67259999999999, 0.008933333333333333, 0.00013333333333333337), (264.8522, 0.7731333333333333, 0.0056), (3723.1426, 0.6361333333333334, 0.06373333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4201.3274, 1859.9910666666667, 999.9998666666667), (16915.1478, 1799.2268666666666, 1524.9944), (30636.8574, 1882.0638666666666, 1333.6862666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.042083333333333334, 0.016966666666666668), (5, 0.0, 0.0006277777777777777), (6, 3.203133333333333, 0.7015111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.05791666666666, 10.093033333333333), (16100, 51.900000000000006, 6.189372222222222), (32206, 54.99686666666667, 10.938488888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
