interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.643832216430877, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[526.216990066169, 0, 0, 0, 0, 0]","[3502.7830099338307, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[590, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4295.0, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 1.6666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109983333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[32.36535120377265, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[761.2471450279684, 0, 0, 0, 0, 0]","[3267.752854972032, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1304, 0, 0, 0, 0, 0]","[(15.494357142857144, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4279.505642857142, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 1.1904761904761903e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109988095238094), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[43.75775626706378, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[730.8230496907595, 0, 0, 0, 0, 0]","[3298.1769503092405, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1763, 0, 0, 0, 0, 0]","[(23.5669, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.4331, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010126984126984128), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108987301587302), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[42.88905435591958, 9.923475685016045, 0.0, 0.0, 0.0, 0.0]","[3, 1, 0, 0, 0, 0]","[753.2307823008514, 766.2627758313829, 0, 0, 0, 0]","[3275.7692176991486, 7335.737224168617, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1728, 804, 0, 0, 0, 0]","[(29.053, 6.666666666666668e-05, 6.666666666666668e-05), (53.1278, 0.004666666666666667, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4265.947, 1859.9999333333333, 999.9999333333334), (17126.8722, 1799.9953333333333, 1524.9998666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007166666666666666), (3, 0.0, 0.00115), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109283333333332), (16102, 51.900000000000006, 6.1888499999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[37.90022338049144, 20.291286102196988, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[349.21228526260575, 1589.420119131708, 0, 0, 0, 0]","[3679.7877147373943, 6512.579880868292, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1527, 1644, 0, 0, 0, 0]","[(18.3488, 0.0, 0.0), (100.66273333333332, 0.0092, 0.0013333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.6512, 1860.0, 1000.0), (17079.337266666666, 1799.9908, 1524.9986666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0008500000000000001), (5, 0.0, 0.003044444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10915), (16100, 51.900000000000006, 6.186955555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[23.08265078183172, 45.96395951616884, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[830.2962444957824, 1121.8522069485791, 0, 0, 0, 0]","[3198.7037555042175, 6980.147793051421, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[930, 3724, 0, 0, 0, 0]","[(37.0494, 0.004666666666666667, 6.666666666666668e-05), (177.55813333333333, 0.009000000000000001, 0.002133333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.9506, 1859.9953333333333, 999.9999333333334), (17002.441866666668, 1799.991, 1524.9978666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011055555555555554), (10, 0.0, 0.0031055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108894444444443), (16095, 51.900000000000006, 6.186894444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[41.22611069744354, 25.672673413971857, 24.529824343616163, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[525.6255154261138, 804.078297530017, 3373.223925084842, 0, 0, 0]","[3503.374484573886, 7297.921702469983, 12737.776074915158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1661, 2080, 3952, 0, 0, 0]","[(71.303, 0.006533333333333334, 0.0002666666666666667), (71.30293333333334, 0.0, 0.001), (185.9472, 0.020533333333333334, 0.02213333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4223.697, 1859.9934666666666, 999.9997333333333), (17108.697066666668, 1800.0, 1524.999), (34174.0528, 1882.6794666666667, 1333.7278666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0015277777777777776), (5, 0.04748333333333333, 0.016811111111111113), (3, 0.0, 0.0011222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108472222222222), (16100, 51.85251666666667, 6.173188888888888), (32209, 58.2, 11.638877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[30.92578803673368, 37.04023697852382, 44.131338836819566, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[234.3502013544148, 1293.6730001217704, 4920.180418214272, 0, 0, 0]","[3794.649798645585, 6808.32699987823, 11190.819581785727, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1246, 3001, 7110, 0, 0, 0]","[(67.7196, 0.0018, 0.0002), (133.47386666666665, 0.017466666666666665, 0.003533333333333333), (173.36419999999998, 0.0218, 0.0176), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.2804, 1859.9982, 999.9998), (17046.526133333333, 1799.9825333333333, 1524.9964666666667), (34186.635800000004, 1882.6782, 1333.7324), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0002611111111111111), (6, 0.0032333333333333337, 0.0005722222222222222), (5, 0.0, 0.00215), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109738888888888), (16099, 51.89676666666667, 6.1894277777777775), (32207, 58.2, 11.637849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[25.515016133035495, 38.484324858059736, 48.724473961889395, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[588.6390010106047, 2384.5623247567974, 3504.7726849824135, 0, 0, 0]","[3440.3609989893953, 5717.437675243203, 12606.227315017586, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1028, 3118, 7850, 0, 0, 0]","[(23.50473333333333, 0.0, 0.0), (365.1654, 0.052533333333333335, 0.026333333333333334), (232.08426666666662, 0.022933333333333333, 0.018733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.495266666667, 1860.0, 1000.0), (16814.8346, 1799.9474666666667, 1524.9736666666668), (34127.915733333335, 1882.6770666666666, 1333.7312666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 3.8888888888888884e-05), (6, 1.666666666666667e-05, 0.004827777777777778), (6, 0.0021000000000000003, 0.0024444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10996111111111), (16099, 51.89998333333334, 6.185172222222222), (32206, 58.197900000000004, 11.637555555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[41.25093075204765, 38.484324858059736, 29.122959468685988, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[933.8465892815716, 854.9798584322713, 1451.4337628278006, 0, 0, 0]","[3095.1534107184284, 7247.020141567728, 14659.5662371722, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1662, 3118, 4692, 0, 0, 0]","[(30.145599999999998, 0.0, 0.0), (258.7346, 0.0688, 0.028800000000000003), (269.83279999999996, 0.019733333333333332, 0.021), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4264.8544, 1860.0, 1000.0), (16921.2654, 1799.9312, 1524.9712), (34090.1672, 1882.6802666666667, 1333.729), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 9.444444444444444e-05), (6, 0.0014333333333333331, 0.0011456349206349207), (4, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109905555555555), (16099, 51.898566666666675, 6.188854365079364), (32208, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
