interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[28.071481757259864, 53.11034312515428, 29.21606355905903, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[611.3363067526898, 2366.5749761290235, 1492.620801770176, 0, 0, 0]","[3417.66369324731, 5735.4250238709765, 14618.379198229824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1131, 4303, 4707, 0, 0, 0]","[(4.2812, 0.0009333333333333332, 0.001), (109.31313333333333, 0.004666666666666667, 0.0011333333333333334), (49.71946666666666, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4290.7188, 1859.9990666666667, 999.999), (17070.686866666667, 1799.9953333333333, 1524.9988666666666), (34310.28053333333, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 8.333333333333333e-05), (10, 0.04748333333333333, 0.018244444444444445), (4, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109916666666667), (16095, 51.85251666666667, 6.171755555555555), (32208, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[25.589476296847852, 49.46926684769193, 27.428465023896713, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[697.4063546811612, 1919.1965828853226, 1594.192548763792, 0, 0, 0]","[3331.5936453188388, 6182.803417114677, 14516.807451236207, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1031, 4008, 4419, 0, 0, 0]","[(40.50020000000001, 0.0009333333333333332, 0.001), (81.5262, 0.0046, 0.0021333333333333334), (1194.2398666666668, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4254.4998, 1859.9990666666667, 999.999), (17098.4738, 1799.9954, 1524.9978666666666), (33165.76013333333, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 5e-05, 0.0001833333333333333), (10, 0.0, 0.0014666666666666665), (4, 0.04596666666666667, 0.01622222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09994999999999, 10.109816666666665), (16095, 51.900000000000006, 6.188533333333333), (32208, 58.15403333333334, 11.623777777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[37.130801687763714, 24.69760552949889, 40.79200546210664, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[827.0140774774372, 619.0897314485429, 6289.834057484459, 0, 0, 0]","[3201.9859225225628, 7482.910268551457, 9821.165942515541, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1496, 2001, 6572, 0, 0, 0]","[(20.48933333333333, 0.0011333333333333334, 0.0011333333333333334), (14.242666666666665, 0.0, 0.0010666666666666667), (1076.5373333333332, 0.004999999999999999, 0.0013999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4274.510666666667, 1859.9988666666666, 999.9988666666667), (17165.757333333335, 1800.0, 1524.9989333333333), (33283.462666666666, 1882.695, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0002722222222222222), (4, 0.0, 0.0004277777777777778), (6, 0.0, 0.007405555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109727777777778), (16101, 51.900000000000006, 6.189572222222222), (32206, 58.2, 11.632594444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[32.36535120377265, 25.660330782522834, 52.088635094035126, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[408.1113784619685, 1010.2298734214519, 4045.5991328289388, 0, 0, 0]","[3620.8886215380317, 7091.770126578548, 12065.400867171062, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1304, 2079, 8392, 0, 0, 0]","[(16.4258, 0.020333333333333328, 0.020666666666666667), (58.7198, 0.0, 0.0014), (1171.6084, 0.004866666666666667, 0.0018000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.5742, 1859.9796666666666, 999.9793333333333), (17121.2802, 1800.0, 1524.9986), (33188.3916, 1882.6951333333334, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 9.444444444444444e-05), (5, 0.0, 0.000611111111111111), (7, 1.666666666666667e-05, 0.004333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109905555555555), (16100, 51.900000000000006, 6.189388888888889), (32205, 58.199983333333336, 11.635666666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[23.876892529163566, 38.70649222414219, 36.05611073179815, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[962.6704328927894, 2032.258652438754, 1290.4392936531015, 0, 0, 0]","[3066.3295671072106, 6069.741347561246, 14820.560706346898, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[962, 3136, 5809, 0, 0, 0]","[(78.59846666666667, 0.00046666666666666666, 0.0004), (96.11846666666668, 0.0, 0.0015333333333333334), (2541.7472, 0.3473333333333333, 0.014600000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4216.401533333334, 1859.9995333333334, 999.9996), (17083.881533333333, 1800.0, 1524.9984666666667), (31818.252800000002, 1882.3526666666667, 1333.7354), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0006666666666666666), (8, 0.0, 0.0011888888888888886), (4, 0.0007166666666666667, 0.0004111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109333333333332), (16097, 51.900000000000006, 6.188811111111111), (32208, 58.199283333333334, 11.639588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[35.39339786547531, 25.660330782522834, 23.468437713363542, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[730.7004821237672, 1676.1041229374382, 3032.9186647053066, 0, 0, 0]","[3298.299517876233, 6425.895877062561, 13078.081335294693, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1426, 2079, 3781, 0, 0, 0]","[(163.4454, 0.0004, 0.0027333333333333333), (54.17586666666667, 0.0, 0.0011333333333333334), (1328.8943333333334, 0.0, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4131.5546, 1859.9996, 999.9972666666666), (17125.82413333333, 1800.0, 1524.9988666666666), (33031.10566666667, 1882.7, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0004166666666666667, 0.0009388888888888888), (5, 0.0, 0.0005777777777777778), (2, 0.08385, 0.02693333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09958333333333, 10.10906111111111), (16100, 51.900000000000006, 6.1894222222222215), (32210, 58.116150000000005, 11.613066666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[39.76172747580045, 37.64502591952604, 23.468437713363542, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[935.6982327411677, 971.062093797411, 1404.7842659126688, 0, 0, 0]","[3093.301767258832, 7130.937906202589, 14706.215734087331, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1602, 3050, 3781, 0, 0, 0]","[(257.9486, 0.0046, 6.666666666666668e-05), (97.16686666666668, 6.666666666666668e-05, 0.0016666666666666666), (1343.5747333333334, 0.1932, 0.02146666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4037.0514, 1859.9954, 999.9999333333334), (17082.833133333334, 1799.9999333333333, 1524.9983333333332), (33016.425266666665, 1882.5068, 1333.7285333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0020499999999999997), (6, 0.0, 0.0014777777777777777), (2, 0.07118333333333333, 0.024383333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107949999999999), (16099, 51.900000000000006, 6.188522222222222), (32210, 58.12881666666667, 11.615616666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[54.15735914619012, 41.31078745988645, 46.607907640742354, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[976.5180620629908, 1120.352497775195, 1733.1862354417192, 0, 0, 0]","[3052.481937937009, 6981.647502224805, 14377.813764558281, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2182, 3347, 7509, 0, 0, 0]","[(172.6648, 0.0052, 0.0027333333333333333), (27.961733333333335, 0.0046, 0.00013333333333333334), (1914.698666666667, 1.583533333333333, 0.028333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4122.3351999999995, 1859.9948, 999.9972666666666), (17152.038266666666, 1799.9954, 1524.9998666666668), (32445.301333333333, 1881.1164666666666, 1333.7216666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0004166666666666667, 0.0018499999999999999), (2, 0.0, 0.0017722222222222223), (4, 0.0, 0.0027666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09958333333333, 10.10815), (16103, 51.900000000000006, 6.188227777777778), (32208, 58.2, 11.637233333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
19,"[53.41275750806652, 41.02690693655887, 46.607907640742354, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[874.381381252748, 1315.9746974800948, 3165.055796957444, 0, 0, 0]","[3154.618618747252, 6786.025302519905, 12945.944203042556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2152, 3324, 7509, 0, 0, 0]","[(11.795866666666667, 0.006266666666666667, 0.0016), (83.886, 0.009333333333333334, 0.00013333333333333337), (1477.7921333333334, 0.005866666666666667, 0.0028666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.204133333334, 1859.9937333333332, 999.9984), (17096.114, 1799.9906666666666, 1524.9998666666668), (32882.207866666664, 1882.6941333333334, 1333.7471333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0010722222222222222), (2, 0.0, 0.002127777777777778), (4, 0.0, 0.0014555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108927777777778), (16103, 51.900000000000006, 6.1878722222222216), (32208, 58.2, 11.638544444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
20,"[60.75949367088608, 76.09232288323871, 48.482403326919496, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[866.6725977832114, 2099.292757101394, 1313.5662230264002, 0, 0, 0]","[3162.327402216789, 6002.707242898607, 14797.4337769736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2448, 6165, 7811, 0, 0, 0]","[(19.135466666666666, 0.0019333333333333331, 0.0019333333333333331), (1076.5375333333334, 0.010866666666666667, 0.0006666666666666666), (1189.7838, 0.0044, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4275.864533333333, 1859.9980666666668, 999.9980666666667), (16103.462466666666, 1799.9891333333333, 1524.9993333333334), (33170.2162, 1882.6956, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010222222222222223), (4, 0.0, 0.0021333333333333334), (2, 0.04548333333333333, 0.016888888888888884), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108977777777778), (16101, 51.900000000000006, 6.187866666666666), (32210, 58.154516666666666, 11.62311111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
21,"[60.809133780094314, 75.52456183658356, 46.974117062876296, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1093.6835184672293, 2243.8050729423303, 1630.8020564194846, 0, 0, 0]","[2935.316481532771, 5858.19492705767, 14480.197943580515, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2450, 6119, 7568, 0, 0, 0]","[(24.159533333333336, 0.0019333333333333331, 0.0018666666666666666), (1179.9968666666666, 0.004533333333333333, 0.0018666666666666666), (2527.7667333333334, 0.00046666666666666666, 0.0018), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.8404666666665, 1859.9980666666668, 999.9981333333334), (16000.003133333334, 1799.9954666666667, 1524.9981333333333), (31832.233266666666, 1882.6995333333334, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0007388888888888888), (6, 0.04601666666666666, 0.01733888888888889), (3, 0.0, 0.00015555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10926111111111), (16099, 51.85398333333334, 6.17266111111111), (32209, 58.2, 11.639844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
