interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[16.406056093323404, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[383.59399772098897, 0, 0, 0, 0, 0]","[3645.406002279011, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[661, 0, 0, 0, 0, 0]","[(8.7374, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.2626, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.108799999999999), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[31.223628691983123, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[720.6044053320275, 0, 0, 0, 0, 0]","[3308.3955946679725, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1258, 0, 0, 0, 0, 0]","[(20.446333333333335, 0.0005333333333333334, 0.003933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4274.553666666667, 1859.9994666666666, 999.9960666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0013222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108677777777777), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[50.732191610821545, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[502.6176964802392, 0, 0, 0, 0, 0]","[3526.3823035197606, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2044, 0, 0, 0, 0, 0]","[(109.83666666666666, 0.006333333333333332, 0.004866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4185.163333333333, 1859.9936666666667, 999.9951333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0016166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108383333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[32.43981136758501, 28.10417180942977, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[1088.808633606166, 1384.7168476146098, 0, 0, 0, 0]","[2940.191366393834, 6717.28315238539, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1307, 2277, 0, 0, 0, 0]","[(122.33326666666667, 0.004666666666666667, 0.0002666666666666667), (2890.5735333333337, 0.7856666666666667, 0.010266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4172.6667333333335, 1859.9953333333333, 999.9997333333333), (14289.426466666666, 1799.2143333333333, 1524.9897333333333), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0012944444444444444), (5, 0.0, 0.00019444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108705555555556), (16100, 51.900000000000006, 6.189805555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[43.80739637627203, 28.10417180942977, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[279.90489652563247, 593.6732021674471, 0, 0, 0, 0]","[3749.0951034743675, 7508.326797832553, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1765, 2277, 0, 0, 0, 0]","[(166.37346666666667, 0.0094, 0.0002666666666666667), (2364.8871333333336, 0.09193333333333333, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4128.626533333333, 1859.9906, 999.9997333333333), (14815.112866666666, 1799.9080666666666, 1524.9974), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.05473333333333333, 0.021433333333333332), (5, 0.0, 0.00012222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.04526666666666, 10.088566666666667), (16100, 51.900000000000006, 6.189877777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[21.494167287168032, 34.867933843495436, 12.699397926882256, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[572.4658033844095, 1855.811727153403, 2046.8749041745743, 0, 0, 0]","[3456.5341966155906, 6246.188272846597, 14064.125095825426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[866, 2825, 2046, 0, 0, 0]","[(95.07079999999999, 0.009333333333333334, 0.00020000000000000004), (1658.1474000000003, 0.005533333333333334, 0.0146), (79.69153333333334, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4199.9292, 1859.9906666666666, 999.9998), (15521.8526, 1799.9944666666668, 1524.9854), (34280.30846666667, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00215), (6, 0.06103333333333333, 0.013788888888888889), (1, 0.0, 0.001694444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10785), (16099, 51.83896666666667, 6.176211111111111), (32211, 58.2, 11.638305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[37.50310250682551, 24.191557640088867, 23.648438954751413, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[739.6981399147346, 740.2994142318395, 3082.421548297066, 0, 0, 0]","[3289.3018600852656, 7361.700585768161, 13028.578451702935, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1511, 1960, 3810, 0, 0, 0]","[(342.5342666666668, 0.5628, 0.16240000000000002), (237.67673333333326, 0.006666666666666667, 0.005799999999999999), (1403.6931333333334, 0.00013333333333333334, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3952.4657333333334, 1859.4372, 999.8376), (16942.323266666666, 1799.9933333333333, 1524.9942), (32956.306866666666, 1882.6998666666668, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.006000000000000001), (3, 0.29986666666666667, 0.012744444444444444), (2, 0.0, 0.0012222222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.104), (16102, 51.60013333333334, 6.177255555555555), (32210, 58.2, 11.638777777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[39.612807148175726, 24.84571710688719, 40.46303767612191, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[969.5187066861621, 892.6565923133869, 5847.655146569094, 0, 0, 0]","[3059.481293313838, 7209.343407686613, 10263.344853430906, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1596, 2013, 6519, 0, 0, 0]","[(528.4812, 0.02433333333333333, 0.02713333333333334), (3.4945333333333335, 0.0046, 6.666666666666668e-05), (1312.8167999999998, 0.003333333333333333, 0.002266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3766.5188, 1859.9756666666667, 999.9728666666666), (17176.505466666666, 1799.9954, 1524.9999333333333), (33047.1832, 1882.6966666666667, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0051222222222222225), (4, 0.0, 0.00105), (5, 0.04548333333333333, 0.017888888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.104877777777777), (16101, 51.900000000000006, 6.188949999999999), (32207, 58.154516666666666, 11.62211111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[41.17647058823529, 26.511972352505552, 58.82316429768481, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[912.8848411214364, 1256.0025722833768, 990.9370936802097, 0, 0, 0]","[3116.1151588785638, 6845.997427716623, 15120.06290631979, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1659, 2148, 9477, 0, 0, 0]","[(369.88353333333345, 0.0061333333333333335, 0.017533333333333335), (307.8435333333333, 0.0, 0.0034), (1701.1385999999998, 0.004, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3925.1164666666664, 1859.9938666666667, 999.9824666666667), (16872.156466666667, 1800.0, 1524.9966), (32658.8614, 1882.6960000000001, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0037333333333333333), (5, 0.0, 0.0001277777777777778), (8, 0.05556666666666666, 0.028588888888888882), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106266666666667), (16100, 51.900000000000006, 6.189872222222221), (32204, 58.14443333333334, 11.61141111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[44.57681806899975, 30.95531967415453, 30.966420458072125, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[650.9798576177765, 633.892881971301, 1750.6742626488133, 0, 0, 0]","[3378.0201423822236, 7468.107118028699, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1796, 2508, 4989, 0, 0, 0]","[(3797.1545999999994, 0.0084, 0.02353333333333333), (489.335, 0.0022, 0.008466666666666666), (171.9658666666667, 0.00020000000000000004, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(497.8454000000006, 1859.9916, 999.9764666666666), (16690.665, 1799.9978, 1524.9915333333333), (34188.034133333334, 1882.6998, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0035444444444444447), (5, 0.0, 0.0011722222222222223), (4, 0.01295, 0.008038888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106455555555556), (16100, 51.900000000000006, 6.188827777777777), (32208, 58.187050000000006, 11.63196111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
