interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[27.674360883593945, 23.562083436188598, 34.26230525727764, 0.0, 0.0, 0.0]","[10, 10, 20, 0, 0, 0]","[821.4212103763275, 1060.1897853576668, 2648.0423250024264, 0, 0, 0]","[3207.5787896236725, 7041.810214642333, 13462.957674997573, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1115, 1909, 5520, 0, 0, 0]","[6.15728055878929, 8.076899495537445, 1.8078775708187815, 0.0, 0.0, 0.0]","[264.4552, 1387.611333333333, 621.1867333333333, 0, 0, 0]","[0.016933333333333335, 0.0015999999999999999, 1.1154666666666668, 0, 0, 0]","[0.017999999999999995, 0.009466666666666667, 0.31999999999999995, 0, 0, 0]","[4030.5448, 15792.388666666668, 33738.813266666664, 4295, 17180, 34360]","[371.9830666666667, 359.9984, 375.42453333333333, 372.0, 360.0, 376.54]","[199.982, 304.99053333333336, 266.43, 200.0, 305.0, 266.75]","[(24, 0.049533333333333325, 0.006311111111111111), (17, 0.00031666666666666665, 0.010005555555555556), (44, 0.026216666666666666, 0.3131888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.05046666666667, 10.103688888888888), (16088, 51.899683333333336, 6.179994444444444), (32168, 58.17378333333333, 11.32681111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[33.63117398858277, 22.636386077511723, 35.54714170442555, 0.0, 0.0, 0.0]","[12, 9, 21, 0, 0, 0]","[787.4323268344685, 1066.353183360926, 2800.439992455597, 0, 0, 0]","[3241.5676731655312, 7035.646816639074, 13310.560007544404, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1355, 1834, 5727, 0, 0, 0]","[9.44854792394257, 10.504556849049283, 9.000555878928985, 0.0, 0.0, 0.0]","[405.8151333333334, 1804.6828666666668, 3092.5909999999994, 0, 0, 0]","[0.025866666666666666, 0.005200000000000001, 2.083066666666666, 0, 0, 0]","[0.012133333333333335, 0.012799999999999999, 0.6454666666666666, 0, 0, 0]","[3889.1848666666665, 15375.317133333334, 31267.409, 4295, 17180, 34360]","[371.9741333333333, 359.9948, 374.4569333333334, 372.0, 360.0, 376.54]","[199.98786666666666, 304.9872, 266.10453333333334, 200.0, 305.0, 266.75]","[(26, 0.06441666666666665, 0.012427777777777777), (15, 0.00031666666666666665, 0.0035722222222222214), (44, 0.00455, 0.29729444444444436), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4000, 67.03558333333332, 10.097572222222222), (16090, 51.899683333333336, 6.186427777777777), (32168, 58.19545, 11.342705555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[25.16753536857781, 28.153542335225872, 30.581590217863567, 0.0, 0.0, 0.0]","[9, 11, 18, 0, 0, 0]","[796.9029061817926, 1002.9935261041419, 1758.4711754464445, 0, 0, 0]","[3232.097093818207, 7099.006473895858, 14352.528824553556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1014, 2281, 4927, 0, 0, 0]","[7.046849825378347, 9.890645712068297, 9.898533178114086, 0.0, 0.0, 0.0]","[302.6622, 1699.2129333333335, 3401.136, 0, 0, 0]","[0.08439999999999999, 0.021333333333333333, 1.2852000000000001, 0, 0, 0]","[0.08133333333333331, 0.008133333333333334, 0.47973333333333334, 0, 0, 0]","[3992.3378000000002, 15480.787066666666, 30958.864, 4295, 17180, 34360]","[371.9156, 359.97866666666664, 375.25480000000005, 372.0, 360.0, 376.54]","[199.91866666666667, 304.9918666666667, 266.27026666666666, 200.0, 305.0, 266.75]","[(17, 0.0335, 0.005166666666666667), (20, 0.00026666666666666673, 0.003138888888888889), (40, 0.00016666666666666666, 0.38319999999999993), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.06649999999999, 10.104833333333334), (16085, 51.89973333333334, 6.186861111111111), (32172, 58.19983333333334, 11.256799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[26.830479027053862, 25.10491236731671, 23.66705977282602, 0.0, 0.0, 0.0]","[10, 10, 14, 0, 0, 0]","[595.964278042704, 1134.0704314441934, 1983.8663554185027, 0, 0, 0]","[3433.035721957296, 6967.929568555806, 14127.133644581498, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1081, 2034, 3813, 0, 0, 0]","[8.584324408226621, 4.880720217306946, 5.400283857198293, 0.0, 0.0, 0.0]","[368.6967333333334, 838.5077333333332, 1855.5375333333334, 0, 0, 0]","[0.07306666666666665, 0.04413333333333334, 0.04506666666666667, 0, 0, 0]","[0.0736, 0.021733333333333334, 0.05919999999999999, 0, 0, 0]","[3926.303266666667, 16341.492266666666, 32504.462466666668, 4295, 17180, 34360]","[371.92693333333335, 359.9558666666667, 376.49493333333334, 372.0, 360.0, 376.54]","[199.9264, 304.9782666666667, 266.6908, 200.0, 305.0, 266.75]","[(18, 1.666666666666667e-05, 0.0061), (18, 0.038183333333333326, 0.021327777777777775), (35, 1.666666666666667e-05, 0.010561111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.09998333333333, 10.1039), (16087, 51.86181666666667, 6.168672222222222), (32177, 58.199983333333336, 11.629438888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[20.476545048399107, 29.93088126388546, 23.878095711004903, 0.0, 0.0, 0.0]","[7, 13, 15, 0, 0, 0]","[712.6662716277585, 2108.734736989501, 2088.5458378293893, 0, 0, 0]","[3316.3337283722412, 5993.2652630104985, 14022.45416217061, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[825, 2425, 3847, 0, 0, 0]","[7.765325572370975, 10.191237097400078, 5.5594790454016305, 0.0, 0.0, 0.0]","[333.5207333333334, 1750.8545333333334, 1910.237, 0, 0, 0]","[0.10386666666666668, 0.6161333333333333, 0.08879999999999999, 0, 0, 0]","[0.19906666666666661, 0.12493333333333333, 0.10693333333333334, 0, 0, 0]","[3961.4792666666667, 15429.145466666667, 32449.763, 4295, 17180, 34360]","[371.89613333333335, 359.3838666666667, 376.45120000000003, 372.0, 360.0, 376.54]","[199.80093333333335, 304.87506666666667, 266.64306666666664, 200.0, 305.0, 266.75]","[(14, 0.005383333333333331, 0.037522222222222214), (25, 0.4706, 0.02236666666666667), (32, 0.026199999999999998, 0.023350000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09461666666667, 10.072477777777777), (16080, 51.42940000000001, 6.167633333333333), (32180, 58.1738, 11.616649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[24.74559444030777, 32.73265860281412, 15.20079448823785, 0.0, 0.0, 0.0]","[8, 14, 10, 0, 0, 0]","[385.6027216139118, 1379.8276100363673, 1256.1914357273072, 0, 0, 0]","[3643.397278386088, 6722.172389963633, 14854.808564272693, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[997, 2652, 2449, 0, 0, 0]","[8.459070236709351, 9.878947225455956, 1.7791495925494765, 0.0, 0.0, 0.0]","[363.3170666666666, 1697.2031333333334, 611.3158000000001, 0, 0, 0]","[0.13746666666666668, 0.6305333333333333, 0.03453333333333334, 0, 0, 0]","[0.23480000000000004, 0.13080000000000003, 0.05519999999999999, 0, 0, 0]","[3931.6829333333335, 15482.796866666667, 33748.6842, 4295, 17180, 34360]","[371.8625333333333, 359.36946666666665, 376.5054666666667, 372.0, 360.0, 376.54]","[199.7652, 304.8692, 266.6948, 200.0, 305.0, 266.75]","[(17, 0.019533333333333337, 0.07484999999999999), (27, 0.0, 0.009466666666666668), (21, 0.0002833333333333333, 0.009850000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.08046666666667, 10.03515), (16078, 51.900000000000006, 6.180533333333333), (32191, 58.19971666666667, 11.630149999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[16.306775874906926, 36.05282646260183, 22.053255539693378, 0.0, 0.0, 0.0]","[5, 14, 14, 0, 0, 0]","[401.48620960907067, 1708.6869109634727, 1535.1762415751632, 0, 0, 0]","[3627.5137903909294, 6393.313089036527, 14575.823758424836, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[657, 2921, 3553, 0, 0, 0]","[3.572509119130771, 8.078673651532789, 3.0837596041909205, 0.0, 0.0, 0.0]","[153.43926666666664, 1387.9161333333332, 1059.5798000000002, 0, 0, 0]","[0.12826666666666667, 1.7602666666666666, 9.708266666666669, 0, 0, 0]","[0.22080000000000005, 0.5110666666666667, 0.10173333333333336, 0, 0, 0]","[4141.560733333334, 15792.083866666668, 33300.4202, 4295, 17180, 34360]","[371.87173333333334, 358.23973333333333, 366.8317333333334, 372.0, 360.0, 376.54]","[199.7792, 304.4889333333333, 266.64826666666664, 200.0, 305.0, 266.75]","[(9, 0.0, 0.028427777777777778), (29, 0.07601666666666668, 0.4584722222222222), (29, 0.0, 0.014227777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.081572222222222), (16076, 51.82398333333334, 5.731527777777777), (32183, 58.2, 11.62577222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[13.899230578307273, 31.399654406319428, 21.494630997455154, 0.0, 0.0, 0.0]","[5, 13, 13, 0, 0, 0]","[112.50442010201326, 1460.533070834777, 2384.069507568542, 0, 0, 0]","[3916.4955798979868, 6641.466929165223, 13726.930492431458, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[560, 2544, 3463, 0, 0, 0]","[2.7037764842840506, 7.230960419091965, 3.2163872720217297, 0.0, 0.0, 0.0]","[116.12719999999999, 1242.2789999999998, 1105.1506666666664, 0, 0, 0]","[0.12826666666666667, 2.0234666666666667, 3.9033333333333333, 0, 0, 0]","[0.2205333333333333, 1.1923999999999997, 0.14253333333333335, 0, 0, 0]","[4178.8728, 15937.721, 33254.84933333333, 4295, 17180, 34360]","[371.87173333333334, 357.97653333333335, 372.6366666666667, 372.0, 360.0, 376.54]","[199.77946666666668, 303.8076, 266.60746666666665, 200.0, 305.0, 266.75]","[(10, 0.0, 0.028099999999999997), (26, 0.007433333333333333, 0.34793333333333337), (25, 0.0006666666666666666, 0.00965), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.0819), (16079, 51.892566666666674, 5.842066666666666), (32187, 58.199333333333335, 11.630349999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[6.279473814842393, 33.63367069859294, 31.1588355781764, 0.0, 0.0, 0.0]","[3, 15, 19, 0, 0, 0]","[147.75166605751573, 1741.7268231236994, 3393.899755928648, 0, 0, 0]","[3881.2483339424844, 6360.273176876301, 12717.100244071353, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[253, 2725, 5020, 0, 0, 0]","[2.5176406674427625, 6.654301513387659, 10.637184710904153, 0.0, 0.0, 0.0]","[108.13266666666665, 1143.2089999999998, 3654.936666666667, 0, 0, 0]","[0.0002666666666666667, 1.8302666666666665, 7.922666666666666, 0, 0, 0]","[0.00013333333333333337, 1.0443999999999998, 0.14560000000000003, 0, 0, 0]","[4186.867333333334, 16036.791000000001, 30705.06333333333, 4295, 17180, 34360]","[371.9997333333333, 358.16973333333334, 368.61733333333336, 372.0, 360.0, 376.54]","[199.99986666666666, 303.9556, 266.6044, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0002555555555555556), (27, 0.00115, 0.39079444444444444), (39, 0.04028333333333334, 0.033044444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109744444444443), (16078, 51.89885, 5.799205555555555), (32173, 58.15971666666667, 11.606955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[10.573343261355175, 33.016539126141694, 39.12233877475017, 0.0, 0.0, 0.0]","[5, 14, 24, 0, 0, 0]","[221.37571515317063, 1243.052148109575, 3165.4022608220566, 0, 0, 0]","[3807.624284846829, 6858.947851890425, 12945.597739177943, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[426, 2675, 6303, 0, 0, 0]","[3.627445867287544, 11.921946837407837, 10.520321303841678, 0.0, 0.0, 0.0]","[155.7988, 2048.1904666666665, 3614.7824000000005, 0, 0, 0]","[0.02213333333333333, 2.2842666666666664, 6.191866666666666, 0, 0, 0]","[0.024799999999999996, 2.6513333333333335, 0.17760000000000004, 0, 0, 0]","[4139.2012, 15131.809533333333, 30745.2176, 4295, 17180, 34360]","[371.97786666666667, 357.71573333333333, 370.34813333333335, 372.0, 360.0, 376.54]","[199.9752, 302.34866666666665, 266.5724, 200.0, 305.0, 266.75]","[(10, 0.003116666666666667, 0.009638888888888891), (27, 0.0006333333333333333, 0.5048777777777776), (51, 0.03153333333333333, 0.08443333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09688333333332, 10.100361111111111), (16078, 51.89936666666667, 5.685122222222222), (32161, 58.16846666666667, 11.555566666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
