mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
85.26806836128235,1.479080674233478,1.577841854095459,0.1880868071168896,True,gini,,,1,2,50,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'n_jobs': -1}",0.6461224489795918,0.6462925170068027,0.6498979591836734,0.6465185890676554,0.6440355114119528,0.6465734051299352,0.0018856738089041336,1563,0.9994642766033436,0.999557815609109,0.999532304971173,0.9995238054745363,0.9994472742115154,0.9995050953739355,4.2140982663706136e-05
147.1290955543518,1.39378545285166,2.3767983436584474,0.14689423145935526,True,gini,,,1,2,100,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",0.6482312925170068,0.6471428571428571,0.6495918367346939,0.6477431205143032,0.6440355114119528,0.6473489236641627,0.0018431380390728966,1551,0.9999659858160853,0.9999829929080426,0.9999659858160853,0.999982993052662,0.999974489578993,0.9999744894343736,7.605835081585689e-06
282.278949546814,3.086460977306164,4.343897104263306,0.4027442581635096,True,gini,,,1,2,200,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'n_jobs': -1}",0.6495918367346939,0.6467687074829932,0.6517006802721088,0.6485934895744753,0.6460083676315521,0.6485326163391647,0.0020320181333377697,1531,1.0,1.0,1.0,1.0,1.0,1.0,0.0
703.0557977199554,6.087225244636782,9.061671257019043,0.5313316163866053,True,gini,,,1,2,500,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'n_jobs': -1}",0.6499659863945578,0.6473809523809524,0.6514625850340136,0.6492057552977992,0.647539031939862,0.649110862209437,0.001531932160695885,1525,1.0,1.0,1.0,1.0,1.0,1.0,0.0
86.36299967765808,0.6457529448557227,1.4833388328552246,0.08356490437706462,True,gini,,,1,5,50,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50, 'n_jobs': -1}",0.6537414965986394,0.6511224489795918,0.6547619047619048,0.6499880948331576,0.6466886628796897,0.6512605216105968,0.002861990463796298,1504,0.9788941988809333,0.9790472627085495,0.9794979506454191,0.979481118036718,0.9789964200375854,0.9791833900618411,0.0002548373179753918
150.99122047424316,2.211830435289383,2.5219468116760253,0.10436707968587436,True,gini,,,1,5,100,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",0.6540136054421769,0.6514625850340136,0.6568027210884354,0.6537637334603218,0.6481853124255927,0.6528455914901081,0.0028808687489857163,1490,0.9850082484395993,0.985042262623514,0.9857395533937652,0.9852634801316338,0.9845151744487624,0.9851137438074549,0.0003971354213762914
292.1776846408844,2.8410853936642413,3.947928237915039,0.28315051320604795,True,gini,,,1,5,200,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'n_jobs': -1}",0.6541496598639456,0.6529931972789116,0.6588095238095238,0.6524371577264533,0.6496479472090887,0.6536074971775846,0.002992661564804389,1472,0.9877378866987534,0.9883671491011752,0.9879164611643055,0.9878485361270078,0.9879250673900288,0.9879590200962541,0.00021477430971003153
699.9540958404541,7.2484170618730746,8.63789234161377,0.4464307798974933,True,gini,,,1,5,500,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500, 'n_jobs': -1}",0.6566326530612245,0.6536054421768708,0.6570748299319727,0.6528793496377427,0.6509745229429572,0.6542333595501535,0.0023099005340491644,1450,0.9904505178659501,0.989880780285379,0.9904165036820354,0.9898298454918835,0.9900764462282843,0.9901308187107064,0.0002607235747454992
86.60170016288757,2.4661569250266657,1.6385234355926515,0.12344856259840255,True,gini,,,1,10,50,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1}",0.6594897959183673,0.6583333333333333,0.6610204081632653,0.6566890030273138,0.6550903091941903,0.658124569927294,0.002076578617634814,1306,0.9061038453034915,0.9069116821714654,0.9055766254528138,0.9057730082738799,0.9047951088019456,0.9058320540007193,0.0006904278362775182
149.95508847236633,3.131193880919916,2.298302173614502,0.2701553968622234,True,gini,,,1,10,100,-1,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1}",0.6596938775510204,0.659421768707483,0.6657142857142857,0.6599544202183748,0.6557025749175142,0.6600973854217356,0.0032094748436510014,1203,0.9098454055341078,0.9091566183098352,0.9088930083844964,0.9074737030076786,0.9075587377443686,0.9085854945960975,0.0009271928350476136
