interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[13.899230578307273, 15.959022463589237, 7.5662590776488114, 0.0, 0.0, 0.0]","[3, 8, 4, 0, 0, 0]","[268.5871497209098, 795.7052265022123, 733.6676509697053, 0, 0, 0]","[3760.41285027909, 7306.294773497788, 15377.332349030296, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[560, 1293, 1219, 0, 0, 0]","[2.6326053550640283, 4.930060923554521, 0.06917151726814126, 0.0, 0.0, 0.0]","[113.0704, 846.9844666666667, 23.767333333333333, 0, 0, 0]","[0.0036000000000000003, 0.020133333333333336, 0.0196, 0, 0, 0]","[0.006, 0.0108, 0.00013333333333333337, 0, 0, 0]","[4181.9296, 16333.015533333333, 34336.23266666666, 4295, 17180, 34360]","[371.9964, 359.9798666666667, 376.5204, 372.0, 360.0, 376.54]","[199.994, 304.9892, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.002722222222222222), (21, 0.0037166666666666667, 0.005866666666666667), (7, 0.0, 0.0029611111111111105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107277777777778), (16084, 51.896283333333336, 6.184133333333333), (32205, 58.2, 11.637038888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[9.85356167783569, 15.181436682300667, 8.801440009931103, 0.0, 0.0, 0.0]","[3, 7, 5, 0, 0, 0]","[339.9179670471897, 572.4810439844155, 1114.9425563941688, 0, 0, 0]","[3689.0820329528106, 7529.518956015585, 14996.05744360583, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[397, 1230, 1418, 0, 0, 0]","[2.625476135040745, 5.682824602250677, 0.2510027163368258, 0.0, 0.0, 0.0]","[112.7642, 976.3092666666664, 86.24453333333334, 0, 0, 0]","[0.0, 1.168133333333333, 0.0252, 0, 0, 0]","[0.0018666666666666666, 1.1569333333333336, 0.0068, 0, 0, 0]","[4182.2358, 16203.690733333333, 34273.75546666667, 4295, 17180, 34360]","[372.0, 358.83186666666666, 376.51480000000004, 372.0, 360.0, 376.54]","[199.99813333333333, 303.8430666666667, 266.7432, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0015333333333333334), (17, 0.0004, 0.005344444444444444), (8, 0.0, 0.002233333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108466666666667), (16088, 51.89960000000001, 6.184655555555555), (32204, 58.2, 11.637766666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[11.590965500124101, 8.824981486052828, 13.673887406120041, 0.0, 0.0, 0.0]","[4, 4, 8, 0, 0, 0]","[189.93613947928722, 455.40003985791463, 591.7905367022208, 0, 0, 0]","[3839.0638605207128, 7646.599960142085, 15519.209463297779, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[467, 715, 2203, 0, 0, 0]","[2.41795421032208, 2.421031431897555, 0.29690221187427246, 0.0, 0.0, 0.0]","[103.85113333333334, 415.93319999999994, 102.0156, 0, 0, 0]","[0.0, 0.028, 0.023866666666666668, 0, 0, 0]","[0.0015999999999999999, 0.02066666666666667, 0.005066666666666667, 0, 0, 0]","[4191.148866666666, 16764.0668, 34257.9844, 4295, 17180, 34360]","[372.0, 359.972, 376.51613333333336, 372.0, 360.0, 376.54]","[199.9984, 304.97933333333333, 266.74493333333334, 200.0, 305.0, 266.75]","[(6, 0.03961666666666667, 0.015483333333333335), (8, 0.00026666666666666673, 0.0036111111111111114), (11, 0.0, 0.003077777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.06038333333333, 10.094516666666665), (16097, 51.89973333333334, 6.186388888888889), (32201, 58.2, 11.636922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[11.76470588235294, 9.627252530239447, 6.753150021724287, 0.0, 0.0, 0.0]","[4, 5, 4, 0, 0, 0]","[211.80879011311112, 455.519484349643, 730.8231041269129, 0, 0, 0]","[3817.191209886889, 7646.480515650357, 15380.176895873086, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[474, 780, 1088, 0, 0, 0]","[2.4006891734575087, 1.1484551804423748, 0.12028346915017459, 0.0, 0.0, 0.0]","[103.1096, 197.3046, 41.32939999999999, 0, 0, 0]","[0.009333333333333334, 0.019333333333333334, 0.005866666666666666, 0, 0, 0]","[0.0006666666666666668, 0.010533333333333332, 0.0054666666666666665, 0, 0, 0]","[4191.8904, 16982.6954, 34318.6706, 4295, 17180, 34360]","[371.99066666666664, 359.98066666666665, 376.53413333333333, 372.0, 360.0, 376.54]","[199.99933333333334, 304.98946666666666, 266.7445333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0012944444444444444), (10, 0.0, 0.0012833333333333334), (5, 0.0, 0.0006444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108705555555556), (16095, 51.900000000000006, 6.188716666666666), (32207, 58.2, 11.639355555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[10.771903698188137, 8.615156751419404, 8.31729873999131, 0.0, 0.0, 0.0]","[4, 6, 5, 0, 0, 0]","[372.56749977097513, 331.18068687149827, 731.9300722915268, 0, 0, 0]","[3656.4325002290248, 7770.819313128502, 15379.069927708473, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[434, 698, 1340, 0, 0, 0]","[3.002891734575087, 1.1207322467986032, 0.1299476135040745, 0.0, 0.0, 0.0]","[128.9742, 192.54180000000002, 44.65, 0, 0, 0]","[0.009866666666666668, 0.020533333333333334, 0.002533333333333333, 0, 0, 0]","[0.0076, 0.017066666666666667, 0.0022666666666666664, 0, 0, 0]","[4166.0258, 16987.4582, 34315.35, 4295, 17180, 34360]","[371.99013333333335, 359.97946666666667, 376.53746666666666, 372.0, 360.0, 376.54]","[199.9924, 304.98293333333334, 266.7477333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0017388888888888888), (10, 0.0, 0.004055555555555555), (6, 0.0, 0.0008944444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10826111111111), (16095, 51.900000000000006, 6.185944444444444), (32206, 58.2, 11.639105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[20.004964010920823, 5.072821525549247, 9.47178946061697, 0.0, 0.0, 0.0]","[7, 4, 5, 0, 0, 0]","[419.7677781076576, 152.00863668273303, 791.0247089512387, 0, 0, 0]","[3609.2322218923423, 7949.991363317267, 15319.97529104876, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[806, 411, 1526, 0, 0, 0]","[7.118623205277455, 1.035036088474971, 3.6137551416375624, 0.0, 0.0, 0.0]","[305.74486666666667, 177.81920000000002, 1241.6862666666664, 0, 0, 0]","[0.012666666666666666, 0.009066666666666667, 0.007066666666666666, 0, 0, 0]","[0.021066666666666668, 0.0024, 0.0061333333333333335, 0, 0, 0]","[3989.255133333333, 17002.1808, 33118.313733333336, 4295, 17180, 34360]","[371.9873333333333, 359.9909333333333, 376.53293333333335, 372.0, 360.0, 376.54]","[199.97893333333334, 304.9976, 266.7438666666667, 200.0, 305.0, 266.75]","[(13, 0.0009499999999999999, 0.003272222222222222), (6, 0.0, 0.004527777777777778), (6, 0.0, 0.029661111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09904999999999, 10.106727777777778), (16099, 51.900000000000006, 6.185472222222222), (32206, 58.2, 11.610338888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[22.884090344998757, 7.35620834361886, 9.09316615976662, 0.0, 0.0, 0.0]","[8, 4, 5, 0, 0, 0]","[732.0785178676582, 381.7533449998906, 1175.010716807691, 0, 0, 0]","[3296.9214821323417, 7720.246655000109, 14935.98928319231, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[922, 596, 1465, 0, 0, 0]","[6.428918897943345, 1.4688913465269693, 3.548143577803647, 0.0, 0.0, 0.0]","[276.1220666666667, 252.35553333333334, 1219.1421333333333, 0, 0, 0]","[0.012933333333333335, 0.020399999999999998, 0.0108, 0, 0, 0]","[0.029466666666666662, 0.05373333333333333, 0.0006666666666666668, 0, 0, 0]","[4018.877933333333, 16927.64446666667, 33140.857866666665, 4295, 17180, 34360]","[371.9870666666667, 359.9796, 376.5292, 372.0, 360.0, 376.54]","[199.97053333333332, 304.94626666666665, 266.7493333333333, 200.0, 305.0, 266.75]","[(15, 0.0006166666666666667, 0.0026222222222222224), (7, 8.333333333333333e-05, 0.00375), (7, 0.0, 0.002933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.09938333333332, 10.107377777777778), (16098, 51.89991666666667, 6.186249999999999), (32205, 58.2, 11.637066666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[30.578307272276, 7.1463836089854365, 10.303519334616102, 0.0, 0.0, 0.0]","[9, 4, 6, 0, 0, 0]","[544.9971174215945, 495.8177025808942, 1058.941241880421, 0, 0, 0]","[3484.0028825784057, 7606.182297419105, 15052.05875811958, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1232, 579, 1660, 0, 0, 0]","[4.642641831587118, 1.3671676367869616, 4.576069654637175, 0.0, 0.0, 0.0]","[199.4014666666667, 234.87940000000003, 1572.3375333333333, 0, 0, 0]","[0.086, 0.012933333333333335, 0.5854666666666667, 0, 0, 0]","[0.09306666666666664, 0.022533333333333336, 0.10186666666666666, 0, 0, 0]","[4095.5985333333333, 16945.1206, 32787.66246666667, 4295, 17180, 34360]","[371.914, 359.9870666666667, 375.95453333333336, 372.0, 360.0, 376.54]","[199.90693333333334, 304.97746666666666, 266.6481333333333, 200.0, 305.0, 266.75]","[(18, 0.0003, 0.0023277777777777776), (8, 0.03996666666666667, 0.017022222222222227), (8, 0.0, 0.004383333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.0997, 10.107672222222222), (16097, 51.86003333333334, 6.172977777777778), (32204, 58.2, 11.635616666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[31.868950111690246, 14.527277215502346, 6.604183477127429, 0.0, 0.0, 0.0]","[10, 7, 4, 0, 0, 0]","[705.2686017001026, 722.6025257947654, 757.0477349685099, 0, 0, 0]","[3323.7313982998976, 7379.397474205234, 15353.95226503149, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1284, 1177, 1064, 0, 0, 0]","[4.986941404734187, 1.45846177726038, 1.2753663174233605, 0.0, 0.0, 0.0]","[214.18913333333336, 250.5637333333333, 438.21586666666667, 0, 0, 0]","[0.07680000000000001, 0.08786666666666666, 0.6009333333333333, 0, 0, 0]","[0.0808, 0.08893333333333331, 0.1048, 0, 0, 0]","[4080.8108666666667, 16929.436266666668, 33921.784133333334, 4295, 17180, 34360]","[371.9232, 359.9121333333333, 375.9390666666667, 372.0, 360.0, 376.54]","[199.9192, 304.91106666666667, 266.6452, 200.0, 305.0, 266.75]","[(22, 0.00043333333333333337, 0.0019166666666666668), (15, 0.0045833333333333325, 0.003972222222222222), (5, 0.0, 0.0036666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.09956666666666, 10.108083333333333), (16090, 51.89541666666667, 6.1860277777777775), (32207, 58.2, 11.636333333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[37.05634152395135, 15.502345099975315, 11.836633356092111, 0.0, 0.0, 0.0]","[10, 7, 5, 0, 0, 0]","[548.5013739159954, 284.84290507857116, 136.91345746119657, 0, 0, 0]","[3480.4986260840046, 7817.157094921429, 15974.086542538804, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1493, 1256, 1907, 0, 0, 0]","[2.952422196352347, 0.9027838571982925, 1.2946922778424523, 0.0, 0.0, 0.0]","[126.80653333333332, 155.09826666666663, 444.85626666666667, 0, 0, 0]","[0.07453333333333333, 0.07306666666666667, 0.5471999999999999, 0, 0, 0]","[0.07919999999999999, 0.08693333333333333, 0.106, 0, 0, 0]","[4168.193466666667, 17024.901733333332, 33915.14373333333, 4295, 17180, 34360]","[371.9254666666667, 359.92693333333335, 375.99280000000005, 372.0, 360.0, 376.54]","[199.9208, 304.9130666666667, 266.644, 200.0, 305.0, 266.75]","[(21, 0.0, 0.0008666666666666668), (15, 0.0, 0.0017000000000000001), (7, 0.0, 0.0037666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.1, 10.109133333333332), (16090, 51.900000000000006, 6.1883), (32205, 58.2, 11.636233333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 0, 2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
