interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[36.98188136013899, 23.858306590965196, 7.609707653156228, 0.0, 0.0, 0.0]","[12, 10, 5, 0, 0, 0]","[1010.316456335352, 1043.2046687612356, 910.6350258756731, 0, 0, 0]","[3018.683543664648, 7058.795331238764, 15200.364974124326, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1490, 1933, 1226, 0, 0, 0]","[3.4889235545207606, 2.730003492433062, 2.943899301513387, 0.0, 0.0, 0.0]","[149.84926666666667, 469.0146, 1011.5237999999999, 0, 0, 0]","[0.02093333333333333, 0.012133333333333331, 0.00013333333333333337, 0, 0, 0]","[0.010533333333333332, 0.05399999999999999, 0.0014666666666666665, 0, 0, 0]","[4145.150733333333, 16710.9854, 33348.4762, 4295, 17180, 34360]","[371.97906666666665, 359.98786666666666, 376.5398666666667, 372.0, 360.0, 376.54]","[199.98946666666666, 304.946, 266.74853333333334, 200.0, 305.0, 266.75]","[(24, 0.0, 0.001661111111111111), (19, 0.003533333333333333, 0.004044444444444444), (14, 1.666666666666667e-05, 0.014705555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.1, 10.108338888888888), (16086, 51.896466666666676, 6.185955555555555), (32198, 58.199983333333336, 11.625294444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[41.77215189873418, 25.47519131078746, 11.17869778412265, 0.0, 0.0, 0.0]","[12, 10, 7, 0, 0, 0]","[618.7038768255128, 1035.2604307692843, 967.5852276070499, 0, 0, 0]","[3410.296123174487, 7066.7395692307155, 15143.41477239295, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1683, 2064, 1801, 0, 0, 0]","[2.640386495925495, 2.5092572759022116, 3.750956732634846, 0.0, 0.0, 0.0]","[113.4046, 431.0904, 1288.8287333333333, 0, 0, 0]","[0.007866666666666666, 0.013733333333333334, 0.0196, 0, 0, 0]","[0.010133333333333334, 0.02586666666666667, 0.0022666666666666664, 0, 0, 0]","[4181.5954, 16748.9096, 33071.171266666664, 4295, 17180, 34360]","[371.99213333333336, 359.98626666666667, 376.5204, 372.0, 360.0, 376.54]","[199.98986666666667, 304.9741333333333, 266.7477333333333, 200.0, 305.0, 266.75]","[(24, 0.0, 0.0005222222222222222), (20, 0.11231666666666668, 0.03991666666666668), (18, 0.04671666666666667, 0.007405555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.1, 10.109477777777776), (16085, 51.78768333333334, 6.150083333333333), (32194, 58.153283333333334, 11.632594444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[25.217175477786054, 33.004196494692664, 10.868350816212526, 0.0, 0.0, 0.0]","[7, 14, 7, 0, 0, 0]","[516.3271471440979, 1799.5178184735282, 683.1413153880121, 0, 0, 0]","[3512.672852855902, 6302.482181526471, 15427.858684611987, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1016, 2674, 1751, 0, 0, 0]","[1.94362592161428, 7.2414769111369806, 3.296629608071401, 0.0, 0.0, 0.0]","[83.47873333333332, 1244.0857333333333, 1132.7219333333335, 0, 0, 0]","[0.0072, 0.044533333333333334, 0.026133333333333335, 0, 0, 0]","[0.007333333333333333, 0.08293333333333332, 0.008533333333333334, 0, 0, 0]","[4211.521266666667, 15935.914266666667, 33227.278066666666, 4295, 17180, 34360]","[371.9928, 359.95546666666667, 376.5138666666667, 372.0, 360.0, 376.54]","[199.99266666666668, 304.91706666666664, 266.74146666666667, 200.0, 305.0, 266.75]","[(15, 0.0, 0.0011555555555555555), (28, 0.05643333333333333, 0.02935), (17, 0.003533333333333333, 0.004461111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.1, 10.108844444444443), (16077, 51.843566666666675, 6.1606499999999995), (32195, 58.19646666666667, 11.635538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[17.29957805907173, 35.07775857812886, 10.812488361988704, 0.0, 0.0, 0.0]","[5, 14, 7, 0, 0, 0]","[259.15408959183367, 1531.6839456389043, 1127.9147138205933, 0, 0, 0]","[3769.845910408166, 6570.316054361096, 14983.085286179406, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[697, 2842, 1742, 0, 0, 0]","[3.0394862242918124, 6.392072176949941, 4.050407256499806, 0.0, 0.0, 0.0]","[130.54593333333335, 1098.158, 1391.7199333333335, 0, 0, 0]","[0.021333333333333333, 0.026133333333333335, 1.606, 0, 0, 0]","[0.012133333333333333, 0.0392, 0.0484, 0, 0, 0]","[4164.454066666666, 16081.842, 32968.280066666666, 4295, 17180, 34360]","[371.97866666666664, 359.97386666666665, 374.934, 372.0, 360.0, 376.54]","[199.98786666666666, 304.9608, 266.7016, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0010111111111111113), (27, 6.666666666666667e-05, 0.014027777777777778), (17, 0.0, 0.0033111111111111106), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.108988888888888), (16078, 51.89993333333334, 6.175972222222222), (32195, 58.2, 11.636688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[24.24919334822537, 32.43643544803752, 14.958723853267951, 0.0, 0.0, 0.0]","[7, 13, 10, 0, 0, 0]","[737.239899310652, 1190.6057371352754, 1656.4577297463557, 0, 0, 0]","[3291.760100689348, 6911.394262864725, 14454.542270253645, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[977, 2628, 2410, 0, 0, 0]","[9.861100504462552, 5.960010089251067, 5.062816259216143, 0.0, 0.0, 0.0]","[423.53426666666667, 1023.9297333333333, 1739.5836666666669, 0, 0, 0]","[0.6002666666666666, 0.07213333333333334, 1.584, 0, 0, 0]","[0.10826666666666666, 0.07666666666666667, 0.05613333333333333, 0, 0, 0]","[3871.4657333333334, 16156.070266666668, 32620.416333333334, 4295, 17180, 34360]","[371.39973333333336, 359.92786666666666, 374.956, 372.0, 360.0, 376.54]","[199.89173333333332, 304.92333333333335, 266.6938666666667, 200.0, 305.0, 266.75]","[(12, 8.333333333333333e-05, 0.004483333333333333), (25, 0.00043333333333333337, 0.03571468253968253), (23, 1.666666666666667e-05, 0.00631111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.09991666666666, 10.105516666666666), (16080, 51.89956666666667, 6.154285317460317), (32189, 58.199983333333336, 11.633688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[26.383718044179698, 19.106393483090596, 22.121531872633604, 0.0, 0.0, 0.0]","[8, 7, 14, 0, 0, 0]","[408.7188402545042, 478.8096399846275, 2025.2855493673376, 0, 0, 0]","[3620.2811597454956, 7623.190360015373, 14085.714450632662, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1063, 1548, 3564, 0, 0, 0]","[9.53658983313931, 3.0369701202949164, 6.093532596041908, 0.0, 0.0, 0.0]","[409.59653333333335, 521.7514666666666, 2093.7377999999994, 0, 0, 0]","[0.6146666666666666, 0.039599999999999996, 8.562266666666666, 0, 0, 0]","[0.11053333333333334, 0.015466666666666667, 8.362266666666667, 0, 0, 0]","[3885.4034666666666, 16658.24853333333, 32266.2622, 4295, 17180, 34360]","[371.38533333333334, 359.9604, 367.97773333333333, 372.0, 360.0, 376.54]","[199.88946666666666, 304.98453333333333, 258.38773333333336, 200.0, 305.0, 266.75]","[(14, 5e-05, 0.003955555555555556), (13, 0.0, 0.027044444444444447), (32, 0.0, 0.010029914529914532), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09994999999999, 10.106044444444445), (16092, 51.900000000000006, 6.162955555555555), (32180, 58.2, 11.629970085470084), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[27.2524199553239, 12.219205134534683, 22.419464961827323, 0.0, 0.0, 0.0]","[10, 5, 14, 0, 0, 0]","[411.5542897173239, 574.9807742188426, 2227.357856019202, 0, 0, 0]","[3617.445710282676, 7527.019225781158, 13883.642143980798, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1098, 990, 3612, 0, 0, 0]","[12.573064804035702, 1.829000776096236, 3.444630190143578, 0.0, 0.0, 0.0]","[540.0131333333334, 314.2223333333333, 1183.5749333333333, 0, 0, 0]","[0.5769333333333333, 0.048133333333333334, 33.891066666666674, 0, 0, 0]","[0.13693333333333332, 0.008266666666666667, 24.38426666666666, 0, 0, 0]","[3754.9868666666666, 16865.777666666665, 33176.42506666666, 4295, 17180, 34360]","[371.42306666666667, 359.95186666666666, 342.64893333333333, 372.0, 360.0, 376.54]","[199.86306666666667, 304.99173333333334, 242.36573333333334, 200.0, 305.0, 266.75]","[(19, 0.012116666666666666, 0.017738888888888894), (10, 0.0, 0.027635714285714288), (27, 0.0, 0.0189), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.08788333333332, 10.09226111111111), (16095, 51.900000000000006, 6.162364285714285), (32185, 58.2, 11.621099999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[15.438073963762719, 17.131572451246605, 23.195332381602633, 0.0, 0.0, 0.0]","[7, 8, 12, 0, 0, 0]","[381.70871274351333, 961.4009156329271, 1834.4515152340416, 0, 0, 0]","[3647.2912872564866, 7140.599084367073, 14276.548484765959, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[622, 1388, 3737, 0, 0, 0]","[7.819466045789676, 1.112338377958867, 2.436162398137369, 0.0, 0.0, 0.0]","[335.8460666666666, 191.09973333333335, 837.0654, 0, 0, 0]","[0.011466666666666665, 0.05106666666666666, 24.46066666666667, 0, 0, 0]","[0.017733333333333334, 0.0092, 20.71066666666666, 0, 0, 0]","[3959.1539333333335, 16988.900266666667, 33522.9346, 4295, 17180, 34360]","[371.98853333333335, 359.94893333333334, 352.07933333333335, 372.0, 360.0, 376.54]","[199.98226666666667, 304.9908, 246.03933333333333, 200.0, 305.0, 266.75]","[(12, 0.001683333333333333, 0.0013444444444444445), (16, 0.0, 0.029777777777777778), (21, 0.0, 0.05853333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.09831666666666, 10.108655555555554), (16089, 51.900000000000006, 6.160222222222222), (32191, 58.2, 11.581466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[22.412509307520477, 17.46482350037028, 18.74495686177146, 0.0, 0.0, 0.0]","[9, 8, 10, 0, 0, 0]","[712.797333013325, 712.4712373964701, 1590.7774462691461, 0, 0, 0]","[3316.202666986675, 7389.52876260353, 14520.222553730853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[903, 1415, 3020, 0, 0, 0]","[5.454866899495537, 1.2260174621653084, 1.9407679472254562, 0.0, 0.0, 0.0]","[234.2865333333333, 210.6298, 666.8478666666667, 0, 0, 0]","[0.015466666666666665, 0.029466666666666662, 29.604400000000002, 0, 0, 0]","[0.02613333333333333, 0.0024000000000000002, 22.066000000000003, 0, 0, 0]","[4060.7134666666666, 16969.3702, 33693.15213333334, 4295, 17180, 34360]","[371.98453333333333, 359.9705333333333, 346.9356, 372.0, 360.0, 376.54]","[199.97386666666668, 304.9976, 244.684, 200.0, 305.0, 266.75]","[(17, 0.002466666666666667, 0.010649999999999998), (17, 0.00015, 0.004661111111111111), (17, 0.00031666666666666665, 0.01152991452991453), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09753333333333, 10.09935), (16088, 51.89985000000001, 6.1853388888888885), (32195, 58.19968333333333, 11.628470085470084), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[37.10598163315959, 13.009133547272278, 18.204953137607845, 0.0, 0.0, 0.0]","[11, 7, 9, 0, 0, 0]","[766.1556691813913, 563.5072417455777, 1146.9854163524562, 0, 0, 0]","[3262.844330818609, 7538.492758254422, 14964.014583647544, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1495, 1054, 2933, 0, 0, 0]","[6.660746937191641, 1.0917442762902603, 5.637055490880869, 0.0, 0.0, 0.0]","[286.079080952381, 187.5616666666667, 1936.8922666666667, 0, 0, 0]","[0.5768, 0.020666666666666667, 28.308800000000005, 0, 0, 0]","[0.4561333333333333, 0.002933333333333334, 22.175733333333337, 0, 0, 0]","[4008.920919047619, 16992.43833333333, 32423.107733333334, 4295, 17180, 34360]","[371.4232, 359.97933333333333, 348.2312, 372.0, 360.0, 376.54]","[199.54386666666667, 304.9970666666667, 244.57426666666666, 200.0, 305.0, 266.75]","[(20, 0.0035499999999999998, 0.06108968253968254), (16, 0.09476666666666667, 0.02115), (16, 0.0, 0.011677777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.09644999999999, 10.048910317460317), (16089, 51.80523333333334, 6.16885), (32196, 58.2, 11.628322222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[2, 0, 2, 0, 0, 0]"
