interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
195,"[29.13874410523703, 11.88595408541101, 11.45801005524176, 0.0, 0.0, 0.0]","[8, 5, 7, 0, 0, 0]","[835.28457084959, 491.46440100205336, 1126.705342620643, 0, 0, 0]","[3193.7154291504103, 7610.535598997947, 14984.294657379356, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1174, 963, 1846, 0, 0, 0]","[6.151191307722158, 0.961791230112534, 5.039929569266588, 0.0, 0.0, 0.0]","[264.1936666666667, 165.23573333333334, 1731.7197999999999, 0, 0, 0]","[0.005066666666666667, 0.008799999999999999, 0.40106666666666674, 0, 0, 0]","[0.0070666666666666655, 0.012533333333333332, 2.106933333333333, 0, 0, 0]","[4030.8063333333334, 17014.764266666665, 32628.2802, 4295, 17180, 34360]","[371.99493333333334, 359.9912, 376.13893333333334, 372.0, 360.0, 376.54]","[199.99293333333333, 304.98746666666665, 264.64306666666664, 200.0, 305.0, 266.75]","[(16, 0.0, 0.002638888888888889), (11, 0.0, 0.002194444444444444), (19, 0.0, 0.041077777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.1, 10.10736111111111), (16094, 51.900000000000006, 6.187805555555555), (32193, 58.2, 11.598922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
196,"[29.287664432861753, 11.244137250061712, 11.526286388181987, 0.0, 0.0, 0.0]","[9, 5, 7, 0, 0, 0]","[665.2478650550454, 364.5939118685593, 1071.9204518483139, 0, 0, 0]","[3363.7521349449544, 7737.406088131441, 15039.079548151687, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1180, 911, 1857, 0, 0, 0]","[8.329103608847499, 0.6423767947225456, 4.5592838571982925, 0.0, 0.0, 0.0]","[357.73500000000007, 110.36033333333333, 1566.5699333333332, 0, 0, 0]","[0.019733333333333335, 0.007066666666666667, 0.3309333333333333, 0, 0, 0]","[0.024, 0.0168, 1.4499999999999997, 0, 0, 0]","[3937.265, 17069.639666666666, 32793.43006666667, 4295, 17180, 34360]","[371.9802666666667, 359.9929333333333, 376.2090666666667, 372.0, 360.0, 376.54]","[199.976, 304.9832, 265.3, 200.0, 305.0, 266.75]","[(17, 0.4706, 0.015533333333333333), (11, 0.0006000000000000001, 0.0015555555555555557), (17, 0.04375, 0.059922222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 66.62939999999999, 10.094466666666666), (16094, 51.89940000000001, 6.1884444444444435), (32195, 58.15625, 11.580077777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
197,"[32.98585256887565, 11.503332510491235, 10.694556514182857, 0.0, 0.0, 0.0]","[11, 5, 7, 0, 0, 0]","[769.7478326411583, 733.5080159959008, 835.8097532227189, 0, 0, 0]","[3259.2521673588417, 7368.491984004099, 15275.190246777282, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1329, 932, 1723, 0, 0, 0]","[12.364495149398524, 0.8900756693830034, 2.8307293364377184, 0.0, 0.0, 0.0]","[531.0550666666666, 152.915, 972.6386, 0, 0, 0]","[0.012, 0.0068, 0.18359999999999996, 0, 0, 0]","[0.02213333333333333, 0.010266666666666665, 0.6542666666666667, 0, 0, 0]","[3763.944933333333, 17027.085, 33387.3614, 4295, 17180, 34360]","[371.988, 359.9932, 376.3564, 372.0, 360.0, 376.54]","[199.97786666666667, 304.98973333333333, 266.0957333333333, 200.0, 305.0, 266.75]","[(20, 0.002133333333333333, 0.020527777777777777), (11, 0.00031666666666666665, 0.0023388888888888886), (19, 0.0, 0.016022222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.09786666666666, 10.089472222222222), (16094, 51.899683333333336, 6.187661111111111), (32193, 58.2, 11.623977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
198,"[36.16281955820303, 16.502098247346332, 6.188318540127863, 0.0, 0.0, 0.0]","[12, 7, 4, 0, 0, 0]","[991.7023234868304, 574.4775776140191, 399.6333415883065, 0, 0, 0]","[3037.29767651317, 7527.5224223859805, 15711.366658411693, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1457, 1337, 997, 0, 0, 0]","[13.501775708187813, 1.0614769111369808, 0.26574951493985255, 0.0, 0.0, 0.0]","[579.9012666666666, 182.36173333333332, 91.31153333333333, 0, 0, 0]","[0.04226666666666667, 0.0108, 0.0002666666666666667, 0, 0, 0]","[0.0204, 0.018266666666666667, 0.0006666666666666666, 0, 0, 0]","[3715.0987333333333, 16997.638266666665, 34268.68846666667, 4295, 17180, 34360]","[371.95773333333335, 359.9892, 376.53973333333334, 372.0, 360.0, 376.54]","[199.9796, 304.98173333333335, 266.7493333333333, 200.0, 305.0, 266.75]","[(22, 0.12141666666666666, 0.11955000000000002), (14, 0.00036666666666666667, 0.003005555555555555), (10, 0.0, 0.0013777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 66.97858333333333, 9.99045), (16091, 51.89963333333334, 6.186994444444444), (32202, 58.2, 11.63862222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
199,"[32.48945147679325, 18.67440138237472, 7.7897088945441, 0.0, 0.0, 0.0]","[10, 8, 5, 0, 0, 0]","[565.4570371337536, 1007.6967925108326, 631.8770198097525, 0, 0, 0]","[3463.5429628662464, 7094.303207489167, 15479.122980190248, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1309, 1513, 1255, 0, 0, 0]","[14.25354132712456, 8.86140318199457, 0.3534848661233993, 0.0, 0.0, 0.0]","[612.1895999999999, 1522.3890666666668, 121.4574, 0, 0, 0]","[0.023199999999999995, 0.764, 8.281066666666666, 0, 0, 0]","[0.015333333333333332, 0.46146666666666664, 8.307066666666667, 0, 0, 0]","[3682.8104000000003, 15657.610933333333, 34238.5426, 4295, 17180, 34360]","[371.9768, 359.236, 368.25893333333335, 372.0, 360.0, 376.54]","[199.98466666666667, 304.5385333333333, 258.4429333333333, 200.0, 305.0, 266.75]","[(19, 0.03481666666666666, 0.023744444444444443), (13, 0.0030999999999999995, 0.06087777777777778), (11, 0.0, 0.0021555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.06518333333332, 10.086255555555555), (16092, 51.8969, 6.129122222222222), (32201, 58.2, 11.637844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
200,"[31.27326880119136, 22.6734139718588, 8.782819191856497, 0.0, 0.0, 0.0]","[11, 10, 5, 0, 0, 0]","[808.2797583773067, 1474.4052494387502, 1275.9580719592464, 0, 0, 0]","[3220.7202416226933, 6627.594750561249, 14835.041928040753, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1260, 1837, 1415, 0, 0, 0]","[11.648352347691114, 9.226656189367482, 0.28024330616996507, 0.0, 0.0, 0.0]","[500.29673333333335, 1585.1395333333332, 96.29159999999999, 0, 0, 0]","[0.05466666666666666, 0.43706666666666666, 24.23933333333334, 0, 0, 0]","[0.05653333333333333, 0.3644, 24.300933333333326, 0, 0, 0]","[3794.7032666666664, 15594.860466666667, 34263.7084, 4295, 17180, 34360]","[371.94533333333334, 359.5629333333333, 352.3006666666667, 372.0, 360.0, 376.54]","[199.94346666666667, 304.6356, 242.44906666666668, 200.0, 305.0, 266.75]","[(16, 0.05068333333333332, 0.07852222222222222), (17, 0.0008833333333333333, 0.05673333333333334), (10, 0.0, 0.00115), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.04931666666666, 10.031477777777777), (16088, 51.89911666666667, 6.133266666666666), (32202, 58.2, 11.638849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
201,"[31.918590220898484, 26.413231300913353, 10.620073241884427, 0.0, 0.0, 0.0]","[13, 12, 6, 0, 0, 0]","[946.201274334137, 1240.3471062188435, 963.6889449447369, 0, 0, 0]","[3082.798725665863, 6861.652893781156, 15147.311055055263, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1286, 2140, 1711, 0, 0, 0]","[10.275073341094295, 9.640210322079938, 0.307581490104773, 0.0, 0.0, 0.0]","[441.3144, 1656.1881333333333, 105.68499999999999, 0, 0, 0]","[0.08386666666666667, 0.44559999999999994, 20.57, 0, 0, 0]","[0.0544, 0.3682666666666667, 20.623866666666665, 0, 0, 0]","[3853.6856, 15523.811866666667, 34254.315, 4295, 17180, 34360]","[371.91613333333333, 359.5544, 355.97, 372.0, 360.0, 376.54]","[199.9456, 304.63173333333333, 246.12613333333334, 200.0, 305.0, 266.75]","[(23, 0.11546666666666665, 0.08735000000000001), (21, 0.039733333333333336, 0.07219444444444445), (11, 1.666666666666667e-05, 0.0013166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 66.98453333333333, 10.022649999999999), (16084, 51.860266666666675, 6.117805555555555), (32201, 58.199983333333336, 11.638683333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
202,"[37.652022834450236, 22.3771908170822, 13.990441313388368, 0.0, 0.0, 0.0]","[14, 10, 8, 0, 0, 0]","[1002.9716320429069, 904.1040132885082, 1085.3161692700169, 0, 0, 0]","[3026.028367957093, 7197.895986711492, 15025.683830729984, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1517, 1813, 2254, 0, 0, 0]","[11.444884749708963, 7.506989134652697, 0.5096323244082266, 0.0, 0.0, 0.0]","[491.55779999999993, 1289.7007333333333, 175.10966666666664, 0, 0, 0]","[0.07946666666666667, 0.02413333333333333, 21.95106666666667, 0, 0, 0]","[0.050666666666666665, 0.011600000000000001, 21.99666666666667, 0, 0, 0]","[3803.4422, 15890.299266666667, 34184.89033333334, 4295, 17180, 34360]","[371.9205333333333, 359.97586666666666, 354.58893333333333, 372.0, 360.0, 376.54]","[199.94933333333333, 304.9884, 244.75333333333333, 200.0, 305.0, 266.75]","[(25, 0.03518333333333333, 0.08573333333333334), (18, 0.0007333333333333333, 0.0035444444444444442), (16, 0.0, 0.0023277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4001, 67.06481666666666, 10.024266666666666), (16087, 51.89926666666667, 6.186455555555555), (32196, 58.2, 11.637672222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
203,"[39.563167038967485, 22.155023450999753, 15.790453727267085, 0.0, 0.0, 0.0]","[13, 9, 9, 0, 0, 0]","[800.722452428065, 1086.442653272947, 1111.801073855785, 0, 0, 0]","[3228.277547571935, 7015.557346727053, 14999.198926144214, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1594, 1795, 2544, 0, 0, 0]","[11.418447807528132, 8.235843616608458, 0.48318102444703126, 0.0, 0.0, 0.0]","[490.42233333333326, 1414.9179333333332, 166.02099999999996, 0, 0, 0]","[0.07306666666666664, 0.19986666666666666, 22.019466666666673, 0, 0, 0]","[0.05546666666666665, 0.012400000000000001, 22.06426666666667, 0, 0, 0]","[3804.5776666666666, 15765.082066666666, 34193.979, 4295, 17180, 34360]","[371.92693333333335, 359.80013333333335, 354.52053333333333, 372.0, 360.0, 376.54]","[199.94453333333334, 304.9876, 244.68573333333333, 200.0, 305.0, 266.75]","[(24, 0.051933333333333324, 0.11663888888888889), (18, 0.0, 0.0010777777777777778), (23, 1.666666666666667e-05, 0.0015055555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.04806666666666, 9.99336111111111), (16087, 51.900000000000006, 6.188922222222222), (32189, 58.199983333333336, 11.638494444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
204,"[26.309257880367337, 31.091088620093803, 16.889081993668924, 0.0, 0.0, 0.0]","[8, 12, 10, 0, 0, 0]","[632.944725020037, 1887.0988006245823, 810.3484432238367, 0, 0, 0]","[3396.055274979963, 6214.9011993754175, 15300.651556776163, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1060, 2519, 2721, 0, 0, 0]","[6.347538998835855, 7.731533566162205, 0.451138727202173, 0.0, 0.0, 0.0]","[272.6268, 1328.2774666666667, 155.01126666666664, 0, 0, 0]","[0.017733333333333334, 0.0168, 0.010133333333333333, 0, 0, 0]","[0.004666666666666666, 0.009999999999999998, 0.0004000000000000001, 0, 0, 0]","[4022.3732, 15851.722533333334, 34204.98873333333, 4295, 17180, 34360]","[371.98226666666665, 359.9832, 376.5298666666667, 372.0, 360.0, 376.54]","[199.99533333333332, 304.99, 266.7496, 200.0, 305.0, 266.75]","[(15, 0.05543333333333332, 0.007516666666666666), (26, 0.0, 0.0012611111111111109), (26, 0.0, 0.0014555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.04456666666665, 10.102483333333332), (16079, 51.900000000000006, 6.188738888888889), (32186, 58.2, 11.638544444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
205,"[23.852072474559442, 34.06566279930881, 9.837998882750917, 0.0, 0.0, 0.0]","[7, 13, 6, 0, 0, 0]","[241.94498848456388, 1382.8499391005662, 815.505450625465, 0, 0, 0]","[3787.055011515436, 6719.150060899434, 15295.494549374534, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[961, 2760, 1585, 0, 0, 0]","[4.397487000388048, 7.464504074505241, 0.19568684516880092, 0.0, 0.0, 0.0]","[188.87206666666665, 1282.4018000000003, 67.238, 0, 0, 0]","[0.014, 0.018266666666666664, 0.009733333333333333, 0, 0, 0]","[0.0012000000000000001, 0.011333333333333334, 0.0004000000000000001, 0, 0, 0]","[4106.127933333333, 15897.5982, 34292.762, 4295, 17180, 34360]","[371.986, 359.98173333333335, 376.5302666666667, 372.0, 360.0, 376.54]","[199.9988, 304.9886666666667, 266.7496, 200.0, 305.0, 266.75]","[(16, 0.0335, 0.005577777777777778), (28, 0.0, 0.0008555555555555555), (17, 0.0, 0.0011333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.06649999999999, 10.104422222222222), (16077, 51.900000000000006, 6.189144444444444), (32195, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
206,"[17.02655745842641, 27.301900765243147, 15.95183415058035, 0.0, 0.0, 0.0]","[6, 12, 9, 0, 0, 0]","[355.921353508512, 1503.1313440939593, 1989.3904868961913, 0, 0, 0]","[3673.078646491488, 6598.868655906041, 14121.60951310381, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[686, 2212, 2570, 0, 0, 0]","[7.480783857198292, 1.220663562281723, 0.6062693053938688, 0.0, 0.0, 0.0]","[321.29966666666667, 209.71, 208.3141333333333, 0, 0, 0]","[0.023066666666666666, 0.0288, 12.128133333333336, 0, 0, 0]","[0.0012000000000000001, 0.016133333333333333, 12.05866666666667, 0, 0, 0]","[3973.700333333333, 16970.29, 34151.68586666667, 4295, 17180, 34360]","[371.9769333333333, 359.9712, 364.4118666666667, 372.0, 360.0, 376.54]","[199.9988, 304.98386666666664, 254.69133333333332, 200.0, 305.0, 266.75]","[(11, 0.04955, 0.005405555555555556), (23, 0.009049999999999999, 0.006366666666666666), (20, 0.00015, 0.0027444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.05045, 10.104594444444444), (16082, 51.890950000000004, 6.183633333333333), (32192, 58.199850000000005, 11.637255555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
207,"[22.85927029039464, 26.672426561342878, 16.93873750853454, 0.0, 0.0, 0.0]","[8, 12, 10, 0, 0, 0]","[534.1037030466466, 1398.404770497907, 1651.4376050954133, 0, 0, 0]","[3494.896296953353, 6703.5952295020925, 14459.562394904588, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[921, 2161, 2729, 0, 0, 0]","[6.390246022506791, 1.304335273573923, 0.8774891346526971, 0.0, 0.0, 0.0]","[274.4610666666667, 224.0848, 301.50526666666667, 0, 0, 0]","[0.010666666666666666, 0.030533333333333336, 0.03306666666666667, 0, 0, 0]","[0.0008, 0.008266666666666667, 0.05333333333333332, 0, 0, 0]","[4020.5389333333333, 16955.9152, 34058.49473333333, 4295, 17180, 34360]","[371.9893333333333, 359.9694666666667, 376.50693333333334, 372.0, 360.0, 376.54]","[199.9992, 304.99173333333334, 266.69666666666666, 200.0, 305.0, 266.75]","[(14, 0.0, 0.003111111111111111), (22, 5e-05, 0.003577777777777778), (23, 0.09475, 0.022216666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.106888888888887), (16083, 51.899950000000004, 6.186422222222221), (32189, 58.105250000000005, 11.617783333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
208,"[28.34450235790519, 23.82127869661812, 17.820122897399294, 0.0, 0.0, 0.0]","[10, 10, 10, 0, 0, 0]","[764.201766211879, 861.563001690357, 1227.7451330714675, 0, 0, 0]","[3264.7982337881213, 7240.436998309643, 14883.254866928532, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1142, 1930, 2871, 0, 0, 0]","[9.895666278618549, 1.2435622817229337, 1.017361272797827, 0.0, 0.0, 0.0]","[425.01886666666667, 213.644, 349.56533333333334, 0, 0, 0]","[0.059333333333333335, 1.1770666666666667, 0.19226666666666664, 0, 0, 0]","[0.04586666666666667, 1.1542666666666668, 0.032933333333333335, 0, 0, 0]","[3869.981133333333, 16966.356, 34010.43466666667, 4295, 17180, 34360]","[371.9406666666667, 358.8229333333333, 376.34773333333334, 372.0, 360.0, 376.54]","[199.95413333333335, 303.8457333333333, 266.71706666666665, 200.0, 305.0, 266.75]","[(21, 6.666666666666667e-05, 0.01182222222222222), (18, 3.3333333333333335e-05, 0.0035833333333333333), (23, 0.03996666666666667, 0.09872777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.09993333333333, 10.098177777777778), (16087, 51.89996666666667, 6.186416666666666), (32189, 58.16003333333334, 11.54127222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
209,"[25.04343509555721, 17.649962972105655, 17.267705294519274, 0.0, 0.0, 0.0]","[9, 8, 10, 0, 0, 0]","[636.2123920848985, 987.4413578951717, 1778.9463518300454, 0, 0, 0]","[3392.7876079151015, 7114.558642104828, 14332.053648169955, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1009, 1430, 2782, 0, 0, 0]","[8.976093131548312, 0.9755157159487776, 3.988351765618937, 0.0, 0.0, 0.0]","[385.52320000000003, 167.59359999999998, 1370.3976666666667, 0, 0, 0]","[0.06106666666666666, 0.03746666666666667, 0.18080000000000002, 0, 0, 0]","[0.0392, 0.019733333333333335, 0.02266666666666666, 0, 0, 0]","[3909.4768, 17012.4064, 32989.602333333336, 4295, 17180, 34360]","[371.93893333333335, 359.96253333333334, 376.35920000000004, 372.0, 360.0, 376.54]","[199.9608, 304.9802666666667, 266.7273333333333, 200.0, 305.0, 266.75]","[(18, 1.666666666666667e-05, 0.010655555555555554), (14, 0.0005333333333333333, 0.003327777777777778), (19, 0.0045833333333333325, 0.07773333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.09998333333333, 10.099344444444444), (16091, 51.89946666666667, 6.186672222222222), (32193, 58.19541666666667, 11.562266666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
210,"[33.4077934971457, 20.180202419155762, 19.3470299795171, 0.0, 0.0, 0.0]","[8, 9, 11, 0, 0, 0]","[894.6548673848077, 755.3605925165435, 1963.4743357974248, 0, 0, 0]","[3134.345132615192, 7346.639407483456, 14147.525664202574, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1346, 1635, 3117, 0, 0, 0]","[10.797781916957701, 1.3605405510283275, 3.84695227008149, 0.0, 0.0, 0.0]","[463.7647333333333, 233.74086666666668, 1321.8128, 0, 0, 0]","[0.6236, 0.05586666666666666, 0.1850666666666667, 0, 0, 0]","[0.4835999999999999, 0.038799999999999994, 0.0324, 0, 0, 0]","[3831.2352666666666, 16946.259133333333, 33038.1872, 4295, 17180, 34360]","[371.3764, 359.94413333333335, 376.35493333333335, 372.0, 360.0, 376.54]","[199.5164, 304.9612, 266.7176, 200.0, 305.0, 266.75]","[(15, 0.0030666666666666663, 0.07225555555555555), (13, 0.019533333333333337, 0.003622222222222222), (22, 0.0, 0.07278333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.09693333333333, 10.037744444444444), (16092, 51.88046666666667, 6.1863777777777775), (32190, 58.2, 11.567216666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
211,"[36.75850086870191, 12.49074302641323, 21.463596300664143, 0.0, 0.0, 0.0]","[9, 5, 12, 0, 0, 0]","[384.10942980081677, 491.0437113291076, 2117.924747938413, 0, 0, 0]","[3644.8905701991835, 7610.956288670893, 13993.075252061586, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1481, 1012, 3458, 0, 0, 0]","[13.871973612727981, 0.544209545983702, 3.9336736515327897, 0.0, 0.0, 0.0]","[595.8012666666667, 93.4952, 1351.6102666666666, 0, 0, 0]","[1.0385333333333333, 0.030533333333333336, 0.18093333333333333, 0, 0, 0]","[0.8353333333333332, 0.030266666666666664, 0.011066666666666666, 0, 0, 0]","[3699.198733333333, 17086.5048, 33008.38973333333, 4295, 17180, 34360]","[370.9614666666667, 359.9694666666667, 376.3590666666667, 372.0, 360.0, 376.54]","[199.16466666666668, 304.96973333333335, 266.7389333333333, 200.0, 305.0, 266.75]","[(16, 0.003316666666666666, 0.12421111111111112), (7, 0.0, 0.001088888888888889), (22, 0.0, 0.07222222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.09668333333333, 9.985788888888889), (16098, 51.900000000000006, 6.188911111111111), (32190, 58.2, 11.567777777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
212,"[30.627947381484237, 21.007158726240434, 21.147042393395814, 0.0, 0.0, 0.0]","[5, 9, 12, 0, 0, 0]","[537.8053902148224, 1157.3569469579013, 1258.9910217298486, 0, 0, 0]","[3491.194609785178, 6944.6430530420985, 14852.00897827015, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1234, 1702, 3407, 0, 0, 0]","[6.494357780364764, 2.2847077997671708, 3.8283890182382616, 0.0, 0.0, 0.0]","[278.9326666666666, 392.51279999999997, 1315.4344666666668, 0, 0, 0]","[0.8553333333333333, 0.0796, 0.18066666666666667, 0, 0, 0]","[0.7115999999999999, 0.07306666666666665, 0.010933333333333335, 0, 0, 0]","[4016.0673333333334, 16787.4872, 33044.565533333334, 4295, 17180, 34360]","[371.1446666666667, 359.9204, 376.3593333333334, 372.0, 360.0, 376.54]","[199.2884, 304.92693333333335, 266.73906666666664, 200.0, 305.0, 266.75]","[(8, 0.00034999999999999994, 0.1044), (14, 0.0012166666666666665, 0.06275555555555555), (24, 0.0, 0.07590769230769233), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09965, 10.0056), (16091, 51.89878333333334, 6.127244444444444), (32188, 58.2, 11.564092307692306), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 0]"
213,"[31.14916852817076, 18.3658355961491, 11.377319843585127, 0.0, 0.0, 0.0]","[5, 8, 7, 0, 0, 0]","[699.8900610066776, 781.5963372745111, 1102.218454932913, 0, 0, 0]","[3329.1099389933224, 7320.403662725489, 15008.781545067088, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1255, 1488, 1833, 0, 0, 0]","[8.007270469538224, 2.1148354675979824, 0.3224594489716725, 0.0, 0.0, 0.0]","[343.9122666666667, 363.3287333333334, 110.79706666666667, 0, 0, 0]","[0.8326666666666666, 0.05893333333333333, 0.0014666666666666667, 0, 0, 0]","[0.7014666666666666, 0.03786666666666666, 0.00026666666666666673, 0, 0, 0]","[3951.0877333333333, 16816.671266666668, 34249.202933333334, 4295, 17180, 34360]","[371.1673333333333, 359.94106666666664, 376.53853333333336, 372.0, 360.0, 376.54]","[199.29853333333332, 304.9621333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(6, 0.00011666666666666667, 0.10257222222222222), (13, 0.037899999999999996, 0.07230555555555555), (14, 0.0, 0.0040666666666666655), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09988333333332, 10.007427777777778), (16092, 51.862100000000005, 6.117694444444444), (32198, 58.2, 11.635933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 0]"
