interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[25.341275750806652, 14.477906689706247, 4.872447396188939, 0.0, 0.0, 0.0]","[9, 8, 3, 0, 0, 0]","[795.7531959058146, 709.6496637002161, 629.0100800347026, 0, 0, 0]","[3233.2468040941853, 7392.3503362997835, 15481.989919965297, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1021, 1173, 785, 0, 0, 0]","[5.455438106325184, 5.104261156383391, 1.6475518044237483, 0.0, 0.0, 0.0]","[234.31106666666665, 876.9120666666666, 566.0988, 0, 0, 0]","[0.1512, 0.10573333333333335, 0.0033333333333333335, 0, 0, 0]","[0.20613333333333336, 0.098, 0.0022666666666666664, 0, 0, 0]","[4060.6889333333334, 16303.087933333334, 33793.9012, 4295, 17180, 34360]","[371.8488, 359.8942666666667, 376.5366666666667, 372.0, 360.0, 376.54]","[199.79386666666667, 304.902, 266.7477333333333, 200.0, 305.0, 266.75]","[(20, 0.0, 0.05533888888888889), (12, 0.007883333333333332, 0.006761111111111111), (6, 0.0, 0.0012555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.05466111111111), (16093, 51.89211666666667, 6.183238888888888), (32206, 58.2, 11.638744444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[39.21568627450981, 13.009133547272278, 6.386940599590342, 0.0, 0.0, 0.0]","[14, 7, 4, 0, 0, 0]","[805.598601900496, 130.19616742320744, 619.9289764960583, 0, 0, 0]","[3223.401398099504, 7971.803832576793, 15491.071023503942, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1580, 1054, 1029, 0, 0, 0]","[11.552555684904927, 3.660034148234382, 1.919918121847109, 0.0, 0.0, 0.0]","[496.18226666666664, 628.7938666666668, 659.6838666666666, 0, 0, 0]","[0.7376, 0.0364, 0.0128, 0, 0, 0]","[0.6601333333333332, 0.025999999999999995, 0.0032, 0, 0, 0]","[3798.8177333333333, 16551.206133333333, 33700.316133333334, 4295, 17180, 34360]","[371.2624, 359.9636, 376.5272, 372.0, 360.0, 376.54]","[199.33986666666667, 304.974, 266.7468, 200.0, 305.0, 266.75]","[(29, 0.0030666666666666663, 0.1590468253968254), (11, 0.0, 0.007022222222222222), (8, 0.0, 0.0017166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3997, 67.09693333333333, 9.950953174603175), (16094, 51.900000000000006, 6.1829777777777775), (32204, 58.2, 11.638283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[33.804914370811616, 13.996544063194271, 13.301471044627894, 0.0, 0.0, 0.0]","[12, 7, 8, 0, 0, 0]","[844.0616596676248, 626.3025850999252, 1561.5930287992123, 0, 0, 0]","[3184.9383403323754, 7475.697414900074, 14549.406971200788, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1362, 1134, 2143, 0, 0, 0]","[19.29707256499806, 1.4459968956150564, 2.317273573923166, 0.0, 0.0, 0.0]","[828.8092666666668, 248.4222666666667, 796.2151999999999, 0, 0, 0]","[0.6710666666666667, 0.026133333333333335, 0.6086666666666667, 0, 0, 0]","[0.8070666666666666, 0.021733333333333334, 0.12293333333333334, 0, 0, 0]","[3466.1907333333334, 16931.57773333333, 33563.7848, 4295, 17180, 34360]","[371.32893333333334, 359.97386666666665, 375.9313333333333, 372.0, 360.0, 376.54]","[199.19293333333334, 304.9782666666667, 266.6270666666667, 200.0, 305.0, 266.75]","[(22, 0.06791666666666665, 0.17754999999999999), (13, 0.0, 0.002416666666666667), (16, 0.0, 0.004177777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.03208333333333, 9.93245), (16092, 51.900000000000006, 6.1875833333333325), (32196, 58.2, 11.63582222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[29.312484487465873, 21.932856084917304, 13.177332257463844, 0.0, 0.0, 0.0]","[10, 10, 8, 0, 0, 0]","[761.0886242567835, 988.5047303709987, 1035.4989826373553, 0, 0, 0]","[3267.9113757432165, 7113.495269629001, 15075.501017362645, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1181, 1777, 2123, 0, 0, 0]","[17.769376794722547, 3.2693996895615065, 2.296672875436554, 0.0, 0.0, 0.0]","[763.1947333333334, 561.6828666666668, 789.1368, 0, 0, 0]","[0.5388, 9.458, 0.6352, 0, 0, 0]","[0.5568000000000002, 8.681200000000002, 0.13293333333333335, 0, 0, 0]","[3531.8052666666667, 16618.317133333334, 33570.8632, 4295, 17180, 34360]","[371.4612, 350.542, 375.9048, 372.0, 360.0, 376.54]","[199.4432, 296.3188, 266.6170666666667, 200.0, 305.0, 266.75]","[(20, 0.029549999999999996, 0.15915555555555555), (21, 0.011550000000000001, 0.4362277777777778), (16, 0.0, 0.0034222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.07045, 9.950844444444444), (16084, 51.888450000000006, 5.753772222222222), (32196, 58.2, 11.636577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[26.334077934971457, 27.363613922488273, 9.44696170318416, 0.0, 0.0, 0.0]","[9, 11, 6, 0, 0, 0]","[367.472907699624, 1264.964304732531, 923.7669548054005, 0, 0, 0]","[3661.527092300376, 6837.035695267469, 15187.2330451946, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1061, 2217, 1522, 0, 0, 0]","[15.763133876600694, 3.3294155995343417, 2.245304229724486, 0.0, 0.0, 0.0]","[677.0265999999998, 571.9935999999999, 771.4865333333333, 0, 0, 0]","[0.13133333333333333, 41.58373333333334, 0.5717333333333333, 0, 0, 0]","[0.2365333333333334, 41.122800000000005, 0.1328, 0, 0, 0]","[3617.9734000000003, 16608.0064, 33588.51346666666, 4295, 17180, 34360]","[371.8686666666667, 318.4162666666667, 375.9682666666667, 372.0, 360.0, 376.54]","[199.76346666666666, 263.8772, 266.6172, 200.0, 305.0, 266.75]","[(18, 0.030350000000000002, 0.07512222222222223), (24, 1.666666666666667e-05, 0.23332222222222224), (15, 0.0, 0.0021111111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.06965, 10.034877777777778), (16081, 51.89998333333334, 5.956677777777777), (32197, 58.2, 11.637888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[16.877637130801688, 29.49888916316959, 13.698715163552851, 0.0, 0.0, 0.0]","[5, 12, 8, 0, 0, 0]","[206.63880185239503, 1497.9205558185683, 1540.3458527100813, 0, 0, 0]","[3822.361198147605, 6604.079444181431, 14570.654147289919, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[680, 2390, 2207, 0, 0, 0]","[4.662997283663175, 3.5705005820721767, 0.8955452076057432, 0.0, 0.0, 0.0]","[200.27573333333333, 613.4119999999999, 307.70933333333335, 0, 0, 0]","[0.11226666666666665, 69.99253333333336, 0.0184, 0, 0, 0]","[0.19813333333333333, 69.50986666666665, 0.014933333333333333, 0, 0, 0]","[4094.7242666666666, 16566.588, 34052.29066666667, 4295, 17180, 34360]","[371.88773333333336, 290.00746666666663, 376.52160000000003, 372.0, 360.0, 376.54]","[199.80186666666665, 235.49013333333335, 266.7350666666667, 200.0, 305.0, 266.75]","[(10, 0.0, 0.02874444444444444), (29, 0.00013333333333333334, 0.2927), (16, 0.0004166666666666667, 0.030183333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.081255555555556), (16076, 51.899866666666675, 5.8972999999999995), (32196, 58.19958333333334, 11.609816666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[7.81831720029784, 35.05307331523081, 12.674570169449446, 0.0, 0.0, 0.0]","[2, 14, 8, 0, 0, 0]","[224.00575102887075, 1683.8779752183038, 1003.6076303924893, 0, 0, 0]","[3804.9942489711293, 6418.122024781696, 15107.39236960751, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[315, 2840, 2042, 0, 0, 0]","[0.5777741559953435, 4.743118742724098, 0.895291230112534, 0.0, 0.0, 0.0]","[24.815400000000004, 814.8678000000001, 307.6220666666667, 0, 0, 0]","[0.23573333333333332, 64.26199999999999, 0.009999999999999998, 0, 0, 0]","[0.2268, 63.6012, 0.004933333333333334, 0, 0, 0]","[4270.1846, 16365.1322, 34052.37793333334, 4295, 17180, 34360]","[371.7642666666667, 295.738, 376.53000000000003, 372.0, 360.0, 376.54]","[199.7732, 241.3988, 266.7450666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010444444444444442), (34, 0.00016666666666666666, 0.3827777777777778), (16, 0.0, 0.003438888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108955555555555), (16071, 51.89983333333334, 5.807222222222221), (32196, 58.2, 11.63656111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[14.221891288160835, 27.919032337694393, 11.451803115883557, 0.0, 0.0, 0.0]","[4, 11, 8, 0, 0, 0]","[445.0029071359787, 999.242461372857, 903.0398287958712, 0, 0, 0]","[3583.9970928640214, 7102.757538627143, 15207.96017120413, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[573, 2262, 1845, 0, 0, 0]","[1.5624478075281336, 4.1266810244470316, 0.6449212262320527, 0.0, 0.0, 0.0]","[67.10713333333334, 708.9638, 221.59493333333333, 0, 0, 0]","[0.21106666666666665, 45.43440000000001, 0.0037333333333333333, 0, 0, 0]","[0.20240000000000002, 44.539866666666676, 0.013066666666666666, 0, 0, 0]","[4227.892866666667, 16471.0362, 34138.405066666666, 4295, 17180, 34360]","[371.7889333333333, 314.5656, 376.5362666666667, 372.0, 360.0, 376.54]","[199.7976, 260.4601333333333, 266.73693333333335, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0012666666666666668), (27, 0.00021666666666666668, 0.5241444444444444), (14, 0.0004166666666666667, 0.007138888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108733333333333), (16078, 51.89978333333334, 5.665855555555555), (32198, 58.19958333333334, 11.63286111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[17.72151898734177, 15.934337200691187, 14.114580100552418, 0.0, 0.0, 0.0]","[5, 6, 10, 0, 0, 0]","[498.6818145785867, 113.08899743057933, 1509.6212515897855, 0, 0, 0]","[3530.3181854214135, 7988.911002569421, 14601.378748410214, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[714, 1291, 2274, 0, 0, 0]","[9.04427629025999, 2.720098952270081, 1.4386239813736905, 0.0, 0.0, 0.0]","[388.4516666666666, 467.31299999999993, 494.3112000000001, 0, 0, 0]","[0.19266666666666665, 0.8150666666666667, 1.2089333333333334, 0, 0, 0]","[0.18466666666666673, 0.2617333333333334, 0.4085333333333333, 0, 0, 0]","[3906.548333333333, 16712.687, 33865.6888, 4295, 17180, 34360]","[371.80733333333336, 359.18493333333333, 375.3310666666667, 372.0, 360.0, 376.54]","[199.81533333333334, 304.7382666666667, 266.3414666666667, 200.0, 305.0, 266.75]","[(10, 0.0037166666666666667, 0.0039499999999999995), (14, 5e-05, 0.20543333333333336), (25, 0.011550000000000001, 0.43594444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09628333333333, 10.10605), (16091, 51.899950000000004, 5.984566666666666), (32187, 58.18845, 11.204055555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[21.12186646810623, 4.208837324117502, 22.909813171125318, 0.0, 0.0, 0.0]","[6, 2, 15, 0, 0, 0]","[530.8213183613907, 153.4804058862172, 2263.69455436877, 0, 0, 0]","[3498.1786816386093, 7948.519594113783, 13847.305445631231, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[851, 341, 3691, 0, 0, 0]","[9.101240201785018, 0.4821691889794335, 1.721542491268917, 0.0, 0.0, 0.0]","[390.89826666666653, 82.83666666666667, 591.5219999999999, 0, 0, 0]","[0.20666666666666667, 0.0, 0.8808, 0, 0, 0]","[0.18986666666666668, 0.0002666666666666667, 0.3022666666666667, 0, 0, 0]","[3904.1017333333334, 17097.163333333334, 33768.478, 4295, 17180, 34360]","[371.79333333333335, 360.0, 375.6592, 372.0, 360.0, 376.54]","[199.81013333333334, 304.9997333333333, 266.44773333333336, 200.0, 305.0, 266.75]","[(12, 0.0004, 0.004377777777777777), (4, 0.0, 0.0010944444444444445), (35, 0.00011666666666666667, 0.23310000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.0996, 10.105622222222221), (16101, 51.900000000000006, 6.188905555555555), (32177, 58.19988333333334, 11.406899999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]"
