interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[14.097791015140235, 11.244137250061712, 9.31661597666191, 0.0, 0.0, 0.0]","[4, 5, 5, 0, 0, 0]","[344.6828810433451, 333.64093852105134, 846.9877876609628, 0, 0, 0]","[3684.3171189566547, 7768.359061478948, 15264.012212339037, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[568, 911, 1501, 0, 0, 0]","[7.519439658517656, 1.6550477299185102, 0.9946047729918509, 0.0, 0.0, 0.0]","[322.9599333333333, 284.33720000000005, 341.7462, 0, 0, 0]","[0.0284, 0.03466666666666667, 0.0088, 0, 0, 0]","[0.03933333333333333, 0.018, 0.0044, 0, 0, 0]","[3972.0400666666665, 16895.6628, 34018.2538, 4295, 17180, 34360]","[371.9716, 359.9653333333333, 376.5312, 372.0, 360.0, 376.54]","[199.96066666666667, 304.982, 266.7456, 200.0, 305.0, 266.75]","[(4, 0.0, 0.010288888888888889), (14, 0.0, 0.0023055555555555555), (8, 0.0, 0.009877777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.09971111111111), (16091, 51.900000000000006, 6.187694444444444), (32204, 58.2, 11.630122222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[16.728716803176965, 6.492224142187114, 10.657314878033642, 0.0, 0.0, 0.0]","[5, 4, 6, 0, 0, 0]","[367.77448395115306, 508.7996074461106, 1346.5400495430194, 0, 0, 0]","[3661.225516048847, 7593.200392553889, 14764.459950456981, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[674, 526, 1717, 0, 0, 0]","[7.039296856810245, 1.2155991462941405, 0.8057764842840512, 0.0, 0.0, 0.0]","[302.3378, 208.83993333333333, 276.8648, 0, 0, 0]","[0.08786666666666666, 0.25666666666666665, 0.0132, 0, 0, 0]","[0.07853333333333332, 0.2394666666666667, 0.0084, 0, 0, 0]","[3992.6621999999998, 16971.160066666667, 34083.1352, 4295, 17180, 34360]","[371.9121333333333, 359.74333333333334, 376.52680000000004, 372.0, 360.0, 376.54]","[199.92146666666667, 304.76053333333334, 266.7416, 200.0, 305.0, 266.75]","[(7, 0.007883333333333332, 0.006011111111111111), (10, 0.0, 0.0023388888888888886), (11, 0.0, 0.050749999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09211666666666, 10.103988888888889), (16095, 51.900000000000006, 6.187661111111111), (32201, 58.2, 11.589249999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[14.072970960536113, 7.886941495926932, 10.657314878033642, 0.0, 0.0, 0.0]","[5, 5, 6, 0, 0, 0]","[350.5625752900357, 440.6260579032318, 655.1950574400685, 0, 0, 0]","[3678.4374247099645, 7661.373942096769, 15455.804942559931, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[567, 639, 1717, 0, 0, 0]","[5.755528133488552, 1.6934478075281336, 0.7867029491656966, 0.0, 0.0, 0.0]","[247.19993333333332, 290.93433333333337, 270.3111333333334, 0, 0, 0]","[0.10906666666666666, 0.23933333333333334, 0.014266666666666665, 0, 0, 0]","[0.1288, 0.22333333333333336, 0.0096, 0, 0, 0]","[4047.8000666666667, 16889.065666666665, 34089.688866666664, 4295, 17180, 34360]","[371.89093333333335, 359.7606666666667, 376.52573333333333, 372.0, 360.0, 376.54]","[199.8712, 304.77666666666664, 266.7404, 200.0, 305.0, 266.75]","[(8, 0.003116666666666667, 0.01594444444444445), (13, 0.0006666666666666666, 0.003133333333333333), (11, 0.0, 0.022500000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09688333333332, 10.094055555555554), (16092, 51.89933333333334, 6.186866666666666), (32201, 58.2, 11.617499999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[17.29957805907173, 9.2569735867687, 6.945565141828565, 0.0, 0.0, 0.0]","[6, 5, 4, 0, 0, 0]","[295.0733943208406, 382.1906562750591, 384.7449667553733, 0, 0, 0]","[3733.9266056791594, 7719.809343724941, 15726.255033244626, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[697, 750, 1119, 0, 0, 0]","[7.586564221963524, 0.8758381839348078, 0.18767675591773383, 0.0, 0.0, 0.0]","[325.84293333333335, 150.469, 64.48573333333334, 0, 0, 0]","[0.08866666666666667, 0.1929333333333333, 0.010533333333333334, 0, 0, 0]","[0.08186666666666667, 0.18533333333333338, 0.006266666666666667, 0, 0, 0]","[3969.1570666666667, 17029.531, 34295.514266666665, 4295, 17180, 34360]","[371.91133333333335, 359.8070666666667, 376.5294666666667, 372.0, 360.0, 376.54]","[199.91813333333334, 304.81466666666665, 266.74373333333335, 200.0, 305.0, 266.75]","[(10, 0.0036999999999999993, 0.022438888888888887), (12, 0.00055, 0.0017222222222222226), (9, 0.0, 0.0006222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.0963, 10.08756111111111), (16093, 51.89945000000001, 6.1882777777777775), (32203, 58.2, 11.639377777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[22.75999007197816, 9.528511478647248, 8.11246974117063, 0.0, 0.0, 0.0]","[7, 5, 5, 0, 0, 0]","[610.1664699092, 618.238225470321, 848.3545176933856, 0, 0, 0]","[3418.8335300908, 7483.761774529679, 15262.645482306614, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[917, 772, 1307, 0, 0, 0]","[13.98093441986806, 1.2369623593325572, 1.5554864183158712, 0.0, 0.0, 0.0]","[600.4811333333332, 212.5101333333333, 534.4651333333334, 0, 0, 0]","[0.015866666666666664, 0.0352, 9.618533333333334, 0, 0, 0]","[0.0248, 0.013066666666666667, 0.05453333333333334, 0, 0, 0]","[3694.518866666667, 16967.489866666667, 33825.53486666667, 4295, 17180, 34360]","[371.9841333333333, 359.9648, 366.9214666666667, 372.0, 360.0, 376.54]","[199.9752, 304.98693333333335, 266.6954666666667, 200.0, 305.0, 266.75]","[(14, 0.006200000000000001, 0.09202222222222221), (12, 0.0002833333333333333, 0.02696468253968254), (12, 0.0, 0.0051111111111111105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09379999999999, 10.017977777777777), (16093, 51.89971666666667, 6.1630353174603165), (32200, 58.2, 11.634888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[27.848101265822784, 11.63910145643051, 6.591769598411023, 0.0, 0.0, 0.0]","[8, 6, 4, 0, 0, 0]","[431.1928451893732, 366.7205304066674, 830.1178205530566, 0, 0, 0]","[3597.807154810627, 7735.279469593333, 15280.882179446944, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1122, 943, 1062, 0, 0, 0]","[10.980054326736512, 1.4861870391928598, 1.3010502522312766, 0.0, 0.0, 0.0]","[471.59333333333325, 255.32693333333333, 447.04086666666666, 0, 0, 0]","[0.019866666666666664, 1.1826666666666665, 3.8465333333333334, 0, 0, 0]","[0.026266666666666667, 1.1608000000000003, 0.05039999999999999, 0, 0, 0]","[3823.4066666666668, 16924.673066666666, 33912.95913333333, 4295, 17180, 34360]","[371.98013333333336, 358.81733333333335, 372.69346666666667, 372.0, 360.0, 376.54]","[199.97373333333334, 303.8392, 266.6996, 200.0, 305.0, 266.75]","[(17, 0.0018833333333333334, 0.0028111111111111106), (13, 0.00043333333333333337, 0.02681666666666667), (9, 0.0, 0.005066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09811666666666, 10.107188888888889), (16092, 51.89956666666667, 6.163183333333333), (32203, 58.2, 11.634933333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[25.39091586001489, 15.156751419402617, 10.19800136552666, 0.0, 0.0, 0.0]","[8, 7, 6, 0, 0, 0]","[295.5920428576278, 926.3172201074178, 947.4697853663364, 0, 0, 0]","[3733.407957142372, 7175.682779892582, 15163.530214633663, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1023, 1228, 1643, 0, 0, 0]","[3.9041086534730303, 1.1657512611563832, 1.5024631354287932, 0.0, 0.0, 0.0]","[167.68146666666667, 200.27606666666662, 516.2463333333334, 0, 0, 0]","[0.025466666666666665, 0.06493333333333333, 7.669466666666667, 0, 0, 0]","[0.012399999999999998, 0.0256, 0.09293333333333333, 0, 0, 0]","[4127.318533333333, 16979.723933333335, 33843.753666666664, 4295, 17180, 34360]","[371.97453333333334, 359.93506666666667, 368.87053333333336, 372.0, 360.0, 376.54]","[199.9876, 304.9744, 266.65706666666665, 200.0, 305.0, 266.75]","[(18, 0.0, 0.002033333333333333), (15, 1.666666666666667e-05, 0.028535714285714286), (11, 0.00031666666666666665, 0.005538888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.1, 10.107966666666666), (16090, 51.89998333333334, 6.161464285714286), (32201, 58.19968333333333, 11.63446111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[16.827997021593447, 22.167366082448776, 8.41660976972255, 0.0, 0.0, 0.0]","[6, 10, 5, 0, 0, 0]","[407.62258446976693, 1168.105744691021, 295.7789133788443, 0, 0, 0]","[3621.377415530233, 6933.894255308979, 15815.221086621155, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[678, 1796, 1356, 0, 0, 0]","[2.8512859914629414, 5.258625145518044, 1.3980684904928213, 0.0, 0.0, 0.0]","[122.46273333333333, 903.4318, 480.3763333333334, 0, 0, 0]","[0.0264, 0.0716, 6.088133333333333, 0, 0, 0]","[0.013066666666666666, 0.0208, 0.11080000000000002, 0, 0, 0]","[4172.537266666666, 16276.5682, 33879.62366666667, 4295, 17180, 34360]","[371.9736, 359.9284, 370.45186666666666, 372.0, 360.0, 376.54]","[199.98693333333333, 304.9792, 266.6392, 200.0, 305.0, 266.75]","[(13, 0.0, 0.0011499999999999998), (23, 0.4706, 0.044405555555555566), (9, 0.0, 0.0050888888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.1, 10.108849999999999), (16082, 51.42940000000001, 6.145594444444444), (32203, 58.2, 11.63491111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[17.969719533382975, 21.969883979264377, 5.72900502762088, 0.0, 0.0, 0.0]","[6, 9, 4, 0, 0, 0]","[504.1296909062529, 660.8628762371762, 427.5549178505588, 0, 0, 0]","[3524.870309093747, 7441.137123762824, 15683.445082149441, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[724, 1780, 923, 0, 0, 0]","[1.4189864183158711, 7.715024835079549, 0.3266608459448972, 0.0, 0.0, 0.0]","[60.94546666666666, 1325.4412666666665, 112.24066666666667, 0, 0, 0]","[0.12400000000000001, 0.0436, 0.018533333333333332, 0, 0, 0]","[0.2045333333333333, 0.015600000000000001, 0.0004000000000000001, 0, 0, 0]","[4234.054533333333, 15854.558733333333, 34247.759333333335, 4295, 17180, 34360]","[371.876, 359.9564, 376.5214666666667, 372.0, 360.0, 376.54]","[199.79546666666667, 304.9844, 266.7496, 200.0, 305.0, 266.75]","[(13, 0.0048833333333333315, 0.03179444444444444), (21, 0.0, 0.006683333333333333), (7, 0.0, 0.002344444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09511666666666, 10.078205555555556), (16084, 51.900000000000006, 6.183316666666666), (32205, 58.2, 11.637655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[29.163564159841155, 14.872870896075044, 13.636645769970826, 0.0, 0.0, 0.0]","[8, 6, 8, 0, 0, 0]","[544.2848745805264, 1114.1372481276712, 1226.6831568288014, 0, 0, 0]","[3484.7151254194737, 6987.862751872329, 14884.316843171198, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1175, 1205, 2197, 0, 0, 0]","[5.197008925106713, 7.334318199456733, 1.4477865735351185, 0.0, 0.0, 0.0]","[223.21153333333334, 1260.0358666666666, 497.45946666666674, 0, 0, 0]","[0.11866666666666667, 0.030400000000000003, 1.2176000000000002, 0, 0, 0]","[0.2101333333333334, 0.022, 0.3897333333333333, 0, 0, 0]","[4071.788466666667, 15919.964133333333, 33862.54053333333, 4295, 17180, 34360]","[371.8813333333333, 359.9696, 375.3224, 372.0, 360.0, 376.54]","[199.78986666666665, 304.978, 266.3602666666667, 200.0, 305.0, 266.75]","[(17, 0.0006666666666666666, 0.028783333333333334), (14, 0.06446666666666667, 0.025400000000000002), (18, 0.011966666666666667, 0.43455), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09933333333333, 10.081216666666666), (16091, 51.83553333333334, 6.164599999999999), (32194, 58.18803333333334, 11.205449999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
