interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[8.016877637130802, 6.887188348555911, 9.533858854198995, 0.0, 0.0, 0.0]","[4, 3, 6, 0, 0, 0]","[302.51883198064706, 425.602671202363, 1045.510906707397, 0, 0, 0]","[3726.481168019353, 7676.397328797637, 15065.489093292603, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[323, 558, 1536, 0, 0, 0]","[0.4485774155995343, 6.424910748932867, 4.992629220023283, 0.0, 0.0, 0.0]","[19.266399999999997, 1103.7996666666666, 1715.4674000000002, 0, 0, 0]","[0.0, 0.16720000000000002, 0.010799999999999999, 0, 0, 0]","[0.002, 0.8038666666666665, 0.0228, 0, 0, 0]","[4275.7336, 16076.200333333334, 32644.5326, 4295, 17180, 34360]","[372.0, 359.8328, 376.5292, 372.0, 360.0, 376.54]","[199.998, 304.1961333333333, 266.7272, 200.0, 305.0, 266.75]","[(7, 0.0, 1.1111111111111112e-05), (8, 0.06151666666666666, 0.05960555555555556), (10, 0.0, 0.004066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10998888888889), (16097, 51.838483333333336, 6.130394444444444), (32202, 58.2, 11.635933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[16.604616530156367, 6.887188348555911, 7.671777046738254, 0.0, 0.0, 0.0]","[6, 3, 5, 0, 0, 0]","[574.8871370212609, 412.4505335303478, 1034.2419536083448, 0, 0, 0]","[3454.112862978739, 7689.5494664696525, 15076.758046391655, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[669, 558, 1236, 0, 0, 0]","[1.8238928987194412, 5.192009313154831, 2.2305572370974, 0.0, 0.0, 0.0]","[78.33619999999999, 891.9871999999999, 766.4194666666667, 0, 0, 0]","[0.0112, 0.17853333333333332, 0.011066666666666667, 0, 0, 0]","[0.0068, 0.6240000000000001, 0.015733333333333332, 0, 0, 0]","[4216.6638, 16288.0128, 33593.580533333334, 4295, 17180, 34360]","[371.9888, 359.82146666666665, 376.5289333333333, 372.0, 360.0, 376.54]","[199.9932, 304.376, 266.73426666666666, 200.0, 305.0, 266.75]","[(13, 0.0, 0.00205), (8, 0.02943333333333333, 0.03863888888888888), (8, 1.666666666666667e-05, 0.001788888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.1, 10.107949999999999), (16097, 51.870566666666676, 6.151361111111111), (32204, 58.199983333333336, 11.63821111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[23.13229089103996, 6.887188348555911, 7.671777046738254, 0.0, 0.0, 0.0]","[8, 3, 5, 0, 0, 0]","[557.0240240693083, 184.3171570625735, 439.1394779873053, 0, 0, 0]","[3471.9759759306917, 7917.682842937426, 15671.860522012696, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[932, 558, 1236, 0, 0, 0]","[2.7017431121459063, 5.456496701590996, 2.078986418315871, 0.0, 0.0, 0.0]","[116.03986666666667, 937.4261333333333, 714.3397333333332, 0, 0, 0]","[0.010933333333333333, 0.15986666666666666, 0.0244, 0, 0, 0]","[0.006533333333333333, 0.6705333333333334, 0.030799999999999998, 0, 0, 0]","[4178.960133333333, 16242.573866666668, 33645.660266666666, 4295, 17180, 34360]","[371.98906666666664, 359.8401333333333, 376.5156, 372.0, 360.0, 376.54]","[199.99346666666668, 304.3294666666667, 266.7192, 200.0, 305.0, 266.75]","[(17, 1.666666666666667e-05, 0.0017277777777777775), (8, 0.0741, 0.07221666666666668), (8, 0.0, 0.0016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09998333333333, 10.108272222222222), (16097, 51.825900000000004, 6.117783333333333), (32204, 58.2, 11.638333333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[24.075452965996526, 4.825968896568749, 5.815902178635715, 0.0, 0.0, 0.0]","[8, 3, 4, 0, 0, 0]","[590.5211982512006, 160.68475873285954, 344.54819712726, 0, 0, 0]","[3438.4788017487995, 7941.315241267141, 15766.45180287274, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[970, 391, 937, 0, 0, 0]","[3.253058595265813, 0.3931598758246022, 0.25456072953046177, 0.0, 0.0, 0.0]","[139.71886666666666, 67.54486666666666, 87.46706666666667, 0, 0, 0]","[0.019866666666666664, 0.021733333333333334, 0.0108, 0, 0, 0]","[0.004933333333333334, 0.0088, 0.0005333333333333334, 0, 0, 0]","[4155.281133333333, 17112.455133333333, 34272.532933333336, 4295, 17180, 34360]","[371.98013333333336, 359.9782666666667, 376.5292, 372.0, 360.0, 376.54]","[199.99506666666667, 304.9912, 266.74946666666665, 200.0, 305.0, 266.75]","[(16, 0.0, 0.0031611111111111115), (7, 0.05691666666666666, 0.013855555555555555), (8, 0.0, 0.003561111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.1, 10.106838888888888), (16098, 51.84308333333334, 6.176144444444444), (32204, 58.2, 11.636438888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[26.383718044179698, 3.7398173290545547, 4.108993855130035, 0.0, 0.0, 0.0]","[9, 3, 3, 0, 0, 0]","[490.52521621924075, 200.49138932889983, 534.5221670631471, 0, 0, 0]","[3538.474783780759, 7901.5086106711005, 15576.477832936853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1063, 303, 662, 0, 0, 0]","[4.920336825766395, 0.6337380675203725, 0.18106577415599534, 0.0, 0.0, 0.0]","[211.32846666666666, 108.8762, 62.2142, 0, 0, 0]","[0.0264, 0.0041333333333333335, 0.009466666666666667, 0, 0, 0]","[0.011333333333333332, 0.0054666666666666665, 0.006666666666666666, 0, 0, 0]","[4083.671533333333, 17071.1238, 34297.7858, 4295, 17180, 34360]","[371.9736, 359.99586666666664, 376.5305333333334, 372.0, 360.0, 376.54]","[199.98866666666666, 304.9945333333333, 266.74333333333334, 200.0, 305.0, 266.75]","[(18, 0.0, 0.004555555555555556), (6, 0.03351666666666667, 0.003633333333333333), (6, 0.0, 0.00435), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.1, 10.105444444444444), (16099, 51.86648333333334, 6.186366666666666), (32206, 58.2, 11.635649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[18.193100024820055, 11.133053567020488, 4.108993855130035, 0.0, 0.0, 0.0]","[6, 7, 3, 0, 0, 0]","[415.48215939547123, 592.9787175553928, 130.2429561724938, 0, 0, 0]","[3613.517840604529, 7509.021282444607, 15980.757043827507, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[733, 902, 662, 0, 0, 0]","[4.6538393480791616, 1.929700038804812, 0.10375630578191697, 0.0, 0.0, 0.0]","[199.8824, 331.5224666666667, 35.650666666666666, 0, 0, 0]","[0.023733333333333335, 0.014933333333333333, 0.009999999999999998, 0, 0, 0]","[0.029066666666666664, 0.019599999999999996, 0.0005333333333333334, 0, 0, 0]","[4095.1176, 16848.477533333335, 34324.34933333333, 4295, 17180, 34360]","[371.9762666666667, 359.9850666666667, 376.53000000000003, 372.0, 360.0, 376.54]","[199.97093333333333, 304.9804, 266.74946666666665, 200.0, 305.0, 266.75]","[(13, 0.003116666666666667, 0.01267777777777778), (15, 0.049583333333333326, 0.008244444444444445), (6, 0.0, 0.0026666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09688333333332, 10.097322222222221), (16090, 51.850416666666675, 6.181755555555555), (32206, 58.2, 11.637333333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[15.860014892032762, 12.145149345840533, 5.313140090621315, 0.0, 0.0, 0.0]","[5, 7, 3, 0, 0, 0]","[294.66381772754136, 724.8255390796804, 399.65083963112767, 0, 0, 0]","[3734.3361822724587, 7377.17446092032, 15711.349160368873, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[639, 984, 856, 0, 0, 0]","[5.408645712068296, 3.1310585952658134, 0.08239289871944122, 0.0, 0.0, 0.0]","[232.30133333333333, 537.9158666666667, 28.310200000000002, 0, 0, 0]","[0.0228, 0.0104, 0.0092, 0, 0, 0]","[0.019333333333333334, 0.023066666666666666, 0.00013333333333333337, 0, 0, 0]","[4062.6986666666667, 16642.084133333334, 34331.6898, 4295, 17180, 34360]","[371.9772, 359.9896, 376.5308, 372.0, 360.0, 376.54]","[199.98066666666668, 304.9769333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(11, 0.0017166666666666663, 0.003677777777777777), (15, 0.06153333333333332, 0.04174444444444445), (7, 0.0003333333333333333, 0.002111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.09828333333333, 10.106322222222222), (16090, 51.83846666666667, 6.148255555555555), (32205, 58.19966666666667, 11.637888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[16.480516257135765, 20.636879782769686, 7.243498231022283, 0.0, 0.0, 0.0]","[6, 8, 4, 0, 0, 0]","[214.90595219878912, 642.3845517962941, 362.44589562640147, 0, 0, 0]","[3814.0940478012108, 7459.6154482037055, 15748.5541043736, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[664, 1672, 1167, 0, 0, 0]","[5.704664338377959, 2.921505626697711, 0.1429177337989911, 0.0, 0.0, 0.0]","[245.01533333333333, 501.9146666666667, 49.10653333333334, 0, 0, 0]","[0.10866666666666666, 0.010799999999999999, 0.06813333333333334, 0, 0, 0]","[0.09986666666666663, 0.0061333333333333335, 0.05786666666666668, 0, 0, 0]","[4049.9846666666667, 16678.085333333333, 34310.89346666667, 4295, 17180, 34360]","[371.8913333333333, 359.9892, 376.4718666666667, 372.0, 360.0, 376.54]","[199.90013333333334, 304.9938666666667, 266.69213333333335, 200.0, 305.0, 266.75]","[(12, 0.002466666666666667, 0.01275), (16, 0.029516666666666663, 0.05334444444444444), (10, 0.0, 0.0021333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.09753333333333, 10.097249999999999), (16089, 51.87048333333334, 6.136655555555555), (32202, 58.2, 11.637866666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[9.55572102258625, 24.401382374722292, 7.5352243808578, 0.0, 0.0, 0.0]","[4, 9, 4, 0, 0, 0]","[241.94871385881186, 872.2801163522374, 898.6496069795749, 0, 0, 0]","[3787.051286141188, 7229.719883647763, 15212.350393020424, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[385, 1977, 1214, 0, 0, 0]","[4.144225067908422, 3.0903651532790057, 0.18818490492821108, 0.0, 0.0, 0.0]","[177.99446666666668, 530.9247333333332, 64.66033333333333, 0, 0, 0]","[0.07853333333333333, 9.325466666666665, 0.06440000000000001, 0, 0, 0]","[0.06893333333333333, 8.606800000000002, 0.05093333333333333, 0, 0, 0]","[4117.005533333333, 16649.075266666667, 34295.33966666667, 4295, 17180, 34360]","[371.9214666666667, 350.67453333333333, 376.47560000000004, 372.0, 360.0, 376.54]","[199.93106666666668, 296.3932, 266.6990666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0012555555555555553), (18, 0.0, 0.031194444444444448), (9, 0.0, 0.0014333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108744444444444), (16087, 51.900000000000006, 6.158805555555555), (32203, 58.2, 11.638566666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[15.4132539091586, 20.26660083929894, 13.084228167090808, 0.0, 0.0, 0.0]","[6, 6, 7, 0, 0, 0]","[315.6124817887972, 455.8277947187871, 1358.4051829012876, 0, 0, 0]","[3713.387518211203, 7646.172205281213, 14752.594817098712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[621, 1642, 2108, 0, 0, 0]","[6.046455568490493, 3.050700038804812, 0.2864736127279783, 0.0, 0.0, 0.0]","[259.69526666666667, 524.1102666666667, 98.43233333333333, 0, 0, 0]","[0.07519999999999999, 24.234800000000007, 0.07066666666666668, 0, 0, 0]","[0.06773333333333334, 24.341066666666663, 0.0572, 0, 0, 0]","[4035.3047333333334, 16655.889733333333, 34261.56766666667, 4295, 17180, 34360]","[371.9248, 335.7652, 376.46933333333334, 372.0, 360.0, 376.54]","[199.93226666666666, 280.6589333333333, 266.6928, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0025388888888888887), (11, 0.0, 0.0050999999999999995), (16, 0.0, 0.0025444444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.10746111111111), (16094, 51.900000000000006, 6.1849), (32196, 58.2, 11.637455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0]"
