interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[17.795979151154132, 21.007158726240434, 11.0545589969586, 0.0, 0.0, 0.0]","[6, 8, 6, 0, 0, 0]","[415.7944601427175, 982.7254484969042, 699.4833498993032, 0, 0, 0]","[3613.2055398572825, 7119.274551503096, 15411.516650100697, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[717, 1702, 1781, 0, 0, 0]","[4.860841288319752, 4.352260768335274, 2.0784800155219245, 0.0, 0.0, 0.0]","[208.77313333333333, 747.7184000000001, 714.1657333333333, 0, 0, 0]","[0.018133333333333335, 0.05213333333333334, 12.310266666666669, 0, 0, 0]","[0.0028, 0.09440000000000001, 12.67346666666667, 0, 0, 0]","[4086.226866666667, 16432.2816, 33645.834266666665, 4295, 17180, 34360]","[371.9818666666667, 359.94786666666664, 364.22973333333334, 372.0, 360.0, 376.54]","[199.9972, 304.9056, 254.07653333333332, 200.0, 305.0, 266.75]","[(13, 8.333333333333333e-05, 0.0043999999999999985), (16, 0.03996666666666667, 0.02256666666666667), (13, 0.0, 0.01625), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09991666666666, 10.105599999999999), (16089, 51.86003333333334, 6.167433333333332), (32199, 58.2, 11.62375), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[15.909655001241003, 20.25425820784991, 9.564893550990007, 0.0, 0.0, 0.0]","[6, 7, 5, 0, 0, 0]","[235.44712861794494, 963.4647945171962, 853.7190545770002, 0, 0, 0]","[3793.552871382055, 7138.535205482804, 15257.280945423, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[641, 1641, 1541, 0, 0, 0]","[4.601446643383779, 2.5069860302677527, 0.18132052774544044, 0.0, 0.0, 0.0]","[197.63213333333334, 430.70019999999994, 62.30173333333333, 0, 0, 0]","[0.017866666666666666, 0.03306666666666667, 0.010266666666666667, 0, 0, 0]","[0.0012, 0.027333333333333334, 0.0005333333333333335, 0, 0, 0]","[4097.3678666666665, 16749.2998, 34297.698266666666, 4295, 17180, 34360]","[371.9821333333333, 359.9669333333333, 376.52973333333335, 372.0, 360.0, 376.54]","[199.9988, 304.97266666666667, 266.74946666666665, 200.0, 305.0, 266.75]","[(15, 0.037899999999999996, 0.017594444444444444), (14, 0.0045833333333333325, 0.0036055555555555554), (10, 0.0, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.0621, 10.092405555555555), (16091, 51.89541666666667, 6.186394444444444), (32202, 58.2, 11.638933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[10.697443534375775, 22.759812392001972, 11.315250450003104, 0.0, 0.0, 0.0]","[4, 8, 6, 0, 0, 0]","[274.410172708503, 825.5737240035339, 1091.347072185009, 0, 0, 0]","[3754.589827291497, 7276.426275996466, 15019.65292781499, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[431, 1844, 1823, 0, 0, 0]","[1.3283802871556072, 1.890535894450912, 0.31279802095459835, 0.0, 0.0, 0.0]","[57.053933333333326, 324.7940666666667, 107.4774, 0, 0, 0]","[0.009466666666666667, 0.04066666666666666, 0.010133333333333334, 0, 0, 0]","[0.0015999999999999999, 0.018666666666666668, 0.0009333333333333334, 0, 0, 0]","[4237.946066666666, 16855.205933333335, 34252.5226, 4295, 17180, 34360]","[371.99053333333336, 359.95933333333335, 376.5298666666667, 372.0, 360.0, 376.54]","[199.9984, 304.98133333333334, 266.7490666666667, 200.0, 305.0, 266.75]","[(10, 0.0, 0.0017166666666666667), (13, 0.0, 0.002927777777777778), (12, 0.0, 0.001561111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.108283333333333), (16092, 51.900000000000006, 6.187072222222222), (32200, 58.2, 11.638438888888889), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[17.17547778605113, 12.885707232782028, 14.766308733163678, 0.0, 0.0, 0.0]","[6, 5, 8, 0, 0, 0]","[347.9395138290778, 524.0935604277672, 1419.1439462303124, 0, 0, 0]","[3681.060486170922, 7577.906439572233, 14691.856053769687, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[692, 1044, 2379, 0, 0, 0]","[2.450232052774544, 1.0131680248350796, 1.0898445867287543, 0.0, 0.0, 0.0]","[105.23746666666666, 174.06226666666666, 374.4706, 0, 0, 0]","[0.009733333333333333, 0.02613333333333333, 0.019333333333333334, 0, 0, 0]","[0.002, 0.013866666666666668, 0.0004000000000000001, 0, 0, 0]","[4189.7625333333335, 17005.937733333332, 33985.5294, 4295, 17180, 34360]","[371.9902666666667, 359.97386666666665, 376.52066666666667, 372.0, 360.0, 376.54]","[199.998, 304.9861333333333, 266.7496, 200.0, 305.0, 266.75]","[(13, 0.0, 0.0029444444444444444), (9, 0.0, 0.0013777777777777777), (16, 5e-05, 0.008622222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.1, 10.107055555555554), (16096, 51.900000000000006, 6.188622222222222), (32196, 58.19995, 11.631377777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[25.440555969223134, 11.93532461120711, 15.082862640432005, 0.0, 0.0, 0.0]","[10, 5, 8, 0, 0, 0]","[579.1799741902291, 893.6613017855349, 861.0651505115885, 0, 0, 0]","[3449.820025809771, 7208.338698214465, 15249.93484948841, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1025, 967, 2430, 0, 0, 0]","[4.6178967792006205, 0.4201105937136205, 4.042143771827707, 0.0, 0.0, 0.0]","[198.33866666666665, 72.175, 1388.8806, 0, 0, 0]","[0.36253333333333343, 0.0077333333333333325, 0.01906666666666667, 0, 0, 0]","[0.47146666666666665, 0.0036000000000000003, 0.00013333333333333337, 0, 0, 0]","[4096.6613333333335, 17107.825, 32971.1194, 4295, 17180, 34360]","[371.6374666666667, 359.9922666666667, 376.52093333333335, 372.0, 360.0, 376.54]","[199.52853333333334, 304.9964, 266.74986666666666, 200.0, 305.0, 266.75]","[(17, 0.006166666666666665, 0.0401), (8, 0.03963333333333333, 0.014885470085470087), (17, 0.0, 0.049833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09383333333332, 10.069899999999999), (16097, 51.86036666666667, 6.17511452991453), (32195, 58.2, 11.590166666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[24.149913129808887, 15.144408787953592, 7.131773322574639, 0.0, 0.0, 0.0]","[10, 7, 4, 0, 0, 0]","[634.8960326462316, 659.8415862930577, 892.4182892149147, 0, 0, 0]","[3394.1039673537684, 7442.158413706942, 15218.581710785085, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[973, 1227, 1149, 0, 0, 0]","[5.970090803259604, 1.0589336437718275, 3.1829555684904927, 0.0, 0.0, 0.0]","[256.4154, 181.92479999999998, 1093.6635333333334, 0, 0, 0]","[0.31293333333333334, 0.008133333333333333, 0.049733333333333324, 0, 0, 0]","[0.4030666666666667, 0.004266666666666667, 0.041466666666666666, 0, 0, 0]","[4038.5846, 16998.0752, 33266.33646666667, 4295, 17180, 34360]","[371.6870666666667, 359.9918666666667, 376.4902666666667, 372.0, 360.0, 376.54]","[199.59693333333334, 304.9957333333333, 266.7085333333333, 200.0, 305.0, 266.75]","[(16, 0.0, 0.03832222222222222), (11, 8.333333333333333e-05, 0.0013611111111111113), (10, 0.0, 0.0012444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.1, 10.071677777777778), (16094, 51.89991666666667, 6.188638888888889), (32202, 58.2, 11.638755555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[29.784065524944154, 12.725253023944704, 10.52696915151139, 0.0, 0.0, 0.0]","[12, 6, 6, 0, 0, 0]","[727.239073886674, 518.1543543902259, 936.5569981056838, 0, 0, 0]","[3301.760926113326, 7583.845645609774, 15174.443001894317, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1200, 1031, 1696, 0, 0, 0]","[9.664703143189755, 1.2440721769499419, 3.290910166860691, 0.0, 0.0, 0.0]","[415.099, 213.73160000000001, 1130.7567333333334, 0, 0, 0]","[0.33, 0.0, 0.013066666666666666, 0, 0, 0]","[0.43093333333333345, 0.0, 0.0034666666666666665, 0, 0, 0]","[3879.901, 16966.2684, 33229.243266666665, 4295, 17180, 34360]","[371.67, 360.0, 376.5269333333334, 372.0, 360.0, 376.54]","[199.56906666666666, 305.0, 266.74653333333333, 200.0, 305.0, 266.75]","[(19, 0.0, 0.03704444444444444), (12, 0.47065, 0.013733333333333334), (12, 0.0, 0.0017833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.1, 10.072955555555556), (16093, 51.42935000000001, 6.176266666666666), (32200, 58.2, 11.638216666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[32.58873169520973, 15.502345099975315, 17.354602445534105, 0.0, 0.0, 0.0]","[11, 6, 8, 0, 0, 0]","[555.1143538310348, 753.4631661605008, 606.9868897750912, 0, 0, 0]","[3473.885646168965, 7348.536833839499, 15504.013110224909, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1313, 1256, 2796, 0, 0, 0]","[9.101178114086146, 1.6652153667054712, 4.340322273961972, 0.0, 0.0, 0.0]","[390.8956, 286.08399999999995, 1491.3347333333336, 0, 0, 0]","[0.3970666666666667, 0.10346666666666668, 1.207066666666667, 0, 0, 0]","[0.4826666666666666, 0.2021333333333333, 0.38399999999999995, 0, 0, 0]","[3904.1044, 16893.916, 32868.66526666666, 4295, 17180, 34360]","[371.60293333333334, 359.8965333333333, 375.33293333333336, 372.0, 360.0, 376.54]","[199.51733333333334, 304.79786666666666, 266.366, 200.0, 305.0, 266.75]","[(20, 0.0, 0.03291666666666667), (14, 0.005299999999999998, 0.03299444444444444), (17, 0.011550000000000001, 0.4328666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.077083333333333), (16091, 51.89470000000001, 6.157005555555555), (32195, 58.18845, 11.207133333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[0, 2, 0, 0, 0, 0]"
19,"[32.56391164060561, 17.56356455196248, 12.823536714046305, 0.0, 0.0, 0.0]","[11, 8, 6, 0, 0, 0]","[359.2803673454191, 1015.4120206430553, 520.0439415455899, 0, 0, 0]","[3669.719632654581, 7086.587979356945, 15590.95605845441, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1312, 1423, 2066, 0, 0, 0]","[13.56552303342757, 2.1644233604967016, 1.173130966239814, 0.0, 0.0, 0.0]","[582.6392142857142, 371.84793333333334, 403.0878, 0, 0, 0]","[0.1876, 0.10946666666666667, 0.8617333333333334, 0, 0, 0]","[0.16866666666666663, 0.20493333333333336, 0.2708, 0, 0, 0]","[3712.360785714286, 16808.152066666666, 33956.9122, 4295, 17180, 34360]","[371.8124, 359.89053333333334, 375.6782666666667, 372.0, 360.0, 376.54]","[199.83133333333333, 304.7950666666667, 266.4792, 200.0, 305.0, 266.75]","[(19, 0.0, 0.002584126984126984), (20, 0.06446666666666667, 0.05321666666666666), (13, 0.0035499999999999998, 0.2304), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.1, 10.107415873015873), (16085, 51.83553333333334, 6.136783333333333), (32199, 58.196450000000006, 11.4096), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[0, 2, 0, 0, 0, 0]"
20,"[28.394142467113426, 24.84571710688719, 7.510396623424989, 0.0, 0.0, 0.0]","[9, 12, 3, 0, 0, 0]","[508.3716395896847, 1237.8860549876235, 204.02231859656158, 0, 0, 0]","[3520.6283604103155, 6864.1139450123765, 15906.977681403438, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1144, 2013, 1210, 0, 0, 0]","[8.30550684627751, 3.2014893286767556, 0.09078463329452852, 0.0, 0.0, 0.0]","[356.72151904761904, 550.0158666666666, 31.1936, 0, 0, 0]","[0.1892, 0.10493333333333332, 0.009466666666666667, 0, 0, 0]","[0.1904, 0.2042666666666667, 0.00013333333333333337, 0, 0, 0]","[3938.278480952381, 16629.98413333333, 34328.8064, 4295, 17180, 34360]","[371.8108, 359.89506666666665, 376.5305333333334, 372.0, 360.0, 376.54]","[199.8096, 304.7957333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(16, 6.666666666666667e-05, 0.0024567460317460317), (26, 0.0017000000000000001, 0.032077777777777775), (8, 0.0, 0.0011611111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.09993333333333, 10.107543253968254), (16079, 51.898300000000006, 6.157922222222222), (32204, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[2, 2, 2, 0, 0, 0]"
