interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[21.07222635889799, 17.131572451246605, 11.290422692570294, 0.0, 0.0, 0.0]","[8, 7, 7, 0, 0, 0]","[667.2250364955653, 836.6551720581858, 915.9525039181365, 0, 0, 0]","[3361.7749635044347, 7265.344827941814, 15195.047496081863, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[849, 1388, 1819, 0, 0, 0]","[7.94001707411719, 12.54919906868452, 0.5565519984478076, 0.0, 0.0, 0.0]","[341.02373333333327, 2155.9524, 191.23126666666667, 0, 0, 0]","[0.07106666666666667, 1.3411999999999997, 0.01853333333333333, 0, 0, 0]","[0.052000000000000005, 1.7869333333333335, 0.0624, 0, 0, 0]","[3953.9762666666666, 15024.0476, 34168.76873333333, 4295, 17180, 34360]","[371.92893333333336, 358.6588, 376.5214666666667, 372.0, 360.0, 376.54]","[199.948, 303.2130666666667, 266.6876, 200.0, 305.0, 266.75]","[(18, 0.03355, 0.02654444444444445), (16, 0.04671666666666667, 0.019477777777777778), (17, 0.0, 0.0015999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.06644999999999, 10.083455555555554), (16089, 51.85328333333334, 6.170522222222222), (32195, 58.2, 11.638399999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[22.462149416728717, 17.896815601086153, 10.824902240705109, 0.0, 0.0, 0.0]","[8, 7, 7, 0, 0, 0]","[399.5382733729805, 831.6650614888513, 659.4806602613655, 0, 0, 0]","[3629.4617266270197, 7270.334938511149, 15451.519339738634, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[905, 1450, 1744, 0, 0, 0]","[9.084648816453237, 8.290974776872332, 0.9231408614668221, 0.0, 0.0, 0.0]","[390.1856666666666, 1424.3894666666667, 317.19120000000004, 0, 0, 0]","[0.6352000000000001, 0.044533333333333334, 0.013066666666666667, 0, 0, 0]","[0.48853333333333326, 0.044399999999999995, 0.034666666666666665, 0, 0, 0]","[3904.8143333333333, 15755.610533333333, 34042.8088, 4295, 17180, 34360]","[371.3648, 359.95546666666667, 376.5269333333334, 372.0, 360.0, 376.54]","[199.51146666666668, 304.9556, 266.7153333333333, 200.0, 305.0, 266.75]","[(16, 0.05254999999999999, 0.08237777777777777), (16, 0.0, 0.003416666666666667), (15, 0.03996666666666667, 0.018888888888888893), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.04745, 10.027622222222222), (16089, 51.900000000000006, 6.186583333333333), (32197, 58.16003333333334, 11.62111111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[21.39488706875155, 21.007158726240434, 10.762832847123084, 0.0, 0.0, 0.0]","[7, 8, 7, 0, 0, 0]","[540.5667278023004, 1075.236227128728, 1234.8076532741795, 0, 0, 0]","[3488.4332721977, 7026.7637728712725, 14876.19234672582, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[862, 1702, 1734, 0, 0, 0]","[10.634281722933643, 9.883021730694606, 3.930497283663174, 0.0, 0.0, 0.0]","[456.7424, 1697.9031333333335, 1350.5188666666668, 0, 0, 0]","[0.4217333333333333, 1.6105333333333334, 0.013466666666666667, 0, 0, 0]","[0.3641333333333333, 0.06999999999999999, 0.0176, 0, 0, 0]","[3838.2576, 15482.096866666667, 33009.481133333335, 4295, 17180, 34360]","[371.57826666666665, 358.3894666666667, 376.52653333333336, 372.0, 360.0, 376.54]","[199.63586666666666, 304.93, 266.7324, 200.0, 305.0, 266.75]","[(15, 0.05576666666666665, 0.07740000000000001), (14, 0.0004666666666666667, 0.003361111111111111), (16, 0.0, 0.004894444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.04423333333332, 10.032599999999999), (16091, 51.89953333333334, 6.186638888888888), (32196, 58.2, 11.635105555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[16.778356912385206, 21.278696618118982, 14.39389237167153, 0.0, 0.0, 0.0]","[6, 8, 9, 0, 0, 0]","[397.3854096624277, 1178.6285509131162, 1050.744088594804, 0, 0, 0]","[3631.6145903375723, 6923.371449086884, 15060.255911405196, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[676, 1724, 2319, 0, 0, 0]","[7.45050213426465, 2.2485999223903765, 4.534738843616609, 0.0, 0.0, 0.0]","[319.9990666666667, 386.3094666666667, 1558.1362666666669, 0, 0, 0]","[0.428, 0.027333333333333334, 1.2041333333333335, 0, 0, 0]","[0.36053333333333326, 0.014266666666666667, 0.3944, 0, 0, 0]","[3975.0009333333333, 16793.690533333334, 32801.86373333333, 4295, 17180, 34360]","[371.572, 359.97266666666667, 375.3358666666667, 372.0, 360.0, 376.54]","[199.63946666666666, 304.9857333333333, 266.3556, 200.0, 305.0, 266.75]","[(13, 0.03361666666666667, 0.060750000000000005), (14, 0.0, 0.007027777777777779), (22, 0.011550000000000001, 0.436), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.06638333333333, 10.049249999999999), (16091, 51.900000000000006, 6.182972222222221), (32190, 58.18845, 11.203999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[27.575080665177467, 22.019254505060477, 10.663521817391844, 0.0, 0.0, 0.0]","[10, 9, 6, 0, 0, 0]","[641.5986361887002, 895.0660660103381, 1120.7663800222003, 0, 0, 0]","[3387.4013638112997, 7206.933933989661, 14990.2336199778, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1111, 1784, 1718, 0, 0, 0]","[13.381747768723324, 2.374734575087311, 4.536399689561506, 0.0, 0.0, 0.0]","[574.7460666666667, 407.97940000000006, 1558.7069333333334, 0, 0, 0]","[0.022133333333333335, 0.058533333333333326, 0.8649333333333334, 0, 0, 0]","[0.0248, 0.05106666666666667, 0.2848, 0, 0, 0]","[3720.2539333333334, 16772.0206, 32801.293066666665, 4295, 17180, 34360]","[371.97786666666667, 359.94146666666666, 375.6750666666667, 372.0, 360.0, 376.54]","[199.9752, 304.94893333333334, 266.4652, 200.0, 305.0, 266.75]","[(22, 0.0, 0.004922222222222223), (17, 0.0005, 0.006505555555555556), (17, 1.666666666666667e-05, 0.23120000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.1, 10.105077777777778), (16088, 51.8995, 6.1834944444444435), (32195, 58.199983333333336, 11.4088), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[26.358897989575574, 19.563070846704516, 14.344236856805908, 0.0, 0.0, 0.0]","[9, 8, 8, 0, 0, 0]","[720.3254786367278, 700.1088477777193, 1295.9765658824538, 0, 0, 0]","[3308.674521363272, 7401.891152222281, 14815.023434117546, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1062, 1585, 2311, 0, 0, 0]","[7.6994427629026, 1.9843701979045403, 7.920258828094684, 0.0, 0.0, 0.0]","[330.6910666666667, 340.9148, 2721.4009333333333, 0, 0, 0]","[0.03466666666666667, 0.012266666666666667, 1.0393333333333332, 0, 0, 0]","[0.03546666666666667, 0.0032, 0.34453333333333336, 0, 0, 0]","[3964.3089333333332, 16839.0852, 31638.599066666666, 4295, 17180, 34360]","[371.9653333333333, 359.9877333333333, 375.5006666666667, 372.0, 360.0, 376.54]","[199.96453333333332, 304.9968, 266.40546666666665, 200.0, 305.0, 266.75]","[(21, 0.0, 0.0031333333333333335), (18, 8.333333333333334e-05, 0.009694444444444443), (20, 0.026283333333333332, 0.29853888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.1, 10.106866666666667), (16087, 51.89991666666667, 6.180305555555555), (32192, 58.17371666666667, 11.34146111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[28.59270290394639, 15.909651937793138, 17.76426044317547, 0.0, 0.0, 0.0]","[10, 7, 10, 0, 0, 0]","[723.1980184341796, 772.3469520666881, 915.6980320824405, 0, 0, 0]","[3305.8019815658204, 7329.653047933312, 15195.30196791756, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1152, 1289, 2862, 0, 0, 0]","[5.629344198680636, 2.758998835855646, 8.366827706635622, 0.0, 0.0, 0.0]","[241.78033333333332, 473.996, 2874.8419999999996, 0, 0, 0]","[0.017200000000000003, 0.5776, 0.02933333333333333, 0, 0, 0]","[0.022933333333333333, 0.10146666666666666, 0.03653333333333333, 0, 0, 0]","[4053.219666666667, 16706.004, 31485.158, 4295, 17180, 34360]","[371.9828, 359.4224, 376.5106666666667, 372.0, 360.0, 376.54]","[199.97706666666667, 304.8985333333333, 266.71346666666665, 200.0, 305.0, 266.75]","[(22, 3.3333333333333335e-05, 0.001966666666666667), (15, 3.3333333333333335e-05, 0.007383333333333334), (22, 0.00034999999999999994, 0.03408888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.09996666666666, 10.108033333333333), (16090, 51.89996666666667, 6.182616666666666), (32190, 58.199650000000005, 11.60591111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[33.23405311491685, 20.834361885954085, 8.708335919558067, 0.0, 0.0, 0.0]","[10, 9, 5, 0, 0, 0]","[525.3570243099529, 666.5981579756627, 1182.0131584282503, 0, 0, 0]","[3503.642975690047, 7435.401842024337, 14928.98684157175, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1339, 1688, 1403, 0, 0, 0]","[5.000675203725262, 3.231506014745828, 1.2440830422972449, 0.0, 0.0, 0.0]","[214.779, 555.1727333333333, 427.4669333333333, 0, 0, 0]","[0.015599999999999998, 0.6768, 0.047066666666666666, 0, 0, 0]","[0.018266666666666664, 0.17959999999999998, 0.031733333333333336, 0, 0, 0]","[4080.221, 16624.827266666667, 33932.53306666666, 4295, 17180, 34360]","[371.9844, 359.3232, 376.4929333333333, 372.0, 360.0, 376.54]","[199.98173333333332, 304.8204, 266.7182666666667, 200.0, 305.0, 266.75]","[(20, 0.0, 0.0012444444444444445), (16, 5e-05, 0.00505), (11, 1.666666666666667e-05, 0.00355), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.108755555555556), (16089, 51.899950000000004, 6.18495), (32201, 58.199983333333336, 11.636449999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[33.18441300570861, 22.266107134040976, 12.370430140897524, 0.0, 0.0, 0.0]","[10, 11, 7, 0, 0, 0]","[821.5794657935808, 720.5557769091981, 1290.167822636054, 0, 0, 0]","[3207.4205342064192, 7381.444223090802, 14820.832177363945, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1337, 1804, 1993, 0, 0, 0]","[7.3004563445867285, 3.10333566162204, 1.3033364377182772, 0.0, 0.0, 0.0]","[313.5546, 533.1530666666665, 447.82640000000004, 0, 0, 0]","[0.5858666666666666, 0.6244, 0.012133333333333333, 0, 0, 0]","[0.46159999999999995, 0.1758666666666667, 0.016800000000000002, 0, 0, 0]","[3981.4454, 16646.846933333334, 33912.1736, 4295, 17180, 34360]","[371.4141333333333, 359.3756, 376.5278666666667, 372.0, 360.0, 376.54]","[199.5384, 304.82413333333335, 266.7332, 200.0, 305.0, 266.75]","[(16, 0.05176666666666667, 0.07764444444444445), (22, 5e-05, 0.029761111111111113), (17, 0.0035499999999999998, 0.004494444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.04823333333333, 10.032355555555554), (16083, 51.899950000000004, 6.160238888888888), (32195, 58.196450000000006, 11.635505555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[38.495904690990315, 21.735373981732906, 13.171125318105641, 0.0, 0.0, 0.0]","[10, 10, 8, 0, 0, 0]","[676.00927832843, 638.7873272759649, 880.9166171689035, 0, 0, 0]","[3352.99072167157, 7463.212672724035, 15230.083382831097, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1551, 1761, 2122, 0, 0, 0]","[15.379681800543265, 1.5744132712456345, 1.0155812960807138, 0.0, 0.0, 0.0]","[660.5573333333333, 270.4842, 348.9537333333333, 0, 0, 0]","[0.43320000000000003, 0.08626666666666666, 8.286933333333334, 0, 0, 0]","[0.36879999999999996, 0.07893333333333333, 8.317600000000002, 0, 0, 0]","[3634.442666666667, 16909.5158, 34011.046266666664, 4295, 17180, 34360]","[371.5668, 359.9137333333333, 368.2530666666667, 372.0, 360.0, 376.54]","[199.6312, 304.92106666666666, 258.4324, 200.0, 305.0, 266.75]","[(17, 0.00395, 0.05440555555555557), (23, 0.0, 0.005366666666666667), (21, 1.666666666666667e-05, 0.001511111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09604999999999, 10.055594444444443), (16082, 51.900000000000006, 6.184633333333333), (32191, 58.199983333333336, 11.638488888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
