interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[18.168279970215934, 17.403110343125157, 7.634535410589038, 0.0, 0.0, 0.0]","[7, 7, 5, 0, 0, 0]","[608.8118157511282, 698.8283454039306, 850.4707164551976, 0, 0, 0]","[3420.188184248872, 7403.17165459607, 15260.529283544802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[732, 1410, 1230, 0, 0, 0]","[9.049370585952659, 2.6694866123399303, 1.2768886301901434, 0.0, 0.0, 0.0]","[388.6704666666667, 458.6178, 438.7389333333333, 0, 0, 0]","[0.026266666666666667, 0.9937333333333331, 0.614, 0, 0, 0]","[0.008266666666666665, 0.31933333333333336, 0.1184, 0, 0, 0]","[3906.3295333333335, 16721.3822, 33921.261066666666, 4295, 17180, 34360]","[371.9737333333333, 359.00626666666665, 375.92600000000004, 372.0, 360.0, 376.54]","[199.99173333333334, 304.68066666666664, 266.6316, 200.0, 305.0, 266.75]","[(13, 0.03355, 0.007916666666666667), (15, 8.333333333333333e-05, 0.2894444444444444), (11, 0.02635, 0.010833333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.06644999999999, 10.102083333333333), (16090, 51.89991666666667, 5.900555555555555), (32201, 58.17365, 11.629166666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[19.40928270042194, 10.071587262404345, 11.215939420271864, 0.0, 0.0, 0.0]","[8, 5, 7, 0, 0, 0]","[531.6775196451101, 357.1522313513145, 825.0271030226588, 0, 0, 0]","[3497.32248035489, 7744.847768648686, 15285.97289697734, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[782, 816, 1807, 0, 0, 0]","[7.438050446255335, 0.8402332169188977, 2.6781426076833528, 0.0, 0.0, 0.0]","[319.4642666666667, 144.35206666666664, 920.2098, 0, 0, 0]","[0.025733333333333334, 0.01, 0.6021333333333333, 0, 0, 0]","[0.008, 0.0005333333333333334, 0.13093333333333335, 0, 0, 0]","[3975.535733333333, 17035.647933333334, 33439.7902, 4295, 17180, 34360]","[371.97426666666667, 359.99, 375.9378666666667, 372.0, 360.0, 376.54]","[199.992, 304.99946666666665, 266.61906666666664, 200.0, 305.0, 266.75]","[(16, 0.04946666666666666, 0.009133333333333334), (11, 0.0, 0.0034333333333333325), (13, 0.09503333333333333, 0.020677777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.05053333333333, 10.100866666666667), (16094, 51.900000000000006, 6.186566666666666), (32199, 58.10496666666667, 11.619322222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[21.39488706875155, 10.232041471241669, 11.327664328719509, 0.0, 0.0, 0.0]","[8, 5, 7, 0, 0, 0]","[541.0120233264614, 252.18393722092233, 1348.8891610548894, 0, 0, 0]","[3487.9879766735385, 7849.816062779078, 14762.110838945111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[862, 829, 1825, 0, 0, 0]","[5.379127667830811, 0.9561979045401628, 2.133918703919286, 0.0, 0.0, 0.0]","[231.03353333333334, 164.27479999999997, 733.2144666666667, 0, 0, 0]","[0.028266666666666666, 0.0054666666666666665, 0.5938666666666667, 0, 0, 0]","[0.0108, 0.004933333333333334, 0.14933333333333335, 0, 0, 0]","[4063.9664666666667, 17015.7252, 33626.785533333335, 4295, 17180, 34360]","[371.97173333333336, 359.9945333333333, 375.94613333333336, 372.0, 360.0, 376.54]","[199.9892, 304.9950666666667, 266.60066666666665, 200.0, 305.0, 266.75]","[(17, 0.05551666666666665, 0.010766666666666664), (7, 0.0, 0.0044444444444444444), (11, 0.0, 0.004238888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.04448333333333, 10.099233333333332), (16098, 51.900000000000006, 6.185555555555555), (32201, 58.2, 11.63576111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[20.277984611566147, 12.996790915823253, 14.995965489417168, 0.0, 0.0, 0.0]","[7, 5, 9, 0, 0, 0]","[515.5895699250441, 645.2362920024497, 1282.0186197672763, 0, 0, 0]","[3513.410430074956, 7456.76370799755, 14828.981380232724, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[817, 1053, 2416, 0, 0, 0]","[4.485985254171517, 0.9930737291424137, 1.4198106325184323, 0.0, 0.0, 0.0]","[192.67306666666667, 170.61006666666668, 487.84693333333337, 0, 0, 0]","[0.06573333333333332, 0.03266666666666667, 0.024, 0, 0, 0]","[0.04786666666666666, 0.033333333333333326, 0.0296, 0, 0, 0]","[4102.326933333334, 17009.389933333332, 33872.153066666666, 4295, 17180, 34360]","[371.93426666666664, 359.96733333333333, 376.516, 372.0, 360.0, 376.54]","[199.95213333333334, 304.96666666666664, 266.7204, 200.0, 305.0, 266.75]","[(14, 0.0, 0.027986904761904758), (6, 0.0, 0.00605), (17, 1.666666666666667e-05, 0.0036111111111111105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.082013095238095), (16099, 51.900000000000006, 6.183949999999999), (32195, 58.199983333333336, 11.636388888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[24.69595433109953, 14.527277215502346, 8.67109428340885, 0.0, 0.0, 0.0]","[11, 6, 5, 0, 0, 0]","[451.2004079304829, 517.7100342855737, 757.1430641000316, 0, 0, 0]","[3577.799592069517, 7584.289965714426, 15353.856935899968, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[995, 1177, 1397, 0, 0, 0]","[5.973142413659295, 1.1057272021730693, 0.16809487776484286, 0.0, 0.0, 0.0]","[256.54646666666673, 189.96393333333333, 57.757400000000004, 0, 0, 0]","[0.2896, 0.132, 0.0132, 0, 0, 0]","[0.2636, 0.22506666666666664, 0.0038666666666666663, 0, 0, 0]","[4038.4535333333333, 16990.036066666667, 34302.2426, 4295, 17180, 34360]","[371.7104, 359.868, 376.52680000000004, 372.0, 360.0, 376.54]","[199.7364, 304.7749333333333, 266.7461333333333, 200.0, 305.0, 266.75]","[(22, 0.0, 0.028733333333333336), (8, 0.0048833333333333315, 0.03313333333333333), (10, 0.0, 0.0011888888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.1, 10.081266666666666), (16097, 51.895116666666674, 6.156866666666666), (32202, 58.2, 11.63881111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[19.061801935964258, 16.19353246112071, 8.739370616349078, 0.0, 0.0, 0.0]","[9, 7, 5, 0, 0, 0]","[199.19404121154048, 712.6121066627213, 754.321961175749, 0, 0, 0]","[3829.8059587884595, 7389.387893337279, 15356.678038824251, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[768, 1312, 1408, 0, 0, 0]","[4.154311214590608, 1.0017128443927046, 0.321825572370974, 0.0, 0.0, 0.0]","[178.42766666666662, 172.09426666666667, 110.57926666666665, 0, 0, 0]","[0.25306666666666666, 0.12840000000000001, 0.025066666666666664, 0, 0, 0]","[0.2356, 0.2217333333333334, 0.0156, 0, 0, 0]","[4116.5723333333335, 17007.905733333333, 34249.42073333333, 4295, 17180, 34360]","[371.74693333333335, 359.8716, 376.5149333333334, 372.0, 360.0, 376.54]","[199.7644, 304.77826666666664, 266.7344, 200.0, 305.0, 266.75]","[(18, 0.0, 0.02548571428571429), (12, 1.666666666666667e-05, 0.029399999999999996), (10, 0.0, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.1, 10.084514285714285), (16093, 51.89998333333334, 6.1606), (32202, 58.2, 11.638133333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[10.722263588979896, 21.09355714638361, 8.447644466513562, 0.0, 0.0, 0.0]","[5, 10, 5, 0, 0, 0]","[83.75218788596106, 736.4488402497702, 931.4310148816546, 0, 0, 0]","[3945.247812114039, 7365.55115975023, 15179.568985118345, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[432, 1709, 1361, 0, 0, 0]","[1.393553744664338, 1.3778296468762126, 0.2178110205665503, 0.0, 0.0, 0.0]","[59.85313333333332, 236.71113333333332, 74.83986666666668, 0, 0, 0]","[0.40826666666666667, 0.1468, 0.015333333333333336, 0, 0, 0]","[0.40840000000000004, 0.23946666666666674, 0.013733333333333332, 0, 0, 0]","[4235.146866666667, 16943.288866666666, 34285.16013333333, 4295, 17180, 34360]","[371.5917333333333, 359.8532, 376.5246666666667, 372.0, 360.0, 376.54]","[199.5916, 304.76053333333334, 266.73626666666667, 200.0, 305.0, 266.75]","[(11, 0.0, 0.00029444444444444445), (17, 0.0006000000000000001, 0.03193888888888889), (10, 0.0, 0.001352136752136752), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.109705555555555), (16088, 51.89940000000001, 6.1580611111111105), (32202, 58.2, 11.638647863247861), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[8.612558947629685, 22.438903974327324, 12.953882440568556, 0.0, 0.0, 0.0]","[2, 11, 7, 0, 0, 0]","[161.90113176962427, 1115.9755966427165, 1311.6684910117888, 0, 0, 0]","[3867.098868230376, 6986.0244033572835, 14799.33150898821, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[347, 1818, 2087, 0, 0, 0]","[3.615258051998448, 1.778372526193248, 4.266696934419867, 0.0, 0.0, 0.0]","[155.27533333333335, 305.5244, 1466.0370666666665, 0, 0, 0]","[0.20386666666666667, 0.032266666666666666, 0.20413333333333333, 0, 0, 0]","[0.20266666666666666, 0.028533333333333334, 0.019866666666666664, 0, 0, 0]","[4139.724666666667, 16874.4756, 32893.962933333336, 4295, 17180, 34360]","[371.79613333333333, 359.96773333333334, 376.3358666666667, 372.0, 360.0, 376.54]","[199.79733333333334, 304.9714666666667, 266.73013333333336, 200.0, 305.0, 266.75]","[(4, 0.0020666666666666663, 0.017683333333333332), (20, 0.0002333333333333333, 0.005894444444444445), (14, 0.0, 0.002072222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09793333333333, 10.092316666666665), (16085, 51.89976666666667, 6.184105555555555), (32198, 58.2, 11.637927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 0]"
19,"[11.888806155373542, 19.19279190323377, 14.176649494134441, 0.0, 0.0, 0.0]","[3, 9, 8, 0, 0, 0]","[313.4769983544295, 1016.3943835883633, 1223.571572775542, 0, 0, 0]","[3715.5230016455707, 7085.605616411636, 14887.428427224459, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[479, 1555, 2284, 0, 0, 0]","[4.075056266977104, 1.6118032596041911, 4.043155219247187, 0.0, 0.0, 0.0]","[175.02366666666663, 276.9078, 1389.2281333333335, 0, 0, 0]","[0.18159999999999996, 0.027866666666666668, 8.278533333333332, 0, 0, 0]","[0.18133333333333337, 0.024133333333333333, 8.300400000000002, 0, 0, 0]","[4119.976333333333, 16903.0922, 32970.77186666667, 4295, 17180, 34360]","[371.8184, 359.9721333333333, 368.2614666666667, 372.0, 360.0, 376.54]","[199.81866666666667, 304.97586666666666, 258.4496, 200.0, 305.0, 266.75]","[(6, 1.666666666666667e-05, 0.08045000000000001), (17, 0.00031666666666666665, 0.004827777777777778), (16, 5e-05, 0.0013444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.029549999999999), (16088, 51.899683333333336, 6.185172222222222), (32196, 58.19995, 11.638655555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 0]"
20,"[22.53660958054108, 16.53912614169341, 16.020110483520575, 0.0, 0.0, 0.0]","[6, 6, 9, 0, 0, 0]","[410.5329138294443, 380.6160747113535, 1200.8068994452417, 0, 0, 0]","[3618.467086170556, 7721.383925288646, 14910.193100554758, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[908, 1340, 2581, 0, 0, 0]","[7.0453845556849055, 0.9546693830034925, 4.7287792006208775, 0.0, 0.0, 0.0]","[302.59926666666667, 164.0122, 1624.8085333333333, 0, 0, 0]","[0.1918666666666667, 0.0026666666666666666, 24.222666666666676, 0, 0, 0]","[0.19226666666666667, 0.0037333333333333333, 24.29653333333333, 0, 0, 0]","[3992.4007333333334, 17015.9878, 32735.191466666667, 4295, 17180, 34360]","[371.80813333333333, 359.99733333333336, 352.31733333333335, 372.0, 360.0, 376.54]","[199.80773333333335, 304.99626666666666, 242.45346666666666, 200.0, 305.0, 266.75]","[(12, 1.666666666666667e-05, 0.018333333333333333), (12, 0.0, 0.003605555555555555), (17, 0.00065, 0.0019111111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.09998333333333, 10.091666666666667), (16093, 51.900000000000006, 6.186394444444444), (32195, 58.19935, 11.638088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[4, 4, 2, 0, 0, 0]"
