100.0,0.0,0.0,20000.0,0.0,0.0,0,-1,-1,184.72263643373432
100.0,0.0,0.0,20000.0,0.0,0.0,0,-1,-1,0.0
0.0,66.77666666666666,50.082499999999996,20033.34686522,20033.34472906,0.0,1,2,-1,436.4901351493502
25.040000000000003,0.0,50.082499999999996,5008.336716305,20033.34472906,0.0,0,2,-1,244.82550613333333
20.535,0.0,0.0,4107.999450555,0.0,0.0,0,-1,-1,0.0
20.535,66.77666666666666,0.0,4107.999450555,20033.342134173334,0.0,0,1,-1,193.5328193666667
20.535,66.77666666666666,0.0,4107.999450555,20033.342134173334,0.0,0,1,-1,193.5328193666667
20.535,100.0,0.0,4107.999450555,30000.0,0.0,0,1,-1,0.0
64.595,0.0,100.0,4107.999450555,40000.0,8811.190550017192,0,2,0,533.9715108730811
63.895,16.69333333333333,0.0,4107.999450555,5008.335875876667,8671.404459933336,0,1,0,0.0
63.2,16.69333333333333,0.0,4107.999450555,5008.335875876667,8532.07486300168,0,1,0,638.7120899269097
20.535,16.69333333333333,20.5375,4107.999450555,5008.335875876667,8215.999072276667,0,1,2,0.0
20.535,16.69333333333333,20.5375,4107.999450555,5008.335875876667,8215.999072276667,0,1,2,0.0
20.535,16.69333333333333,20.5375,4107.999450555,5008.335875876667,8215.999072276667,0,1,2,0.0
20.535,16.69333333333333,20.5375,4107.999450555,5008.335875876667,8215.999072276667,0,1,2,1739.933868
20.535,100.0,20.5375,4107.999450555,30000.0,8215.999072276667,0,1,2,130.92881809775866
20.535,66.77666666666666,20.5375,4107.999450555,20033.342599746666,8215.999072276667,0,1,2,0.0
20.535,66.77666666666666,20.5375,4107.999450555,20033.342599746666,8215.999072276667,0,1,2,495.5865388666668
20.535,66.77666666666666,20.5375,4107.999450555,20033.34350350667,8215.999072276667,0,1,2,2346.9671088
20.535,66.77666666666666,12.520000000000001,4107.999450555,20033.34350350667,5008.336716305,0,1,2,174.81516929333333
