interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[14.817572598659718, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[319.3147248848671, 0, 0, 0, 0, 0]","[3709.6852751151328, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[597, 0, 0, 0, 0, 0]","[(3.3202, 0.0005333333333333334, 0.003933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4291.6798, 1859.9994666666666, 999.9960666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[26.135517498138494, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[857.8485930868169, 0, 0, 0, 0, 0]","[3171.151406913183, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1053, 0, 0, 0, 0, 0]","[(10.2224, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.7776, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 7.777777777777777e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109922222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[41.32539091586002, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[611.3363067526898, 0, 0, 0, 0, 0]","[3417.66369324731, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1665, 0, 0, 0, 0, 0]","[(12.144733333333333, 0.0009333333333333332, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4282.8552666666665, 1859.9990666666667, 999.999), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109888888888888), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[31.571109456440805, 23.20414712416687, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[684.3703488713606, 1880.797859303057, 0, 0, 0, 0]","[3344.629651128639, 6221.202140696943, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1272, 1880, 0, 0, 0, 0]","[(13.193333333333332, 0.0009333333333333332, 0.001), (32.15513333333334, 6.666666666666668e-05, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4281.806666666666, 1859.9990666666667, 999.999), (17147.844866666666, 1799.9999333333333, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0012833333333333334), (3, 0.0, 0.0007666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108716666666666), (16102, 51.900000000000006, 6.189233333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[46.388682055100524, 23.20414712416687, 0.0, 0.0, 0.0, 0.0]","[3, 2, 0, 0, 0, 0]","[720.6044053320275, 867.816385407974, 0, 0, 0, 0]","[3308.3955946679725, 7234.183614592026, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1869, 1880, 0, 0, 0, 0]","[(25.077133333333336, 0.0015333333333333334, 0.004933333333333333), (20.970733333333335, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4269.922866666667, 1859.9984666666667, 999.9950666666666), (17159.02926666667, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0014055555555555555), (3, 0.0, 0.0006444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108594444444444), (16102, 51.900000000000006, 6.189355555555555), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[46.785802928766444, 24.438410269069365, 11.290422692570294, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[825.7018838430969, 915.8908929650686, 1819.471380528662, 0, 0, 0]","[3203.2981161569032, 7186.109107034931, 14291.528619471337, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1885, 1980, 1819, 0, 0, 0]","[(211.19920000000002, 0.0, 0.0), (48.9334, 0.004666666666666666, 6.666666666666668e-05), (0.0, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4083.8008, 1860.0, 1000.0), (17131.0666, 1799.9953333333333, 1524.9999333333333), (34360.0, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0016666666666666666), (4, 0.0, 0.0017499999999999998), (1, 0.0, 5.555555555555555e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108333333333333), (16101, 51.900000000000006, 6.188249999999999), (32211, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[40.80416976917349, 23.315230807208096, 24.498789646825152, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1035.4431897522707, 1887.625647915373, 2122.456120514357, 0, 0, 0]","[2993.556810247729, 6214.374352084627, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1644, 1889, 3947, 0, 0, 0]","[(232.9571333333333, 0.0, 0.0), (109.57566666666666, 0.0204, 0.015933333333333334), (299.19300000000004, 0.0006, 0.00046666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4062.0428666666667, 1860.0, 1000.0), (17070.424333333332, 1799.9796, 1524.9840666666666), (34060.807, 1882.6994, 1333.7495333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0002833333333333333), (6, 0.0, 0.010011111111111113), (2, 0.0, 0.0017499999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109716666666666), (16099, 51.900000000000006, 6.1799888888888885), (32210, 58.2, 11.63825), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[38.17324398113676, 36.42310540607257, 13.202160014896656, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[672.6026399900089, 1266.5115900522565, 0, 0, 0, 0]","[3356.397360009991, 6835.488409947744, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1538, 2951, 2127, 0, 0, 0]","[(239.37966666666665, 0.0, 0.0), (66.23446666666666, 0.0044, 0.001), (335.544, 0.0038, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4055.6203333333333, 1860.0, 1000.0), (17113.765533333335, 1799.9956, 1524.999), (34024.456, 1882.6962, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 1.666666666666667e-05, 0.0006888888888888888), (7, 0.0, 0.006783333333333333), (1, 0.0, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.109311111111111), (16098, 51.900000000000006, 6.183216666666667), (32211, 58.2, 11.638466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[36.41102010424423, 34.43594174277956, 14.846998944820308, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[682.3977262120707, 1435.9961891611902, 2097.770047607016, 0, 0, 0]","[3346.6022737879293, 6666.00381083881, 14013.229952392983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1467, 2790, 2392, 0, 0, 0]","[(60.117266666666666, 0.0, 0.0), (93.32220000000001, 0.005533333333333332, 0.005066666666666666), (1.2226666666666668, 0.002466666666666667, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4234.882733333333, 1860.0, 1000.0), (17086.6778, 1799.9944666666668, 1524.9949333333334), (34358.77733333333, 1882.6975333333335, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00010555555555555555), (7, 0.0, 0.0020888888888888893), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109894444444445), (16098, 51.900000000000006, 6.18791111111111), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[58.550508811119386, 51.03678104171809, 42.48029296753771, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[389.072940082895, 1334.8952441792542, 4478.464325835765, 0, 0, 0]","[3639.927059917105, 6767.104755820746, 11632.535674164235, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2359, 4135, 6844, 0, 0, 0]","[(130.98293333333334, 0.00013333333333333334, 0.001), (170.39233333333334, 0.005933333333333333, 0.009666666666666667), (93.23526666666667, 0.0008666666666666666, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4164.017066666666, 1859.9998666666668, 999.999), (17009.607666666667, 1799.9940666666666, 1524.9903333333334), (34266.76473333333, 1882.6991333333333, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0007), (6, 0.0007666666666666667, 0.0011888888888888889), (4, 0.0, 0.005855555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1093), (16099, 51.89923333333334, 6.188811111111111), (32208, 58.2, 11.634144444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
