interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[51.0548523206751, 62.66353986669958, 37.80646763081125, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[609.9134904702653, 2595.24958800664, 3140.851744420439, 0, 0, 0]","[3419.086509529735, 5506.75041199336, 12970.148255579561, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2057, 5077, 6091, 0, 0, 0]","[(934.8036000000001, 0.0005333333333333334, 0.0009333333333333332), (153.79086666666663, 0.004733333333333333, 0.0011333333333333334), (159.3832, 0.01713333333333333, 0.017533333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3360.1964, 1859.9994666666666, 999.9990666666666), (17026.209133333334, 1799.9952666666666, 1524.9988666666666), (34200.6168, 1882.6828666666668, 1333.7324666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0001666666666666667), (6, 0.0, 0.005477777777777778), (5, 0.0, 0.0010722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109833333333333), (16099, 51.900000000000006, 6.184522222222221), (32207, 58.2, 11.638927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[59.17101017622238, 85.00370278943471, 65.49562410775248, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[251.15514745673997, 2865.1670136234966, 4115.001103674065, 0, 0, 0]","[3777.84485254326, 5236.832986376503, 11995.998896325935, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2384, 6887, 10552, 0, 0, 0]","[(1037.3906, 0.0048, 0.0008666666666666667), (148.1984, 0.0052, 0.0014666666666666667), (251.65766666666664, 0.022533333333333332, 0.018733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3257.6094000000003, 1859.9952, 999.9991333333334), (17031.8016, 1799.9948, 1524.9985333333334), (34108.342333333334, 1882.6774666666668, 1333.7312666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011277777777777777), (9, 0.0, 0.0029944444444444445), (6, 0.0021000000000000003, 0.0024166666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108872222222221), (16096, 51.900000000000006, 6.187005555555555), (32206, 58.197900000000004, 11.637583333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[59.69223132290891, 80.4492717847445, 62.16870461175594, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[396.5155755317726, 1569.763152958048, 5743.214382806729, 0, 0, 0]","[3632.484424468227, 6532.2368470419515, 10367.78561719327, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2405, 6518, 10016, 0, 0, 0]","[(29.36, 0.004666666666666667, 6.666666666666668e-05), (158.29046666666665, 0.005333333333333333, 0.0004666666666666667), (250.25939999999997, 0.019666666666666666, 0.020933333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4265.64, 1859.9953333333333, 999.9999333333334), (17021.709533333335, 1799.9946666666667, 1524.9995333333334), (34109.7406, 1882.6803333333335, 1333.7290666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.042083333333333334, 0.01592777777777778), (10, 0.0, 0.0024777777777777775), (5, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.094072222222222), (16095, 51.900000000000006, 6.1875222222222215), (32207, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[69.59543310995284, 72.54998765736855, 98.60343864440443, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[971.5295669210925, 2503.088282764235, 8163.671209844432, 0, 0, 0]","[3057.4704330789073, 5598.9117172357655, 7947.328790155568, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2804, 5878, 15886, 0, 0, 0]","[(1307.2241999999999, 0.09186666666666667, 0.0018666666666666666), (100.88093333333333, 0.0006, 0.0004), (2373.9743333333336, 0.017533333333333335, 0.0194), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2987.7758000000003, 1859.9081333333334, 999.9981333333334), (17079.119066666666, 1799.9994, 1524.9996), (31986.02566666667, 1882.6824666666666, 1333.7306), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00021666666666666668), (7, 0.0, 0.0005055555555555555), (8, 0.04596666666666667, 0.01742222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109783333333333), (16098, 51.900000000000006, 6.189494444444444), (32204, 58.15403333333334, 11.622577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[80.98783817324397, 72.54998765736855, 72.52808640059587, 0.0, 0.0, 16.20631866426665]","[3, 3, 3, 0, 0, 1]","[279.90489652563247, 786.6350890147144, 2116.5942568906485, 0, 0, 2611.460627965786]","[3749.0951034743675, 7315.364910985286, 13994.405743109352, 4029, 8102, 13499.539372034214]","[4029, 8102, 16111, 4029, 8102, 16111]","[3263, 5878, 11685, 0, 0, 2611]","[(1308.6220666666668, 0.004933333333333333, 0.001), (103.58986666666667, 0.00046666666666666666, 0.0012666666666666666), (1055.5652666666665, 0.004599999999999999, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (1090.5186, 0.0, 0.0008666666666666667)]","[(2986.377933333333, 1859.9950666666666, 999.999), (17076.410133333335, 1799.9995333333334, 1524.9987333333333), (33304.434733333335, 1882.6954, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (33269.4814, 1882.7, 1333.7491333333332)]","[(5, 0.0, 0.001261111111111111), (7, 0.0, 0.0020388888888888887), (5, 0.0, 0.00115), (0, 0, 0), (0, 0, 0), (1, 0.04608333333333333, 0.0163)]","[(4021, 67.1, 10.108738888888888), (16098, 51.900000000000006, 6.187961111111111), (32207, 58.2, 11.638849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.15391666666667, 11.6237)]","[3, 3, 3, 0, 0, 0]"
16,"[93.4723256391164, 97.16119476672426, 85.35783005400037, 0.0, 0.0, 16.20631866426665]","[2, 3, 3, 0, 0, 1]","[1029.042991668847, 2467.877035663728, 3688.901081381896, 0, 0, 0]","[2999.957008331153, 5634.122964336272, 12422.098918618103, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3766, 7872, 13752, 0, 0, 2611]","[(57.8894, 0.005066666666666667, 0.00046666666666666666), (1252.6983999999998, 6.666666666666668e-05, 0.0018), (1082.13, 0.0092, 0.001266666666666667), (0, 0, 0), (0, 0, 0), (1163.2202, 0.0, 0.0009333333333333332)]","[(4237.1106, 1859.9949333333334, 999.9995333333334), (15927.3016, 1799.9999333333333, 1524.9982), (33277.87, 1882.6908, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (33196.7798, 1882.7, 1333.7490666666667)]","[(5, 0.0, 0.0011500000000000002), (4, 0.0, 0.0027388888888888892), (6, 0.0, 0.0021666666666666666), (0, 0, 0), (0, 0, 0), (1, 0.0, 0.0011833333333333333)]","[(4021, 67.1, 10.108849999999999), (16101, 51.900000000000006, 6.187261111111111), (32206, 58.2, 11.637833333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.638816666666665)]","[4, 4, 4, 0, 0, 0]"
17,"[93.17448498386696, 66.09479140952851, 82.49022407051083, 19.806403574087863, 18.007899284127376, 0.0]","[2, 1, 3, 1, 1, 0]","[502.6176964802392, 1167.68601967449, 4580.616363497604, 717.6528313757843, 1288.2134803649737, 0]","[3526.3823035197606, 6934.31398032551, 11530.383636502396, 3311.3471686242156, 6813.786519635027, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3754, 5355, 13290, 798, 1459, 0]","[(130.72186666666667, 0.010866666666666665, 0.004999999999999999), (1342.177, 0.00046666666666666666, 0.0008), (1200.9686, 0.009066666666666667, 0.0007333333333333333), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), (0.0, 0.0, 0.001), (0, 0, 0)]","[(4164.278133333333, 1859.9891333333333, 999.995), (15837.823, 1799.9995333333334, 1524.9992), (33159.0314, 1882.6909333333333, 1333.7492666666667), (4290.0634666666665, 1859.9716, 999.9715333333334), (17180.0, 1800.0, 1524.999), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0013666666666666666), (1, 0.037733333333333334, 0.014716666666666666), (5, 0.0, 0.002), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0), (0, 0, 0)]","[(4022, 67.1, 10.108633333333334), (16104, 51.86226666666667, 6.175283333333333), (32207, 58.2, 11.637999999999998), (4023, 67.1, 10.10991111111111), (16104, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[93.74534623976173, 95.61836583559615, 83.32816088386816, 39.31496649292628, 18.007899284127376, 10.446278939854757]","[1, 2, 2, 2, 1, 1]","[0, 802.9360123670964, 1313.5663730761196, 738.1438078860564, 1459.768279373831, 1406.7409428458818]","[4029, 7299.063987632903, 14797.433626923881, 3290.8561921139435, 6642.231720626169, 14704.259057154119]","[4029, 8102, 16111, 4029, 8102, 16111]","[3777, 7747, 13425, 1584, 1459, 1683]","[(58.7202, 0.004733333333333333, 6.666666666666668e-05), (1027.6035333333332, 0.0002, 0.0009333333333333332), (1128.9663333333333, 0.004533333333333333, 0.0009333333333333332), (84.71533333333335, 0.0834, 0.08366666666666668), (0.0, 0.0, 0.001), (0.0, 0.0044, 6.666666666666668e-05)]","[(4236.2798, 1859.9952666666666, 999.9999333333334), (16152.396466666667, 1799.9998, 1524.9990666666667), (33231.03366666667, 1882.6954666666668, 1333.7490666666667), (4210.284666666666, 1859.9166, 999.9163333333333), (17180.0, 1800.0, 1524.999), (34360.0, 1882.6956, 1333.7499333333333)]","[(1, 0.0, 0.0010833333333333333), (2, 0.00875, 0.0018444444444444441), (3, 0.0, 0.0011111111111111111), (5, 0.0, 0.00021666666666666666), (1, 0.0, 0.0), (2, 0.0, 0.0008444444444444444)]","[(4025, 67.1, 10.108916666666666), (16103, 51.89125000000001, 6.188155555555555), (32209, 58.2, 11.638888888888888), (4021, 67.1, 10.109783333333333), (16104, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.639155555555554)]","[5, 5, 5, 0, 0, 0]"
19,"[89.32737652022834, 100.0, 80.58469368754267, 19.806403574087863, 18.007899284127376, 10.446278939854757]","[1, 3, 2, 1, 1, 1]","[423.04803616590937, 2322.318690746382, 3491.7016880043348, 0, 0, 0]","[3605.9519638340907, 5779.681309253618, 12619.298311995666, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3599, 8102, 12983, 798, 1459, 1683]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (239.77386666666666, 0.004666666666666667, 0.0003333333333333334), (2079.675133333333, 0.0019333333333333331, 0.0098), (7.3831999999999995, 0.08413333333333334, 0.08433333333333333), (0.0, 0.0, 0.001), (0.0, 0.0044, 6.666666666666668e-05)]","[(4258.6494, 1859.9953333333333, 999.9999333333334), (16940.226133333334, 1799.9953333333333, 1524.9996666666666), (32280.324866666666, 1882.6980666666668, 1333.7402), (4287.6168, 1859.9158666666667, 999.9156666666667), (17180.0, 1800.0, 1524.999), (34360.0, 1882.6956, 1333.7499333333333)]","[(1, 0.0, 0.0011277777777777777), (7, 0.0, 0.005388888888888888), (3, 0.0, 0.00018888888888888888), (3, 0.0, 9.444444444444444e-05), (1, 0.0, 2.7777777777777776e-05), (2, 0.0, 0.0008444444444444444)]","[(4025, 67.1, 10.108872222222221), (16098, 51.900000000000006, 6.184611111111111), (32209, 58.2, 11.63981111111111), (4023, 67.1, 10.109905555555555), (16104, 51.900000000000006, 6.189972222222222), (32210, 58.2, 11.639155555555554)]","[5, 5, 5, 0, 0, 0]"
20,"[17.22511789525937, 39.54579116267588, 24.802929675377072, 14.097791015140235, 14.095285114786474, 12.947675501210353]","[1, 3, 2, 1, 1, 1]","[694.3373387380856, 1938.7519136659535, 2232.9787954473054, 568.7994490698327, 0, 2047.4687601779385]","[3334.6626612619143, 6163.248086334046, 13878.021204552695, 3460.200550930167, 8102, 14063.531239822061]","[4029, 8102, 16111, 4029, 8102, 16111]","[694, 3204, 3996, 568, 1142, 2086]","[(4.892733333333333, 0.0, 0.0), (225.09326666666664, 0.009266666666666666, 0.0017333333333333333), (2848.6303333333335, 1.5776666666666663, 0.026799999999999997), (67.1088, 0.0046, 0.0), (0.0, 0.0, 0.0), (964.6893333333335, 0.0, 0.0009333333333333332)]","[(4290.107266666667, 1860.0, 1000.0), (16954.906733333333, 1799.9907333333333, 1524.9982666666667), (31511.369666666666, 1881.1223333333335, 1333.7232), (4227.8912, 1859.9954, 1000.0), (17180.0, 1800.0, 1525.0), (33395.310666666664, 1882.7, 1333.7490666666667)]","[(2, 0.0, 0.0001277777777777778), (8, 0.0, 0.006844444444444445), (3, 1.666666666666667e-05, 0.001061111111111111), (1, 0.0, 0.001027777777777778), (1, 0.0, 0.0), (2, 0.0, 0.00016666666666666666)]","[(4024, 67.1, 10.109872222222222), (16097, 51.900000000000006, 6.183155555555555), (32209, 58.199983333333336, 11.638938888888887), (4025, 67.1, 10.108972222222222), (16104, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.639833333333332)]","[0, 0, 0, 0, 0, 0]"
21,"[27.922561429635145, 24.166872377190817, 37.22301533114021, 14.097791015140235, 0.0, 12.947675501210353]","[2, 2, 3, 1, 0, 1]","[983.2194927993557, 0, 4853.003016997368, 0, 0, 0]","[3045.780507200644, 8102, 11257.996983002631, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1125, 1958, 5997, 568, 0, 2086]","[(40.19446666666667, 6.666666666666668e-05, 0.0002), (96.46833333333332, 0.009000000000000001, 0.001066666666666667), (1437.2478, 0.009466666666666667, 0.0008666666666666666), (30.758200000000002, 0.0046, 6.666666666666668e-05), (0, 0, 0), (1055.566, 0.7898666666666667, 0.0184)]","[(4254.805533333333, 1859.9999333333333, 999.9998), (17083.531666666666, 1799.991, 1524.9989333333333), (32922.7522, 1882.6905333333334, 1333.7491333333332), (4264.2418, 1859.9954, 999.9999333333334), (17180, 1800.0, 1525.0), (33304.434, 1881.9101333333333, 1333.7316)]","[(3, 0.00065, 0.0003222222222222222), (5, 0.0, 0.0028833333333333332), (8, 0.0, 0.0025944444444444444), (1, 0.0, 0.0011166666666666666), (0, 0, 0), (2, 0.0, 0.00015000000000000001)]","[(4023, 67.09935, 10.109677777777778), (16100, 51.900000000000006, 6.187116666666666), (32204, 58.2, 11.637405555555555), (4025, 67.1, 10.108883333333333), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.63985)]","[0, 0, 0, 0, 0, 0]"
