interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[47.13328369322413, 47.24759318686744, 52.597604121407734, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[258.4739753298793, 2585.73786078648, 5752.226871079534, 0, 0, 0]","[3770.526024670121, 5516.262139213521, 10358.773128920466, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1899, 3828, 8474, 0, 0, 0]","[(362.9806, 0.6590666666666667, 0.019199999999999995), (1063.6043333333334, 0.004933333333333334, 0.0009333333333333332), (1426.2367333333334, 0.0558, 0.055333333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3932.0194, 1859.3409333333334, 999.9808), (16116.395666666667, 1799.9950666666666, 1524.9990666666667), (32933.76326666667, 1882.6442, 1333.6946666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0009555555555555555), (6, 0.0, 0.0011111111111111111), (5, 0.0, 0.00135), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109044444444445), (16099, 51.900000000000006, 6.188888888888888), (32207, 58.2, 11.638649999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[47.97716554976421, 84.88027647494447, 70.95773074297064, 0.0, 0.0, 0.0]","[2, 5, 3, 0, 0, 0]","[738.9858564675517, 2710.0969445438336, 4493.054808066594, 0, 0, 0]","[3290.0141435324485, 5391.903055456167, 11617.945191933406, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1933, 6877, 11432, 0, 0, 0]","[(55.22373333333333, 0.010333333333333333, 0.010199999999999999), (1104.1486000000002, 0.009600000000000001, 0.0010666666666666667), (1400.3719999999998, 0.053399999999999996, 0.053000000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4239.776266666667, 1859.9896666666666, 999.9898), (16075.8514, 1799.9904, 1524.9989333333333), (32959.628, 1882.6466, 1333.697), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0008277777777777778), (9, 0.0, 0.0022333333333333337), (5, 0.0, 0.001311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109172222222222), (16096, 51.900000000000006, 6.187766666666666), (32207, 58.2, 11.638688888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[59.91561181434599, 60.67637620340657, 78.6481286077835, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[417.4009529727906, 991.5296684427998, 3144.515687582268, 0, 0, 0]","[3611.5990470272095, 7110.470331557201, 12966.484312417731, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2414, 4916, 12671, 0, 0, 0]","[(84.49613333333335, 4.139733333333333, 4.152266666666667), (39.8446, 0.004666666666666667, 6.666666666666668e-05), (386.92339999999996, 0.06966666666666667, 0.062133333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4210.503866666667, 1855.8602666666666, 995.8477333333333), (17140.1554, 1799.9953333333333, 1524.9999333333333), (33973.0766, 1882.6303333333333, 1333.6878666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 1.666666666666667e-05, 0.0009277777777777778), (4, 0.0, 0.0010444444444444444), (8, 0.0, 0.01718333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.109072222222222), (16101, 51.900000000000006, 6.188955555555555), (32204, 58.2, 11.622816666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[79.69719533382973, 67.55122192051346, 90.63372850847247, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[903.8125874133874, 699.8515467508195, 6564.321556210483, 0, 0, 0]","[3125.1874125866125, 7402.14845324918, 9546.678443789517, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3211, 5473, 14602, 0, 0, 0]","[(89.30233333333334, 12.109133333333336, 12.139466666666664), (51.68560000000001, 0.0061333333333333335, 0.0016), (1530.9199333333331, 0.011466666666666667, 0.007933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4205.697666666667, 1847.8908666666666, 987.8605333333334), (17128.3144, 1799.9938666666667, 1524.9984), (32829.08006666667, 1882.6885333333335, 1333.7420666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.00047222222222222224), (4, 0.0, 0.0016055555555555556), (7, 0.04616666666666666, 0.034211111111111116), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109527777777776), (16101, 51.900000000000006, 6.188394444444444), (32205, 58.15383333333334, 11.605788888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[81.60833953834698, 68.09429770427055, 92.66339767860468, 0.0, 0.0, 16.324250512072496]","[3, 2, 4, 0, 0, 1]","[604.7461059168616, 1696.7947759054719, 2187.618451049139, 0, 0, 1749.2896693505322]","[3424.253894083138, 6405.205224094529, 13923.381548950862, 4029, 8102, 14361.710330649468]","[4029, 8102, 16111, 4029, 8102, 16111]","[3288, 5517, 14929, 0, 0, 2630]","[(159.95046666666667, 10.358933333333331, 10.3052), (66.01586666666668, 0.0062, 0.0026), (638.5813333333333, 0.008733333333333333, 0.006066666666666667), (0, 0, 0), (0, 0, 0), (1152.0349333333334, 0.0002, 0.0008666666666666667)]","[(4135.049533333333, 1849.6410666666666, 989.6948), (17113.98413333333, 1799.9938, 1524.9974), (33721.418666666665, 1882.6912666666667, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (33207.965066666664, 1882.6998, 1333.7491333333332)]","[(8, 0.0, 0.08134444444444444), (6, 0.0, 0.0018611111111111111), (9, 0.05556666666666666, 0.04843333333333333), (0, 0, 0), (0, 0, 0), (1, 0.04506666666666667, 0.01591111111111111)]","[(4018, 67.1, 10.028655555555556), (16099, 51.900000000000006, 6.188138888888888), (32203, 58.14443333333334, 11.591566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.15493333333334, 11.624088888888888)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 93.00172796840286, 83.12333188504748, 0.0, 0.0, 16.324250512072496]","[3, 3, 2, 0, 0, 1]","[705.2964897923745, 2918.602464491489, 0, 0, 0, 2630.6390172682836]","[3323.7035102076256, 5183.397535508511, 16111, 4029, 8102, 13480.360982731716]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7535, 13392, 0, 0, 2630]","[(129.8912, 0.0868, 0.004733333333333334), (1298.3982, 0.0072, 0.003933333333333334), (159.38326666666669, 0.00013333333333333334, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (1213.5516666666667, 0.0, 0.0006666666666666666)]","[(4165.1088, 1859.9132, 999.9952666666667), (15881.6018, 1799.9928, 1524.9960666666666), (34200.616733333336, 1882.6998666666668, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (33146.448333333334, 1882.7, 1333.7493333333334)]","[(8, 0.0, 0.07579999999999999), (7, 0.0, 0.0020666666666666667), (4, 0.01295, 0.007638888888888888), (0, 0, 0), (0, 0, 0), (1, 1.666666666666667e-05, 4.9999999999999996e-05)]","[(4018, 67.1, 10.0342), (16098, 51.900000000000006, 6.187933333333333), (32208, 58.187050000000006, 11.63236111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.199983333333336, 11.639949999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[80.8885579548275, 100.0, 52.07001427596052, 0.0, 13.132559861762527, 16.324250512072496]","[2, 4, 0, 0, 1, 1]","[1148.8536256964155, 3073.158282451222, 0, 0, 0, 0]","[2880.1463743035847, 5028.8417175487775, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3259, 8102, 8389, 0, 1064, 2630]","[(15.902600000000001, 0.028399999999999998, 0.028466666666666664), (2231.6741333333334, 0.0038, 0.004533333333333333), (0, 0, 0), (0, 0, 0), (46.836, 0.004333333333333333, 0.0012666666666666666), (939.5234, 0.00013333333333333334, 0.0006)]","[(4279.0974, 1859.9716, 999.9715333333334), (14948.325866666666, 1799.9962, 1524.9954666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17133.164, 1799.9956666666667, 1524.9987333333333), (33420.4766, 1882.6998666666668, 1333.7494)]","[(4, 0.0, 0.00011666666666666668), (7, 1.666666666666667e-05, 0.0003888888888888889), (0, 0, 0), (0, 0, 0), (3, 0.0, 0.0019222222222222223), (1, 0.0, 6.666666666666667e-05)]","[(4022, 67.1, 10.109883333333332), (16098, 51.89998333333334, 6.189611111111111), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16102, 51.900000000000006, 6.188077777777777), (32211, 58.2, 11.639933333333332)]","[4, 4, 4, 0, 0, 0]"
18,"[90.04715810374783, 96.84028634904962, 87.79095028241574, 19.806403574087863, 19.439644532214267, 0.0]","[2, 2, 2, 1, 1, 0]","[850.1039305000404, 1669.2976990579161, 2555.2605738144766, 0, 1289.1737814460512, 0]","[3178.8960694999596, 6432.702300942084, 13555.739426185522, 4029, 6812.826218553949, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3628, 7846, 14144, 798, 1575, 0]","[(14.242533333333329, 0.0, 0.0), (1017.8170666666665, 0.0, 0.0019333333333333333), (1161.8218, 0.0048000000000000004, 0.0007999999999999999), (9.917466666666668, 0.0834, 0.08346666666666668), (1112.8880666666666, 6.666666666666668e-05, 0.0008666666666666667), (0, 0, 0)]","[(4280.757466666667, 1860.0, 1000.0), (16162.182933333333, 1800.0, 1524.9980666666668), (33198.1782, 1882.6952, 1333.7492), (4285.082533333333, 1859.9166, 999.9165333333333), (16067.111933333334, 1799.9999333333333, 1524.9991333333332), (34360, 1882.7, 1333.75)]","[(3, 0.0, 5.555555555555556e-05), (2, 0.04548333333333333, 0.016177777777777777), (3, 0.0, 0.0011611111111111112), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 6.111111111111111e-05), (0, 0, 0)]","[(4023, 67.1, 10.109944444444444), (16103, 51.85451666666667, 6.173822222222221), (32209, 58.2, 11.638838888888888), (4023, 67.1, 10.1099), (16103, 51.900000000000006, 6.189938888888888), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[86.62199056837925, 94.21130585040731, 73.96809633169885, 13.40282948622487, 32.53517649962972, 13.822853950716901]","[2, 2, 1, 1, 2, 1]","[258.4739753298793, 836.0512759994466, 1313.5663730761196, 540.9200696050256, 1068.8815917627826, 0]","[3770.526024670121, 7265.948724000554, 14797.433626923881, 3488.0799303949743, 7033.118408237217, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3490, 7633, 11917, 540, 2636, 2227]","[(51.07339999999999, 0.010933333333333335, 0.011666666666666664), (1163.219466666667, 0.005599999999999998, 0.004999999999999999), (1073.0423333333333, 0.0, 0.0009333333333333332), (2.097, 0.0, 0.0), (1145.0442, 0.0009333333333333332, 0.0018), (33.5544, 0.004666666666666667, 6.666666666666668e-05)]","[(4243.9266, 1859.9890666666668, 999.9883333333333), (16016.780533333333, 1799.9944, 1524.995), (33286.95766666667, 1882.7, 1333.7490666666667), (4292.903, 1860.0, 1000.0), (16034.9558, 1799.9990666666667, 1524.9982), (34326.4456, 1882.6953333333333, 1333.7499333333333)]","[(2, 0.0, 0.0007611111111111112), (4, 0.0, 0.001594444444444445), (1, 0.0, 7.777777777777777e-05), (2, 0.0, 5.555555555555557e-06), (3, 0.0, 0.00012777777777777776), (2, 0.0, 0.0010277777777777776)]","[(4024, 67.1, 10.109238888888889), (16101, 51.900000000000006, 6.188405555555555), (32211, 58.2, 11.639922222222221), (4024, 67.1, 10.109994444444444), (16102, 51.900000000000006, 6.189872222222221), (32210, 58.2, 11.638972222222222)]","[5, 5, 5, 0, 0, 0]"
20,"[20.699925539836187, 10.355467785731918, 35.10644900999317, 13.40282948622487, 29.918538632436437, 0.0]","[2, 1, 3, 1, 2, 0]","[714.1071370686462, 735.4592293782081, 4334.555611523449, 0, 849.1835975767124, 0]","[3314.8928629313536, 7366.540770621792, 11776.44438847655, 4029, 7252.816402423287, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[834, 839, 5656, 540, 2424, 0]","[(63.13193333333333, 0.010333333333333333, 0.010199999999999999), (198.53013333333334, 0.0008, 0.013533333333333333), (1138.7528666666667, 0.0066, 0.009066666666666666), (0.0, 0.0, 0.0), (1315.6124666666667, 0.006266666666666666, 0.004866666666666667), (0, 0, 0)]","[(4231.868066666667, 1859.9896666666666, 999.9898), (16981.469866666666, 1799.9992, 1524.9864666666667), (33221.24713333333, 1882.6934, 1333.7409333333333), (4295.0, 1860.0, 1000.0), (15864.387533333333, 1799.9937333333332, 1524.9951333333333), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0007666666666666667), (2, 0.06103333333333333, 0.012594444444444445), (5, 0.0, 0.0014222222222222223), (2, 0.0, 5.555555555555557e-06), (5, 0.0, 0.0008888888888888889), (0, 0, 0)]","[(4024, 67.1, 10.109233333333332), (16103, 51.83896666666667, 6.177405555555555), (32207, 58.2, 11.638577777777776), (4024, 67.1, 10.109994444444444), (16100, 51.900000000000006, 6.189111111111111), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[36.36137999503599, 22.8215255492471, 45.527900192415125, 0.0, 10.478894100222167, 0.0]","[3, 2, 4, 0, 1, 0]","[795.3908852275242, 1001.7714058927403, 2817.944109226354, 0, 0, 0]","[3233.6091147724756, 7100.22859410726, 13293.055890773645, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1465, 1849, 7335, 0, 849, 0]","[(78.7726, 0.0104, 0.010733333333333333), (321.5626666666666, 0.0020666666666666667, 0.005799999999999999), (1891.6304666666667, 1.5866666666666662, 0.02633333333333333), (0, 0, 0), (53.1276, 0.0052, 0.003733333333333333), (0, 0, 0)]","[(4216.2274, 1859.9896, 999.9892666666667), (16858.437333333335, 1799.9979333333333, 1524.9942), (32468.369533333334, 1881.1133333333335, 1333.7236666666668), (4295, 1860.0, 1000.0), (17126.8724, 1799.9948, 1524.9962666666668), (34360, 1882.7, 1333.75)]","[(3, 1.666666666666667e-05, 0.0010611111111111112), (5, 0.29986666666666667, 0.013494444444444443), (6, 0.0, 0.003666666666666667), (0, 0, 0), (3, 0.0, 0.0011277777777777777), (0, 0, 0)]","[(4023, 67.09998333333333, 10.108938888888888), (16100, 51.60013333333334, 6.176505555555555), (32206, 58.2, 11.636333333333333), (4026, 67.1, 10.11), (16102, 51.900000000000006, 6.188872222222222), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
