interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[37.45346239761728, 69.11873611453963, 62.73974303271057, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[862.0274619773752, 2137.831157090702, 4790.822363881847, 0, 0, 0]","[3166.9725380226246, 5964.168842909297, 11320.177636118153, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1509, 5600, 10108, 0, 0, 0]","[(44.564, 0.004666666666666667, 0.0), (45.525000000000006, 0.009266666666666666, 6.666666666666668e-05), (2220.1832666666664, 0.0122, 0.007466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.436, 1859.9953333333333, 1000.0), (17134.475, 1799.9907333333333, 1524.9999333333333), (32139.816733333333, 1882.6878000000002, 1333.7425333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.002022222222222222), (7, 0.0, 0.0021111111111111113), (8, 1.666666666666667e-05, 0.019561111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.107977777777776), (16098, 51.900000000000006, 6.187888888888889), (32204, 58.199983333333336, 11.620438888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[60.933234053114916, 60.87385830659097, 84.24058096952393, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[867.2780844775887, 2446.6048364801554, 6443.235674141088, 0, 0, 0]","[3161.721915522411, 5655.395163519845, 9667.764325858912, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2455, 4932, 13572, 0, 0, 0]","[(33.815466666666666, 0.006266666666666667, 0.0016), (6.5966000000000005, 0.0, 0.0), (3078.6178, 0.008866666666666667, 0.006733333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4261.184533333333, 1859.9937333333332, 999.9984), (17173.4034, 1800.0, 1525.0), (31281.3822, 1882.6911333333335, 1333.7432666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0016833333333333331), (3, 0.0, 0.0), (10, 0.0, 0.022283333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108316666666665), (16102, 51.900000000000006, 6.1899999999999995), (32202, 58.2, 11.617716666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[67.33680814097791, 77.11676129350778, 73.29153994165478, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[659.5855511501535, 1179.908260083401, 3637.8968122261113, 0, 0, 0]","[3369.4144488498464, 6922.091739916599, 12473.10318777389, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2713, 6248, 11808, 0, 0, 0]","[(77.50606666666667, 0.006666666666666666, 0.0019999999999999996), (5.678800000000001, 0.0, 0.0), (1790.9664666666667, 0.011466666666666668, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4217.493933333333, 1859.9933333333333, 999.998), (17174.3212, 1800.0, 1525.0), (32569.033533333335, 1882.6885333333335, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0019388888888888889), (5, 0.0, 0.0), (9, 1.666666666666667e-05, 0.017155555555555552), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10806111111111), (16100, 51.900000000000006, 6.1899999999999995), (32203, 58.199983333333336, 11.622844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[93.24894514767934, 69.8469513700321, 97.65998386195767, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1108.0641570363832, 1921.1129925167797, 4806.629526319666, 0, 0, 0]","[2920.935842963617, 6180.88700748322, 11304.370473680334, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3757, 5659, 15734, 0, 0, 0]","[(365.60226666666665, 0.012799999999999999, 0.0192), (319.2906, 0.0030666666666666668, 0.0016666666666666668), (271.75406666666663, 0.0058, 0.0038000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3929.3977333333332, 1859.9872, 999.9808), (16860.7094, 1799.9969333333333, 1524.9983333333332), (34088.24593333333, 1882.6942000000001, 1333.7462), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.004388888888888888), (5, 0.04546666666666667, 0.011127777777777778), (10, 0.0, 0.0012499999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.105611111111111), (16100, 51.854533333333336, 6.178872222222222), (32202, 58.2, 11.638749999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[87.91263340779349, 85.27524068131326, 74.99224132580224, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1216.8163180010552, 1981.4458204200062, 4091.359743864821, 0, 0, 0]","[2812.183681998945, 6120.554179579994, 12019.640256135179, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3542, 6909, 12082, 0, 0, 0]","[(363.6797333333333, 0.008466666666666666, 0.019799999999999998), (316.58119999999997, 0.021199999999999997, 0.0058), (171.5288666666667, 0.004066666666666666, 0.002133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3931.3202666666666, 1859.9915333333333, 999.9802), (16863.4188, 1799.9788, 1524.9942), (34188.47113333333, 1882.6959333333334, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0017277777777777777), (6, 0.003916666666666667, 0.0037666666666666656), (6, 0.0, 0.0005666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108272222222222), (16099, 51.89608333333334, 6.186233333333333), (32206, 58.2, 11.639433333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 98.14860528264626, 100.0, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1366.538318966507, 1446.4896481016356, 2157.5984783299377, 0, 0, 0]","[2662.461681033493, 6655.510351898364, 13953.401521670063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7952, 16111, 0, 0, 0]","[(433.41020000000003, 0.010466666666666666, 0.0174), (274.1582, 0.0022, 0.0048), (210.1516666666667, 0.008666666666666666, 0.002266666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3861.5897999999997, 1859.9895333333334, 999.9826), (16905.8418, 1799.9978, 1524.9952), (34149.848333333335, 1882.6913333333334, 1333.7477333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.003483333333333333), (6, 1.666666666666667e-05, 0.001388888888888889), (7, 0.0, 0.0019277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106516666666666), (16099, 51.89998333333334, 6.18861111111111), (32205, 58.2, 11.63807222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[96.22735170017374, 66.47741298444828, 87.21991186146111, 17.795979151154132, 15.41594667983214, 0.0]","[3, 1, 2, 1, 1, 0]","[688.8492778138925, 0, 4405.149144353503, 0, 0, 0]","[3340.1507221861075, 8102, 11705.850855646497, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3877, 5386, 14052, 717, 1249, 0]","[(32.85446666666667, 0.0048, 6.666666666666668e-05), (114.6442, 0.002, 0.004666666666666667), (23.592266666666664, 0.007066666666666667, 0.002466666666666667), (390.0696, 0.0058, 0.017333333333333333), (128.6248666666667, 0.01686666666666667, 0.002933333333333333), (0, 0, 0)]","[(4262.145533333333, 1859.9952, 999.9999333333334), (17065.3558, 1799.998, 1524.9953333333333), (34336.40773333333, 1882.6929333333335, 1333.7475333333334), (3904.9304, 1859.9942, 999.9826666666667), (17051.375133333335, 1799.9831333333334, 1524.9970666666666), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011222222222222224), (3, 0.0, 0.0002722222222222222), (4, 0.0, 0.0010444444444444444), (1, 0.0, 0.0017166666666666667), (1, 0.0014333333333333331, 0.00036666666666666667), (0, 0, 0)]","[(4020, 67.1, 10.108877777777778), (16102, 51.900000000000006, 6.189727777777778), (32208, 58.2, 11.638955555555555), (4025, 67.1, 10.108283333333333), (16104, 51.898566666666675, 6.189633333333333), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[95.28418962521718, 88.60775117254998, 100.0, 13.799950359890792, 0.0, 16.615976661908014]","[2, 2, 3, 1, 0, 1]","[421.4356608994527, 1902.0114695103339, 6247.381127242965, 485.272853004852, 0, 2677.98914988151]","[3607.5643391005474, 6199.988530489666, 9863.618872757035, 3543.727146995148, 8102, 13433.01085011849]","[4029, 8102, 16111, 4029, 8102, 16111]","[3839, 7179, 16111, 556, 0, 2677]","[(51.641999999999996, 0.004533333333333333, 0.0), (973.7766666666668, 0.004666666666666666, 0.0018), (38.53393333333334, 0.0078000000000000005, 0.003266666666666667), (4.194, 0.0, 0.0), (0, 0, 0), (58.7202, 0.0044666666666666665, 0.0)]","[(4243.358, 1859.9954666666667, 1000.0), (16206.223333333333, 1799.9953333333333, 1524.9982), (34321.46606666667, 1882.6922, 1333.7467333333334), (4290.806, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34301.2798, 1882.6955333333333, 1333.75)]","[(4, 0.0, 0.00115), (6, 0.0, 0.0019055555555555555), (8, 0.0, 0.0011388888888888887), (3, 0.0, 0.0), (0, 0, 0), (1, 0.0, 0.0010555555555555557)]","[(4022, 67.1, 10.108849999999999), (16099, 51.900000000000006, 6.188094444444444), (32204, 58.2, 11.63886111111111), (4023, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.638944444444443)]","[5, 5, 5, 0, 0, 0]"
19,"[78.38173243981137, 93.39669217477166, 94.7365154242443, 29.535864978902953, 13.132559861762527, 31.46918254608653]","[1, 2, 2, 2, 1, 2]","[463.43512885869814, 1334.8952441792542, 1884.0814406089871, 634.3878860277937, 1064.628201689945, 2392.1417097460635]","[3565.564871141302, 6767.104755820746, 14226.918559391013, 3394.6121139722063, 7037.371798310055, 13718.858290253937]","[4029, 8102, 16111, 4029, 8102, 16111]","[3158, 7567, 15263, 1190, 1064, 5070]","[(100.6628, 0.0004, 0.0027333333333333333), (1284.6792, 0.0006, 0.005466666666666666), (45.175866666666664, 0.005333333333333333, 0.0008666666666666667), (37.66, 0.0002666666666666667, 0.00013333333333333334), (55.9238, 0.0044, 0.0008), (56.88466666666667, 0.0052, 0.0006666666666666666)]","[(4194.3372, 1859.9996, 999.9972666666666), (15895.3208, 1799.9994, 1524.9945333333333), (34314.824133333335, 1882.6946666666668, 1333.7491333333332), (4257.34, 1859.9997333333333, 999.9998666666667), (17124.0762, 1799.9956, 1524.9992), (34303.115333333335, 1882.6948, 1333.7493333333334)]","[(1, 0.0004166666666666667, 0.0008333333333333334), (5, 0.0007666666666666667, 0.00036666666666666667), (5, 0.0, 0.00105), (6, 0.0, 0.00011666666666666668), (3, 0.0, 0.0018333333333333333), (4, 0.0, 0.0010222222222222221)]","[(4025, 67.09958333333333, 10.109166666666667), (16100, 51.89923333333334, 6.189633333333333), (32207, 58.2, 11.63895), (4020, 67.1, 10.109883333333332), (16102, 51.900000000000006, 6.188166666666667), (32208, 58.2, 11.638977777777777)]","[5, 5, 5, 0, 0, 0]"
20,"[24.050632911392405, 28.857072327820294, 25.653280367450808, 15.735914619012162, 13.132559861762527, 14.846998944820308]","[2, 2, 2, 1, 1, 1]","[267.1482963937084, 2305.6567644531906, 2972.196945076531, 603.2556693590107, 0, 0]","[3761.8517036062917, 5796.343235546809, 13138.803054923468, 3425.7443306409896, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[969, 2338, 4133, 634, 1064, 2392]","[(125.43499999999999, 0.002333333333333333, 0.0021333333333333334), (67.28313333333332, 0.0008666666666666666, 0.0031333333333333335), (61.516400000000004, 0.009133333333333334, 0.00013333333333333337), (13.1504, 0.0, 0.0), (46.836, 0.004333333333333333, 0.0012666666666666666), (0.43666666666666676, 0.0008, 0.0008)]","[(4169.565, 1859.9976666666666, 999.9978666666667), (17112.716866666666, 1799.9991333333332, 1524.9968666666666), (34298.4836, 1882.6908666666668, 1333.7498666666668), (4281.8496, 1860.0, 1000.0), (17133.164, 1799.9956666666667, 1524.9987333333333), (34359.56333333333, 1882.6992, 1333.7492)]","[(2, 0.0, 0.0008222222222222222), (5, 3.3333333333333335e-05, 0.0004722222222222222), (5, 0.0, 0.0021666666666666666), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0019222222222222223), (3, 0.0, 0.0)]","[(4024, 67.1, 10.109177777777777), (16100, 51.89996666666667, 6.189527777777777), (32207, 58.2, 11.637833333333331), (4023, 67.1, 10.10991111111111), (16102, 51.900000000000006, 6.188077777777777), (32209, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[25.31645569620253, 47.728955813379415, 41.38166470113587, 15.735914619012162, 0.0, 0.0]","[2, 3, 3, 1, 0, 0]","[347.95014350013605, 1946.7965946736208, 1061.4250322148832, 0, 0, 0]","[3681.049856499864, 6155.20340532638, 15049.574967785116, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1020, 3867, 6667, 634, 0, 0]","[(24.99, 0.002933333333333333, 0.0027333333333333333), (1094.3628666666668, 0.0012666666666666666, 0.004266666666666667), (73.3998, 0.009, 0.0), (8.999600000000001, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4270.01, 1859.9970666666666, 999.9972666666666), (16085.637133333334, 1799.9987333333333, 1524.9957333333334), (34286.6002, 1882.691, 1333.75), (4286.0004, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 4.9999999999999996e-05), (7, 0.06351666666666665, 0.0143), (8, 0.0, 0.0023777777777777777), (3, 0.0, 8.333333333333333e-05), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10995), (16098, 51.83648333333334, 6.175699999999999), (32204, 58.2, 11.637622222222221), (4023, 67.1, 10.109916666666667), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
