interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
1,"[12.161826756018863, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0, 0, 0]","[431.20079432063125, 0, 0, 0, 0, 0]","[3597.7992056793687, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[490, 0, 0, 0, 0, 0]","[(10.966066666666668, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.033933333333, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 2.7777777777777776e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109972222222222), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
2,"[24.075452965996526, 0.0, 0.0, 0.0, 0.0, 0.0]","[2, 0, 0, 0, 0, 0]","[929.9436441318567, 0, 0, 0, 0, 0]","[3099.0563558681433, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[970, 0, 0, 0, 0, 0]","[(50.59313333333333, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.406866666666, 1859.9953333333333, 999.9999333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.00115), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108849999999999), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
3,"[34.12757508066518, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, 0, 0, 0, 0, 0]","[401.4875014564356, 0, 0, 0, 0, 0]","[3627.5124985435646, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1375, 0, 0, 0, 0, 0]","[(1336.2782666666667, 0.09653333333333333, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2958.7217333333333, 1859.9034666666666, 999.9981333333334), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.001127777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108872222222221), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
4,"[28.294862248696944, 32.251295976302146, 0.0, 0.0, 0.0, 0.0]","[2, 2, 0, 0, 0, 0]","[735.310726432239, 1600.5893172011897, 0, 0, 0, 0]","[3293.689273567761, 6501.410682798811, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1140, 2613, 0, 0, 0, 0]","[(1273.6695333333334, 0.003266666666666667, 0.008333333333333335), (2527.0673333333334, 0.14306666666666668, 0.5953333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3021.3304666666663, 1859.9967333333334, 999.9916666666667), (14652.932666666668, 1799.8569333333332, 1524.4046666666666), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0020277777777777777), (6, 0.005116666666666666, 0.18767777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107972222222221), (16099, 51.89488333333334, 6.0023222222222214), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
5,"[28.245222139488707, 51.12317946186127, 0.0, 0.0, 0.0, 0.0]","[2, 3, 0, 0, 0, 0]","[258.4739753298793, 1707.98434472385, 0, 0, 0, 0]","[3770.526024670121, 6394.01565527615, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1138, 4142, 0, 0, 0, 0]","[(117.09013333333331, 0.013666666666666667, 0.0186), (3829.3988000000004, 0.9859333333333333, 0.7588000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4177.909866666667, 1859.9863333333333, 999.9814), (13350.6012, 1799.0140666666666, 1524.2412), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0018166666666666665), (8, 0.0006, 0.11321111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108183333333333), (16097, 51.89940000000001, 6.076788888888888), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
6,"[26.73119880863738, 44.12490743026413, 12.606293836509217, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[728.9147938259098, 1885.9272485747217, 1750.6742626488133, 0, 0, 0]","[3300.08520617409, 6216.0727514252785, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1077, 3575, 2031, 0, 0, 0]","[(93.67186666666666, 0.013333333333333332, 0.010533333333333332), (2186.6293333333333, 0.13419999999999999, 0.46493333333333337), (12.582600000000001, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4201.328133333333, 1859.9866666666667, 999.9894666666667), (14993.370666666666, 1799.8658, 1524.5350666666666), (34347.4174, 1882.6999333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.00095), (8, 1.666666666666667e-05, 0.12366666666666667), (1, 0.0, 0.0004111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.10905), (16097, 51.89998333333334, 6.066333333333333), (32211, 58.2, 11.639588888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
7,"[39.29014643832217, 25.25302394470501, 23.158090745453418, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[941.4538384703148, 1010.1074178279766, 3429.3597489284807, 0, 0, 0]","[3087.5461615296854, 7091.892582172023, 12681.64025107152, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1583, 2046, 3731, 0, 0, 0]","[(107.60879999999999, 0.012666666666666666, 0.012799999999999999), (1550.4936666666665, 0.18566666666666667, 0.47239999999999993), (18.174933333333335, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4187.3912, 1859.9873333333333, 999.9872), (15629.506333333333, 1799.8143333333333, 1524.5276), (34341.825066666664, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.0009666666666666667), (6, 1.666666666666667e-05, 0.14070555555555558), (3, 0.0, 2.7777777777777776e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109033333333333), (16099, 51.89998333333334, 6.049294444444444), (32209, 58.2, 11.639972222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
8,"[40.60560933234053, 25.25302394470501, 34.9326547079635, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[735.477862011912, 1035.9607076495156, 3457.8483218227293, 0, 0, 0]","[3293.522137988088, 7066.039292350484, 12653.15167817727, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1636, 2046, 5628, 0, 0, 0]","[(85.80693333333333, 0.002933333333333333, 0.003), (1468.0056000000002, 0.14286666666666667, 0.5943999999999999), (48.2336, 0.004666666666666667, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4209.193066666667, 1859.9970666666666, 999.997), (15711.9944, 1799.8571333333334, 1524.4056), (34311.7664, 1882.6953333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.05158333333333333, 0.01838888888888889), (6, 0.005116666666666666, 0.18812777777777778), (5, 0.0, 0.0012), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.04841666666665, 10.09161111111111), (16099, 51.89488333333334, 6.001872222222222), (32207, 58.2, 11.638799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
9,"[37.32936212459668, 30.992347568501604, 32.74781205387624, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[542.0446565588619, 1055.12586051913, 3355.00019646488, 0, 0, 0]","[3486.955343441138, 7046.87413948087, 12755.99980353512, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1504, 2511, 5276, 0, 0, 0]","[(23.460533333333334, 0.005133333333333333, 0.005066666666666666), (2424.3072, 0.19566666666666666, 0.7410000000000001), (102.06073333333333, 0.0092, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4271.539466666667, 1859.9948666666667, 999.9949333333333), (14755.6928, 1799.8043333333333, 1524.259), (34257.93926666667, 1882.6908, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0001277777777777778), (4, 0.0006, 0.1131), (5, 0.0, 0.002566666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109872222222222), (16101, 51.89940000000001, 6.076899999999999), (32207, 58.2, 11.637433333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
10,"[47.307024075452965, 59.084176746482356, 44.39203028986407, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[548.4519120091464, 1395.0221415557035, 2458.449831518179, 0, 0, 0]","[3480.5480879908537, 6706.9778584442965, 13652.550168481821, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1906, 4787, 7152, 0, 0, 0]","[(66.1908, 0.0058000000000000005, 0.0011333333333333336), (1600.7812666666666, 0.002, 0.002466666666666667), (100.6632, 0.013666666666666667, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4228.8092, 1859.9942, 999.9988666666667), (15579.218733333333, 1799.998, 1524.9975333333334), (34259.3368, 1882.6863333333333, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0011777777777777778), (7, 0.037733333333333334, 0.016216666666666664), (4, 0.0, 0.0035944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108822222222221), (16098, 51.86226666666667, 6.173783333333333), (32208, 58.2, 11.636405555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
