interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[48.92032762472077, 47.38336213280672, 37.48370678418472, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[841.6268664715128, 1573.721022944822, 1497.3838228387908, 0, 0, 0]","[3187.3731335284874, 6528.278977055178, 14613.61617716121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1971, 3839, 6039, 0, 0, 0]","[(318.37226666666663, 6.0620666666666665, 6.051666666666668), (55.924, 0.0046, 0.0020666666666666667), (1582.6502, 0.005, 0.004533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3976.6277333333333, 1853.9379333333334, 993.9483333333334), (17124.076, 1799.9954, 1524.9979333333333), (32777.349799999996, 1882.695, 1333.7454666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.003844444444444444), (8, 0.04601666666666666, 0.017244444444444444), (3, 0.0, 0.002483333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106155555555555), (16097, 51.85398333333334, 6.172755555555555), (32209, 58.2, 11.637516666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[68.13104988830976, 64.78647247593187, 54.42865123207746, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1029.7149451935575, 2074.0449952608024, 1547.3700596382855, 0, 0, 0]","[2999.2850548064425, 6027.955004739198, 14563.629940361714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2745, 5249, 8769, 0, 0, 0]","[(31.5432, 0.0007333333333333332, 0.0006666666666666668), (92.27406666666667, 0.00013333333333333334, 0.005666666666666666), (1409.2857999999999, 0.004933333333333333, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4263.4568, 1859.9992666666667, 999.9993333333333), (17087.725933333335, 1799.9998666666668, 1524.9943333333333), (32950.7142, 1882.6950666666667, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007999999999999999), (8, 0.0, 0.00014444444444444444), (4, 0.0, 0.0011555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1092), (16097, 51.900000000000006, 6.189855555555555), (32208, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[71.97815835194838, 71.61194766724266, 51.585873006020734, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1062.2609756728066, 3327.7137726366536, 1645.2825219566423, 0, 0, 0]","[2966.7390243271934, 4774.286227363346, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2900, 5802, 8311, 0, 0, 0]","[(244.66673333333333, 0.0004666666666666667, 0.002666666666666667), (1035.8173333333334, 0.0016666666666666668, 0.0015999999999999999), (97.86699999999999, 0.009266666666666666, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4050.3332666666665, 1859.9995333333334, 999.9973333333334), (16144.182666666668, 1799.9983333333332, 1524.9984), (34262.133, 1882.6907333333334, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0018999999999999998), (8, 0.0, 7.222222222222222e-05), (3, 0.0, 0.002138888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1081), (16097, 51.900000000000006, 6.189927777777777), (32209, 58.2, 11.63786111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[79.92057582526681, 97.59318686744014, 50.0031034696791, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1056.4613453232996, 3483.9906271168074, 1756.2428877318737, 0, 0, 0]","[2972.5386546767004, 4618.009372883193, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3220, 7907, 8056, 0, 0, 0]","[(140.15853333333334, 0.0, 0.0025333333333333336), (1142.5971333333332, 0.004666666666666666, 0.002), (25.1658, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4154.841466666667, 1860.0, 999.9974666666667), (16037.402866666667, 1799.9953333333333, 1524.998), (34334.8342, 1882.6954, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.008016666666666667, 0.0029166666666666664), (9, 0.0, 0.0012277777777777777), (1, 0.0, 0.0010222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09198333333333, 10.107083333333334), (16096, 51.900000000000006, 6.188772222222222), (32211, 58.2, 11.638977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[81.06229833705633, 80.3505307331523, 60.33765750108622, 0.0, 19.439644532214267, 0.0]","[3, 3, 2, 0, 1, 0]","[973.7242797669742, 1934.1768715192497, 3306.720903605522, 0, 0, 0]","[3055.275720233026, 6167.82312848075, 12804.279096394479, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3266, 6510, 9721, 0, 1575, 0]","[(641.7272, 4.806133333333333, 0.02653333333333334), (13.6308, 0.004666666666666667, 0.0010666666666666667), (58.0208, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0), (1096.1109333333334, 0.0009333333333333332, 0.0008), (0, 0, 0)]","[(3653.2727999999997, 1855.1938666666667, 999.9734666666667), (17166.3692, 1799.9953333333333, 1524.9989333333333), (34301.9792, 1882.6955333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (16083.889066666667, 1799.9990666666667, 1524.9992), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.006933333333333333), (6, 0.0, 0.006683333333333333), (3, 0.0, 0.001388888888888889), (0, 0, 0), (2, 0.0, 5.555555555555555e-05), (0, 0, 0)]","[(4020, 67.1, 10.103066666666667), (16099, 51.900000000000006, 6.183316666666666), (32209, 58.2, 11.63861111111111), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189944444444444), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[89.17845619260363, 96.05035793631203, 98.25585004034511, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[1483.1704891869135, 1959.152755168332, 3405.6247956310367, 0, 0, 0]","[2545.8295108130865, 6142.847244831668, 12705.375204368964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3593, 7782, 15830, 0, 0, 0]","[(457.178, 1.923, 0.02493333333333333), (126.87686666666664, 0.022066666666666665, 0.0036), (369.79720000000003, 0.005133333333333333, 0.0014666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3837.822, 1858.077, 999.9750666666666), (17053.123133333334, 1799.9779333333333, 1524.9964), (33990.2028, 1882.6948666666667, 1333.7485333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.005672222222222223), (4, 0.0032333333333333337, 0.0020666666666666667), (5, 0.04615, 0.019), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.104327777777778), (16101, 51.89676666666667, 6.187933333333333), (32207, 58.153850000000006, 11.620999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[93.32340531149168, 67.45248086892126, 89.4295822729812, 15.33879374534624, 14.76178721303382, 0.0]","[3, 1, 3, 1, 1, 0]","[1286.543644008734, 920.6997522162576, 5025.958056419677, 618.443729143243, 0, 0]","[2742.456355991266, 7181.300247783743, 11085.041943580323, 3410.556270856757, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3760, 5465, 14408, 618, 1196, 0]","[(595.5899999999999, 3.8352, 0.047799999999999995), (173.364, 0.0, 6.666666666666668e-05), (613.7656, 0.0038, 0.002933333333333333), (28.66073333333333, 0.0, 0.0), (1.9220666666666666, 0.0, 0.0), (0, 0, 0)]","[(3699.41, 1856.1648, 999.9522), (17006.636, 1800.0, 1524.9999333333333), (33746.2344, 1882.6962, 1333.7470666666666), (4266.339266666667, 1860.0, 1000.0), (17178.077933333334, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.07081666666666667, 0.031266666666666665), (1, 1.666666666666667e-05, 0.0002833333333333333), (3, 0.08385, 0.028399999999999998), (1, 0.0, 0.0), (2, 0.0, 0.0007111111111111111), (0, 0, 0)]","[(4020, 67.02918333333332, 10.078733333333332), (16104, 51.89998333333334, 6.1897166666666665), (32209, 58.116150000000005, 11.6116), (4025, 67.1, 10.11), (16103, 51.900000000000006, 6.189288888888888), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[92.42988334574336, 90.594914835843, 97.36205077276395, 34.84735666418466, 0.0, 13.202160014896656]","[2, 2, 3, 2, 0, 1]","[421.4356608994527, 786.1861931095266, 5315.118522496746, 785.6232190106965, 0, 2125.432151282944]","[3607.5643391005474, 7315.813806890474, 10795.881477503255, 3243.3767809893034, 8102, 13985.567848717055]","[4029, 8102, 16111, 4029, 8102, 16111]","[3724, 7340, 15686, 1404, 0, 2127]","[(452.19746666666674, 3.044, 0.055333333333333345), (134.2168666666667, 0.01686666666666667, 0.002933333333333333), (1473.5982000000001, 0.19146666666666667, 0.014333333333333335), (145.40146666666664, 0.0, 0.001066666666666667), (0, 0, 0), (478.1502, 0.0005333333333333334, 0.003)]","[(3842.8025333333335, 1856.956, 999.9446666666666), (17045.783133333334, 1799.9831333333334, 1524.9970666666666), (32886.4018, 1882.5085333333334, 1333.7356666666667), (4149.598533333334, 1860.0, 999.9989333333333), (17180, 1800.0, 1525.0), (33881.8498, 1882.6994666666667, 1333.747)]","[(4, 0.0, 0.005055555555555555), (2, 0.0014333333333333331, 0.0006000000000000001), (4, 0.07118333333333333, 0.024383333333333337), (3, 1.666666666666667e-05, 0.0006111111111111112), (0, 0, 0), (1, 0.0, 0.0011944444444444446)]","[(4022, 67.1, 10.104944444444444), (16103, 51.898566666666675, 6.189399999999999), (32208, 58.12881666666667, 11.615616666666666), (4023, 67.09998333333333, 10.109388888888889), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.2, 11.638805555555555)]","[5, 5, 5, 0, 0, 0]"
19,"[95.5572102258625, 100.0, 95.2206566941841, 19.4837428642343, 0.0, 25.901557941778908]","[2, 3, 3, 1, 0, 2]","[634.3878860277937, 2954.183662560308, 1397.7390594094966, 0, 0, 0]","[3394.6121139722063, 5147.816337439692, 14713.260940590504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3850, 8102, 15341, 785, 0, 4173]","[(17.212799999999998, 0.004200000000000001, 0.004266666666666667), (122.15806666666668, 0.006133333333333332, 0.0086), (1469.4037333333335, 0.19126666666666667, 0.013333333333333332), (72.7008, 6.666666666666668e-05, 0.0015333333333333334), (0, 0, 0), (346.7286, 0.00046666666666666666, 0.0014)]","[(4277.7872, 1859.9958, 999.9957333333333), (17057.841933333333, 1799.9938666666667, 1524.9914), (32890.59626666667, 1882.5087333333333, 1333.7366666666667), (4222.2992, 1859.9999333333333, 999.9984666666667), (17180, 1800.0, 1525.0), (34013.2714, 1882.6995333333334, 1333.7486)]","[(5, 0.0, 0.00017222222222222224), (6, 0.0007666666666666667, 0.0019444444444444448), (5, 0.32739999999999997, 0.10255555555555554), (2, 0.0, 0.0005666666666666668), (0, 0, 0), (2, 0.0, 0.001261111111111111)]","[(4021, 67.1, 10.109827777777777), (16099, 51.89923333333334, 6.188055555555555), (32207, 57.872600000000006, 11.537444444444443), (4024, 67.1, 10.109433333333333), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.638738888888888)]","[5, 5, 5, 0, 0, 0]"
20,"[28.76644328617523, 44.77906689706245, 10.5517969089442, 0.0, 16.51444087879536, 0.0]","[2, 4, 1, 0, 1, 0]","[502.70379551894536, 2626.9070122289045, 1700.3789519328436, 0, 1319.7662997972957, 0]","[3526.2962044810547, 5475.092987771095, 14410.621048067156, 4029, 6782.233700202704, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1159, 3628, 1700, 0, 1338, 0]","[(487.106, 4.806, 0.02386666666666667), (309.67820000000006, 1.0029333333333335, 0.011133333333333334), (1.398, 0.0, 0.0), (0, 0, 0), (50.506066666666655, 0.0004, 0.0028), (0, 0, 0)]","[(3807.8940000000002, 1855.194, 999.9761333333333), (16870.3218, 1798.9970666666666, 1524.9888666666666), (34358.602, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17129.493933333335, 1799.9996, 1524.9972), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005183333333333333), (10, 0.0, 0.0017444444444444445), (2, 0.0, 5.555555555555555e-05), (0, 0, 0), (2, 3.3333333333333335e-05, 0.00031666666666666665), (0, 0, 0)]","[(4022, 67.1, 10.104816666666666), (16095, 51.900000000000006, 6.188255555555555), (32210, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16103, 51.89996666666667, 6.189683333333333), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[31.173988582774882, 54.33226363860775, 26.882254360374898, 0.0, 16.51444087879536, 0.0]","[2, 4, 2, 0, 1, 0]","[1035.270746559791, 2555.9659641210374, 1809.1393031047937, 0, 0, 0]","[2993.729253440209, 5546.034035878963, 14301.860696895206, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1256, 4402, 4331, 0, 1338, 0]","[(439.0034, 1.9248, 0.02513333333333333), (1360.3509333333334, 0.78, 0.009933333333333332), (1089.1198666666664, 0.0, 0.0008666666666666667), (0, 0, 0), (78.64266666666668, 0.0004, 0.0030666666666666668), (0, 0, 0)]","[(3855.9966, 1858.0752, 999.9748666666667), (15819.649066666667, 1799.22, 1524.9900666666667), (33270.88013333333, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17101.357333333333, 1799.9996, 1524.9969333333333), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005438888888888889), (11, 0.0, 0.0021888888888888887), (3, 0.0, 5.555555555555555e-05), (0, 0, 0), (2, 0.06351666666666665, 0.014094444444444444), (0, 0, 0)]","[(4022, 67.1, 10.10456111111111), (16094, 51.900000000000006, 6.1878111111111105), (32209, 58.2, 11.639944444444444), (4026, 67.1, 10.11), (16103, 51.83648333333334, 6.175905555555555), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
