interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[53.46239761727476, 32.99185386324364, 57.016944944447886, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[735.310726432239, 1064.1823145610533, 6882.007336151937, 0, 0, 0]","[3293.689273567761, 7037.817685438947, 9228.992663848063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2154, 2673, 9186, 0, 0, 0]","[(171.9656, 0.0036, 0.007666666666666667), (61.166, 0.0027333333333333333, 0.021466666666666665), (2389.3541333333333, 0.004733333333333333, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4123.0344000000005, 1859.9964, 999.9923333333334), (17118.834, 1799.9972666666667, 1524.9785333333334), (31970.645866666666, 1882.6952666666666, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0034999999999999996), (2, 0.00075, 0.0008222222222222222), (8, 0.0, 0.0013555555555555558), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106499999999999), (16103, 51.89925000000001, 6.189177777777777), (32204, 58.2, 11.638644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[57.086125589476296, 80.7454949395211, 68.08391782012289, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[788.0586529432437, 3513.362897046566, 2371.7692847583266, 0, 0, 0]","[3240.941347056756, 4588.637102953434, 13739.230715241672, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2300, 6542, 10969, 0, 0, 0]","[(98.21566666666666, 0.0027333333333333333, 0.006933333333333334), (1157.8014666666668, 0.0122, 0.024333333333333335), (2232.7667333333334, 0.004666666666666666, 0.002066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.784333333333, 1859.9972666666667, 999.9930666666667), (16022.198533333332, 1799.9878, 1524.9756666666667), (32127.233266666666, 1882.6953333333333, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011277777777777777), (7, 0.00011666666666666668, 0.0011111111111111111), (8, 0.04548333333333333, 0.017277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108872222222221), (16098, 51.89988333333334, 6.188888888888888), (32204, 58.154516666666666, 11.62272222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[73.8644825018615, 61.30585040730684, 43.7092669604618, 0.0, 19.439644532214267, 0.0]","[3, 3, 2, 0, 1, 0]","[1152.2964386512276, 983.9700804154276, 0, 0, 1289.1737814460512, 0]","[2876.7035613487724, 7118.029919584573, 16111, 4029, 6812.826218553949, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2976, 4967, 7042, 0, 1575, 0]","[(110.44873333333334, 0.0026, 0.006733333333333333), (167.77173333333332, 0.0102, 0.0232), (1314.215, 0.0048, 0.001), (0, 0, 0), (1112.8880666666666, 6.666666666666668e-05, 0.0008666666666666667), (0, 0, 0)]","[(4184.551266666666, 1859.9974, 999.9932666666666), (17012.228266666665, 1799.9898, 1524.9768), (33045.785, 1882.6952, 1333.749), (4295, 1860.0, 1000.0), (16067.111933333334, 1799.9999333333333, 1524.9991333333332), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001761111111111111), (5, 0.00011666666666666668, 0.0008666666666666666), (4, 0.0, 0.001138888888888889), (0, 0, 0), (2, 0.0, 6.111111111111111e-05), (0, 0, 0)]","[(4021, 67.1, 10.108238888888888), (16100, 51.89988333333334, 6.1891333333333325), (32208, 58.2, 11.63886111111111), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189938888888888), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[82.6259617771159, 71.24166872377191, 53.162435603004155, 0.0, 19.439644532214267, 0.0]","[3, 2, 2, 0, 1, 0]","[1100.7945975598882, 1334.8951447236057, 3085.3223882385173, 0, 0, 0]","[2928.205402440112, 6767.104855276394, 13025.677611761483, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3329, 5772, 8565, 0, 1575, 0]","[(73.53013333333334, 0.0, 0.0), (116.8284, 0.008866666666666667, 0.0108), (201.3260666666667, 0.004666666666666667, 0.0002), (0, 0, 0), (1096.1109333333334, 0.0009333333333333332, 0.0008), (0, 0, 0)]","[(4221.469866666666, 1860.0, 1000.0), (17063.1716, 1799.9911333333334, 1524.9892), (34158.67393333333, 1882.6953333333333, 1333.7498), (4295, 1860.0, 1000.0), (16083.889066666667, 1799.9990666666667, 1524.9992), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0006333333333333335), (5, 0.0, 0.00018333333333333334), (4, 0.0, 0.0018666666666666673), (0, 0, 0), (2, 0.0, 5.555555555555555e-05), (0, 0, 0)]","[(4022, 67.1, 10.109366666666666), (16100, 51.900000000000006, 6.189816666666666), (32208, 58.2, 11.638133333333332), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189944444444444), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[87.66443286175229, 72.4265613428783, 74.24740860281796, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1817.8719910046993, 2384.5719530753117, 3162.543985338252, 0, 0, 0]","[2211.1280089953007, 5717.428046924688, 12948.456014661748, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3532, 5868, 11962, 0, 0, 0]","[(3582.1965999999993, 0.0012666666666666666, 0.0008), (74.40413333333333, 0.07913333333333333, 0.06766666666666667), (180.35486666666668, 0.014066666666666665, 0.0035333333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(712.8034000000007, 1859.9987333333333, 999.9992), (17105.595866666667, 1799.9208666666666, 1524.9323333333334), (34179.64513333333, 1882.6859333333334, 1333.7464666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00065), (5, 0.0018666666666666669, 0.0009333333333333333), (8, 0.0, 0.004461111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10935), (16100, 51.89813333333334, 6.189066666666666), (32204, 58.2, 11.635538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[100.0, 82.7203159713651, 78.21984979206754, 16.877637130801688, 0.0, 0.0]","[3, 2, 3, 1, 0, 0]","[835.8168658585384, 1079.9587704257024, 993.2728717591247, 680.5745946751299, 0, 0]","[3193.183134141462, 7022.041229574297, 15117.727128240875, 3348.42540532487, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6702, 12602, 680, 0, 0]","[(55.96679999999999, 0.0, 0.0), (128.05606666666662, 0.08486666666666666, 0.07306666666666667), (285.2124, 0.014466666666666666, 0.004133333333333333), (2299.8760666666667, 0.0, 0.0006666666666666666), (0, 0, 0), (0, 0, 0)]","[(4239.0332, 1860.0, 1000.0), (17051.943933333332, 1799.9151333333334, 1524.9269333333334), (34074.7876, 1882.6855333333333, 1333.7458666666666), (1995.1239333333333, 1860.0, 999.9993333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0006111111111111111), (5, 0.0, 0.00016666666666666666), (5, 0.0, 0.00545), (3, 0.0, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109388888888889), (16100, 51.900000000000006, 6.189833333333333), (32207, 58.2, 11.634549999999999), (4023, 67.1, 10.10995), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[82.6259617771159, 76.40088866946432, 67.79219167028738, 31.546289401836685, 0.0, 0.0]","[2, 2, 2, 2, 0, 0]","[281.392397297898, 1596.3106570523591, 2482.7883596063725, 664.342362112355, 0, 0]","[3747.6076027021018, 6505.68934294764, 13628.211640393627, 3364.6576378876453, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3329, 6190, 10922, 1271, 0, 0]","[(24.1164, 0.0, 0.0), (282.41546666666665, 0.08926666666666669, 0.10013333333333332), (106.25560000000002, 0.009666666666666667, 0.004599999999999999), (1586.8446000000001, 0.0, 0.0006666666666666666), (0, 0, 0), (0, 0, 0)]","[(4270.8836, 1860.0, 1000.0), (16897.584533333335, 1799.9107333333334, 1524.8998666666666), (34253.7444, 1882.6903333333335, 1333.7454), (2708.1553999999996, 1860.0, 999.9993333333333), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00012222222222222221), (6, 0.05313333333333333, 0.01223888888888889), (4, 0.0, 0.0036611111111111106), (6, 0.0, 6.666666666666667e-05), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109877777777777), (16099, 51.84686666666667, 6.177761111111111), (32208, 58.2, 11.636338888888888), (4020, 67.1, 10.109933333333332), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 100.0, 81.61504562100428, 16.877637130801688, 0.0, 0.0]","[2, 4, 2, 1, 0, 0]","[1026.7799082228767, 2557.792722658571, 1243.3762609418175, 0, 0, 0]","[3002.2200917771233, 5544.207277341429, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 13149, 680, 0, 0]","[(136.9257333333333, 0.00046666666666666666, 0.0014), (511.0046, 0.09373333333333335, 0.11713333333333334), (120.2366, 0.009733333333333333, 0.003133333333333333), (2132.1042, 6.666666666666668e-05, 0.0009333333333333332), (0, 0, 0), (0, 0, 0)]","[(4158.0742666666665, 1859.9995333333334, 999.9986), (16668.9954, 1799.9062666666666, 1524.8828666666666), (34239.7634, 1882.6902666666667, 1333.7468666666666), (2162.8958, 1859.9999333333333, 999.9990666666666), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0705, 0.025683333333333332), (11, 0.11811666666666668, 0.025244444444444444), (4, 0.0, 0.0038611111111111116), (3, 0.0, 7.222222222222222e-05), (0, 0, 0), (0, 0, 0)]","[(4021, 67.0295, 10.084316666666666), (16094, 51.78188333333334, 6.164755555555555), (32208, 58.2, 11.636138888888887), (4023, 67.1, 10.109927777777777), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[92.77736411020105, 96.53172056282399, 87.56750046552045, 19.4837428642343, 10.207356208343619, 0.0]","[2, 3, 2, 1, 1, 0]","[354.7662454720879, 1455.1410074479895, 3445.5676253246893, 785.6232190106965, 827.2664595345126, 0]","[3674.233754527912, 6646.85899255201, 12665.43237467531, 3243.3767809893034, 7274.733540465488, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3738, 7821, 14108, 785, 827, 0]","[(321.38740000000007, 0.5942000000000001, 0.19193333333333332), (304.78526666666664, 0.008066666666666665, 0.020533333333333334), (47.53540000000001, 0.009266666666666666, 6.666666666666668e-05), (120.23626666666664, 0.0, 0.001066666666666667), (233.48239999999998, 0.0022666666666666664, 0.014133333333333333), (0, 0, 0)]","[(3973.6126, 1859.4058, 999.8080666666667), (16875.214733333334, 1799.9919333333332, 1524.9794666666667), (34312.4646, 1882.6907333333334, 1333.7499333333333), (4174.763733333333, 1860.0, 999.9989333333333), (16946.5176, 1799.9977333333334, 1524.9858666666667), (34360, 1882.7, 1333.75)]","[(6, 0.011550000000000001, 0.4305833333333334), (8, 0.08965000000000001, 0.012811111111111112), (4, 0.0, 0.0021333333333333334), (2, 1.666666666666667e-05, 0.0006111111111111112), (3, 0.06325, 0.012894444444444443), (0, 0, 0)]","[(4020, 67.08845, 9.679416666666667), (16097, 51.81035000000001, 6.177188888888888), (32208, 58.2, 11.637866666666666), (4024, 67.09998333333333, 10.109388888888889), (16102, 51.83675000000001, 6.177105555555555), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
20,"[13.179448994787787, 26.388546038015303, 21.07876606045559, 30.429386944651277, 20.686250308565786, 16.615976661908014]","[1, 2, 2, 2, 2, 1]","[398.9829821031236, 1116.065298514448, 906.3109000214981, 441.28272842649113, 1577.56211411657, 2307.379096746488]","[3630.0170178968765, 6985.934701485552, 15204.689099978503, 3587.7172715735087, 6524.43788588343, 13803.620903253512]","[4029, 8102, 16111, 4029, 8102, 16111]","[531, 2138, 3396, 1226, 1676, 2677]","[(2.3588, 0.029066666666666668, 0.028866666666666672), (25.1658, 0.0, 0.002), (58.720200000000006, 0.009466666666666667, 0.003466666666666667), (353.7188, 0.4216666666666667, 0.13686666666666666), (306.18326666666667, 0.007866666666666666, 0.0196), (22.3696, 0.0046, 0.0)]","[(4292.6412, 1859.9709333333333, 999.9711333333333), (17154.8342, 1800.0, 1524.998), (34301.2798, 1882.6905333333334, 1333.7465333333334), (3941.2812, 1859.5783333333334, 999.8631333333333), (16873.816733333333, 1799.9921333333334, 1524.9804), (34337.6304, 1882.6954, 1333.75)]","[(3, 0.0, 2.2222222222222223e-05), (5, 0.0, 1.1111111111111112e-05), (4, 0.0, 0.0033499999999999997), (5, 1.666666666666667e-05, 0.22780555555555557), (6, 0.08965000000000001, 0.012094444444444444), (1, 0.0, 0.0010444444444444444)]","[(4023, 67.1, 10.109977777777777), (16100, 51.900000000000006, 6.189988888888888), (32208, 58.2, 11.63665), (4021, 67.09998333333333, 9.882194444444444), (16099, 51.81035000000001, 6.177905555555555), (32211, 58.2, 11.638955555555555)]","[0, 0, 0, 0, 0, 0]"
