interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[32.81211218664681, 51.61688471982227, 69.48668611507665, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[866.6725977832114, 2572.683930817224, 4657.560939268496, 0, 0, 0]","[3162.327402216789, 5529.316069182776, 11453.439060731504, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1322, 4182, 11195, 0, 0, 0]","[(19.135466666666666, 0.0019333333333333331, 0.0019333333333333331), (1290.4472, 0.005466666666666667, 0.0012000000000000003), (148.19846666666666, 0.3065333333333334, 0.0029999999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4275.864533333333, 1859.9980666666668, 999.9980666666667), (15889.5528, 1799.9945333333333, 1524.9988), (34211.80153333333, 1882.3934666666667, 1333.747), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0010055555555555555), (5, 0.0, 0.0013222222222222225), (10, 0.003, 0.06289444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108994444444443), (16100, 51.900000000000006, 6.1886777777777775), (32202, 58.197, 11.577105555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[61.777115909655, 67.29202666008392, 56.830736763701815, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1225.0614510805726, 2972.698824778612, 2283.1903774852735, 0, 0, 0]","[2803.9385489194274, 5129.301175221388, 13827.809622514727, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2489, 5452, 9156, 0, 0, 0]","[(20.882666666666665, 0.031, 0.030733333333333338), (1233.1246666666666, 0.004866666666666667, 0.0010666666666666667), (114.6437333333333, 0.2166, 0.005533333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4274.117333333334, 1859.969, 999.9692666666666), (15946.875333333333, 1799.9951333333333, 1524.9989333333333), (34245.35626666667, 1882.4834, 1333.7444666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0006666666666666665), (5, 1.666666666666667e-05, 0.0013166666666666667), (6, 0.0002833333333333333, 0.0941), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109333333333332), (16100, 51.89998333333334, 6.188683333333333), (32206, 58.19971666666667, 11.5459), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[74.93174484983867, 67.29202666008392, 46.27893985475762, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[846.0010230122142, 1069.3527858961727, 0, 0, 0, 0]","[3182.9989769877857, 7032.6472141038275, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3019, 5452, 7456, 0, 0, 0]","[(236.71406666666667, 0.02986666666666667, 0.03193333333333333), (1054.1676666666665, 0.0046, 0.0009333333333333332), (113.24606666666668, 0.21746666666666667, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4058.2859333333336, 1859.9701333333333, 999.9680666666667), (16125.832333333334, 1799.9954, 1524.9990666666667), (34246.75393333333, 1882.4825333333333, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0018833333333333336), (5, 0.04548333333333333, 0.017255555555555555), (4, 0.0, 0.05373333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108116666666666), (16100, 51.85451666666667, 6.172744444444444), (32208, 58.2, 11.586266666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[79.84611566145445, 78.79535917057517, 59.21420147725157, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[902.8441980568193, 553.644077674176, 2830.1958955420205, 0, 0, 0]","[3126.1558019431804, 7548.355922325824, 13280.80410445798, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3217, 6384, 9540, 0, 0, 0]","[(266.9491333333333, 0.03506666666666667, 0.03266666666666666), (1102.4020666666668, 6.666666666666668e-05, 0.0019333333333333333), (1308.6225333333334, 0.0002, 0.0018), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4028.0508666666665, 1859.9649333333334, 999.9673333333334), (16077.597933333333, 1799.9999333333333, 1524.9980666666668), (33051.377466666665, 1882.6998, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0020611111111111108), (5, 0.0, 0.0003222222222222222), (5, 0.0, 6.111111111111111e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107938888888889), (16100, 51.900000000000006, 6.189677777777777), (32207, 58.2, 11.639938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[77.04144949118889, 68.23006665020982, 84.99162063186643, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[687.6043146462289, 1554.5762046580223, 6164.340409430467, 0, 0, 0]","[3341.395685353771, 6547.423795341978, 9946.659590569532, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3104, 5528, 13693, 0, 0, 0]","[(244.6674, 0.013066666666666667, 0.006266666666666666), (27.962, 0.0, 0.002), (2434.7923333333333, 0.0002666666666666667, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4050.3326, 1859.9869333333334, 999.9937333333334), (17152.038, 1800.0, 1524.998), (31925.207666666665, 1882.6997333333334, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.002761111111111111), (4, 0.04601666666666666, 0.016294444444444445), (8, 0.0, 0.0007277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.107238888888888), (16101, 51.85398333333334, 6.173705555555555), (32204, 58.2, 11.639272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[88.13601389923058, 99.08664527277216, 85.86059214201477, 0.0, 0.0, 14.822171187387498]","[3, 3, 3, 0, 0, 1]","[697.1683454979172, 2023.2979442231708, 1313.5663730761196, 0, 0, 0]","[3331.8316545020825, 6078.702055776829, 14797.433626923881, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3551, 8028, 13833, 0, 0, 2388]","[(78.99213333333333, 0.009266666666666666, 6.666666666666668e-05), (1114.2861333333335, 0.0002666666666666667, 0.0028), (2157.9683999999997, 0.0, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (25.864466666666672, 0.0, 0.00046666666666666666)]","[(4216.007866666667, 1859.9907333333333, 999.9999333333334), (16065.713866666667, 1799.9997333333333, 1524.9972), (32202.031600000002, 1882.7, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34334.135533333334, 1882.7, 1333.7495333333334)]","[(4, 0.0, 0.0022166666666666667), (6, 0.0, 0.00015000000000000001), (6, 0.0, 0.00015555555555555554), (0, 0, 0), (0, 0, 0), (2, 1.666666666666667e-05, 0.0002555555555555556)]","[(4022, 67.1, 10.107783333333332), (16099, 51.900000000000006, 6.18985), (32206, 58.2, 11.639844444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.199983333333336, 11.639744444444442)]","[4, 4, 4, 0, 0, 0]"
17,"[87.34177215189874, 87.10195013576894, 75.49500341381665, 0.0, 13.255986176252776, 0.0]","[3, 2, 2, 0, 1, 0]","[916.0453944055928, 1330.0413735681786, 0, 0, 970.0151407242865, 0]","[3112.9546055944074, 6771.958626431821, 16111, 4029, 7131.9848592757135, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3519, 7057, 12163, 0, 1074, 0]","[(1326.4477333333332, 0.09653333333333333, 0.0018666666666666666), (857.7338666666667, 0.00013333333333333337, 0.0008666666666666667), (1191.1818666666668, 0.0037333333333333333, 0.0112), (0, 0, 0), (0.0, 0.0, 0.001), (0, 0, 0)]","[(2968.5522666666666, 1859.9034666666666, 999.9981333333334), (16322.266133333333, 1799.9998666666668, 1524.9991333333332), (33168.818133333334, 1882.6962666666668, 1333.7388), (4295, 1860.0, 1000.0), (17180.0, 1800.0, 1524.999), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011166666666666666), (5, 0.0, 0.0005277777777777778), (3, 0.0, 0.0010055555555555555), (0, 0, 0), (3, 0.0, 0.0), (0, 0, 0)]","[(4021, 67.1, 10.108883333333333), (16100, 51.900000000000006, 6.189472222222221), (32209, 58.2, 11.638994444444442), (4026, 67.1, 10.11), (16102, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 95.18637373488028, 69.45565141828564, 0.0, 32.1278696618119, 0.0]","[3, 2, 0, 0, 2, 0]","[844.2794005701105, 832.4748286142847, 0, 0, 0, 0]","[3184.7205994298893, 7269.525171385715, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7712, 11190, 0, 2603, 0]","[(1269.1256, 0.0047333333333333324, 0.001), (23.766866666666665, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (978.6701999999999, 0.0, 0.0018), (0, 0, 0)]","[(3025.8743999999997, 1859.9952666666666, 999.999), (17156.233133333335, 1800.0, 1525.0), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (16201.3298, 1800.0, 1524.9982), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011833333333333335), (6, 0.0, 0.00030000000000000003), (0, 0, 0), (0, 0, 0), (5, 1.666666666666667e-05, 7.222222222222222e-05), (0, 0, 0)]","[(4020, 67.1, 10.108816666666666), (16099, 51.900000000000006, 6.189699999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16100, 51.89998333333334, 6.189927777777777), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[87.68925291635642, 84.31251542828932, 100.0, 15.884834946636882, 12.095778820044433, 0.0]","[2, 1, 3, 1, 1, 0]","[431.4771930300991, 985.1530201747586, 4976.117636378231, 640.1184615181913, 980.9364238482178, 0]","[3597.522806969901, 7116.846979825242, 11134.88236362177, 3388.8815384818085, 7121.063576151782, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3533, 6831, 16111, 640, 980, 0]","[(1206.4294000000002, 0.0002, 0.0007333333333333332), (499.1218, 0.0004, 0.0003333333333333333), (1196.0747999999999, 0.005, 0.0008666666666666666), (67.1088, 0.004533333333333333, 6.666666666666668e-05), (13.980333333333336, 0.0, 0.0), (0, 0, 0)]","[(3088.5706, 1859.9998, 999.9992666666667), (16680.8782, 1799.9996, 1524.9996666666666), (33163.9252, 1882.695, 1333.7491333333332), (4227.8912, 1859.9954666666667, 999.9999333333334), (17166.019666666667, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 9.999999999999999e-05), (2, 0.012733333333333334, 0.0036666666666666666), (5, 0.0, 0.0017777777777777779), (3, 0.0, 0.001027777777777778), (3, 0.0, 0.00037777777777777777), (0, 0, 0)]","[(4023, 67.1, 10.1099), (16103, 51.88726666666667, 6.186333333333333), (32207, 58.2, 11.638222222222222), (4023, 67.1, 10.108972222222222), (16102, 51.900000000000006, 6.189622222222222), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
20,"[23.653512037726482, 12.466057763515181, 26.553286574390167, 15.884834946636882, 27.721550234509994, 14.822171187387498]","[2, 1, 2, 1, 2, 1]","[501.5636322632847, 1001.7714058927403, 2765.00013590392, 0, 1227.2879232088728, 1932.60301540134]","[3527.4363677367155, 7100.22859410726, 13345.99986409608, 4029, 6874.712076791127, 14178.39698459866]","[4029, 8102, 16111, 4029, 8102, 16111]","[953, 1010, 4278, 640, 2246, 2388]","[(16.9074, 0.00013333333333333334, 0.00013333333333333334), (92.27453333333334, 6.666666666666668e-05, 6.666666666666668e-05), (1114.9853333333333, 0.004666666666666667, 0.0009999999999999998), (50.3316, 0.004533333333333333, 6.666666666666668e-05), (467.66386666666676, 0.012533333333333334, 0.18906666666666663), (25.864466666666672, 0.0, 0.00046666666666666666)]","[(4278.0926, 1859.9998666666668, 999.9998666666667), (17087.725466666667, 1799.9999333333333, 1524.9999333333333), (33245.01466666667, 1882.6953333333333, 1333.749), (4244.6684, 1859.9954666666667, 999.9999333333334), (16712.336133333334, 1799.9874666666667, 1524.8109333333334), (34334.135533333334, 1882.7, 1333.7495333333334)]","[(3, 0.0, 2.2222222222222223e-05), (3, 0.0, 0.0017666666666666666), (3, 0.0, 0.0011166666666666666), (3, 0.0, 0.0015055555555555556), (5, 0.0002833333333333333, 0.003327777777777779), (2, 1.666666666666667e-05, 0.0002555555555555556)]","[(4023, 67.1, 10.109977777777777), (16102, 51.900000000000006, 6.188233333333333), (32209, 58.2, 11.638883333333332), (4023, 67.1, 10.108494444444444), (16100, 51.89971666666667, 6.186672222222222), (32210, 58.199983333333336, 11.639744444444442)]","[0, 0, 0, 0, 0, 0]"
21,"[24.79523454951601, 34.67045174031104, 38.56371423251195, 0.0, 15.61342878301654, 14.822171187387498]","[2, 3, 3, 0, 1, 1]","[752.0213458090914, 2116.2094680777877, 1535.423044210032, 0, 0, 0]","[3276.978654190909, 5985.790531922212, 14575.576955789968, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[999, 2809, 6213, 0, 1265, 2388]","[(21.32006666666667, 0.0, 0.0), (120.93446666666665, 0.00013333333333333334, 6.666666666666668e-05), (1283.4562666666666, 0.024866666666666662, 0.014933333333333333), (0, 0, 0), (471.15966666666674, 0.013066666666666664, 0.18946666666666667), (23.0686, 0.0, 0.0)]","[(4273.679933333333, 1860.0, 1000.0), (17059.065533333334, 1799.9998666666668, 1524.9999333333333), (33076.54373333333, 1882.6751333333334, 1333.7350666666666), (4295, 1860.0, 1000.0), (16708.840333333334, 1799.9869333333334, 1524.8105333333333), (34336.9314, 1882.7, 1333.75)]","[(4, 0.0, 7.222222222222222e-05), (8, 0.0, 0.002266666666666667), (4, 0.11005, 0.05187777777777778), (0, 0, 0), (2, 0.00035, 0.0039833333333333335), (2, 0.0, 0.00014444444444444444)]","[(4022, 67.1, 10.109927777777777), (16097, 51.900000000000006, 6.187733333333333), (32208, 58.08995, 11.588122222222221), (4026, 67.1, 10.11), (16103, 51.89965000000001, 6.186016666666666), (32210, 58.2, 11.639855555555554)]","[0, 0, 0, 0, 0, 0]"
