interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[61.00769421692728, 44.964206368797825, 46.558252125876734, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1132.7389111448515, 1175.163925319547, 1752.1570356515217, 0, 0, 0]","[2896.2610888551485, 6926.836074680453, 14358.842964348478, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2458, 3643, 7501, 0, 0, 0]","[(152.39266666666668, 0.0092, 6.666666666666668e-05), (82.57419999999999, 0.003333333333333333, 0.021933333333333332), (123.03240000000002, 0.006533333333333334, 0.002333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4142.607333333333, 1859.9908, 999.9999333333334), (17097.4258, 1799.9966666666667, 1524.9780666666666), (34236.9676, 1882.6934666666666, 1333.7476666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.002116666666666667), (6, 0.00075, 0.0011555555555555555), (5, 0.0, 0.0021777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107883333333334), (16099, 51.89925000000001, 6.188844444444444), (32207, 58.2, 11.637822222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[81.31049888309755, 59.405085164157, 59.19558065917696, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1015.6490747114317, 1775.7544579162332, 3197.877626278491, 0, 0, 0]","[3013.3509252885683, 6326.245542083767, 12913.12237372151, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3276, 4813, 9537, 0, 0, 0]","[(178.25726666666668, 0.015666666666666666, 0.004933333333333332), (66.1026, 0.0013333333333333333, 0.012400000000000001), (184.549, 0.0108, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4116.7427333333335, 1859.9843333333333, 999.9950666666666), (17113.8974, 1799.9986666666666, 1524.9876), (34175.451, 1882.6892, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0024111111111111113), (5, 0.0001, 0.0009055555555555555), (7, 0.0, 0.00275), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107588888888888), (16100, 51.8999, 6.189094444444444), (32205, 58.2, 11.637249999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[82.52668155869944, 62.51542828931128, 61.58525231208492, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1089.7152299112272, 2480.8510668191047, 2122.456120514357, 0, 0, 0]","[2939.284770088773, 5621.148933180895, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3325, 5065, 9922, 0, 0, 0]","[(86.68106666666668, 0.0046, 0.0002), (91.39993333333332, 0.0058, 0.012199999999999999), (348.1268, 0.009933333333333332, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.318933333333, 1859.9954, 999.9998), (17088.600066666666, 1799.9942, 1524.9878), (34011.8732, 1882.6900666666668, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001161111111111111), (5, 0.0001, 0.0012833333333333334), (6, 0.0, 0.004216666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108838888888888), (16100, 51.8999, 6.188716666666666), (32206, 58.2, 11.635783333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[100.0, 74.3520118489262, 68.92185463348022, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1212.5778183250852, 2017.5492538542098, 3740.726463841045, 0, 0, 0]","[2816.422181674915, 6084.450746145791, 12370.273536158955, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6024, 11104, 0, 0, 0]","[(135.6144, 0.0002, 0.00020000000000000004), (31.368733333333335, 0.0044, 0.0), (1577.0577333333335, 0.004, 0.0027333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4159.3856, 1859.9998, 999.9998), (17148.631266666667, 1799.9956, 1525.0), (32782.942266666665, 1882.6960000000001, 1333.7472666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.05473333333333333, 0.020066666666666667), (5, 0.0, 0.0010444444444444446), (3, 0.0, 0.0015944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.089933333333333), (16100, 51.900000000000006, 6.188955555555555), (32209, 58.2, 11.638405555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[78.05907172995781, 68.73611453961985, 82.78195022034635, 14.743112434847358, 0.0, 0.0]","[2, 3, 3, 1, 0, 0]","[267.6050180976449, 2839.7499693201207, 3725.260226746118, 358.9476726212114, 0, 0]","[3761.394981902355, 5262.250030679879, 12385.739773253881, 3670.0523273787885, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3145, 5569, 13337, 594, 0, 0]","[(32.94166666666667, 0.0, 0.0), (19.485266666666664, 0.025, 0.020399999999999998), (2737.481, 0.0008666666666666666, 0.004666666666666666), (40.5444, 0.0, 0.0), (0, 0, 0), (0, 0, 0)]","[(4262.058333333333, 1860.0, 1000.0), (17160.514733333333, 1799.975, 1524.9796), (31622.519, 1882.6991333333333, 1333.7453333333333), (4254.4556, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0), (6, 0.0, 0.0009333333333333333), (5, 1.666666666666667e-05, 0.001327777777777778), (3, 0.0, 0.00039444444444444444), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.11), (16099, 51.900000000000006, 6.189066666666666), (32207, 58.199983333333336, 11.63867222222222), (4023, 67.1, 10.109605555555556), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[90.81657979647555, 92.32288323870648, 84.4019613928372, 14.743112434847358, 0.0, 0.0]","[2, 4, 2, 1, 0, 0]","[456.3559124290045, 1361.8722062196189, 1497.3838228387908, 0, 0, 0]","[3572.6440875709955, 6740.127793780381, 14613.61617716121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3659, 7480, 13598, 594, 0, 0]","[(13.542933333333332, 0.0, 0.0), (363.76713333333333, 0.0266, 0.020266666666666665), (2410.325866666667, 0.0, 0.0014666666666666667), (60.8172, 0.0002666666666666667, 0.0002), (0, 0, 0), (0, 0, 0)]","[(4281.457066666667, 1860.0, 1000.0), (16816.232866666665, 1799.9734, 1524.9797333333333), (31949.674133333334, 1882.7, 1333.7485333333334), (4234.1828, 1859.9997333333333, 999.9998), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 7.777777777777777e-05), (9, 0.04546666666666667, 0.012072222222222222), (4, 0.0, 0.0001333333333333333), (3, 0.0, 0.0004444444444444444), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109922222222222), (16096, 51.854533333333336, 6.177927777777778), (32208, 58.2, 11.639866666666665), (4023, 67.1, 10.109555555555556), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[97.39389426656739, 87.89187854850654, 100.0, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[768.4455288613202, 1628.115821691595, 5314.952181186066, 0, 0, 0]","[3260.5544711386797, 6473.884178308404, 10796.047818813935, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3924, 7121, 16111, 0, 0, 0]","[(56.971666666666664, 0.0030666666666666668, 0.0074666666666666675), (396.3600666666667, 0.004533333333333333, 0.015799999999999998), (2427.1027999999997, 0.0051333333333333335, 0.0018), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4238.028333333334, 1859.9969333333333, 999.9925333333333), (16783.639933333332, 1799.9954666666667, 1524.9842), (31932.8972, 1882.6948666666667, 1333.7482), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0019888888888888886), (9, 0.06171666666666666, 0.016116666666666665), (4, 0.0, 0.0012166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10801111111111), (16096, 51.83828333333334, 6.1738833333333325), (32208, 58.2, 11.638783333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 76.52431498395458, 100.0, 18.242740134028296, 0.0, 16.20631866426665]","[2, 2, 4, 1, 0, 1]","[340.1411929264844, 493.7654380992698, 6490.943765257936, 317.61904141142077, 0, 2611.460627965786]","[3688.8588070735154, 7608.23456190073, 9620.056234742064, 3711.3809585885792, 8102, 13499.539372034214]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6200, 16111, 735, 0, 2611]","[(20.73642380952381, 0.0, 0.0), (232.3458666666666, 0.002, 0.0057333333333333325), (1083.7019999999998, 0.06093333333333333, 0.05559999999999999), (79.69139999999999, 0.0027333333333333333, 0.006933333333333334), (0, 0, 0), (1090.5186, 0.0, 0.0008666666666666667)]","[(4274.263576190476, 1860.0, 1000.0), (16947.654133333333, 1799.998, 1524.9942666666666), (33276.298, 1882.6390666666666, 1333.6944), (4215.3086, 1859.9972666666667, 999.9930666666667), (17180, 1800.0, 1525.0), (33269.4814, 1882.7, 1333.7491333333332)]","[(4, 0.0, 3.968253968253968e-05), (5, 0.29986666666666667, 0.011727777777777776), (8, 0.0, 0.0029444444444444444), (2, 0.0, 0.0010833333333333333), (0, 0, 0), (1, 0.04608333333333333, 0.0163)]","[(4022, 67.1, 10.109960317460317), (16100, 51.60013333333334, 6.178272222222222), (32204, 58.2, 11.637055555555554), (4024, 67.1, 10.108916666666666), (16105, 51.900000000000006, 6.1899999999999995), (32211, 58.15391666666667, 11.6237)]","[5, 5, 5, 0, 0, 0]"
19,"[94.98634896996774, 79.27672179708713, 100.0, 35.96425912137007, 0.0, 32.64229408478679]","[1, 2, 3, 2, 0, 2]","[611.3363067526898, 1116.065298514448, 5408.5916568667635, 0, 0, 2618.4381573543565]","[3417.66369324731, 6985.934701485552, 10702.408343133236, 4029, 8102, 13492.561842645644]","[4029, 8102, 16111, 4029, 8102, 16111]","[3827, 6423, 16111, 1449, 0, 5259]","[(4.2812, 0.0009333333333333332, 0.001), (163.57746666666665, 0.00046666666666666666, 0.005533333333333333), (308.9798, 0.009133333333333334, 0.00013333333333333337), (57.2963, 0.002533333333333333, 0.0066), (0, 0, 0), (1172.4820666666667, 0.04873333333333333, 0.053000000000000005)]","[(4290.7188, 1859.9990666666667, 999.999), (17016.422533333334, 1799.9995333333334, 1524.9944666666668), (34051.0202, 1882.6908666666668, 1333.7498666666668), (4237.7037, 1859.9974666666667, 999.9934), (17180, 1800.0, 1525.0), (33187.517933333336, 1882.6512666666667, 1333.697)]","[(3, 0.0, 8.333333333333333e-05), (5, 0.043399999999999994, 0.00926111111111111), (5, 0.08385, 0.029627777777777774), (3, 0.0, 0.0010793650793650793), (0, 0, 0), (3, 0.0, 0.0016444444444444445)]","[(4023, 67.1, 10.109916666666667), (16100, 51.85660000000001, 6.180738888888889), (32207, 58.116150000000005, 11.610372222222221), (4023, 67.1, 10.108920634920635), (16105, 51.900000000000006, 6.1899999999999995), (32209, 58.2, 11.638355555555554)]","[5, 5, 5, 0, 0, 0]"
20,"[14.296351451973194, 40.644285361639106, 36.24231891254423, 15.165053363117398, 0.0, 29.383650921730492]","[1, 3, 3, 1, 0, 2]","[439.1948243283037, 2589.6201200251, 4064.8305023376747, 300.7763511503716, 0, 2636.469369232176]","[3589.8051756716964, 5512.3798799749, 12046.169497662326, 3728.2236488496283, 8102, 13474.530630767824]","[4029, 8102, 16111, 4029, 8102, 16111]","[576, 3293, 5839, 611, 0, 4734]","[(33.5544, 0.004666666666666667, 6.666666666666668e-05), (8.7372, 0.0, 0.001), (356.51520000000005, 0.19586666666666666, 0.0126), (4.455933333333333, 0.0009333333333333332, 0.001), (0, 0, 0), (8.0386, 0.05333333333333333, 0.052266666666666656)]","[(4261.4456, 1859.9953333333333, 999.9999333333334), (17171.2628, 1800.0, 1524.999), (34003.4848, 1882.5041333333334, 1333.7374), (4290.544066666666, 1859.9990666666667, 999.999), (17180, 1800.0, 1525.0), (34351.9614, 1882.6466666666668, 1333.6977333333334)]","[(1, 0.0, 0.0011111111111111111), (8, 0.0, 0.0059499999999999996), (3, 0.07118333333333333, 0.027022222222222225), (3, 0.0, 8.333333333333333e-05), (0, 0, 0), (5, 0.0, 0.0017722222222222223)]","[(4025, 67.1, 10.108888888888888), (16097, 51.900000000000006, 6.184049999999999), (32209, 58.12881666666667, 11.612977777777777), (4023, 67.1, 10.109916666666667), (16105, 51.900000000000006, 6.1899999999999995), (32207, 58.2, 11.638227777777777)]","[0, 0, 0, 0, 0, 0]"
21,"[26.85529908165798, 40.644285361639106, 25.225001551734838, 15.165053363117398, 0.0, 16.42976848116194]","[2, 3, 2, 1, 0, 1]","[674.443627784606, 2177.537059376639, 1791.9824020518593, 0, 0, 0]","[3354.556372215394, 5924.462940623362, 14319.017597948141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1082, 3293, 4064, 611, 0, 2647]","[(12.189400000000001, 0.007066666666666666, 0.0021333333333333334), (19.222733333333338, 0.0, 0.001), (294.99853333333334, 0.19140000000000001, 0.012466666666666666), (4.6308, 0.001, 0.001), (0, 0, 0), (5.0676000000000005, 0.0498, 0.05346666666666667)]","[(4282.8106, 1859.9929333333334, 999.9978666666667), (17160.777266666668, 1800.0, 1524.999), (34065.00146666667, 1882.5086000000001, 1333.7375333333334), (4290.3692, 1859.999, 999.999), (17180, 1800.0, 1525.0), (34354.9324, 1882.6502, 1333.6965333333333)]","[(2, 0.0, 0.001472222222222222), (8, 0.0, 0.0010277777777777778), (2, 0.32739999999999997, 0.10366666666666666), (3, 0.0, 8.333333333333333e-05), (0, 0, 0), (2, 0.0, 0.00047222222222222235)]","[(4024, 67.1, 10.108527777777777), (16097, 51.900000000000006, 6.188972222222222), (32210, 57.872600000000006, 11.536333333333332), (4023, 67.1, 10.109916666666667), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.639527777777776)]","[0, 0, 0, 0, 0, 0]"
