interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[46.934723256391166, 67.24265613428783, 63.77630190553039, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[351.85819874000236, 1689.699535599792, 2993.743246943645, 0, 0, 0]","[3677.1418012599975, 6412.3004644002085, 13117.256753056356, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1891, 5448, 10275, 0, 0, 0]","[(10.834333333333333, 0.0, 0.0), (117.65766666666666, 0.0054, 0.0008666666666666667), (1462.3254666666667, 0.0048, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4284.165666666667, 1860.0, 1000.0), (17062.342333333334, 1799.9946, 1524.9991333333332), (32897.67453333333, 1882.6952, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 7.777777777777777e-05), (7, 0.003833333333333334, 0.0041222222222222216), (5, 0.0032833333333333334, 0.0027277777777777773), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109922222222222), (16098, 51.89616666666667, 6.185877777777777), (32207, 58.19671666666667, 11.63727222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[69.99255398361876, 60.42952357442607, 78.29433306436596, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[502.6176964802392, 1641.8246082729047, 4838.89425228824, 0, 0, 0]","[3526.3823035197606, 6460.175391727095, 11272.105747711761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2820, 4896, 12614, 0, 0, 0]","[(91.22473333333333, 0.006333333333333332, 0.004866666666666666), (28.528333333333332, 0.0008, 0.0008666666666666667), (2347.4973333333332, 0.05173333333333333, 0.05639999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.7752666666665, 1859.9936666666667, 999.9951333333333), (17151.471666666668, 1799.9992, 1524.9991333333332), (32012.502666666667, 1882.6482666666668, 1333.6936), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0002444444444444445), (6, 0.0, 0.0005111111111111112), (6, 0.0, 0.0006722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109755555555555), (16099, 51.900000000000006, 6.189488888888889), (32206, 58.2, 11.639327777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[65.69868453710598, 62.9721056529252, 69.343926509838, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[945.1902272296381, 1961.9735554745112, 6777.2688449584275, 0, 0, 0]","[3083.8097727703616, 6140.026444525489, 9333.731155041572, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2647, 5102, 11172, 0, 0, 0]","[(380.9815333333334, 0.5942000000000001, 0.19213333333333332), (93.05946666666667, 0.07986666666666667, 0.06846666666666668), (1133.3348666666668, 0.05346666666666666, 0.053000000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3914.0184666666664, 1859.4058, 999.8078666666667), (17086.940533333334, 1799.9201333333333, 1524.9315333333334), (33226.665133333336, 1882.6465333333333, 1333.697), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.011550000000000001, 0.4306111111111111), (6, 0.0018666666666666669, 0.0014055555555555557), (5, 0.04608333333333333, 0.01786111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.08845, 9.679388888888889), (16099, 51.89813333333334, 6.188594444444444), (32207, 58.15391666666667, 11.622138888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[92.90146438322165, 68.52628980498642, 96.14549065855627, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[796.0489738985791, 1991.526353080089, 5682.095680823769, 0, 0, 0]","[3232.951026101421, 6110.473646919911, 10428.904319176232, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3743, 5552, 15490, 0, 0, 0]","[(641.7271333333333, 1.0158, 0.3273333333333333), (137.2749333333333, 0.08486666666666666, 0.07313333333333334), (2398.7913333333336, 0.05346666666666666, 0.05426666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3653.2728666666667, 1858.9842, 999.6726666666667), (17042.725066666666, 1799.9151333333334, 1524.9268666666667), (31961.208666666666, 1882.6465333333333, 1333.6957333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0663, 0.6770055555555556), (5, 0.0, 0.0005944444444444444), (7, 0.04596666666666667, 0.01891111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.0337, 9.432994444444443), (16100, 51.900000000000006, 6.189405555555555), (32205, 58.15403333333334, 11.621088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[92.77736411020105, 86.95383855838065, 79.95779281236423, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[620.8906222193348, 1307.036107641666, 0, 0, 0, 0]","[3408.1093777806655, 6794.963892358334, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3738, 7045, 12882, 0, 0, 0]","[(572.5212666666666, 0.952, 0.29613333333333336), (122.07053333333333, 0.09100000000000003, 0.07433333333333333), (1031.2733333333333, 0.05446666666666666, 0.054400000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3722.4787333333334, 1859.048, 999.7038666666666), (17057.92946666667, 1799.909, 1524.9256666666668), (33328.72666666667, 1882.6455333333333, 1333.6956), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0001, 0.5210388888888888), (7, 0.0, 0.0021555555555555555), (6, 0.0, 0.0016722222222222225), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09989999999999, 9.58896111111111), (16098, 51.900000000000006, 6.187844444444444), (32206, 58.2, 11.638327777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[97.81583519483743, 100.0, 74.58258332816088, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[1008.8324658610227, 1927.2995850611933, 3099.578596757895, 0, 0, 0]","[3020.1675341389773, 6174.700414938807, 13011.421403242104, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3941, 8102, 12016, 0, 0, 0]","[(106.60433333333336, 0.03813333333333334, 0.0014), (1059.0608666666667, 0.005, 0.0008666666666666667), (2213.193533333333, 0.00013333333333333334, 0.0015333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4188.395666666666, 1859.9618666666668, 999.9986), (16120.939133333333, 1799.995, 1524.9991333333332), (32146.80646666667, 1882.6998666666668, 1333.7484666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.000738888888888889), (5, 0.0, 0.001888888888888889), (2, 0.0, 0.00014444444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.10926111111111), (16100, 51.900000000000006, 6.188111111111111), (32210, 58.2, 11.639855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[91.3874410523703, 66.58849666748951, 85.64955620383589, 19.3596425912137, 18.87188348555912, 0.0]","[2, 1, 3, 1, 1, 0]","[884.4509602753108, 867.816385407974, 2512.9602121986554, 639.8256251234512, 903.6492783485028, 0]","[3144.5490397246895, 7234.183614592026, 13598.039787801345, 3389.174374876549, 7198.350721651497, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3682, 5395, 13799, 780, 1529, 0]","[(78.64259999999999, 0.0003333333333333334, 0.00020000000000000004), (8.388333333333334, 0.0, 0.0), (2292.1860666666666, 0.0002, 0.0028), (58.71973333333332, 0.038266666666666664, 0.0012), (838.86, 6.666666666666668e-05, 0.0008), (0, 0, 0)]","[(4216.3574, 1859.9996666666666, 999.9998), (17171.611666666668, 1800.0, 1525.0), (32067.813933333335, 1882.6998, 1333.7472), (4236.280266666667, 1859.9617333333333, 999.9988), (16341.14, 1799.9999333333333, 1524.9992), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00017777777777777779), (1, 0.0, 0.0006333333333333333), (5, 0.04506666666666667, 0.015988888888888886), (3, 0.0, 0.0005333333333333334), (2, 0.0, 0.00011666666666666667), (0, 0, 0)]","[(4023, 67.1, 10.109822222222222), (16104, 51.900000000000006, 6.1893666666666665), (32207, 58.15493333333334, 11.624011111111109), (4023, 67.1, 10.109466666666666), (16103, 51.900000000000006, 6.1898833333333325), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 76.79585287583312, 79.87710260070759, 30.081906180193595, 18.87188348555912, 0.0]","[2, 1, 2, 2, 1, 0]","[262.61535995470337, 911.7461235614973, 1243.311401391711, 421.765057241239, 0, 0]","[3766.3846400452967, 7190.253876438503, 14867.688598608289, 3607.234942758761, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 6222, 12869, 1212, 1529, 0]","[(19.572599999999998, 0.00013333333333333334, 0.00013333333333333334), (4.1941999999999995, 6.666666666666668e-05, 0.0), (1159.0256666666667, 0.0019333333333333331, 0.009933333333333332), (420.8275333333333, 1.9109333333333332, 0.6043999999999999), (978.6701999999999, 0.0, 0.0008), (0, 0, 0)]","[(4275.4274, 1859.9998666666668, 999.9998666666667), (17175.8058, 1799.9999333333333, 1525.0), (33200.97433333333, 1882.6980666666668, 1333.7400666666667), (3874.172466666667, 1858.0890666666667, 999.3956), (16201.3298, 1800.0, 1524.9992), (34360, 1882.7, 1333.75)]","[(5, 0.0, 7.222222222222222e-05), (1, 0.0, 0.0006333333333333333), (4, 0.0, 7.222222222222222e-05), (4, 0.00065, 0.0027055555555555552), (2, 1.666666666666667e-05, 6.111111111111111e-05), (0, 0, 0)]","[(4021, 67.1, 10.109927777777777), (16104, 51.900000000000006, 6.1893666666666665), (32208, 58.2, 11.639927777777777), (4022, 67.09935, 10.107294444444443), (16103, 51.89998333333334, 6.189938888888888), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[92.38024323653512, 100.0, 82.95574452237602, 23.852072474559442, 0.0, 0.0]","[1, 3, 2, 2, 0, 0]","[470.43961153182295, 2089.2857753904445, 0, 0, 0, 0]","[3558.560388468177, 6012.7142246095555, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3722, 8102, 13365, 961, 0, 0]","[(18.52426666666667, 0.0, 0.0), (139.8088666666667, 8.391466666666666, 0.25393333333333334), (164.9758, 0.0002, 0.0013333333333333333), (68.5496, 0.00013333333333333337, 0.00013333333333333337), (0, 0, 0), (0, 0, 0)]","[(4276.475733333334, 1860.0, 1000.0), (17040.191133333334, 1791.6085333333333, 1524.7460666666666), (34195.0242, 1882.6998, 1333.7486666666666), (4226.4504, 1859.9998666666668, 999.9998666666667), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 4.4444444444444447e-05), (3, 8.906633333333335, 3.6914055555555554), (4, 0.0, 0.005855555555555556), (4, 0.0, 0.00015000000000000001), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109955555555555), (16102, 42.993366666666674, 2.498594444444444), (32208, 58.2, 11.634144444444443), (4022, 67.1, 10.10985), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
20,"[11.913626209977663, 37.126635398667, 18.353919682204705, 11.839166046165301, 18.82251295976302, 0.0]","[1, 3, 1, 1, 1, 0]","[474.53904722084934, 1622.5328770013832, 990.9370936802097, 477.82906770355663, 1525.7075630243467, 0]","[3554.460952779151, 6479.467122998617, 15120.06290631979, 3551.1709322964434, 6576.292436975653, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[480, 3008, 2957, 477, 1525, 0]","[(13.4562, 0.0, 0.0), (24.771533333333338, 0.007666666666666668, 0.0032666666666666664), (181.4032, 0.00013333333333333334, 0.00013333333333333334), (17.126133333333335, 0.0, 0.0), (195.0344, 0.0856, 0.6087333333333332), (0, 0, 0)]","[(4281.5438, 1860.0, 1000.0), (17155.228466666667, 1799.9923333333334, 1524.9967333333334), (34178.5968, 1882.6998666666668, 1333.7498666666668), (4277.873866666667, 1860.0, 1000.0), (16984.9656, 1799.9144, 1524.3912666666668), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0007), (3, 0.0, 0.0036388888888888886), (3, 0.05556666666666666, 0.026677777777777772), (2, 0.0, 3.888888888888889e-05), (1, 0.0, 0.00017777777777777779), (0, 0, 0)]","[(4023, 67.1, 10.1093), (16102, 51.900000000000006, 6.18636111111111), (32209, 58.14443333333334, 11.613322222222221), (4024, 67.1, 10.10996111111111), (16104, 51.900000000000006, 6.1898222222222214), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
21,"[25.16753536857781, 20.957788200444334, 34.05126931909875, 11.839166046165301, 18.82251295976302, 0.0]","[2, 2, 2, 1, 1, 0]","[766.5459807371401, 1519.1673093309264, 2529.022779409242, 0, 0, 0]","[3262.45401926286, 6582.832690669074, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1014, 1698, 5486, 477, 1525, 0]","[(97.51673333333332, 0.08453333333333334, 0.0048), (24.247133333333338, 0.0008, 0.0008666666666666667), (218.1034666666667, 0.0048000000000000004, 0.00013333333333333337), (17.475666666666672, 0.0, 0.0), (106.95439999999999, 0.1056, 1.2295999999999998), (0, 0, 0)]","[(4197.483266666667, 1859.9154666666666, 999.9952), (17155.752866666666, 1799.9992, 1524.9991333333332), (34141.89653333333, 1882.6952, 1333.7498666666668), (4277.524333333334, 1860.0, 1000.0), (17073.0456, 1799.8944, 1523.7704), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.08172777777777777), (2, 0.0, 7.222222222222222e-05), (5, 0.01295, 0.008727777777777777), (2, 0.0, 4.9999999999999996e-05), (1, 1.666666666666667e-05, 0.00022222222222222226), (0, 0, 0)]","[(4021, 67.1, 10.028272222222222), (16103, 51.900000000000006, 6.189927777777777), (32207, 58.187050000000006, 11.63127222222222), (4024, 67.1, 10.10995), (16104, 51.89998333333334, 6.189777777777778), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
